id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
74090,1197,The Birthday Party,0571160786,9780571160785,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,3,,eng,Faber & Faber,false,71685,27,15149,32895,8750,270,5:2349|4:3158|3:2282|2:711|1:250|total:8750,1957,,,3.76,8381,215,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Stanley Webber is visited in his boarding house by strangers, Goldberg and McCann. An innocent-seeming birthday party for Stanley turns into a nightmare.<br /><br /><b>The Birthday Party</b> was first performed in 1958 and is now a modern classic. Produced and studied throughout the world."
213881,1197,Death etc.,0802142257,9780802142252,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,9,20,,Grove Press,false,207052,4,229,411,114,9,5:23|4:38|3:40|2:11|1:2|total:114,2005,9,20,3.61,113,9,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Throughout his life, playwright and political activist Harold Pinter has consistently cast light on the hypocrisy of conformist truths in pure and simple terms. Awarded the Wilfred Owen Prize in 2004 for his poetry condemning U.S. military intervention in Iraq, Mr. Pinter has succeeded as no other of his generation in combining his artistry with his political activism. <i>Death etc.</i> brings together Pinter’s most poignant and especially relevant writings in this time of war. From chilling psychological portraits of those who commit atrocities in the name of a higher power, to essays on the state-sponsored terrorism of present-day regimes, to solemn hymns commemorating the faceless masses that perish unrecognized, Mr. Pinter’s writings are as essential to the preservation of open debate as to our awareness of personal involvement in the fate of our global community."
7362145,1197,Nine Plays Of The Modern Theater,0394174119,9780394174112,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443388389l/7362145._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443388389l/7362145._SY75_.jpg,1982,,,eng,Grove Weidenfeld,false,141977,2,227,398,97,3,5:37|4:39|3:16|2:4|1:1|total:97,1981,1,10,4.10,12,0,"['85153', '26853', '1433597', '41616', '29952', '1197', '7689', '117671', '293', '7711']","['Harold Clurman', 'Bertolt Brecht', 'Samuel Beckett', 'Friedrich Dürrenmatt', 'Jean Genet', 'Harold Pinter', 'Eugène Ionesco', 'Sławomir Mrożek', 'Tom Stoppard', 'David Mamet']","['4.08', '3.78', '3.88', '3.91', '3.99', '3.79', '3.91', '3.93', '4.05', '3.86']",[],[],[],The Caucasian Chalk Circle - Bertolt Brecht<br />Waiting for Godot - Samuel Beckett<br />The Visit - Friedrich Durrenmatt<br />The Balcony - Jean Genet<br />The Birthday Party - Harold Pinter<br />Rhinoceros - Eugene Ionesco<br />Tango - Slawomir Mrozek<br />Rosencrantz and Guildenstern Are Dead - Tom Stoppard<br />American Buffalo - David Mamet
1565406,1197,Party Time,0571170056,9780571170050,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511392975l/1565406._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511392975l/1565406._SY75_.jpg,1994,1,10,eng,Faber,false,1328602,4,192,346,94,11,5:21|4:38|3:21|2:12|1:2|total:94,1991,1,1,3.68,77,10,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Source: Purchase, Mar. 30, 1992 (DLC #95125)."
213885,1197,Plays 3: The Homecoming / Tea Party / The Basement / Landscape / Silence / Night / That's Your Trouble / That's All / Applicant / Interview / Dialogue for Three / Old Times / No Man's Land,0571193838,9780571193837,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,6927460,5,219,325,81,4,5:26|4:34|3:18|2:2|1:1|total:81,1978,5,4,4.01,65,2,['1197'],['Harold Pinter'],['3.79'],[],[],[],
341564,1197,Plays 2: The Caretaker / The Dwarfs / The Collection / The Lover / Night School / Trouble in the Works / The Black and White / Request Stop / Last to Go / Special Offer,0571177441,9780571177448,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444919855l/341564._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444919855l/341564._SY75_.jpg,1996,1,15,eng,Faber & Faber,false,6219914,2,173,303,77,7,5:18|4:41|3:13|2:5|1:0|total:77,1981,,,3.94,71,5,['1197'],['Harold Pinter'],['3.79'],[],[],[],A collection of five Pinter plays which also contains five revue sketches written during the same period.
85998,1197,Party Time and The New World Order,0802133525,9780802133526,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1993,12,29,,Grove Press,false,82985,1,124,289,75,8,5:21|4:26|3:25|2:2|1:1|total:75,1993,12,29,3.85,75,8,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Born in London in 1930, Harold Pinter holds an undisputed place in the front ranks of contemporary playwrights. These two plays, Party Time and The New World Order, work in chilling tandem, each demonstrating the inevitable brutality that comes with a total conviction of right. Party Time is a terrifying portrait of the culpable indifference of a privileged class, of the cruelty engendered in its members by political disruption, and of their merciless extinction of dissent. At an elegant cocktail party, a stylish bourgeoisie discusses country clubs and summer homes, while below in the streets a sinister military presence protects them from the unmentionable horrors of poverty, vulgarity, squalor. In The New World Order, two interrogators harass a man whom they condemn for his questioning of received ideas, and whom we know only as threat to their closed vision of democracy."
1388895,1197,شبی بیرون از خانه,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,,,per,نیلا,false,1378976,6,140,288,90,6,5:5|4:27|3:43|2:11|1:4|total:90,1961,1,1,3.20,37,1,['1197'],['Harold Pinter'],['3.79'],[],[],[],
74089,1197,A Kind Of Alaska: A Play,057312129X,9780573121296,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,1,20,,Samuel French Ltd,false,71684,1,189,276,73,7,5:17|4:29|3:22|2:4|1:1|total:73,1985,,,3.78,73,7,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Deborah was a lively 16-year-old and part of a close-knit family when she fell victim to sleeping sickness. Twenty-nine years later, having been watched over throughout by the same doctor, she comes to life and gradually tries to adjust to the world around her."
606760,1197,Other Places: Three Plays: A Kind of Alaska; Victoria Station; Family Voices,0802151892,9780802151896,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,1,21,,Grove Press,false,2229884,8,144,267,74,7,5:15|4:26|3:23|2:9|1:1|total:74,1982,1,1,3.61,60,7,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Book jacket/back: When this triptich of new plays by Harold Pinter opened in London in October 1982 it was celebrated by critics and audiences alike as an electrifying theatrical event that confirmed once again the author's undisputed place in the forefront of today's dramatists. <br /><br />""The first two plays in 'Other Places' are strange, comic, and fascinating, but you would know they were Pinter if you met them in yoru dreams. However, the third play, 'A Kind of Alaska,' (which strikes me on instant acquaintance as a masterpiece) moves one in a way no work of his has ever done before...Never before have I Known a Pinter play to leave one so emotionally wrung through."" Michael Billington, The Guardian. ""Harold Pinter is writing at the top of his powers...It has taken some of us time to learn Pinter's language. He was never less obscure than here, or more profoundly eloquent about the fragile joy of being alive."" --John Barber, The Daily Telegraph<br /><br />In ""A Kind of Alaska,"" a middle-aged woman wakes up after nearly thirty years passed in a coma induced by sleeping sickness. ""Victoria Station"" is a hilarious nocturnal dialogue on a car radio between a lost taxi driver and his controller; ""Family Voices,"" originally broadcast as a radio play and subsequently presented in a ""platform performance,"" is a set of parallel monologues in the form of letters which a mother, son and father may have written to each other but never exchanged."
74088,1197,"Various Voices: Prose, Poetry, Politics",0802138241,9780802138248,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,6,5,,Grove Press,false,1569066,12,186,266,69,7,5:20|4:25|3:18|2:6|1:0|total:69,1978,9,1,3.86,46,4,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Hailed by The New York Times as ""one of the most important playwrights of our day,"" Harold Pinter is the author of The Birthday Party, The Homecoming, and The Caretaker--just a few of his plays that have become seminal works in our literary canon. In Various Voices, Pinter presents his own selections from over fifty years of prose, poetry, and political writings, offering insight into the man and his oeuvre. Now in paperback, this edition includes recently written new poems and prose. His nonfiction selections span ""A Note on Shakespeare"" (1950) to ""An Interview with Mireia Aragay"" (1996); the short stories begin with ""Kullus"" (1949) and end with ""Tess"" (2000); and the poetry ranges from ""School Life"" (1948) to ""They All Rang"" (1999). The political writings illustrate the lucidity of Pinter's views on human-rights issues."
2938189,1197,"Landscape: And, Silence",0416151000,9780416151008,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383406946l/2938189._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383406946l/2938189._SY75_.jpg,1969,12,31,,Methuen Publishing,false,2967613,6,148,251,69,7,5:17|4:22|3:21|2:6|1:3|total:69,,,,3.64,59,3,['1197'],['Harold Pinter'],['3.79'],[],[],[],
6475522,1197,سه تک‌گویی,9649545263,9789649545263,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284462610l/6475522._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284462610l/6475522._SX50_.jpg,2010,,,,نشر مشکی,false,6666700,1,223,245,75,1,5:10|4:23|3:24|2:13|1:5|total:75,2005,,,3.27,75,1,"['6815', '4049930', '1197']","['August Strindberg', ""Eugeue O'neil"", 'Harold Pinter']","['3.53', '3.27', '3.79']",['230135'],['احمد پوری'],['3.53'],"نزديك‌ به‌ صدوبيست‌ سال‌ پيش، آگوست‌ استرنيدبرگ‌ نمايش‌ نامه‌نويس‌ شهيرسوئدي، مونولوگي‌ تك‌پرده‌اي‌ نوشت‌ كه‌ درآن‌ از زبان‌ يك‌ زن‌ به‌ شرح‌ ماجراي‌ يك‌ مثلث‌ عشقي‌ پرداخت. ظرافت‌هاي‌روايي‌ اين‌ نمايش‌نامه‌ و سفيدخواني‌ مخاطب‌ از روايت‌ درنوع‌ خود بي‌نظير بود. اين‌ نمايش‌نامه‌ ""قوي‌تر"" نام‌ داشت‌ كه‌ درآن‌ سال‌ها بارهادراستكهلم‌ اجرا شد و از آن‌ زمان‌ تاكنون‌ صدهااجرااز آن‌ در زبان‌هاي‌ مختلف‌ و در كشورهاي‌ گوناگون‌ روي‌ صحنه‌ آمده‌است‌ .<br /><br />نزديك‌ به‌ نيم‌ قرن‌ پس‌ از روي‌ صحنه‌ آمدن‌ اين‌ نمايش‌نامه‌ ""يوجين‌ لونيل"" نمايش‌نامه‌نويس‌ برجسته‌ و جنجالي‌ امريكا مونولوگي‌ تك‌ پرده‌اي‌ نوشت‌ كه‌ او نيز از زبان‌ يك‌ زن‌ به‌ روايت‌ ماجراي‌ يك‌ مثلث‌ عشقي‌ ميان‌ دوزن‌ و يك‌ مرد پرداخت. فضاي‌ اين‌ نمايش‌نامه‌ قرابت‌ زيادي‌ با نمايش‌نامه‌ استرنيدبرگ‌ داشت.<br /><br />اما روايت‌ تراژيك‌ اونيل‌ منحصر به‌ خود او بود و نمايش‌نامه‌ تراژيك‌ اونيل‌ منحصر به‌ خود او بود و نمايش‌نامه‌ در عين‌ داشتن‌ درون‌مايه‌ مشترك‌ با كار استرنيدبرگ‌اثري‌ كاملاًمستقل‌ و زيبا بود. نام‌ اين‌ اثثر ""پيش‌ از صبحانه""بود. پس‌ از نزديك‌ به‌ چهل‌ سال‌ ازنوشتن‌ نمايش‌نامه‌ ""اونيل"" هارولدپينتر نمايش‌نامه‌نويس‌ انگليسي‌ كه‌ازشهرت‌ و اعتباري‌ بسيار زياد برخورداراست. اثري‌ تك‌ پرده‌اي‌ نوشت‌ به‌ نام‌ ""مونولوگ"" كه‌ در آن‌ به‌ شرح‌ داستان‌ يك‌ مثلث‌ عشقي‌ اين‌ بار ميان‌ دو مرد و يك‌ زن‌ پرداخته‌است.<br /><br />سه‌ تك‌ گويي‌ مجموع‌ اين‌ سه‌ نمايش‌نامه‌ است‌ كه‌ براي‌ مقايسه‌ و بررسي‌ موضوع‌ با فاصله‌زماني‌ 90 ساله‌ در يك‌ جلد آمده‌است‌"
341569,1197,100 Poems by 100 Poets: An Anthology,0802132790,9780802132796,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,1,10,,Grove Press,false,331937,5,147,239,66,12,5:12|4:24|3:24|2:5|1:1|total:66,1986,1,1,3.62,57,12,"['1197', '636406']","['Harold Pinter', 'Geoffrey Godbert']","['3.79', '3.60']",[],[],[],"To pass the time on a long train ride from London to Cromwell, playwright Harold Pinter and his two companions, Geoffrey Godbert and Anthony Astbury, set up a challenge: Choose 100 poems by 100 poets — living poets excluded — to represent the finest poetry ever written in English. The three agreed to organize this collection unconventionally, alphabetically by author rather than chronologically. The resulting anthology is challenging, eclectic, very personal, and great fun. With its surprising juxtapositions and gargantuan range of voice and style, 100 Poems by 100 Poets brings old favorites into a new light and less well-known poems out of the shadows."
1812,1197,Not One More Death,184467116X,9781844671168,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373995878l/1812._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373995878l/1812._SY75_.jpg,2006,9,17,,Verso,false,5935,2,173,228,60,6,5:18|4:20|3:16|2:4|1:2|total:60,2006,9,17,3.80,59,6,"['1195', '1411964', '1194', '1197', '16272', '1198']","['Brian Eno', 'John le Carré', 'Richard Dawkins', 'Harold Pinter', 'Michel Faber', 'Haifa Zangana']","['4.03', '3.92', '4.01', '3.79', '3.75', '3.70']",[],[],[],"<i>Not One More Death</i> examines the record of US and UK troops in Iraq, questions Bush and Blair’s position under international law, and considers the responsibilities of artists, writers and the wider public in a time of war and occupation.<br /><br />Published in collaboration with the Stop the War Coalition (<a target=""_blank"" href=""http://www.stopwar.org.uk"" rel=""nofollow"">www.stopwar.org.uk</a>)."
9725373,1197,Teatro. Volume Primo,880618203X,9788806182038,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337195032l/9725373._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337195032l/9725373._SY75_.jpg,2005,11,1,ita,Einaudi,false,14614192,3,114,205,49,5,5:22|4:17|3:8|2:1|1:1|total:49,1957,,,4.18,26,1,"['1197', '994611']","['Harold Pinter', 'Guido Davico Bonino']","['3.79', '3.73']",['5766106'],['Alessandra Serra'],['4.09'],"Le prime rappresentazioni delle opere di Harold Pinter furono letteralmente stroncate da quasi tutta la critica. Si scrisse che era un autore eccentrico, inaccettabile, incomprensibile, che non aveva nulla da dire. Oggi è forse l'autore vivente più rappresentato al mondo ma, come lui stesso tiene a sottolineare: ""Adesso sono diventato comprensibile, accettabile, eppure le mie commedie sono sempre le stesse di allora. Non ho cambiato una sola battuta!"" In quest'opera sono raccolti i testi che hanno rivelato il drammaturgo inglese e ne hanno decretato poi il successo internazionale in quanto erede e continuatore di maestri come Beckett, Genet e Ionesco."
