id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
243685,17854,A History of Western Philosophy,0671201581,9780671201586,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344399003l/243685._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344399003l/243685._SY75_.jpg,1986,1,30,eng,Simon & Schuster,false,1167354,109,109603,124224,30425,987,5:12598|4:10559|3:5185|2:1360|1:723|total:30425,1945,,,4.08,28050,748,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"Since its first publication in 1945 Lord Russell's <i>A History of Western Philosophy</i> has been universally acclaimed as the outstanding one-volume work on the subject—unparalleled in its comprehensiveness, its clarity, its erudition, its grace and wit. In seventy-six chapters he traces philosophy from the rise of Greek civilization to the emergence of logical analysis in the twentieth century. Among the philosophers considered are: Pythagoras, Heraclitus, Parmenides, Empedocles, Anaxagoras, the Atomists, Protagoras, Socrates, Plato, Aristotle, the Cynics, the Sceptics, the Epicureans, the Stoics, Plotinus, Ambrose, Jerome, Augustine, Benedict, Gregory the Great, John the Scot, Aquinas, Duns Scotus, William of Occam, Machiavelli, Erasmus, More, Bacon, Hobbes, Descartes, Spinoza, Leibniz, Locke, Berkeley, Hume, Rousseau, Kant, Hegel, Schopenhauer, Nietzsche, the Utilitarians, Marx, Bergson, James, Dewey, and lastly the philosophers with whom Lord Russell himself is most closely associated -- Cantor, Frege, and Whitehead, co-author with Russell of the monumental <i>Principia Mathematica.</i>"
752443,17854,The Scientific Outlook,041524997X,9780415249973,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,7,18,,Routledge,false,1857229,43,1974,1885,492,55,5:121|4:202|3:139|2:25|1:5|total:492,1931,,,3.83,226,12,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"<strong>'A scientific opinion is one which there is some reason to believe is true; an unscientific opinion is one which is held for some reason other than its probable truth.'</strong> - <em>Bertrand Russell</em><br />One of Russell's most important books, this early classic on science illuminates his thinking on the promise and threat of scientific progress. Russell considers three questions fundamental to an understanding of science: the nature and scope of scientific knowledge, the increased power over nature that science affords, and the changes in the lives of human beings that result from new forms of science. With customary wit and clarity, Russell offers brilliant discussions of many major scientific figures, including Aristotle, Galileo, Newton and Darwin.<br />With a new introduciton by David Papineau, King's College, London."
136649,17854,The Impact of Science on Society,0043000630,9780043000632,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500161882l/136649._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500161882l/136649._SY75_.jpg,,,,,,false,131690,36,1919,1741,467,84,5:103|4:188|3:132|2:34|1:10|total:467,1952,,,3.73,216,33,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
1417670,17854,Wisdom of the West,1870630726,9781870630726,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365431939l/1417670._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365431939l/1417670._SX50_.jpg,1989,12,31,eng,Godfrey Cave Associates Ltd,false,1408042,30,2095,1664,414,43,5:135|4:177|3:84|2:11|1:7|total:414,1959,1,1,4.02,192,15,['17854'],['Bertrand Russell'],['4.02'],[],[],[],s/t: A Historical Survey of Western Philosophy in its Social &amp; Political Setting<br />Prologue<br />Before Socrates<br />Athens <br />Hellenism<br />Early Christianity<br />Scholasticism <br />Rise of modern philosophy <br />British empiricism <br />Enlightenment &amp; Romanticism<br />Utilitariansim &amp; since <br />Contemporary <br />Epilogue<br />Index
51785,17854,The Principles of Mathematics,0393314049,9780393314045,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,2,17,,W. W. Norton  Company,false,434337,57,2619,1519,379,16,5:146|4:129|3:72|2:25|1:7|total:379,1903,,,4.01,330,8,['17854'],['Bertrand Russell'],['4.02'],[],[],[],Russell's classic The Principles of Mathematics sets forth his landmark thesis that mathematics and logic are identical―that what is commonly called mathematics is simply later deductions from logical premises.<br /><br />His ideas have had a profound influence on twentieth-century work on logic and the foundations of mathematics.
1090897,17854,Bertrand Russell's Best,0415094399,9780415094399,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1981,10,28,,Routledge,false,173433,40,1524,1373,337,21,5:128|4:133|3:55|2:15|1:6|total:337,1958,,,4.07,215,13,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"First published in 1981. Routledge is an imprint of Taylor &amp; Francis, an informa company."
51786,17854,On God and Religion (Great Books in Philosophy),0879753234,9780879753238,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365463865l/51786._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365463865l/51786._SY75_.jpg,1986,2,1,,Prometheus Books,false,50529,10,1408,1363,333,18,5:128|4:126|3:65|2:10|1:4|total:333,1986,2,,4.09,206,9,"['17854', '37970']","['Bertrand Russell', 'Al Seckel']","['4.02', '4.13']",[],[],[],
67337,17854,Our Knowledge of the External World,0415096057,9780415096058,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1993,6,3,,Routledge,false,65301,83,1442,1347,340,25,5:110|4:131|3:80|2:14|1:5|total:340,1914,,,3.96,178,13,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"<strong>'Philosophy, from the earliest times, has made greater claims, and acheived fewer results than any other branch of learning ... I believe that the time has now arrived when this unsatisfactory state of affairs can be brought to an end'</strong> - <em>Bertrand Russell</em> <br />So begins <em>Our Knowledge of the Eternal World</em>, Bertrand Russell's classic attempt to show by means of examples, the nature, capacity and limitations of the logico-analytical method in philosophy."
8187887,17854,Free Thought and Official Propaganda,1147585857,9781147585858,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,3,28,,Nabu Press,false,13034607,53,911,1282,293,32,5:152|4:108|3:25|2:7|1:1|total:293,1922,1,1,4.38,126,16,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book."
11802481,17854,تاريخ الفلسفة الغربية - الكتاب الثاني: الفلسفة الكاثوليكية,,9789774216955,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351301402l/11802481._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351301402l/11802481._SX50_.jpg,2012,,,ara,الهيئة المصرية العامة للكتاب,false,61284738,20,1596,1240,336,34,5:73|4:127|3:104|2:23|1:9|total:336,1946,,,3.69,197,27,"['17854', '2809370', '2743905']","['Bertrand Russell', 'زكي نجيب محمود', 'أحمد أمين']","['4.02', '3.89', '3.86']",[],[],[],
13412262,17854,في التربية,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,منشورات دار ومكتبة الحياة,false,3127359,33,958,955,235,26,5:85|4:97|3:38|2:13|1:2|total:235,1926,,,4.06,70,17,"['17854', '1732702']","['Bertrand Russell', 'سمير عبده']","['4.02', '3.56']",[],[],[],"يعالج الفيلسوف الكبير ""برتراند رسل"" فى كتابه ""فى التربية"" جملة من أخطر المواضيع التى تتصل بحياة الفرد ، وكلها تتعلق بالتربية ، فالتربية التى ننشدها لأطفالنا لابد أن تتوقف على مثلنا العليا للخلق الإنسانى ، وعلى الدور الذى نرجو أن يكون لأطفالنا فى المجتمع إذا كبروا ، وكل إنسان له وجهة نظر مختلفة عن الآخر فى تربية أبنائه ، وهناك اختلافات كثيرة فى طرق التربية ذاتها بين الذين يرون أن التربية وسيلة لتلقين أشياء محددة معينة بذاتها ، وبين الذين يرون أن التربية يجب أن تغرس فى المتعلم القدرة على الاستقلال فى الحكم.."
9724016,17854,تاريخ الفلسفة الغربية - الكتاب الثالث: الفلسفة الحديثة,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426092480l/9724016._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426092480l/9724016._SY75_.jpg,1978,,,ara,الهيئة المصرية العامة للكتاب,false,61284848,14,1401,947,243,33,5:76|4:93|3:55|2:11|1:8|total:243,1945,,,3.90,130,14,['17854'],['Bertrand Russell'],['4.02'],['4467118'],['محمد فتحي الشنيطي'],['3.60'],
385318,17854,The Philosophy of Logical Atomism,0875484433,9780875484433,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,12,31,eng,Open Court,false,375038,21,901,908,249,16,5:66|4:76|3:66|2:35|1:6|total:249,1985,,,3.65,218,12,"['17854', '7755352']","['Bertrand Russell', 'David Pears']","['4.02', '4.05']",[],[],[],"Taken from a series of influential lectures delivered by Russell during the second decade of the twentieth century, this is a brilliant introduction to logical atomism and its application to ontology and epistemology."
15761389,17854,حكمة الغرب الجزء الأول: عرض تاريخي للفلسفة الغربية في إطارها الإجتماعي والسياسي,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342785394l/15761389._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342785394l/15761389._SX50_.jpg,1983,2,,ara,المجلس الوطني للثقافة والفنون والآداب - الكويت,false,24948922,2,1277,899,231,31,5:65|4:93|3:62|2:5|1:6|total:231,,,,3.89,213,27,['17854'],['Bertrand Russell'],['4.02'],['2705376'],['فؤاد زكريا'],['3.79'],
1417677,17854,The Practice and Theory of Bolshevism,1406920452,9781406920451,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,11,3,,Hard Press,false,1440521,81,990,895,227,19,5:64|4:94|3:63|2:4|1:2|total:227,1963,,,3.94,157,13,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
1824478,17854,Devils & Demons: A Treasury of Fiendish Tales Old & New,0880296623,9780880296625,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,,,,"Barnes & Noble, Inc.",false,1824183,2,533,726,180,15,5:61|4:67|3:49|2:3|1:0|total:180,1987,,,4.03,149,14,"['3583', '280427', '6587907', '3953', '32278', '4033810', '24183', '12540', '698250', '9494', '8694', '33546', '17854', '2905301', '1413114', '12728', '48325', '70167', '3871295', '36260', '2577844', '2020438', '35238', '16667', '6988', '1392861', '4624490', '1093035', '50319', '330845', '670859', '4176632', '38840', '26930', '20575', '4392605', '6587909', '261937', '130652', '880695', '161908', '14444', '2905288', '854076', '26515', '13847', '39625', '8489', '1571733', '67370', '51503']","['Marvin Kaye', 'Saralee Kaye', 'Joan Vander Putten', 'William Makepeace Thackeray', 'Poul Anderson', 'Ford McCormack', 'Morgan Llywelyn', 'Robert Bloch', 'M. Lucie Chin', 'H.P. Lovecraft', 'Tanith Lee', 'Arthur Machen', 'Bertrand Russell', 'Saralee Terry', 'Bernhardt J. Hurwood', 'Darrell Schweitzer', 'Jessica Amanda Salmonson', 'Henry Kuttner', 'Earl Godwin', 'Leslie Charteris', 'Maurice Level', 'Edward Page Mitchell', 'Lafcadio Hearn', 'Isaac Asimov', 'Bram Stoker', 'Russell Baker', 'Edgar Allan Poe', 'Tappan King', 'Edward D. Hoch', 'Robert Hugh Benson', 'Edmond Rostand', 'W. Somerset Maugham', 'Algernon Blackwood', 'J. Sheridan Le Fanu', 'Daniel Pinkwater', 'C.H. Sherman', 'Diane Wnorowska', 'Paula Volsky', 'Robert Kuttner', 'H.G. Wells', 'Parke Godwin', 'Isaac Bashevis Singer', 'Jay Sheckley', 'Robert Louis Stevenson', 'John Kendrick Bangs', 'Charles Baudelaire', 'John Davidson', 'Robert Sheckley', 'Dick Baldwin', 'Ray Russell', 'Fredric Brown']","['3.93', '3.99', '3.95', '3.78', '3.84', '4.04', '3.98', '4.10', '4.19', '4.05', '3.89', '3.89', '4.02', '4.04', '3.72', '4.11', '3.75', '4.02', '3.97', '3.81', '4.13', '3.47', '3.89', '4.16', '3.98', '4.10', '4.17', '3.96', '4.20', '4.08', '4.06', '4.04', '3.95', '3.83', '4.01', '3.91', '4.05', '3.84', '3.93', '3.83', '4.03', '4.05', '3.84', '3.85', '3.70', '4.21', '3.79', '3.88', '4.22', '3.96', '3.99']",[],[],[],"A compilation of 52 stories by various authors. The individual copyright date for each story ranges from 1925 to 1987.<br /><br />""The Queen of Sheba’s Nightmare"" by Bertrand Russell <br />""The Brazen Locked Room"" by Isaac Asimov <br />""Sir Dominick’s Bargain"" by Sheridan LeFanu <br />""Tapestry"" by C. H. Sherman <br />""Seven Come Heaven?"" by Diane Wnorowska <br />""The Temptation of Harringay"" by H.G. Wells <br />""The Tenancy of Mr. Eex"" by Paula Volsky <br />""The Demon Lover"" by Anonymous <br />""The Imitation Demon"" by Robert Kuttner <br />""Just a Little Thing"" by Joan Vander Putten <br />""The Devil’s Wager"" by William Makepeace Thackeray <br />""Rachaela"" by Poul Anderson<br />""Hell-Bent"" by Ford McCormack <br />""Damned Funny"" by Marvin Kaye <br />""Me, Tree"" by Morgan Llywelyn <br />""Enoch"" by Robert Bloch <br />""Catmagic"" by M. Lucie Chin <br />""The Hound"" by H. P. Lovecraft <br />""The Princess and Her Future"" by Tanith Lee <br />""Novel of the White Powder"" by Arthur Machen <br />""The Celery Stalk in the Cellar"" by Saralee Terry <br />""The Vampire Cat of Nabeshima"" by Bernhardt J. Hurwood <br />""Caliban’s Revenge"" by Darrell Schweitzer <br />""The Trilling Princess"" by Jessica Amanda Salmonson <br />""The Graveyard Rats"" by Henry Kuttner <br />""Daddy"" by Earl Godwin <br />""The Well-Meaning Mayor"" by Leslie Charteris <br />""A Madman"" by Maurice Level <br />""The Devilish Rat"" by Edward Page Mitchell <br />""Rokuro-Kubi"" by Lafcadio Hearn <br />""The Burial of the Rats"" by Bram Stoker <br />""High-Tech Insolence"" by Russell Baker <br />""Ulalume"" by Edgar Allan Poe <br />""Boogie Man"" by Tappan King <br />""The Maze and the Monster"" by Edward D. Hoch <br />""Father Meuron’s Tale"" by Robert Hugh Benson <br />""The Philosophy of Sebastian Trump or, the Art of Outrage"" by William E. Kotzwinkle and Robert Shiarella <br />""Don Juan’s Final Night"" by Edmond Rostand <br />""A Friend in Need"" by W. Somerset Maugham <br />""Armageddon"" by Fredric Brown<br />""Secret Worship"" by Algernon Blackwood<br />""Devil in the Drain"" by Daniel Manus Pinkwater<br />""I Am Returning"" by Ray Russell<br />""The Shadow Watchers"" by Dick Baldwin<br />""The Demons"" by Robert Sheckley<br />""A Ballad of Hell"" by John Davidson<br />""The Generous Gambler"" by Charles Pierre Baudelaire<br />""A Midnight Visitor"" by John Kendrick Bangs<br />""Markheim"" by Robert Louis Stevenson<br />""Lost Soul"" by Jay Sheckley<br />""The Last Demon"" by Isaac Bashevis Singer<br />""Influencing The Hell Out Of Time And Teresa Golowitz"" by Parke Godwin"
1258011,17854,The Problem of China,142647458X,9781426474583,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,5,29,,BiblioLife,false,3179646,101,629,711,178,22,5:61|4:71|3:35|2:6|1:5|total:178,1993,12,1,3.99,110,16,['17854'],['Bertrand Russell'],['4.02'],[],[],[],This is a pre-1923 historical reproduction that was curated for quality. Quality assurance was conducted on each of these books in an attempt to remove books with imperfections introduced by the digitization process. Though we have made best efforts - the books may have occasional errors that do not impede the reading experience. We believe this work is culturally important and have elected to bring the book back into print as part of our continuing commitment to the preservation of printed works worldwide.
