id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
30739104,7469,O Amante de Lady Chatterley,9896415986,9789896415983,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466708915l/30739104._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466708915l/30739104._SY75_.jpg,2016,5,,por,Relógio D'Água Editores,false,3249302,971,196162,334965,95675,4829,5:18073|4:30647|3:31811|2:11435|1:3709|total:95675,1928,,,3.50,11,1,"['17623', '7469', '3309212']","['D.H. Lawrence', 'Octavio Paz', 'António R. Salvador']","['3.59', '4.14', '3.57']",[],[],[],"A história da relação entre Constance Chatterley e Mellors, o guarda de caça do seu marido inválido, é o romance mais controverso de Lawrence e talvez o seu texto mais comovente sobre o amor. <br />Escrevendo para libertar as gerações que, a seu ver, consideravam o sexo um simples constrangimento ou ato mecânico, Lawrence disse sobre este livro: «Trabalhei sempre o mesmo tema, encarar a relação sexual não como algo vergonhoso, mas válido e precioso. Penso que neste romance fui mais longe do que em qualquer outro. Para mim, é uma obra bonita, terna e frágil, tal como a nudez.»<br /><br />«A sua religião foi a do começo, um começo que não é o dos antropólogos que estudam as sociedades primitivas; é o começo diário, esse primeiro dia que, cada dia, os amantes inventam.»<br />Octavio Paz em «A Religião Solar de D. H. Lawrence»<br /><br />«Na guerra interminável entre homens e mulheres, Lawrence luta em ambos os lados.»<br />Harold Bloom"
241235,7469,The Monkey Grammarian,1559701358,9781559701358,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,1,18,,Arcade Pub,false,1856699,18,744,1028,261,26,5:87|4:90|3:67|2:15|1:2|total:261,1972,,,3.94,166,16,['7469'],['Octavio Paz'],['4.14'],['88274'],['Helen Lane'],['3.78'],"Written while the Nobel Prize–winning author was the Mexican ambassador to India, this is a dazzling mind-journey to the temple city of Galta, ""a sumptuous feast of visual imagery"" (SFChronicle). Hanuman, the red-faced monkey god and ninth grammarian of Hindu mythology, is the protagonist, offering an occasion for Octavio Paz to explore the nature of time and reality, fixity and decay, and the question whether language and grammar are god-given, or an invention of man with powers borrowed from the divine realm?"
245034,7469,A Tree Within: Poetry,0811210715,9780811210713,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1988,11,17,,New Directions,false,1814268,7,542,951,225,17,5:102|4:83|3:31|2:7|1:2|total:225,1988,11,,4.23,178,11,"['7469', '7468']","['Octavio Paz', 'Eliot Weinberger']","['4.14', '4.31']",[],[],[],
244977,7469,Miserable Miracle,1590170016,9781590170014,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,4,30,eng,New York Review of Books,false,1699929,5,1429,887,212,20,5:91|4:77|3:38|2:4|1:2|total:212,1956,,,4.18,199,19,"['143226', '7469']","['Henri Michaux', 'Octavio Paz']","['3.97', '4.14']","['3148830', '165875']","['Louise Varèse', 'Anna Moschovakis']","['4.34', '3.86']","""This book is an exploration. By means of words, signs, drawings. Mescaline, the subject explored."" In <i>Miserable Miracle</i>, the great French poet and artist Henri Michaux, a confirmed teetotaler, tells of his life-transforming first encounters with a powerful hallucinogenic drug. At once lacerating and weirdly funny, challenging and Chaplinesque, his book is a breathtaking vision of interior space and a piece of stunning writing wrested from the grip of the unspeakable.<br /><br />Includes forty pages of black-and-white drawings."
52533526,7469,El laberinto de la soledad. Postdata. Vuelta a El laberinto de la soledad,6071662796,9786071662798,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72683996,1,454,829,193,10,5:91|4:73|3:24|2:5|1:0|total:193,,,,4.30,193,10,['7469'],['Octavio Paz'],['4.14'],[],[],[],
529171,7469,Writing Los Angeles: A Literary Anthology (Library of America),1931082278,9781931082273,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309212374l/529171._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309212374l/529171._SY75_.jpg,,,,en-US,The Library of America,false,516863,1,969,806,192,25,5:81|4:78|3:28|2:0|1:5|total:192,2002,9,30,4.20,192,25,"['173993', '3190', '26853', '7805', '65685', '10229', '3487', '7927', '8468', '4392029', '67846', '5548', '207311', '238', '46110', '3083854', '1742', '25864', '431149', '11315', '7469', '1630', '7751', '70090', '13275', '58398', '111301', '1730', '11585', '79463', '304133', '309747', '55710', '1230', '23510', '5289', '72205', '2887', '75520', '20850', '940746', '4173', '14473', '3535', '1377', '1408429']","['David L. Ulin', 'F. Scott Fitzgerald', 'Bertolt Brecht', 'H.L. Mencken', 'Nathanael West', 'Christopher Isherwood', 'Aldous Huxley', 'Norman Mailer', 'Budd Schulberg', 'Chester Himes', 'Carey McWilliams', 'Simone de Beauvoir', 'Vachel Lindsay', 'Joan Didion', 'Randall Jarrell', 'Tom Wolfe', 'Jack Kerouac', 'John Fante', 'Truman Capote', 'Evelyn Waugh', 'Octavio Paz', 'Ray Bradbury', 'Tennessee Williams', 'Ross Macdonald', 'Charles Bukowski', 'Reyner Banham', 'Charles Mingus', 'Umberto Eco', 'David Hockney', 'John Gregory Dunne', 'Art Pepper', 'Wanda Coleman', 'Mona Simpson', 'Gary Snyder', 'Upton Sinclair', 'Mike  Davis', 'Sandra Tsing Loh', 'James Ellroy', 'Pico Iyer', 'Walter Mosley', 'William T. Vollmann', 'Edmund Wilson', 'James M. Cain', 'William Faulkner', 'Raymond Chandler', 'M.F.K. Fisher']","['3.71', '3.90', '3.78', '3.98', '3.78', '4.02', '3.99', '3.82', '4.04', '3.90', '3.93', '4.07', '3.92', '3.93', '3.90', '3.86', '3.71', '4.07', '4.01', '3.93', '4.14', '4.01', '3.92', '3.97', '4.00', '4.17', '3.93', '3.95', '4.19', '3.75', '4.29', '4.17', '3.50', '4.18', '3.75', '4.01', '3.45', '3.88', '3.80', '3.89', '4.08', '3.92', '3.91', '3.85', '4.05', '4.16']",[],[],[],"Los Angeles has always been a place of paradisal promise and apocalyptic undercurrents. Simone de Beauvoir saw a kaleidoscopic ""hall of mirrors,"" Aldous Huxley a ""city of dreadful joy."" Jack Kerouac found a ""huge desert encampment,"" David Thomson imagined ""Marilyn Monroe, fifty miles long, lying on her side, half-buried on a ridge of crumbling rock.""<br /><br />In <i>Writing Los Angeles</i>, The Library of America presents a glittering panorama in fiction, poetry, essays, journalism, and diaries by more than seventy writers. Beginning with Helen Hunt Jackson's romantic portrayal of the city's early days, the anthology covers a century's worth of Los Angeles writing. It brings to life the entrancing surfaces and unsettling contradictions of The City of Angels, from Raymond Chandler's evocation of murderous moods fed by the Santa Ana winds to John Gregory Dunne's affectionate tribute to ""the deceptive perspectives of the pale subtropical light."" <br /><br />Here are fascinating strata of Los Angeles history, from the 1920s oil boom and the 1940s Zoot Suit Riots to 1950s beat culture and 1980s graffiti art, from flamboyant evangelist Aimee Semple McPherson to surf music genius Brian Wilson. The pleasures and discontents of the Hollywood movie colony are parsed by such observers as Nathanael West, F. Scott Fitzgerald, and Christopher Isherwood.<br /><br />Fragile ecosystems, architectural splendors, and social chasms are examined by writers as various as M.F.K. Fisher, William Faulkner, Bertolt Brecht, Evelyn Waugh, Octavio Paz, Joan Didion, Ray Bradbury, Charles Bukowski, Walter Mosley, Mona Simpson, and Charles Mingus. Art Pepper discovers the Central Avenue jazz scene of the 1940s; Salka Viertel recalls her circle of German émigré intellectuals; Garrett Hongo navigates the complexities of the city's racial patchwork; Tom Wolfe celebrates the sub-culture of custom car aficionados; John McPhee investigates the devastation of Los Angeles mud slides; screenwriter Robert Towne reflects on <i>Chinatown</i>'s origin; David Hockney teaches himself to drive; James Ellry delineates the world of hard-bitten homicide cops; Pico Iyer finds at LAX ""as clear an image as exists today of the world we are about to enter.""<br /><br /><i>Writing Los Angeles</i> is an incomparable literary tour guide to a city of shifting identities and endless surprises.<br /><br />Contents:<br /><br />from Echoes in the city of the angels by Helen Hunt Jackson<br />The land by Mary Austin<br />from The rules of the game by Stewart Edward White<br />from Sixty years in Southern California, 1853-1913 by Harris Newmark<br />California and America by Vachel Lindsay<br />from Laughing in the jungle by Louis Adamic<br />Los Angeles. A rhapsody by Aldous Huxley<br />Sister Aimee by H.L. Mencken<br />from Oil! by Upton Sinclair<br />from Queer people by Carroll and Garrett Graham<br />from God sends Sunday by Arna Bontemps<br />The City of Our Lady the Queen of the Angels by Edmund Wilson<br />Paradise by James M. Cain<br />Golden land by William Faulkner<br />Pacific village ; A thing shared by M.F.K. Fisher<br />from Promised land by Cedric Belfrage<br />Red wind by Raymond Chandlerfrom Ask the dust by John Fante<br />from The day of the locust by Nathanael West<br />from Diaries by Christopher Isherwood<br />Last kiss by F. Scott Fitzgerald<br />from Autobiography : Hollywood by Charles Reznikoff<br />A table at Ciro's by Budd Schulberg<br />Landscape of exile ; Hollywood elegies ; Californian autumn ; The democratic judge ; The fishing-tackle ; Garden in progress ; from Journals by Bertolt Brecht<br />from If he hollers let him go by Chester Himesfrom America is in the heart by Carlos Bulosan<br />from Southern California country : an island on the land ; from North from Mexico by Carey McWilliams<br />from America day by day by Simone de Beauvoir<br />Hollywood by Truman Capote<br />Death in Hollywood by Evelyn Waugh<br />from The labyrinth of solitude by Octavio Paz<br />The pedestrian by Ray Bradbury<br />The mattress by the tomato patch by Tennessee Williams<br />from The barbarous coast by Ross Macdonald<br />from On the road by Jack Kerouac<br />from ""Ocian in view"" by Lawrence Clark Powell<br />The slide area by Gavin Lambert<br />from Slum by the sea by Lawrence Lipton<br />from Superman comes to the supermarket by Norman Mailer<br />The lost world by Randall Jarrell<br />The kandy-kolored tangerine-flake streamline baby by Tom Wolfe<br />Goodbye surfing, hello God! by Jules Siegel<br />Los Angeles notebook ; The Getty ; Quiet days in Malibu ; Fire season by Joan Didion<br />waiting ; betting on now ; The death of my father by Charles Bukowski<br />from The kindness of strangers by Salka Viertel<br />from Los Angeles : the architecture of four ecologies by Reyner Banham<br />from Beneath the underdog by Charles Mingus<br />from Bike riding in Los Angeles by Marc Norman<br />Autopia by Cees Nooteboom<br />The city of robots by Umberto Eco<br />from David Hockney by David Hockney by David Hockney<br />Los Angeles : the know-how city by Jan Morris<br />from The sexual outlaw by John Rechy<br />Eureka! by John Gregory Dunne<br />from Straight life by Art Pepper<br />from Seeing is forgetting the name of the thing one sees ; L.A. glows by Lawrence Weschler<br />Preface and postscript to Chinatown by Robert Towne<br />August, Los Angeles, lullaby by Carol Muske<br />Angel baby blues by Wanda Coleman<br />from Anywhere but here by Mona Simpson<br />Night song of the Los Angeles basin by Gary Snyder<br />from Golden days by Carolyn See<br />from I was looking for a street by Charles Willeford<br />Going up in L.A. by Ruben Martinez<br />from The control of nature by John McPhee<br />from City of quartz by Mike Davis<br />City of specters by Lynell George<br />from Devil in a blue dress by Walter Mosley<br />Las vistas by Mary Helen Ponce<br />Coming home to Van Nuys by Sandra Tsing Loh<br />The tooth of crime by James Ellroy<br />from Volcano by Garrett Hongo<br />Where worlds collide by Pico Iyer<br />Burl's by Bernard Cooper<br />from The atlas by William T. Vollmann<br />from Holy land by D.J. Waldie<br />Beneath Mulholland by David Thomson"
244992,7469,Los hijos del limo,8432230413,9788432230417,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,651887,17,473,731,180,9,5:69|4:68|3:33|2:5|1:5|total:180,1974,,,4.06,112,3,['7469'],['Octavio Paz'],['4.14'],[],[],[],"No hay muchos libros como éste en español, inglés o francés. Es una visión crítica de la poesía moderna en esas y otras lenguas, a partir de los románticos, desde una perspectiva muy amplia; la modernidad histórica de los siglos recientes y el contraste con lo no occidental. No es un trabajo de literatura comparada, sino la reflexión de un lector animado por la poesía como forma de vida. Lo normal, hasta por razones prácticas, es limitarse a la propia lengua y a la historia literaria. Lo normal es limitarse al estudio desde afuera. Pero Octavio Paz escribe desde adentro, como participante del movimiento moderno, en el espíritu de Pound: la aventura práctica de leer, traducir, editar, criticar y escribir hacia horizontes nuevos."
345291,7469,Short Shorts,0553274406,9780553274400,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320462983l/345291._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320462983l/345291._SY75_.jpg,1982,,,en-US,Bantam,false,692885,7,493,716,186,25,5:54|4:67|3:49|2:15|1:1|total:186,1982,,,3.85,176,23,"['18365', '3977744', '8407795', '74572', '128382', '34055', '6895021', '15435', '35258', '16839', '7728', '500', '18362', '63552', '7469', '485948', '54427', '41028', '13450', '44315', '39326', '43740', '6895023', '5076478', '40303', '169899', '5031025', '194351', '19879', '18791', '95937', '5144', '17623', '7702', '5223', '45645', '1455']","['Irving Howe', 'Ilana W. Howe', 'Giuseppe Tomasi di Lampedusa', 'Katherine Anne Porter', 'Leo Tolstoy', 'Isaac Babel', 'Mikhail Zoschenko', 'William Carlos Williams', 'Yukio Mishima', 'James Thurber', 'Doris Lessing', 'Jorge Luis Borges', 'Sholom Aleichem', 'Varlam Shalamov', 'Octavio Paz', 'Jerome Weidman', 'Heinrich von Kleist', 'Grace Paley', 'Gabriel García Márquez', 'Augusto Monterroso', 'Heinrich Böll', 'Paula Fox', 'Maria Luise Kaschnitz', 'I.L. Peretz', 'Luisa Valenzuela', 'Gottfried Keller', 'Anton Chekhov', 'Giovanni Verga', 'Stephen Crane', 'Guy de Maupassant', 'João Guimarães Rosa', 'James Joyce', 'D.H. Lawrence', 'Luigi Pirandello', 'Franz Kafka', 'Sherwood Anderson', 'Ernest Hemingway']","['3.97', '3.85', '4.00', '3.93', '4.06', '4.08', '3.85', '4.13', '3.93', '3.95', '3.65', '4.30', '4.10', '4.35', '4.14', '3.83', '3.54', '4.06', '3.97', '3.98', '3.87', '3.64', '3.85', '3.85', '4.05', '3.28', '3.96', '3.56', '3.41', '3.86', '4.35', '3.74', '3.59', '3.96', '3.89', '3.84', '3.83']",[],[],[],"<b><br />Short Shorts</b> is a delightful anthology of miniature masterpieces. Here are thirty-eight brief, brilliant flashes of fiction, both classic and contemporary. Each work is superb, intense, and speaks to the human condition in a profound, often provocative way–a truly outstanding collection by some of the worlds greatest authors."
180437,7469,My Life with the Wave,0060562005,9780060562007,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,3,2,eng,HarperCollins,false,174349,9,293,700,181,30,5:60|4:61|3:39|2:18|1:3|total:181,1997,1,1,3.87,144,26,"['11489', '7469', '128740']","['Catherine Cowan', 'Octavio Paz', 'Mark Buehner']","['3.82', '4.14', '4.21']",[],[],[],"<em> My first trip to the seashore, </em><br /><br />one wave tore away from the sea.<br /><br /><em>She caught my hand, and we raced </em><br /><br />away together across the sand.<br /><br />Based on a story by Nobel Prize laureate Octavio Paz, this delightful tale of a boy and his pet wave is charmingly retold with beautiful new illustrations. See if you can find the hidden cat, dog, mouse, whale, and sea horse in almost every picture!<br /><br />Ages 3 – 8"
241236,7469,Configurations: Poetry,0811201503,9780811201506,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1971,1,17,,New Directions,false,233692,2,381,658,157,9,5:68|4:60|3:22|2:5|1:2|total:157,,,,4.19,157,9,"['7469', '2172365']","['Octavio Paz', 'M. Rukeyser']","['4.14', '4.19']",[],[],[],"<em>Configurations</em> was his first major collection to be published in this country, and includes in their entirety <em>Sun Stone</em> (1957) and <em>Blanco</em> (1967). Paz himself translated many of the poems from the Spanish. Some distinguished contributors to this bilingual edition include, among others, Paul Blackburn, Lysander Kemp. Denise Levertov, and Muriel Rukeyser. Paz's poems, although rooted in the mythology of South America and his native Mexico, nevertheless have an international background, transfiguring the images of the contemporary world. Powerful, angry, erotic, they voice the desires and rage of a generation."
152561,7469,Marcel Duchamp: Appearance Stripped Bare,1559701382,9781559701389,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,1,18,eng,Arcade Pub,false,237364,21,434,638,156,11,5:58|4:62|3:29|2:6|1:1|total:156,1968,,,4.09,97,7,"['7469', '130724', '16477042']","['Octavio Paz', 'Donald Gardner', 'Rachael    Phillips']","['4.14', '3.99', '4.08']",[],[],[],"Discusses the work of the French dadaist, Marcel Duchamp, focusing on the Large Glass (The Bride Stripped Bare by Her Bachelors, Even) and his final assemblage, Given: 1. The Waterfall, 2. The Illuminating Gas."
