id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12982154,11563,Розенкранц и Гильденстерн мертвы и другие пьесы,5271272761,9785271272769,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SY75_.jpg,2010,1,1,rus,"Астрель, Corpus",false,73811,55,132790,316764,78043,1949,5:31907|4:26169|3:14165|2:4256|1:1546|total:78043,1966,,,4.06,13,0,"['293', '2964676', '2743494', '11563', '4146991', '5832043', '5832044']","['Tom Stoppard', 'Том Стоппард', 'Иосиф Бродский', 'Joseph Brodsky', 'Илья Кормильцев', 'Ольга Варшавер', 'Т. Тульчинская']","['4.05', '4.00', '4.45', '4.25', '4.25', '4.37', '4.46']",['19834334'],['Ilya Kormiltsev'],['4.14'],"<i>Hamlet</i> told from the worm's-eye view of two minor characters, bewildered Rosencrantz and Guildenstern. Echoes of <i>Waiting for Godot</i> resound, reality and illusion mix, and where fate leads heroes to a tragic but inevitable end."
12531924,11563,Gods and Mortals: Modern Poems on Classical Myths,0195133412,9780198030553,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,3,22,eng,Oxford,false,1685945,5,460,281,69,4,5:26|4:30|3:8|2:2|1:3|total:69,2001,1,1,4.07,11,1,"['482204', '996', '30055', '4379', '500', '141425', '26853', '17623', '3524', '150560', '3472', '42920', '3012988', '7906', '29963', '233593', '26814', '749461', '7715', '11562', '15201', '36915', '99703', '183177', '31907', '51724', '32513', '68892', '49926', '294629', '80892', '61636', '266360', '141003', '1094283', '69377', '10332', '59688', '33998', '11154', '5786093', '15435', '39155', '25415', '36921', '16853363', '7531', '11563', '6669']","['Nina Kossman', 'Ted Hughes', 'Ezra Pound', 'Sylvia Plath', 'Jorge Luis Borges', 'Paul Valéry', 'Bertolt Brecht', 'D.H. Lawrence', 'Joyce Carol Oates', 'Gregory Corso', 'Margaret Atwood', 'Wallace Stevens', 'Robert Graves', 'Rainer Maria Rilke', 'W.B. Yeats', 'W.H. Auden', 'Anne Sexton', 'Günter Grass', 'Robert Frost', 'Derek Walcott', 'Rita Dove', 'Denise Levertov', 'Anna Akhmatova', 'Lucille Clifton', 'Mark Strand', 'Constantinos P. Cavafy', 'W.S. Merwin', 'Gabriel Zaid', 'Zbigniew Herbert', 'Marin Sorescu', ""Frank O'Hara"", 'Osip Mandelstam', 'Umberto Saba', 'Yiannis Ritsos', 'D.M. Thomas', 'Adam Zagajewski', 'Charles Olson', 'Eavan Boland', 'Edna St. Vincent Millay', 'Archibald MacLeish', 'Marina Tsvetaeva', 'William Carlos Williams', 'Robert Creeley', 'Charles Simic', 'George Oppen', 'George Seferis', 'Theodore Roethke', 'Joseph Brodsky', 'Wisława Szymborska']","['4.33', '4.09', '3.94', '4.04', '4.30', '3.93', '3.78', '3.59', '3.69', '4.06', '4.03', '4.23', '4.12', '4.29', '4.16', '4.17', '4.21', '3.83', '4.25', '4.02', '4.01', '4.13', '4.31', '4.25', '4.08', '4.35', '4.18', '3.78', '4.35', '3.92', '4.24', '4.12', '3.83', '4.43', '4.00', '4.23', '4.21', '4.06', '4.16', '3.95', '4.28', '4.13', '4.01', '4.05', '4.48', '4.27', '4.14', '4.25', '4.32']",[],[],[],"For centuries, poets have looked into the mirror of classical myth to show us the many ways our emotional lives are still reflected in the ancient stories of heroism, hubris, transformation, and loss that myths so eloquently tell. Now, in <em>Gods and Mortals: Modern Poems on Classical Myths</em>, we have the first anthology to gather the great 20th century myth-inspired poems from around the world.<br /> ""Perhaps it is because the myths echo the structure of our unconscious that every new generation of poets finds them a source of inspiration and self-recognition,"" says Nina Kossman in her introduction to this marvelous collection. Indeed, from Valery, Yeats, Lawrence, Rilke, Akhmatova, and Auden writing in the first half of the century to such contemporary poets as Lucille Clifton, Derek Walcott, Rita Dove, Wislawa Szymborska, and Mark Strand, the material of Greek myth has elicited a poetry of remarkably high achievement. And by organizing the poems first into broad categories such as ""Heroes,"" ""Lovers,"" ""Trespassers,"" and secondly around particular mythological figures such as Persephone, Orpheus, or Narcissus, readers are treated to a fascinating spectrum of poems on the same subject. For example, the section on Odysseus includes poems by Cavafy, W. S. Merwin, Gregory Corso, Gabriel Zaid, Louise Gluck, Wallace Stevens, and many others. Thus we are allowed to see the familiar Greek hero refracted through the eyes, and sharply varying stylistic approaches, of a wide range of poets from around the world. <br /> Here, then, is a collection of extraordinary poems that testifies to--and amply rewards--our ongoing fascination with classical myth.<br />"
857275,11563,Italy in Mind: An Anthology,0679770232,9780679770237,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320535913l/857275._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320535913l/857275._SY75_.jpg,1997,,,eng,Vintage Departures,false,842728,2,287,267,72,14,5:18|4:27|3:18|2:6|1:3|total:72,1997,4,29,3.71,71,14,"['310761', '645837', '187060', '239579', '8166', '173', '86404', '28924', '1455', '15328', '356398', '159', '2424', '17623', '145662', '447', '7305', '1624', '28781', '2900338', '2863961', '4030', '41773', '11563', '1606', '45882', '55483', '44536', '7907', '66901', '55201', '1244', '5657', '16', '67032', '29836', '55582', '24391', '44407', '138822', '19361', '202436']","['Alice Leccese Powers', 'Homer Bigart', 'Ann Cornelisen', 'Charles Dickens', 'Lawrence Durrell', 'George Eliot', 'E.M. Forster', 'Barbara Grizzuti Harrison', 'Ernest Hemingway', 'John Hersey', 'Paul Hofmann', 'Henry James', 'Harold Brodkey', 'D.H. Lawrence', 'R.W.B. Lewis', 'Bernard Malamud', 'Mary McCarthy', 'Herman Melville', 'Mary Morris', 'John Mortimer', 'W. Murray', 'Michael Ondaatje', 'Tim Parks', 'Joseph Brodsky', 'John Ruskin', 'Percy Bysshe Shelley', 'Mary Taylor Simeti', 'Kate Simon', 'Susan Sontag', 'Matthew Spender', 'Calvin Trillin', 'Mark Twain', 'Gore Vidal', 'Edith Wharton', 'Elizabeth Barrett Browning', 'Richard Wilbur', 'Charles Wright', 'Robert Browning', 'Lord Byron', 'Joseph Caldwell', 'John Ciardi', 'Eleanor   Clark']","['3.86', '3.71', '3.77', '3.89', '4.02', '3.84', '3.88', '3.83', '3.83', '3.98', '3.55', '3.62', '3.99', '3.59', '3.88', '3.86', '3.71', '3.54', '3.79', '4.05', '3.79', '3.78', '3.82', '4.25', '3.76', '4.01', '3.69', '3.78', '3.96', '3.66', '3.96', '3.86', '3.91', '3.78', '4.03', '3.80', '4.10', '3.98', '3.96', '3.08', '4.00', '3.41']",[],[],[],"Comprised of short stories, novel excerpts, essays, poetry journals and letters, this work will delight anyone who loves Italy or great travel writing. Pieces include Barbara Grizzuti Harrison marveling at baroque Sicilian confections, Mary McCarthy celebrating Venice's threadbare dignity, and Henry James's Isabel Archer succumbing to the treacherous antiquities of Florence."
19241,11563,Homage to Robert Frost,0374525242,9780374525248,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316635840l/19241._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316635840l/19241._SY75_.jpg,1997,9,1,,"Farrar, Strauss & Giroux-3pl",false,1392278,3,152,252,63,8,5:21|4:23|3:18|2:0|1:1|total:63,1996,9,1,4.00,57,7,"['11563', '11562', '29574']","['Joseph Brodsky', 'Derek Walcott', 'Seamus Heaney']","['4.25', '4.02', '4.11']",[],[],[],Three of our generation's greatest poets explore the misconceptions and mythologies that surround Robert Frost.
25919376,11563,Bağban,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437037086l/25919376._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437037086l/25919376._SY75_.jpg,,,,aze,,false,45809231,3,127,238,64,6,5:10|4:31|3:19|2:3|1:1|total:64,,,,3.72,2,0,"['6989', '36913', '18317', '5217', '14167341', '7702', '3535', '89330', '1455', '957894', '8875', '2147', '44202', '585', '39087', '13450', '4026', '11563']","['Rudyard Kipling', 'Rabindranath Tagore', 'Knut Hamsun', 'George Bernard Shaw', 'Ivan Alekseyevich Bunin', 'Luigi Pirandello', 'William Faulkner', 'Pär Lagerkvist', 'Ernest Hemingway', 'Albert Camus', 'Halldór Laxness', 'Ivo Andrić', 'Mikhail Sholokhov', 'John Steinbeck', 'Miguel Ángel Asturias', 'Gabriel García Márquez', 'Pablo Neruda', 'Joseph Brodsky']","['3.93', '4.13', '4.00', '3.91', '4.05', '3.96', '3.85', '3.80', '3.83', '4.00', '3.97', '4.31', '4.08', '3.93', '3.87', '3.97', '4.31', '4.25']",[],[],[],"<i>The Gardener</i> is a short story by Rudyard Kipling, first published in <i>McCall’s Magazine</i>, April 1925."
1035621,11563,Novye Stansy K Avguste,0882337769,9780882337760,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1021953,7,70,237,54,1,5:34|4:12|3:4|2:3|1:1|total:54,1983,6,1,4.39,20,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
6266956,11563,Рождественские стихи,5911811936,9785911815943,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367271252l/6266956._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367271252l/6266956._SY75_.jpg,2007,,,rus,Азбука-классика,false,6450229,5,73,230,52,0,5:34|4:10|3:5|2:2|1:1|total:52,1999,1,1,4.42,44,0,"['11563', '2743494']","['Joseph Brodsky', 'Иосиф Бродский']","['4.25', '4.45']",[],[],[],"Начиная с 1962 года, когда, по словам самого Иосифа Бродского, он ""принялся писать стихи всерьез - более или менее всерьез"", поэт к каждому Рождеству пытался написать стихотворение - как поздравление с днем рождения. ""В конце концов, что есть Рождество? День рождения Богочеловека. И человеку не менее естественно его справлять, чем свой собственный"". Все же собранные в этой книге рождественские стихотворения - поздравления особые: вместе они представляют собой не только подарок к Рождеству, но и квинтэссенцию всего творчества Бродского."
9299800,11563,Письма римскому другу,5352000036,9785389017351,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511052480l/9299800._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511052480l/9299800._SY75_.jpg,2010,2,29,rus,Азбука,false,14182465,1,88,225,49,1,5:34|4:12|3:2|2:0|1:1|total:49,2000,2,29,4.59,49,1,"['11563', '2743494']","['Joseph Brodsky', 'Иосиф Бродский']","['4.25', '4.45']",[],[],[],В настоящее издание вошли стихотворения разных лет величайшего поэта XX столетия И. Бродского.
582962,11563,Поклониться тени,5267002887,9785267002882,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,10,1,rus,"""Kniga""",false,569831,1,72,202,45,2,5:29|4:11|3:4|2:0|1:1|total:45,2001,,,4.49,45,2,"['11563', '2743494']","['Joseph Brodsky', 'Иосиф Бродский']","['4.25', '4.45']",[],[],[],
12349750,11563,Баллада о маленьком буксире,,9785389016521,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312964016l/12349750._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312964016l/12349750._SX50_.jpg,2011,,,rus,"Азбука-Аттикус, Азбука",false,17329220,2,73,201,45,5,5:32|4:9|3:0|2:1|1:3|total:45,2011,,,4.47,45,5,"['11563', '2743494']","['Joseph Brodsky', 'Иосиф Бродский']","['4.25', '4.45']",[],[],[],"«Баллада о маленьком буксире» — одно из детских стихотворений Иосифа Бродского, ставшее благодаря публикации в 1962 году в журнале «Костер» первым его стихотворением, увидевшим свет в СССР. <br /><br />Иллюстрации к этой книге сделал Игорь Олейников — художник и мультипликатор, лауреат Болонской книжной выставки."
5988575,11563,Книга интервью,5815905488,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,,,rus,Захаров,false,6162576,2,62,185,43,4,5:24|4:12|3:5|2:0|1:2|total:43,,,,4.30,40,4,"['11563', '2743494']","['Joseph Brodsky', 'Иосиф Бродский']","['4.25', '4.45']",[],[],[],
320603,11563,Joseph Brodsky: Conversations,1578065283,9781578065288,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,5,1,eng,University Press of Mississippi,false,311340,3,152,172,42,7,5:18|4:15|3:5|2:3|1:1|total:42,2003,5,1,4.10,28,1,"['11563', '130537']","['Joseph Brodsky', 'Cynthia L. Haven']","['4.25', '4.35']",[],[],[],"Biography -- Literary Criticism Joseph Brodsky (1940-1996) is unquestionably the greatest poet to emerge from postwar Russia and one of the great minds of the last century.<br /><br />After his expulsion from the Soviet Union in 1972, Brodsky transformed himself from a stunned and unprepared emigre into, as he himself termed it, ""a Russian poet, an English essayist, and, of course, an American citizen.""<br /><br />In interviews from 1972 to 1995, ""Joseph Brodsky: Conversations"" covers the course of his exile. The last interview dates from just ten weeks before his death. In talks, he calibrates the process of his remarkable reinvention from a brilliant, brash, but decidedly provincial Leningrad poet to an international man of letters and an erudite Nobel Prize laureate.<br /><br />Brodsky's poetry earned him a Nobel, and his essays won him awards and international acclaim. This volume shows that there was a third medium, in addition to poetry and essays, in which Brodsky excelled--the interview. Although he said that ""in principle prose is simply spilling some beans, which poetry sort of contains in a tight pod,"" he nevertheless emerges as an extraordinary and inventive conversationalist. This volume includes not only his notable interviews that helped consolidate Brodsky's international reputation but also early and hard-to-find interviews in journals that have since disappeared.<br /><br />Cynthia L. Haven is a literary critic at the ""San Francisco Chronicle"" and a regular contributor to ""Times Literary Supplement,"" the ""Los Angeles Times Book Review,"" the ""Cortland Review,"" and ""Stanford Magazine."" Her work also has been published in ""Civilization,"" the ""Washington Post,"" and the ""Georgia Review."""
16129678,11563,Путешествие в Стамбул,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,false,21954806,1,62,161,44,2,5:6|4:21|3:14|2:2|1:1|total:44,,,,3.66,44,2,"['11563', '2743494']","['Joseph Brodsky', 'Иосиф Бродский']","['4.25', '4.45']",[],[],[],
13561513,11563,Dall'esilio,8845902854,9788845902857,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381868845l/13561513._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381868845l/13561513._SY75_.jpg,1988,4,1,ita,Adelphi,false,19136360,2,70,159,36,7,5:21|4:11|3:3|2:0|1:1|total:36,1988,,,4.42,36,7,['11563'],['Joseph Brodsky'],['4.25'],"['4624797', '1612702']","['Gilberto Forti', 'Giovanni Buttafava']","['4.14', '4.03']","La sorte ha voluto che Iosif Brodskij si sia trovato, a distanza di pochi giorni, nell’autunno del 1987, a scrivere i due discorsi qui raccolti, che vengono ad assumere nella sua opera un significato simbolico: il discorso su <i>La condizione che chiamiamo esilio</i> e quello per il Premio Nobel di letteratura. Entrambi discorsi <i>dall’esilio</i>, un odierno <i>Ex Ponto</i>. E qui l’esilio è una categoria metafisica, prima che politica. Ciò permette a Brodskij di schivare, sin dal primo passo, il più allettante rischio dell’esiliato, quello di porsi «sul lato banale della virtù». E al tempo stesso dona un’autorità ulteriore alla sua parola. Quando, dal podio di Stoccolma, si è udito che «l’estetica è la madre dell’etica» – e proprio da uno scrittore di impavida fermezza etica –, tutti hanno avvertito una scossa salutare. La letteratura non serve a salvare il mondo. Ma è il più formidabile «acceleratore della coscienza, del pensiero, della comprensione dell’universo». Da qui la sua capacità di guidarci, con mano invisibile, fra tutti i dilemmi più subdoli. «Il punto non è tanto che la virtù non costituisce una garanzia per la creazione di un capolavoro: è che il male, e specialmente il male politico, è sempre un cattivo stilista»."
