id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1078,704,"The Good Earth (House of Earth, #1)",1416500189,9781416500186,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078._SY75_.jpg,2009,3,4,eng,Howard Publishing Co,false,2346070,263,332732,870086,218446,9612,5:81343|4:76129|3:42622|2:12637|1:5715|total:218446,1931,3,2,3.98,202222,7743,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"This tells the poignant tale of a Chinese farmer and his family in old agrarian China. The humble Wang Lung glories in the soil he works, nurturing the land as it nurtures him and his family. Nearby, the nobles of the House of Hwang consider themselves above the land and its workers; but they will soon meet their own downfall.<br /><br />Hard times come upon Wang Lung and his family when flood and drought force them to seek work in the city. The working people riot, breaking into the homes of the rich and forcing them to flee. When Wang Lung shows mercy to one noble and is rewarded, he begins to rise in the world, even as the House of Hwang falls."
223420,704,The Best American Mystery Stories of the Century,0618012710,9780618012718,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,4,13,eng,Mariner Books,false,216373,3,1146,1329,336,58,5:101|4:144|3:71|2:15|1:5|total:336,2000,,,3.96,300,51,"['26917', '12471', '302744', '125736', '43751', '704', '1377', '154569', '153386', '9559', '160252', '494101', '16927', '8993', '7622', '96380', '13388', '172112', '3389', '273838', '10289', '24690', '17613', '70090', '16268', '8636', '3524', '22694', '28509', '470369', '41015', '11622', '99538', '881203', '13943', '12539', '184333', '585', '16839', '30953', '485948', '25413', '90990', '39304', '229241', '7415', '3535', '14473']","['Tony Hillerman', 'Otto Penzler', 'Robert L. Fish', 'Tom Franklin', 'Jacques Futrelle', 'Pearl S. Buck', 'Raymond Chandler', 'Susan Glaspell', 'Joe Gores', 'Sue Grafton', 'Stephen Greenleaf', 'Frederick Irving Anderson', 'Dashiell Hammett', 'O. Henry', 'Patricia Highsmith', 'Evan Hunter', 'Shirley Jackson', 'Harry Kemelman', 'Stephen King', 'Ring Lardner', 'Dennis Lehane', 'John D. MacDonald', 'Lawrence Block', 'Ross Macdonald', 'Michael Malone', 'Margaret Millar', 'Joyce Carol Oates', ""Flannery O'Connor"", 'Sara Paretsky', 'Melville Davisson Post', 'Ellery Queen', 'Ben Ray Redman', 'Jack Ritchie', 'Willa Cather', 'Damon Runyon', 'Henry Slesar', 'Wilbur Daniel Steele', 'John Steinbeck', 'James Thurber', 'Donald E. Westlake', 'Jerome Weidman', 'Cornell Woolrich', 'James Crumley', 'Brendan DuBois', 'Stanley Ellin', 'Harlan Ellison', 'William Faulkner', 'James M. Cain']","['4.04', '3.82', '3.82', '3.85', '3.72', '3.98', '4.05', '3.93', '3.75', '3.93', '3.99', '3.78', '3.94', '4.08', '3.87', '3.71', '3.95', '3.86', '4.04', '3.90', '4.03', '4.01', '3.87', '3.97', '3.68', '3.78', '3.69', '4.16', '3.94', '3.84', '3.71', '4.09', '3.87', '3.83', '4.16', '4.05', '3.70', '3.93', '3.95', '3.87', '3.83', '3.92', '3.96', '3.89', '3.84', '4.29', '3.85', '3.91']",[],[],[],"In THE BEST AMERICAN MYSTERY STORIES OF THE CENTURY, best-selling author Tony Hillerman and mystery expert Otto Penzler present an unparalleled treasury of American suspense fiction that every fan will cherish. Offering the finest examples from all reaches of the genre, this collection charts the mystery's eminent history from the turn-of-the-century puzzles of Futrelle, to the seminal pulp fiction of Hammett and Chandler, to the mystery story's rise to legitimacy in the popular mind, a trend that has benefited masterly writers like Westlake, Hunter, and Grafton. Nowhere else can readers find a more thorough, more engaging, more essential distillation of American crime fiction.<br /> Penzler, the Best American Mystery Stories series editor, and Hillerman winnowed this select group out of a thousand stories, drawing on sources as diverse as Ellery Queen's Mystery Magazine and Esquire, Collier's and The New Yorker. Giants of the genre abound -- Raymond Chandler, Stephen King, Dashiell Hammett, Lawrence Block, Ellery Queen, Sara Paretsky, and others -- but the editors also unearthed gems by luminaries rarely found in suspense anthologies: William Faulkner, John Steinbeck, Damon Runyon, Harlan Ellison, James Thurber, and Joyce Carol Oates. Mystery buffs and newcomers alike will delight in the thrilling stories and top-notch writing of a hundred years' worth of the finest suspense, crime, and mystery writing."
214068,704,The New Year,0381980448,9780381980443,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343874147l/214068._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343874147l/214068._SY75_.jpg,,,,,,false,1548812,23,776,1286,355,54,5:69|4:127|3:122|2:30|1:7|total:355,1968,,,3.62,265,38,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
426474,704,The Exile,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1976,2,1,,Pocket,false,2140837,26,812,1263,318,28,5:99|4:132|3:68|2:17|1:2|total:318,1936,,,3.97,255,17,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"The biography of the mother of Pearl S. Buck, a portrait of an American woman in China."
1153200,704,My Several Worlds,0671800345,9780671800345,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346133277l/1153200._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346133277l/1153200._SX50_.jpg,,,,,,false,287098,16,998,1235,294,45,5:122|4:114|3:54|2:3|1:1|total:294,1954,1,1,4.20,242,37,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"Autobiography of Pearl S Buck. A memoir of the life of the first female Nobel Laureate for Literature, who was also a world citizen and a major humanitarian, Pearl (Sydenstricker) Buck (1892-1973) three quarters of the way through her life. Published by the John Day Company to whose president, Richard John Walsh (1886-1960), she was then married, the book was successful and temporarily revived her waning reputation. The China oriented writer Helen Foster Snow described her partnership with John Day and Walsh as ""the most successful writing and publishing partnership in the history of American letters."" The firm had published everything she'd written since their marriage in 1935. Her biographer, Professor Peter Conn, describes the book as ""a thickly textured representation of the Chinese and American societies in which she had lived."" Friend of Eleanor Roosevelt, cultural ambassador between China and America, tireless advocate for racial democracy and women's rights and founder of the first international adoption agency, this is a book by and about a special American citizen of the twentieth century"
1556349,704,The Patriot,1406729132,9781406729139,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1548867,28,819,1229,296,21,5:114|4:117|3:61|2:4|1:0|total:296,1939,6,28,4.15,204,15,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"This swift and timely story covers the events of twelve years. It begins with the revolution sweeping down the Yangtze, when young students, fired with new patriotism, went singing to jail or to the beheading ground. It ends in the mountains of inner China, where driven back again and again by the invader, students and peasants, old war lords and young guerilla alike, stand in a united front and fight on.<br /><br />Many of the earliest books, particularly those dating back to the 1900s and before, are now extremely scarce and increasingly expensive. Hesperides Press are republishing these classic works in affordable, high quality, modern editions, using the original text and artwork."
1057071,704,Fighting Angel,0671803239,9780671803230,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397489097l/1057071._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397489097l/1057071._SY75_.jpg,1964,,,,Pocket Books,false,2023918,33,685,1038,286,36,5:63|4:98|3:89|2:28|1:8|total:286,1936,1,1,3.63,209,30,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"The biography of the father of Pearl S. Buck. ""A vigorous biography of the author's father, a lonely adventurer ranging the turbulent interior of old China through the hazards of famine, banditry and revolution."" from the cover of the first edition, published in 1936."
548404,704,Death in the Castle,084880435X,9780848804350,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394408442l/548404._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394408442l/548404._SY75_.jpg,1988,12,1,,Amereon Limited,false,535659,19,814,1012,318,59,5:34|4:87|3:121|2:55|1:21|total:318,1956,,,3.18,215,41,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"Sir Richard and Lady Mary need to sell the thousand year old castle which has been in the family for hundreds of years. Sir Richard has no heir to pass the castle on to, and if he doesn't sell the English government will turn it into a prison or a powerplant. John Blayne, an American, wishes to buy the castle, but he wants to take the castle apart piece by piece and bring it to America and make it into a museum. Sir Richard does not know this and this becomes a source of conflict."
2648905,704,China Sky,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1941,,,eng,,false,2673645,6,459,791,207,16,5:64|4:65|3:61|2:11|1:6|total:207,1941,,,3.82,63,7,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"<p>Sullo sfondo del conflitto cino-giapponese, si svolge la vicenda<br />avventurosa e patetica di due indimenticabili figure di occidentali<br />che, attraverso le fiamme della guerra, trovano in se stessi il<br />conforto di un amore sublime. Mentre la popolazione di Chen-li, una<br />piccola città situata nel cuore della Cina, resiste impavida ai<br />bombardamenti giapponesi, due giovani medici americani, Gray Thomison e Sara Durand, si battono, con un senso inflessibile del dovere, contro la povertà e le malattie. E quando una serie di circostanze minaccia questa pietosa missione, i nodi si sciolgono, la verità si fa luce e con essa l'amore. Dalle pagine di Cielo cinese che, con ritmo serrato, narra una storia estremamente avvincente, balzano creature luminose, studiate con profonda intuizione psicologica, a simboleggiare le più alte qualità umane, il coraggio, la lealtà, il sacrificio, la dedizione al dovere, l'amore che non conosce compromessi.</p>"
701961,704,The Goddess Abides,0671786482,9780671786489,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572250775l/701961._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572250775l/701961._SY75_.jpg,,,,,,false,1548722,17,633,750,211,28,5:54|4:55|3:66|2:26|1:10|total:211,1972,,,3.55,143,24,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
1556253,704,God's Men,0671822780,9780671822781,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378842630l/1556253._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378842630l/1556253._SY75_.jpg,1978,7,2,,Pocket Books,false,1548721,19,497,666,175,20,5:48|4:63|3:47|2:16|1:1|total:175,1951,1,1,3.81,118,15,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"This is a massive novel, in length, breadth, and depth. It sweeps from China to America to England, and in a half-century of colorful action it ranges from the Boxer Rebellion of 1900 to the critical struggles of 1950. The author brings warmth of feeling and the light of understanding to many and varied Characters, including Franklin D. Roosevelt, Sun Yat-sen, and Chiang Kai-shek"
25997,704,"The Story Bible, Old & New Testament, Volumes #1-2",0517149818,9780517149812,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,90168,10,553,656,168,14,5:61|4:54|3:33|2:16|1:4|total:168,1971,,,3.90,127,12,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"<p>The beloved author of <i>The Good Earth</i>, one of the world's greatest literary masterpieces, viewed both the Old and New Testaments as glorious stories to be read and reread through the generations.</p><br /><p><i>The Story Bible</i> is a stunning accomplishment from a great writer. The Nobel and Pulitzer Prize-winning author took seventy-two major 'stories' and retold them in the language of today, combining the exciting flavor of history with the accessibility and drama of fiction.</p><br /><p><i>The Story Bible</i> is for young and old, for readers familiar with the Bible, and for those for whom it will be an introduction. And most importantly, it is for everyone, regardless of one's religious views. Here, in words that reflect Pearl S. Buck's awesome talent to bring human courage and human compassion vividly to life, are the stories of the Creation of the World and the Garden of Eden, Noah and the Flood, the Tower of Babel, the Ten Commandments, Jesus in the Wilderness, the Raising of Lazarus, the Way to the Cross, and so much more. Both the Old and the New Testaments are complete -- told memorably, magically, masterfully.</p>"
1080783,704,A Bridge for Passing,0671803204,9780671803209,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332961598l/1080783._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332961598l/1080783._SX50_.jpg,1976,3,1,,Pocket Books,false,1067518,17,522,568,151,29,5:40|4:58|3:34|2:15|1:4|total:151,1962,,,3.76,119,25,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"While in Japan to observe the filming of one of her novels, Pearl Buck was informed that her husband had died. This book is the deeply affecting story of the period that immediately followed - the grief, fears, doubts, and readjustments that a woman must make before crossing the bridge that spans marriage and widowhood."
1556379,704,The Townsman,0671788019,9780671788018,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,2023915,11,366,559,138,21,5:51|4:55|3:22|2:8|1:2|total:138,1944,1,1,4.05,112,14,"['704', '2894599']","['Pearl S. Buck', 'John Sedges']","['3.98', '3.92']",[],[],[],"English born and pioneer bred, Jonathan had but two great passion in his life. One was the sea of waving grass known as Kansas. The other was the captivating Judy. <br /><br />The restless pushed westward in search of new land. But Jon saw in the raw frontier before him not a settlement of sod houses but a town with a future- where he too would have a future- to teach, to marry, to raise a family.<br /><br />His faith in both dream's was unshaken- until the impetuous Judy met Jonathan's closest friend."
93524,704,The Long Love,0671787993,9780671787998,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483883057l/93524._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483883057l/93524._SY75_.jpg,,,,,,false,90165,11,286,409,107,14,5:33|4:33|3:31|2:9|1:1|total:107,1949,,,3.82,78,11,"['704', '2894599']","['Pearl S. Buck', 'John Sedges']","['3.98', '3.92']",[],[],[],
948084,704,Fairy Tales of the Orient,999922749X,9789999227490,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,6,1,,Simon & Schuster (Juv),false,933009,8,298,386,102,7,5:29|4:35|3:26|2:11|1:1|total:102,1965,,,3.78,56,4,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
1556381,704,Voices in the House,0671788035,9780671788032,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2627569,15,243,358,106,10,5:18|4:34|3:31|2:16|1:7|total:106,1953,,,3.38,78,9,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
1556394,704,Command the Morning,0330202448,9780330202442,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1962,,,eng,Pan Books,false,1595741,8,259,355,95,20,5:23|4:36|3:27|2:6|1:3|total:95,1959,,,3.74,76,15,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"<b>Man and the Atom!</b><br /><br /><i>Command the Morning</i> is a story of love and determination and hope, involving the most important topic of our time.<br /><br />It is above all a story of men and women—of scientists pursuuing an idea that could benefit all mankind; of generals diverting the emphasis to the destruction of the enemy; of wives suddenly alone and unnoticed in the frenzied struggle to succeed.<br /><br /><i>Command the Morning</i> tells the moving human story behind the headlines and historic drama of the atom bomb. It catches the excitment of man's dream of harnassing a power as great as the sun itself, and it surges ahead to the momentous day that ended a war and plunged mankind into a frightening new era.<br /><br />"
