id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
10297191,1709,Eugénie Grandet,8854120413,9788854120419,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SY75_.jpg,2010,,,ita,Newton Compton,false,1399014,795,30853,64344,16953,699,5:4389|4:6507|3:4567|2:1180|1:310|total:16953,1833,,,3.80,7,0,"['228089', '3136746']","['Honoré de Balzac', 'Riccardo Reim']","['3.80', '3.84']",['1709'],['Grazia Deledda'],['3.64'],"Delicata storia di un amore liliale schiacciato e beffato dall’avarizia e dal cinismo e al tempo stesso spietata analisi della borghesia di provincia, avida e speculatrice, che tutto subordina alla smania di ricchezza e di dominio, <i>Eugénie Grandet</i> viene pubblicato nel 1833, subito accolto da una critica entusiasta che lo saluta come un capolavoro. Primo grande libro di Balzac, questo romanzo (che qui si ripropone nell’esemplare traduzione di Grazia Deledda, oggi quasi introvabile) allinea alcuni tra i più riusciti “ritratti” del grande scrittore: l’ingenua e soave Eugénie, il vecchio Grandet sordido e tirannico, il bel cugino Charles, arrampicatore sociale senza scrupoli – figure di raro vigore, tra le più potenti, in assoluto, dell’intera letteratura francese.<br /><br /><i>«Gli ultimi lampi di vita parevano concentrati negli occhi, ed appena poteva aprirli era un rapido volgerli angosciosi verso la stanza che chiudeva i suoi tesori, mentre con voce tremante d’un panico interno, ripeteva alla figliuola: «Vi sono? Vi sono?». «Sì, babbo».»</i>"
27261691,1709,Cuentos de Navidad: De los Hermanos Grimm a Paul Auster,,9788490651391,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445613134l/27261691._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445613134l/27261691._SX50_.jpg,2015,10,,spa,Alba Editorial,false,47312984,1,111,87,23,6,5:6|4:8|3:8|2:0|1:1|total:23,2015,10,,3.78,23,6,"['6895990', '2938140', '649318', '51047', '20524', '18791', '6815', '24952', '854076', '738045', '5031025', '35817', '2938141', '15905', '358144', '2448', '308636', '7702', '14047178', '5780534', '1709', '8993', '19261943', '7267068', '6076026', '7014283', '92913', '5144', '47421', '57189', '1630', '431149', '296961', '7799', '239579', '6378', '3137322', '6556', '10889']","['Marta Salís', 'Jacob Grimm', 'Zacharias Topelius', 'Alphonse Daudet', 'Anthony Trollope', 'Guy de Maupassant', 'August Strindberg', 'Nikolai Leskov', 'Robert Louis Stevenson', 'Amalie Skram', 'Anton Chekhov', 'Sarah Orne Jewett', 'Wilhelm Grimm', 'Thomas Hardy', 'Gustav Wied', 'Arthur Conan Doyle', 'Léon Bloy', 'Luigi Pirandello', 'Władysław Stanisław Reymont', 'Leopoldo Alas', 'Grazia Deledda', 'O. Henry', 'Ramón del Valle-Inclán', 'E.T.A. Hoffmann', 'Saki', 'G.K. Chesterton', 'Emilia Pardo Bazán', 'James Joyce', 'Dino Buzzati', 'Dylan Thomas', 'Ray Bradbury', 'Truman Capote', 'Paul Auster', 'Nathaniel Hawthorne', 'Charles Dickens', 'Hans Christian Andersen', 'Fyodor Dostoyevsky', 'Theodor Storm', 'Bret Harte']","['3.91', '4.16', '3.66', '3.65', '3.95', '3.86', '3.53', '3.88', '3.85', '3.69', '3.96', '3.77', '4.19', '3.84', '3.84', '4.20', '4.05', '3.96', '3.45', '3.84', '3.64', '4.08', '3.69', '3.83', '3.94', '3.97', '3.70', '3.74', '4.08', '4.16', '4.01', '4.01', '3.81', '3.45', '3.89', '4.12', '4.18', '3.51', '3.70']",[],[],[],"La Navidad, siempre muy presente en la literatura, ha inspirado relatos magníficos, y son muchos los grandes escritores que se han acercado a ella. En esta antología se refleja la alegría, el sentido de comunidad, la excitación espiritual, la oportunidad de cambio, los deseos, la nostalgia e incluso el rechazo que estas fechas despiertan en muchos de nosotros, porque, si bien es cierto que la tradición invita a los buenos sentimientos, no lo es menos que se presta a una variedad sorprendente de estilos y de tonos: no faltan aquí ni el humor, ni la oscuridad, ni la crítica social, ni la fantasía, ni la tragedia. De Berlín a Brooklyn, de un pueblecito sardo a un rancho del Lejano Oeste, de la Provenza a Nueva Zelanda, de un aristocrático salón a un pueblo de mineros, de Dublín a un cohete espacial…: en todos esos lugares veremos celebrar la Nochebuena, la Navidad, el día de San Esteban, la Nochevieja o el día de Reyes, y en todos ellos ocurrirá algo que ilustre el espíritu navideño… o bien lo desmienta.<br /><br />Los 38 Cuentos de Navidad seleccionados por Marta Salís proceden de distintas tradiciones occidentales (anglosajona, germánica, nórdica, mediterránea, eslava). De los hermanos Grimm y E. T. A. Hoffmann hasta Joyce, Capote o Auster, y alternando clásicos como <i>Canción de Navidad</i> de Dickens o <i>La niña de los fósforos</i> de Andersen con piezas poco conocidas e inéditas, este volumen abarca dos siglos de literatura navideña desde los ángulos más distintos y con las más diversas intenciones."
10090556,1709,غربت,,9789643806811,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505504759l/10090556._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505504759l/10090556._SY75_.jpg,2015,,,per,ثالث,false,14987508,2,61,84,26,2,5:3|4:7|3:11|2:3|1:2|total:26,1994,,,3.23,22,2,['1709'],['Grazia Deledda'],['3.64'],['294913'],['بهمن فرزانه'],['3.57'],دخترجوان روستایی با مردی جوان از طبقه‌ی متوسط ازدواج می‌کند و با هم به رم نقل مکان می‌کنند. اما دخترجوان در آنجا احساس تنهایی می‌کند. آیا با این توصیف، او هنوز احساس خوشبختی<br />می‌کند؟
18137811,1709,Il cedro del Libano,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1939,,,ita,Garzanti,false,25480506,9,44,81,28,2,5:2|4:7|3:6|2:12|1:1|total:28,1939,,,2.89,3,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
104402,1709,Unspeakable Women: Selected Short Stories Written by Italian Women During Fascism,1558610634,9781558610637,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354209642l/104402._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354209642l/104402._SX50_.jpg,1993,11,1,en-US,The Feminist Press at CUNY,false,100658,2,51,78,18,1,5:9|4:6|3:3|2:0|1:0|total:18,1993,11,1,4.33,18,1,"['60330', '1709', '4455117', '1271845', '3359058', '4455118', '4455119', '4455120']","['Robin Pickering-Iazzi', 'Grazia Deledda', 'Maria Luisa Astaldi', 'Gianna Manzini', 'Ada Negri', 'Carola Prosperi', 'Pia Rimini', 'Clarice Tartufari']","['3.89', '3.64', '4.15', '3.92', '3.90', '4.00', '4.33', '4.10']",[],[],[],"Despite the misogynist ideology of Italian Fascism, and contrary to the picture drawn in the most post-war literary histories and anthologies, the 1920s and 1930s were a time of wide publication and both popular and critical recognition for female authors in Italy. Focusing on the cultural pages of three major daily newspapers of the period, Robin Pickering-Iazzi discovered a wealth of contributions by famous and less-known woman that have been unavailable to readers in Italy as well as the United States for over 60 years. Expertly translated, these 16 stories are evidence not only of the high literary quality of this body of work but also of resistance to the self-sacrificing ideal of the ""New Woman"" of Fascism. The memorable female characters in <i>Unspeakable Women</i> adopt a varying strategies to create their own identities and agency regarding writing, sexuality, marriage, and family-all in opposition to the repressive norms of the culture. The stories are by Grazia Deledda, who won the Noble Prize for Literature in 1926, Maria Luisa Astaldi, Gianna Manzini, Ada Negri, Carola Prosperi, Pia Rimini, and Clarice Tartufari."
9719426,1709,L'incendio nell'oliveto,8804469560,9788804469568,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,false,14608028,9,68,76,22,4,5:3|4:9|3:7|2:1|1:2|total:22,1918,,,3.45,13,2,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
9734071,1709,La volpe e altre novelle,8881110261,9788881110261,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422229139l/9734071._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422229139l/9734071._SY75_.jpg,1995,8,31,ita,Opportunity Book,false,14623100,1,48,71,21,3,5:2|4:7|3:9|2:3|1:0|total:21,1995,,,3.38,21,3,"['1709', '4506974']","['Grazia Deledda', 'Maria Grazia Cerruti']","['3.64', '3.65']",[],[],[],
20424879,1709,Il dono di Natale,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,30015349,8,38,60,19,4,5:1|4:4|3:12|2:1|1:1|total:19,1956,,,3.16,15,3,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
8861937,1709,Eugénie Grandet. La cugina Bette,8854102334,9788854102330,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345979380l/8861937.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345979380l/8861937._SY75_.jpg,2004,5,,ita,Newton Compton,false,13737221,1,39,57,14,1,5:4|4:7|3:3|2:0|1:0|total:14,1846,,,4.07,14,1,"['228089', '1709', '3136746', '2038262', '4603635']","['Honoré de Balzac', 'Grazia Deledda', 'Riccardo Reim', 'Lanfranco Binni', 'Lucio Chiavarelli']","['3.80', '3.64', '3.84', '4.02', '3.89']",[],[],[],"Gli ultimi lampi di vita parevano concentrati negli occhi, ed appena poteva aprirli era un rapido volgerli angosciosi verso la stanza che chiudeva i suoi tesori, mentre con mano tremante d'un panico interno, ripeteva alla figliuola:<br />«Vi sono? Vi sono?». «Sì, babbo.»"
7360758,1709,Honest Souls,1848760841,9781848760844,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,10,7,,Troubador Publishing,false,9148669,13,57,51,13,7,5:2|4:8|3:3|2:0|1:0|total:13,1895,,,3.92,7,5,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Anna Malvas is taken in by her uncle Paolo Velena and his family soon after she becomes an orphan. Anna enters their home as a child and grows into adulthood, falling in and out of love and eventually blossoming into a poised young woman. Along the way, Deledda's vivid descriptive narrative accompanies us as we discover the Sardinia of the late 19th-century. Anna's story is set around cameo-like vignettes interspersed with simple details - descriptions of a wedding dress and the scented white paper in which it is wrapped, the intricacies of Richelieu embroidery, the procedure for sun drying tomatoes - which enhance the fabric of the story. Throughout Honest Souls, Anna's story is imbibed with folkloric zest, making the novel a valuable snapshot of the smalltown Sardinia of her day. Written in 1895, by Grazia Deledda, Honest Souls is an excellent example of the regional Italian fiction of its day. Deledda has a descriptivist's eye and she brings the unique flavours of Sardinia to the attention of the world. Grazia Deledda enjoyed international acclamation, winning the Nobel Prize for Literature in 1926."""
15795939,1709,Annalena Bilsini,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372502298l/15795939._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372502298l/15795939._SY75_.jpg,1955,,,ita,Mondadori,false,21518379,12,41,51,16,3,5:1|4:5|3:6|2:4|1:0|total:16,1927,,,3.19,10,1,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Costruita attorno alla figura della protagonista, in cui il conflitto interiore dettato dall'alternanza di desiderio e disinganno risente di ascendenze filosofiche di stampo schopenhaueriano, la narrazione esula dall'attesa ambientazione sarda e, tra le anse fluviali della pianura padana, «dischiude la Sardegna al mondo e il mondo alla Sardegna» accostando con maestria alle usuali istanze morali le moderne riflessioni sui rivolgimenti sociali imposti dalla storia."
8826905,1709,Amori moderni,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372502128l/8826905._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372502128l/8826905._SX50_.jpg,2010,8,3,ita,Scrivere,true,19060673,7,31,50,15,0,5:1|4:5|3:7|2:2|1:0|total:15,1907,,,3.33,13,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Maria Grazia Cosima Deledda è nata a Nuoro, penultima di sei figli, in una famiglia benestante, il 27 settembre 1871. E’ stata la seconda donna a vincere il Premio Nobel per la letteratura, nel 1926. Morirà a Roma, all'età di 64 anni, il 15 agosto 1936.<br />La narrativa della Deledda si basa su forti vicende d'amore, di dolore e di morte sulle quali aleggia il senso del peccato, della colpa, e la coscienza di una inevitabile fatalità. È stata ipotizzata una somiglianza con il verismo di Giovanni Verga ma, a volte, anche con il decadentismo di Gabriele D'Annunzio, oltre alla scrittura di Lev Nikolaevic Tolstoj e di Honoré de Balzac di cui tra l'altro la Deledda tradusse in italiano l'Eugenia Grandet. Tuttavia la Deledda esprime una scrittura personale che affonda le sue radici nella conoscenza della cultura e della tradizione sarda, in particolare della Barbagia.<br />Questo libro presenta due racconti sul tema della coppia e dell'amore, della tentazione, delpeccato e del senso di colpa: ""Amori moderni"" e ""Colomba""."
20886507,1709,"Mar de Histórias: Antologia do Conto Mundial, Volume 10 - Após-Guerra",8520928951,9788520928950,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393095606l/20886507._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393095606l/20886507._SX50_.jpg,2013,12,,por,Nova Fronteira,false,40228163,3,30,47,11,0,5:6|4:3|3:1|2:1|1:0|total:11,2013,12,1,4.27,8,0,"['1401475', '2960988', '1980788', '4090156', '3487', '39344', '5223', '1202510', '273838', '17623', '432386', '247149', '45645', '8440863', '45712', '2450573', '4092972', '4741977', '8440864', '1076944', '7796359', '439723', '2824438', '8440865', '117707', '1709', '506579']","['Aurélio Buarque de Holanda Ferreira', 'Paulo Rónai', 'Ventura García Calderón', 'Alfonso Hernández Catá', 'Aldous Huxley', 'Max Jacob', 'Franz Kafka', 'Dezső Kosztolányi', 'Ring Lardner', 'D.H. Lawrence', 'Lima Barreto', 'Carmen Lyra', 'Sherwood Anderson', 'Lu-Hsin', 'Katherine Mansfield', 'Monteiro Lobato', 'Alfredo Panzini', 'João Ribeiro', 'Frans Emil Sillanpää', 'Stefan Żeromski', 'I. Al. Brătescu-Voineşti', 'Karel Čapek', 'Josef Čapek', 'Pedro Emilio Coll', 'Louis Couperus', 'Grazia Deledda', 'Rómulo Gallegos']","['4.32', '4.31', '3.78', '3.82', '3.99', '3.97', '3.89', '3.96', '3.90', '3.59', '3.76', '4.00', '3.84', '4.50', '3.78', '4.07', '3.50', '4.08', '3.42', '2.89', '3.93', '4.03', '4.04', '4.05', '3.60', '3.64', '3.79']",[],[],[],"A obra completa da coleção Mar de Histórias, antologia do conto mundial é composta de 10 volumes independentes, contém nada menos que 239 contos escolhidos entre os melhores de 192 autores pertencentes a 41 literaturas. Foi empreendida há mais de quarenta anos por Aurélio Buarque de Holanda Ferreira e Paulo Rónai. O material está disposto por ordem cronológica da publicação dos contos. Cada um deles é precedido de uma introdução que o situa na obra de seu autor e na respectiva literatura. Notas abundantes facilitam a compreensão dos textos. Dois dos maiores tradutores e estudiosos da Literatura Mundial em todos os tempos e gêneros se reuniram para selecionar uma obra definitiva com o melhor de cada gênero literário, do século XIV A.C. até o século XX."
18138238,1709,La regina delle tenebre,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372519815l/18138238._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372519815l/18138238._SY75_.jpg,2013,4,26,ita,Indibooks,true,25481236,10,31,45,12,3,5:3|4:4|3:4|2:1|1:0|total:12,1892,,,3.75,9,3,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"""La regina delle tenebre"" è il titolo di questa raccolta composta da sei racconti di vario genere ed ambientazione che permettono di conoscere in maniera dettagliata lo stile narrativo della scrittrice nuorese, apprezzata dal pubblico, non solo come autrice di romanzi, ma anche come novellista e scrittrice di racconti brevi.<br /><br />La prima novella che dà il titolo alla raccolta, narra della geniale e solitaria Magda, ragazza moderna che vive il dramma di molti giovani pieni di creatività ma in perenne conflitto col mondo che li circonda. È la storia di una trasformazione, di una vera e propria iniziazione all'arte che coinvolge lo spirito della giovane, durante una notte sublime e magica, a diretto contatto con la Natura.<br /><br />Anche la seconda novella, ""Il bambino smarrito"", tratta di crisi esistenziale, ma in maniera completamente diversa dalla prima. Protagonista è Matteo, uomo afflitto dal dolore di non riuscire più a godere della vita, che decide di suicidarsi in un boschetto vicino alla città durante una splendida sera d’autunno. Ma adagiato su una panchina trova un bambino solo, fuggito da casa. Comica e tragica, la storia è incentrata sulla rinascita del protagonista.<br /><br />La natia Sardegna fa da sfondo alla terza storia, intitolata ""Le due giustizie"", che racconta le vicende di Ziu Chircu, che, accusato ingiustamente di omicidio, diviene vittima della giustizia degli uomini ma avrà la fortuna di conoscere anche quella di Dio.<br /><br />""La giumenta nera"" è invece il titolo della quarta novella: un racconto lungo che riesce a rendere in pieno le doti artistiche e la genialità della Deledda. In un ambiente dove la povertà morale dell’uomo la fa da padrone, tra commerci e smerci, truffe e imbrogli, il giovane Giame, colto e sensibile, cerca di opporsi a un mondo che lo circonda e lo soffoca. Intrigante e suggestiva, la novella connette una storia intricata e frammentata, ricca di spunti letterari e di richiami alle leggende e alle tradizioni popolari sarde.<br /><br />Il quinto racconto si intitola ""Sarra"" e narra la storia di Alessandra (Sarra in lingua sarda) una ragazza umiliata e bistrattata, costretta a sposarsi contro il suo volere. Una denuncia di un mondo retrogrado e maschilista che si contrappone alle gioiose immagini di una tipica festa sarda, quella di San Costantino.<br /><br />La raccolta si chiude con ""Primi baci"", novella ambientata in Sardegna, che permette al lettore di apprezzare quel talento di narrare, semplice e istintivo, che Grazia Deledda seppe trasformare in un vero e proprio stile letterario; e che le permise di entrare di diritto nella storia della letteratura mondiale."
18137826,1709,Il Dio dei viventi,8862020120,9788862020121,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372507064l/18137826._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372507064l/18137826._SX50_.jpg,2007,,,ita,Ilisso,false,25480546,14,29,45,11,3,5:4|4:4|3:3|2:0|1:0|total:11,1922,,,4.09,5,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"«Il Giudizio Universale è sulla terra a tutte le ore e Dio non è il Dio dei morti ma il Dio dei viventi»: è qui che la tematica etico-morale, così forte nella poetica deleddiana da impostarne per buona parte la decodificazione, partendo dall'espediente narrativo di una eredità contestata, trova mirabile espressione letteraria. <br />Ingiustamente trascurato da critici e lettori, un romanzo che è degno del repertorio più acclamato."
39089485,1709,Ascoltare e leggere: Io non ho paura,8858316215,9788858316214,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,60664395,1,16,41,10,0,5:3|4:5|3:2|2:0|1:0|total:10,,,,4.10,10,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
