id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1509544,54428,Bahnwärter Thiel,,9783150066171,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,,,ger,Reclam,false,2250130,80,5454,12675,3735,90,5:650|4:1084|3:1260|2:568|1:173|total:3735,1888,,,3.39,3390,67,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Die Novelle ""Bahnwärter Thiel"" entstand 1887 und gehört zu den herausragenden Werken des Naturalismus. Thiel ist ein in sich gekehrter Mensch, der nicht viele Worte macht, sich jedoch mit den Nachbarskindern abgibt und seinen Beruf mit Hingebung ausführt. Er gerät in einen wachsenden inneren Konflikt, als seine Frau Minna stirbt und er sich wieder verheiratet um die Versorgung seines Sohnes Tobias abzusichern. Er versucht trotz wachsender Spannungen sein Leben in den gewohnten Bahnen zu halten, sieht sich jedoch mehr und mehr unfähig dazu. (Zusammenfassung von Eva K.)"
15980358,54428,Nobel Prize Reader,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371461541l/15980358._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371461541l/15980358._SX50_.jpg,1965,,,eng,Eagle Books,false,21732415,1,23,13,3,0,5:1|4:2|3:0|2:0|1:0|total:3,1965,1,1,4.33,3,0,"['125974', '7136212', '48535', '29963', '14047178', '5217', '1709', '19405', '7330', '14167341', '7702', '46466', '354530', '1545124', '1113469', '1466', '89330', '61023', '7136214', '957894', '7902', '648081', '6989', '38266', '142051', '54428', '36913', '18317']","['Leo Hamalian', 'Edmond L. Volfe', 'Anatole France', 'W.B. Yeats', 'Władysław Stanisław Reymont', 'George Bernard Shaw', 'Grazia Deledda', 'Thomas Mann', 'Sinclair Lewis', 'Ivan Alekseyevich Bunin', 'Luigi Pirandello', 'Roger Martin du Gard', 'Robert J. Clements', 'Johannes V. Jensen', 'Hermann Hesse', 'Jean-Paul Sartre', 'Pär Lagerkvist', 'François Mauriac', 'Haldor Laxness', 'Albert Camus', 'Boris Pasternak', 'Bjørnstjerne Bjørnson', 'Rudyard Kipling', 'Selma Lagerlöf', 'Maurice Maeterlinck', 'Gerhart Hauptmann', 'Rabindranath Tagore', 'Knut Hamsun']","['4.03', '4.33', '3.90', '4.16', '3.45', '3.91', '3.64', '3.94', '3.76', '4.05', '3.96', '4.07', '3.69', '3.74', '4.05', '3.99', '3.80', '4.32', '4.33', '4.00', '4.03', '3.38', '3.93', '3.85', '3.79', '3.32', '4.13', '4.00']",[],[],[],
18878888,54428,Пьесы. В двух томах. Том 1. Том 2.,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385063049l/18878888._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385063049l/18878888._SX50_.jpg,1959,,,rus,Искусство,false,26880704,1,7,12,3,0,5:1|4:1|3:1|2:0|1:0|total:3,1959,,,4.00,3,0,"['54428', '7412712']","['Gerhart Hauptmann', 'Гергарт Гауптман']","['3.32', '4.00']",[],[],[],"Герхарт Гауптман (1862-1946) популярный немецкий писатель, драматург и поэт поучил широкую известность не только в Европе, но и в России уже начала XX века.<br />В настоящий сборник вошли избранные пьесы драматурга.<br />1том - Перед восходом солнца. Одинокие. Ткачи. Бобровая шуба. Потонувший колокол. Эльга. 2 том - Возчик Геншель. Михаэль Крамер. Роза Берид. Магнус Гарбе. Доротея Ангерман. Перед заходом солнца."
2392163,54428,Fuhrmann Henschel,3548049761,9783548049762,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,12,31,ger,"Ullstein-Taschenbuch-Verlag, Zweigniederlassung der Ullstein Buchverlage GmbH",false,2399175,14,16,12,5,1,5:0|4:0|3:2|2:3|1:0|total:5,1998,12,31,2.40,3,1,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
12234384,54428,The Dramatic Works of Gerhart Hauptmann: Miscellaneous Dramas: Commemoration Masque. the Bow of Odysseus. Elga. Fragments: Helios. Pastoral,1142691446,9781142691448,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,1,4,,Nabu Press,false,17208242,10,6,11,3,0,5:1|4:0|3:2|2:0|1:0|total:3,2010,1,11,3.67,2,0,"['54428', '398259', '13006']","['Gerhart Hauptmann', 'Ludwig Lewisohn', 'Willa Muir']","['3.32', '4.16', '4.01']",[],[],[],"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book."
20518411,54428,The Dramatic Works of Gerhart Hauptmann Volume I,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,30869006,24,17,11,3,0,5:1|4:0|3:2|2:0|1:0|total:3,2006,2,1,3.67,3,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
7539227,54428,Florian Geyer (1896),1436961122,9781436961127,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419183460l/7539227._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419183460l/7539227._SY75_.jpg,,,,,,false,9804573,25,12,9,3,0,5:0|4:1|3:1|2:1|1:0|total:3,2008,8,1,3.00,3,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
16155894,54428,Die Hochzeit auf dem Buchenhorst,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1932,,,ger,"S. Fischer Verlag, Berlin",false,21995218,1,4,9,4,1,5:0|4:1|3:0|2:2|1:1|total:4,1932,,,2.25,4,1,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],Am 5. Mai 1885 heiratete Gerhart Hauptmann Marie Thienemann. Er verewigte das Radebeuler Leben in der Novelle Die Hochzeit auf Buchenhorst und in seinem Jugendwerk Die Jungfern vom Bischofsberg.
2871080,54428,"German Novellas of Realism: Ebner-Eschenbach, Heyse, Raabe, Storm, Meyer, Hauptmann: Volume Two",0826403204,9780826403209,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1989,4,1,,Bloomsbury Academic,false,2897235,1,13,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,1989,4,1,4.00,2,0,"['39658', '54428', '6556', '290845', '87431', '364508', '529837']","['Jeffrey L. Sammons', 'Gerhart Hauptmann', 'Theodor Storm', 'Paul von Heyse', 'Conrad Ferdinand Meyer', 'Wilhelm Raabe', 'Marie von Ebner-Eschenbach']","['4.02', '3.32', '3.51', '3.44', '3.36', '3.22', '3.69']",[],[],[],"Ebner-Eschenbach, Heyse, Raabe, Storm, Meyer, and Hauptmann&gt;"
22430715,54428,Mignon,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1949,,,ger,Werner Classen Verlag,false,41851964,1,4,8,3,0,5:0|4:0|3:2|2:1|1:0|total:3,1949,1,1,2.67,3,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
22430625,54428,Vinterballaden : dramatisk dikt,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1919,,,,Bonnier,false,41851846,4,2,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,1919,1,1,4.00,1,0,['54428'],['Gerhart Hauptmann'],['3.32'],['38266'],['Selma Lagerlöf'],['3.85'],
12234383,54428,The Dramatic Works of Gerhart Hauptmann: Social Dramas: Drayman Henschel. Rose Bernd. the Rats,1147097690,9781147097696,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,3,9,,Nabu Press,false,17208241,8,6,7,3,0,5:0|4:0|3:1|2:2|1:0|total:3,,,,2.33,3,0,"['54428', '398259']","['Gerhart Hauptmann', 'Ludwig Lewisohn']","['3.32', '4.16']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
25462547,54428,Elga,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430489806l/25462547._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430489806l/25462547._SX50_.jpg,1955,,,tur,Maarif Basımevi,false,45229943,9,4,7,2,1,5:0|4:1|3:1|2:0|1:0|total:2,1896,,,3.50,2,1,['54428'],['Gerhart Hauptmann'],['3.32'],['13895486'],['Süleyman Tamer'],['3.50'],
44349028,54428,Der Apostel: Bahnw�rter Thiel...,0341452017,9780341452010,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560568019l/44349028._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560568019l/44349028._SX50_.jpg,2018,8,9,,Wentworth Press,false,68905241,7,7,7,3,0,5:0|4:0|3:1|2:2|1:0|total:3,,,,2.33,1,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
18807460,54428,Die Insel der großen Mutter oder Das Wunder von Île des Dames: eine Geschichte aus dem utopischen Archipelagus,3548303331,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,4,,ger,Ullstein,false,26739344,8,10,7,2,0,5:1|4:0|3:0|2:1|1:0|total:2,1924,,,3.50,2,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
5118747,54428,Sämtliche Werke.,3549057431,9783549057438,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336419775l/5118747._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336419775l/5118747._SX50_.jpg,1996,5,1,,Propyläen,false,5185534,2,3,7,2,1,5:0|4:1|3:1|2:0|1:0|total:2,1996,5,1,3.50,2,1,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
18807251,54428,رنگهای كودكی,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384530559l/18807251._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384530559l/18807251._SX50_.jpg,,,,pes,مركز,false,26738995,1,10,6,2,0,5:0|4:1|3:0|2:1|1:0|total:2,,,,3.00,2,0,"['6556', '169899', '54428', '45710', '19405', '16747', '25573', '18793', '7391071', '1213068', '227026', '26853', '6519', '188893', '1265305', '7391072', '878638', '7391073', '14198']","['Theodor Storm', 'Gottfried Keller', 'Gerhart Hauptmann', 'Heinrich Mann', 'Thomas Mann', 'Robert Musil', 'Stefan Zweig', 'Lion Feuchtwanger', 'Hans Marchwitza', 'Sigismund von Radecki', 'Hans Fallada', 'Bertolt Brecht', 'Erich Kästner', 'Marie Luise Kaschnitz', 'Ödön von Horváth', 'Johannes Moy', 'Erwin Strittmatter', 'Kristine Busta', 'James Krüss']","['3.51', '3.28', '3.32', '3.78', '3.94', '4.01', '4.15', '4.24', '2.86', '3.25', '4.15', '3.78', '4.09', '3.72', '3.79', '3.00', '3.90', '3.00', '4.20']",['18526101'],['محمود حدادی'],['3.70'],در مجموعه حاضر بيست داستان، حكايت و نوول از هجده نويسنده آلمانى زبان -از مليت هاى اتريشى، آلمانى، سوئيسى و لتونيايى- از سده هاى نوزدهم و بيستم گردآورى شده كه پايه گزينش آنها كودك و خاطرات كودكى ست.
11805779,54428,Der Ketzer von Soana / Bahnwärter Thiel / Das Meerwunder (Große Erzählungen),7894600237,9787894600233,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336401752l/11805779._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336401752l/11805779._SX50_.jpg,1912,,,ger,Coron-Verlag,false,16759128,1,6,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1912,1,1,3.00,2,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],Sonderausgabe für die Freunde der Nobelpreisträger aus dem Hause Coron mit biographischen Daten und der Laudatio. Goldprägungung und Schriftprägung auf Buchdeckel und Buchrücken.
21942425,54428,Die Atriden-Tetralogie. Iphigenie in Aulis - Egamemnons Tod - Elektra - Iphigenie in Delphi,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1949,,,ger,Suhrkamp,false,41246817,1,9,5,2,1,5:0|4:0|3:1|2:1|1:0|total:2,1949,1,1,2.50,2,1,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
7906364,54428,Five Plays by Gerhart Hauptmann,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336400397l/7906364._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336400397l/7906364._SX50_.jpg,1961,,,eng,Bantam Classics,false,11170404,1,16,5,3,0,5:0|4:0|3:0|2:2|1:1|total:3,1961,,,1.67,3,0,['54428'],['Gerhart Hauptmann'],['3.32'],['3436634'],['Theodore H. Lustig'],['2.25'],
30079613,54428,Gabriel Schillings Flucht Drama,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,50499657,6,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
36466617,54428,Ulrich von Lichtenstein,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,58174559,1,2,5,2,0,5:0|4:0|3:1|2:1|1:0|total:2,,,,2.50,2,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
22797286,54428,Colleague Crampton,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1914,,,,Secker,false,42343273,10,4,5,2,0,5:0|4:0|3:1|2:1|1:0|total:2,1914,1,1,2.50,1,0,['54428'],['Gerhart Hauptmann'],['3.32'],['398259'],['Ludwig Lewisohn'],['4.16'],
28431617,54428,I tessitori e altre opere,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451750373l/28431617._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451750373l/28431617._SX50_.jpg,1963,,,ita,Fratelli Fabbri Editori,false,48543946,1,6,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['54428', '2464250']","['Gerhart Hauptmann', 'Felix A. Voigt']","['3.32', '4.00']","['1900464', '4490281', '4647396']","['Francesco Saba Sardi', 'Anita Rho', 'Nello Sàito']","['3.91', '3.89', '3.70']","Gerhart Hauptmann - Premio Nobel per la Letteratura 1912<br /><br />""La vita e l'opera di Gerhart Hauptmann"" di Felix A. Voigt<br /><br />""I tessitori"" (Die Weber) - dramma<br />Protagonista del dramma, che Hauptmann scrisse dapprima in dialetto slesiano, è la massa dei tessitori slesiani insorti nel 1844. La rivolta è rievocata con accenti epici, esprime la graduale presa di coscienza dei diritti e la costruzione dell'unità degli operai.<br /><br />""E Pippa balla!"" (Und Pippa tanzt!) - dramma<br /><br />""L'eretico di Soana"" (Der Ketzer von Soana) - romanzo breve<br />Considerato da Ladislao Mittner, il grande studioso della letteratura tedesca, un “capolavoro di consapevole, felicissima e coerente fattura classica”, questo racconto rappresenta il culmine dell’arte narrativa di Hauptmann, premio Nobel della letteratura nel 1912, e contiene tutti i tormentosi interrogativi e temi della sua opera. Segnatamente, il ripudio del cristianesimo in favore di una fede piena e incondizionata nell’eterna forza generatrice della natura. Sulle pendici del monte Generoso, nella pura atmosfera delle Alpi meridionali, un sacerdote italiano subisce l’irresistibile fascino di una donna la cui naturale amoralità rappresenta l’innocenza della natura incontaminata. Vivrà con lei come un novello Adamo, ritrovando la propria integrale umanità. Come scrive ancora Mittner, Hauptmann “seppe rappresentare in questo racconto la grande dea della vita e dell’amore nella figura di questa bellissima e vigorosa madre e amante consapevole della propria missione eterna”."
25440051,54428,Teatro : Los tejedores - La ascensión de Hanele - El abrigo de Castor,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430169985l/25440051._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430169985l/25440051._SX50_.jpg,1958,,,spa,Losada,false,45202565,1,6,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1891,,,4.00,1,1,['54428'],['Gerhart Hauptmann'],['3.32'],"['899532', '13857067']","['Manfred Schönfeld', 'Jorge C. Lehmann']","['3.00', '4.00']",
