id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
7215394,1285555,Ana Karenine,8497896343,9788497896344,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260983231l/7215394._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260983231l/7215394._SY75_.jpg,2004,,,por,Mediasat Group,false,2507928,2186,299390,2574216,635690,22732,5:263104|4:208400|3:113137|2:34636|1:16413|total:635690,1877,,,4.05,54,5,['128382'],['Leo Tolstoy'],['4.06'],['1285555'],['José Saramago'],['4.02'],"Publicado entre 1875 e 1877, ""Ana Karenine"" é um dos melhores romances psicológicos de literatura moderna e um excelente exemplo do Realismo. Nele é-nos oferecido um exaustivo retrato da sociedade russa do sec XIX. Um ambiente rígido e conservador, o corte com as normas estabelecidas é sempre encoberto com grandes doses de hipocrisia. Assim, o amor adulto que Ana, uma bela e apaixonada aristrocata, sente pelo jovem Conde Alejo Wronsky, terá que ser escondido da sociedade conservadora da época. A história, localizada no tempo dos czares de grandes desigualdades sociais, descreve um terrível drama doméstico no qual o amor se desenrola sujeito ás regras que uma sociedade antiquada estabelece para os seus membros. Assim, Alejo Alejandrovitch, o marido de Ana, tratará de a impedir por todos os meios que esta rompa o seu matrimónio e se case novamente, obrigando-a a viver a sua relação em segredo, pois prefere ser infeliz deste modo a enfrentar o rude golpe que provocaria uma separação entre os seus contemporâneos. Os pensamentos mais íntimos das personagens e a luta interna conm que Ana se debate, entre obedecer ao seu coração ou à sua cabeça, aproximam-nos do seu dilema pessoal e reflectem os valores morais e sociais que regiam a antiga Rússia e que, mesmo hoje em dia, se podem considerar actuais. Não obstante, o problema suscitado em Ana Karenine, e que converteu a sua heroína numa personagem-chave da literatura universal, foi em grande parte superado pela sociedade moderna mais liberal."
15813563,1285555,A Noite,9722102915,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350581893l/15813563._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350581893l/15813563._SY75_.jpg,1998,1,,por,Caminho,false,6471362,3,297,399,104,5,5:26|4:43|3:28|2:6|1:1|total:104,1979,,,3.84,90,5,['1285555'],['José Saramago'],['4.02'],[],[],[],"A noite de que se fala nesta peça ficou para a história: de 24 para 25 de Abril. A acção passa-se na redacção de um jornal em Lisboa e autor avisa: Qualquer semelhança com personagens da vida real e seus ditos e feitos é pura coincidência. Evidentemente. Nem outra coisa seria de esperar. A ironia passa também pela história desta noite em que administradores e redactores entram em conflito. Uns a gritar que a máquina há-de parar e outros a defender que ela há-de andar. Quando o escreveu, Saramago já sabia que, para o bem e para o mal, a máquina tinha continuado a andar."
551076,1285555,Year of the Death of Ricardo Reis / The Gospel According to Jesus Christ / Blindness [3 Books in One],0965079678,9780965079679,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,,,eng,Harcourt; Trade Paperback Edition edition,false,28163749,2,265,390,91,5,5:47|4:28|3:11|2:5|1:0|total:91,,,,4.29,90,5,['1285555'],['José Saramago'],['4.02'],[],[],[],
13450977,1285555,Cadernos de Lanzarote - Diário II,,9789722125420,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328496900l/13450977._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328496900l/13450977._SY75_.jpg,,,,por,Caminho,false,23580979,9,221,384,100,9,5:25|4:41|3:29|2:3|1:2|total:100,1995,3,1,3.84,73,2,['1285555'],['José Saramago'],['4.02'],[],[],[],"Um ano depois, o autor prossegue o desafio. Dia após dia, Saramago não esconde pormenor. Participações em colóquios, em Aveiro, Viseu, Faro e Coimbra. Sempre a literatura, algumas vezes até, de mãos dadas com a política. A 8 de Junho regista uma noite, em Viseu, de vez as eleições ao Parlamento Europeu.» (Diário de Notícias, 9 de Outubro de 1998)"
25202489,1285555,Terra,8886982054,9788886982054,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427129342l/25202489._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427129342l/25202489._SX50_.jpg,1998,,,ita,Contrasto Due,false,80973,5,172,378,83,9,5:57|4:17|3:7|2:2|1:0|total:83,1997,4,1,4.55,1,0,"['796690', '3884293', '13694456', '13694457', '1285555', '33620']","['Sebastião Salgado', 'Lelia Wanick Salgado', 'Francois Piffard', 'Marcia Navarro Mariano', 'José Saramago', 'Chico Buarque']","['4.60', '4.73', '3.00', '3.00', '4.02', '3.68']",[],[],[],"""Because death belongs to all, so too should life,"" observes Portuguese writer José Saramago in a preface to this remarkable volume of black-and-white images. But death is easy and life is hard in Sebastião Salgado's native Brazil, where exploitation of labor and mechanization of agriculture have combined to paint a bleak future for the country's rural population. Even the faces of small children are clouded with despair in this book, which is at once a testament to human courage and a powerful argument for agrarian reform--a long-promised and long-delayed reform that has led to a bloody struggle to take possession of unused land in private hands."
25233405,1285555,Don Durito de la Lacandona,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,490420,6,192,347,79,6,5:45|4:24|3:8|2:0|1:2|total:79,2004,1,1,4.39,2,0,"['9267', '1285555']","['Subcomandante Marcos', 'José Saramago']","['4.16', '4.02']",[],[],[],"Según José Saramago, “Marcos vino al mundo para aprender, y tanto ha aprendido que ha sido capaz de percatarse de cuánto se puede aprender de escarabajos, esos bichitos extraños que andan rascando el suelo, que fuman, que fácilmente ven mal, que cuando escriben sueñan con saber escribir [...]. Esa humanidad de los Duritos que viven en la Selva Lacandona, esos hombres y esas mujeres que nunca tendrán que pedir amparo contra el olvido porque ya son, ellos, lo mejor de la memoria futura de México”."
36169078,1285555,Com o Mar por Meio. Uma amizade em Cartas,8535929495,9789896653613,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504368675l/36169078._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504368675l/36169078._SX50_.jpg,2017,7,24,por,Companhia das Letras,false,57781420,1,186,328,72,21,5:50|4:13|3:8|2:1|1:0|total:72,,,,4.56,72,21,"['52683', '1285555']","['Jorge Amado', 'José Saramago']","['4.03', '4.02']",[],[],[],"""A amizade entre Jorge Amado e José Saramago teve início quando os dois já tinham idade mais avançada e consolidada carreira literária, porém o vínculo tardio não impediu que os escritores formassem um laço forte, estendido as suas companheiras, Zélia e Pilar. Este livro reúne a correspondência entre os dois mestres - e os dois casais, muitas vezes -, entre os anos de 1992 e 1998. São cartas, bilhetes, cartões e faxes com uma rica troca de ideias sobre questões tanto da vida íntima como da conjuntura contemporânea, sobretudo a cena literária. Eles debatem com humor sobre prêmios e associações de escritores, com especulações divertidas sobre quem seria, por exemplo, o próximo a ser contemplado com o Nobel ou o Camões. Com um projeto gráfico especial, ilustrado com fac-símiles das missivas e belíssimas fotos do acervo pessoal dos autores, Com o mar por meio aproxima os leitores do universo particular dos dois amigos."""
9828923,1285555,Saramago en sus palabras,607110677X,9786071106773,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,1,5,spa,Alfaguara,false,14719525,9,245,321,76,10,5:33|4:28|3:14|2:1|1:0|total:76,2010,8,30,4.22,51,6,['1285555'],['José Saramago'],['4.02'],[],[],[],"La intervención en la esfera pública constituye uno de los rasgos centrales del perfil intelectual de José Saramago. Su voz se convirtió en una referencia global, particularmente identificada con el pensamiento crítico, la defensa de los excluidos y la reivindicación de los derechos humanos. La concesión del Premio Nobel de Literatura en 1998 contribuyó a acrecentar el alcance de sus palabras. Este libro constituye un repertorio de declaraciones del autor recogidas en prensa escrita desde la segunda mitad de los años setenta hasta marzo de 2009. Su vertiente de creador de opinión pública queda bien patente en estas páginas, que ahondan en la identidad de José Saramago como persona, como escritor y como ciudadano comprometido. Controvertido y racionalista, sentencioso e imaginativo, original y provocador, político y combativo, Saramago observa, analiza y saca conclusiones poderosas formuladas mediante frases robustas y sugerentes. Unas declaraciones que constituyen hoy un valioso caudal de información y de presentación de ideas y valores éticos, así como un compendio de sabiduría. <b>ENGLISH DESCRIPTION</b> One of the main aspects of Saramago’s intellectual profile was his active participation in the public sphere. His voice became a global point of reference, particularly identifiable with critical thinking, defense of the weak, and the restoration of human rights —a voice that only became stronger with the author’s receipt of the Nobel Prize for Literature in 1998. This book constitutes a repertoire of statements made by the author and captured by the press between the second half of 1960 and March 2009. His significance as an originator of public opinion becomes evident in these pages, which delve into the various identities of José Saramago: the man, the author, and the committed citizen."
8512539,1285555,Provavelmente Alegria: Poesia,972210294X,9789722102940,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453856507l/8512539._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453856507l/8512539._SY75_.jpg,1970,,,por,Editorial Caminho,false,66530253,3,248,318,90,17,5:15|4:31|3:33|2:9|1:2|total:90,,,,3.53,69,10,['1285555'],['José Saramago'],['4.02'],[],[],[],
19544520,1285555,Don Quijote De La Mancha: Seleccion Anotada (Spanish Edition),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,12284,17,216,300,90,11,5:8|4:33|3:35|2:9|1:5|total:90,1615,,,3.33,3,0,"['4037220', '1285555']","['Miguel de Cervantes Saavedra', 'José Saramago']","['3.87', '4.02']",[],[],[],"""La curiosidad empujó a Alonso Quijano a leer, la lectura le hizo imaginar, y ahora, libre de las ataduras de la costumbre y de la rutina, ya puede recorrer los caminos del mundo, comenzando por estas planicies de La Mancha, porque la aventura, bueno es que se sepa, no elige lugares ni tiempos, por más prosaicos y banales que sean o parezcan"".<br /><br />José Saramago Son palabras del Nobel José Saramago en el Prólogo de este libro que antecede a la más universal de las obras de la literatura española. El objetivo de esta edición del Quijote es, por una parte, servir de iniciación a aquellos que se acercan por primera vez a esta monumental novela mediante la unión de pasajes, aportando así una completa visión d ela totalidad de la obra. Y por otro lado, ayudar al lector de Secundaria y Bachillerato a entender mejor el Quijote gracias a sus notas al pie y a un análisis sobre la obra, Cervantes y su tiempo, opiniones sobre el Quijote, un cuadro cronológico y una cuidada bibliografía. Una edición única destinada a leer, imaginar y, por qué no, a fomentar la curiosidad que nos conduzca al conocimiento."
32079348,1285555,O Lagarto,,9789720048813,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483530905l/32079348._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483530905l/32079348._SX50_.jpg,2016,9,,por,Porto Editora,false,52728391,6,195,284,83,11,5:9|4:29|3:37|2:4|1:4|total:83,,,,3.42,29,0,"['1285555', '4800583']","['José Saramago', 'J. Borges']","['4.02', '3.77']",[],[],[],"«O Lagarto» é um conto breve incluído em <i>A Bagagem do Viajante</i> (1973), volume que reuniu as crónicas escritas por José Saramago para o diário <i>A Capital</i> e para o semanário <i>Jornal do Fundão</i> entre 1971 e 1972. A história narra o aparecimento no Chiado de um misterioso lagarto, cuja presença surpreende os transeuntes e mobiliza os bombeiros, o exército e a aviação. Num estilo claro e preciso, a fábula oferece uma pluralidade de sentidos capaz de cativar leitores de todas as idades. Esta edição conta ainda com as magníficas xilogravuras do mestre J. Borges."
1103741,1285555,Cuadernos De Lanzarote (1993-1995),8420428620,9788420428628,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,1,1,,Alfaguara,false,23580985,8,188,265,71,10,5:20|4:24|3:18|2:6|1:3|total:71,2018,,,3.73,33,5,['1285555'],['José Saramago'],['4.02'],[],[],[],"Saramago has lived in Lanzarote, Spain, since 1993. Following a suggestion of his family's, Saramago started compiling an account of his daily life. More than a mere gathering of memories or reflections, this book explores the reasoning behind his controversial opinions."
23654134,1285555,A Viagem do Elefante,,9789720047090,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417540553l/23654134._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417540553l/23654134._SX50_.jpg,2014,11,,por,Porto Editora,false,43261462,2,123,257,68,13,5:16|4:27|3:21|2:2|1:2|total:68,2014,11,1,3.78,38,6,"['3261434', '1285555']","['João Amaral', 'José Saramago']","['3.59', '4.02']",[],[],[],"Este álbum de João Amaral adapta para BD o romance homónimo de José Saramago. Como diz Pilar del Rio, no prefácio que para ele escreveu, o caminho até Viena é tortuoso: João Amaral sabe-o bem porque o esteve a desenhar durante mais de dois anos passo a passo. Estava em sua casa e também ouviu os barritos do elefante, pelo que se pôs a delimitar a zona para que nenhum leitor se perdesse na aventura de ler. João Amaral estudou muito bem aquilo que José Saramago havia escrito e logo que o soube com todas as letras pintou-o para que nada na sua banda desenhada fosse falso."
13482775,1285555,Cadernos de Lanzarote - Diário III,,9789722125437,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329100728l/13482775._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329100728l/13482775._SY75_.jpg,1996,,,por,Caminho,false,23580987,5,162,238,63,6,5:17|4:22|3:19|2:3|1:2|total:63,1996,,,3.78,49,2,['1285555'],['José Saramago'],['4.02'],[],[],[],
34529954,1285555,De la statuie la piatră. Discursurile de la Stockholm,9734665200,9789734665204,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489213034l/34529954._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489213034l/34529954._SY75_.jpg,2017,3,,rum,Polirom,false,55116745,5,153,229,53,8,5:24|4:23|3:5|2:1|1:0|total:53,1999,1,1,4.32,12,2,['1285555'],['José Saramago'],['4.02'],['5771573'],['Simina Popa'],['3.64'],"„Jose Saramago spunea ca trebuie sa fim grijulii cu cartile, fiindca ele poarta inauntrul lor un om, pe autor. Cartea aceasta este o casa locuita, la superlativ, de autor. In ea se afla indoielile si uimirile lui, dezvaluirile lui si deopotriva satisfactia intima de a vedea cum opera creste alaturi de fiinta umana, care intr-o zi s-a decis sa scrie ca sa inteleaga si ca sa fie indragita.” (<b>Pilar del Rio</b>)<br /><br />„[<i>De la statuie la piatra</i>]… este si o forma de a ne exprima recunostinta fata de ginditorul care a fost Saramago, pentru care scrisul, mai mult decit o activitate pur fictionala, este dictat de nevoia de a cerceta destinul umanitatii, pasiunile si furiile care o determina, adoptind o perspectiva care oscileaza intre prezent si trecut, cu un puternic accent etic si ideologic, pe linga cel afectiv, si aflindu-se intr-o cautare neobosita, de cele mai multe ori dureroasa, a unui raspuns.” (<b>Giancarlo Depretis</b>)"
3143070,1285555,Discursos de Estocolmo,9722112597,9789722112598,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260277520l/3143070._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260277520l/3143070._SX50_.jpg,,,,,,false,1090783,8,145,221,52,5,5:24|4:17|3:11|2:0|1:0|total:52,1998,,,4.25,40,2,['1285555'],['José Saramago'],['4.02'],[],[],[],
23593821,1285555,Nuestro libro de cada día,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,,,,,false,43196302,1,70,197,51,10,5:14|4:21|3:13|2:1|1:2|total:51,2001,1,1,3.86,51,10,['1285555'],['José Saramago'],['4.02'],[],[],[],"José Saramago muestra lo importante que es el libro y la lectura en la vida de un ser humano. Hace comparaciones con la vida cotidiana, manifestando que la gente sólo saca excusas para explicar el porqué no leen, teniendo aún herramientas suficientes para lograr una buena lectura. Cuestiona también, si la enseñanza refuerza como debería de ser, la lectura y el amor por los libros, siendo ésta indispensable en la educación. Para dar solución a todas estas cuestiones de Saramago, es necesario detallar con atención sus explicaciones, pues da a entender que no es que no se pueda leer un libro, sino que no se quiere."
18953698,1285555,Ensayo sobre la ceguera / El viaje del elefante / Caín y el primer capítulo inédito del libro perdido Claraboya: Biblioteca Saramago (Pack 3 ebooks),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,true,26967266,2,125,194,46,1,5:23|4:14|3:6|2:2|1:1|total:46,2011,12,20,4.22,39,1,['1285555'],['José Saramago'],['4.02'],[],[],[],
13486893,1285555,Cadernos de Lanzarote - Diário IV,,9789722125444,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329351454l/13486893._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329351454l/13486893._SY75_.jpg,,,,por,Caminho,false,23580992,4,145,188,51,2,5:11|4:20|3:15|2:3|1:2|total:51,1998,,,3.69,39,1,['1285555'],['José Saramago'],['4.02'],[],[],[],"Mais uma vez Saramago a contar os dias pelos dedos, e a meditar sobre os eventos, as pessoas, as paisagens, as políticas. Um ano inteiro dentro de um livro — o Diário IV — escrito na aspereza de Lanzarote, mas onde cabe o mundo que Saramago visita em cada dia, nem que seja através das notícias que lhe enviam de milhentos lugares."
50225274,1285555,بینایی,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73590203,1,122,185,52,3,5:12|4:13|3:19|2:8|1:0|total:52,,,,3.56,52,3,['1285555'],['José Saramago'],['4.02'],[],[],[],
13484485,1285555,Lisbona,8858850424,9788858850428,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329221869l/13484485._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329221869l/13484485._SX50_.jpg,2012,2,,ita,Feltrinelli,true,71814810,2,138,183,55,10,5:7|4:18|3:18|2:10|1:2|total:55,,,,3.33,46,9,['1285555'],['José Saramago'],['4.02'],[],[],[],
