id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12701188,18540,Le avventure di Huckleberry Finn,8806136054,9788806136055,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY75_.jpg,1994,,,ita,Einaudi,false,1835605,5577,1597018,4285932,1122495,14992,5:338396|4:387395|3:282023|2:83622|1:31059|total:1122495,1876,,,3.82,17,2,"['1244', '4485447', '18540', '182090']","['Mark Twain', 'Enzo Giachino', 'T.S. Eliot', 'Leo Marx']","['3.86', '3.78', '4.16', '3.65']",[],[],[],"Congedandosi dai lettori nelle ultime pagine di ""Tom Sawyer"", Mark Twain preannuncia un nuovo romanzo che uscirà nel 1885, nove anni più tardi: un'opera che, come afferma T.S. Eliot, ""merita il titolo di capolavoro"". Fuggito alle cure, o piuttosto alle persecuzioni di un padre ubriacone, vissuto per qualche tempo dentro una botte da zucchero, riacciuffato e di nuovo abbandonato, Huck intraprende un memorabile viaggio sul Mississipi con lo schiavo Jim, altro miserevole evaso. L'America dell'età dell'oro, con i suoi coloni, avventurieri e impostori, accompagna Huck fino al nuovo incontro con Tom Sawyer e l'approdo alla fattoria di zio Silas. Un lucido realismo trasforma le avventure di un ragazzo in epopea universale che si riallaccia a quelle più antiche del viaggio e dell'iniziazione alla vita.Traduzione di Enzo Giachino. I saggi di T.S. Eliot e di Leo Marx offrono due diverse letture del romanzo e dimostrano che un classico è ""in primo luogo terreno di confronto e non uno spazio di certezze canonizzate e acquisite""."
1392018,18540,Watch for the Light: Readings for Advent and Christmas,087486917X,9780874869170,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401077159l/1392018._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401077159l/1392018._SX50_.jpg,2014,9,22,eng,Plough Publishing House,false,1382155,3,2870,5277,1280,161,5:509|4:493|3:218|2:46|1:14|total:1280,2001,9,1,4.12,1061,146,"['158904', '29333', '1711', '195780', '73092', '77318', '18540', '5604570', '664683', '4379', '495207', '4837', '2734978', '60394', '47417', '16150338', '106', '309952', '1199603', '196981', '82877', '421372', '16150339', '147688', '11507', '692033', '23117', '10467', '15342624', '18525', '48366', '112836', '16150341', '27405', '284475', '16150345', '29874', '4589154', '16150347', '546721', '1069006', '151379', '9204', '16150348', '220380', '6172', '205804', '109030', '52217']","['Thomas Aquinas', 'Dietrich Bonhoeffer', 'Thomas Merton', 'Gerard Manley Hopkins', 'Meister Eckhart', 'John Donne', 'T.S. Eliot', 'J.B. Phillips', 'Christoph Friedrich Blumhardt', 'Sylvia Plath', 'Friedrich Wilhelm Förster', 'Henri J.M. Nouwen', 'Bernard of Clairvaux', 'Kathleen Norris', 'Karl Rahner', 'Isaac Penington', ""Madeleine L'Engle"", 'Alfred Delp', 'Loretta Ross-Gotta', 'William Stringfellow', 'Edith Stein', 'J. Heinrich Arnold', 'Philip Britts', 'Jane Kenyon', 'John Howard Yoder', 'Emmy Arnold', 'Karl Barth', 'William H. Willimon', 'Oscar Romero', 'Gail Godwin', 'Leonardo Boff', 'Evelyn Underhill', 'Dorothy Day', 'Brennan Manning', 'Romano Guardini', 'Annie Dillar', 'Martin Luther', 'John Chrysostom', 'Giovanni Papini', 'Dorothee Sölle', 'C.S. Lewis', 'Gustavo Gutiérrez', 'Philip Yancey', 'J.T. Clement', 'Eberhard Arnold', 'Søren Kierkegaard', 'Ernesto Cardenal', 'Gian Carlo Menotti', 'Jürgen Moltmann']","['4.04', '4.26', '4.20', '4.09', '4.16', '4.14', '4.16', '4.15', '4.10', '4.04', '4.09', '4.31', '4.12', '4.08', '4.12', '4.09', '4.01', '4.13', '4.09', '4.16', '4.19', '4.08', '4.10', '4.24', '4.06', '4.09', '4.11', '4.04', '4.13', '3.66', '3.98', '4.08', '4.09', '4.24', '4.18', '4.09', '4.13', '4.24', '4.09', '4.07', '4.15', '4.12', '4.19', '4.09', '4.07', '4.07', '4.11', '4.09', '4.17']",[],[],[],"Though Christians the world over make yearly preparations for Lent, there s a conspicuous lack of good books for that other great spiritual season: Advent. All the same, this four-week period leading up to Christmas is making a comeback as growing numbers reject shopping-mall frenzy and examine the deeper meaning of the season. <br /><br />Ecumenical in scope, these fifty devotions invite the reader to contemplate the great themes of Christmas and the significance that the coming of Jesus has for each of us not only during Advent, but every day. Whether dipped into at leisure or used on a daily basis, ""Watch for the Light"" gives the phrase holiday preparations new depth and meaning. <br /><br />Includes writings by Christoph Friedrich Blumhardt, Sylvia Plath, J. B. Phillips, Friedrich Wilhelm Foerster, Henri Nouwen, Bernard of Clairvaux, Kathleen Norris, Meister Eckhart, St. Thomas Aquinas, Karl Rahner, Isaac Penington, Madeleine L Engle, Alfred Delp, Loretta Ross-Gotta, William Stringfellow, J. Heinrich Arnold, Edith Stein, Philip Britts, Jane Kenyon, John Howard Yoder, Emmy Arnold, Karl Barth, Oscar Romero, William Willimon, Johann Christoph Arnold, Gail Godwin, Leonardo Boff, G. M. Hopkins, Evelyn Underhill, Dorothy Day, Brennan Manning, Dietrich Bonhoeffer, Romano Guardini, Annie Dillard, Martin Luther, St. John Chrysostom, Giovanni Papini, Dorothee Soelle, C. S. Lewis, Gustavo Gutierrez, Philip Yancey, J. T. Clement, Thomas Merton, Eberhard Arnold, Ernesto Cardenal, T. S. Eliot, John Donne, Gian Carlo Menotti and Jurgen Moltmann."
13627214,18540,The Hollow Men,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410024853l/13627214._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410024853l/13627214._SY75_.jpg,,,,,,false,19232803,4,2589,4369,1004,58,5:556|4:293|3:118|2:26|1:11|total:1004,1925,,,4.35,978,52,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"From Wikipedia:<br /><br />The Hollow Men (1925) is a poem by T. S. Eliot. Its themes are, like many of Eliot's poems, overlapping and fragmentary, but it is recognised to be concerned most with post-World War I Europe under the Treaty of Versailles, the difficulty of hope and religious conversion, and, as some critics argue, Eliot's own failed marriage. The poem is divided into five parts and consists of 98 lines."
11473,18540,"The Paris Review Interviews, I: 16 Celebrated Interviews",0312361750,9780312361754,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,10,17,eng,Picador USA,false,13921,8,3070,4271,977,122,5:490|4:376|3:99|2:8|1:4|total:977,2006,10,17,4.37,875,103,"['7373', '7372', '8111', '41588', '41938', '6048', '16481', '30949', '82593', '238', '24956', '431149', '1455', '18540', '4391', '500', '2778055', '14473']","['The Paris Review', 'Philip Gourevitch', 'Rebecca West', 'Elizabeth Bishop', 'Robert  Stone', 'Robert Gottlieb', 'Richard Price', 'Billy Wilder', 'Jack Gilbert', 'Joan Didion', 'Dorothy Parker', 'Truman Capote', 'Ernest Hemingway', 'T.S. Eliot', 'Saul Bellow', 'Jorge Luis Borges', 'Kurt Vonnegut Jr.', 'James M. Cain']","['4.03', '4.22', '3.86', '4.20', '3.91', '3.88', '3.99', '4.29', '4.32', '3.93', '4.08', '4.01', '3.83', '4.16', '3.76', '4.30', '4.06', '3.91']",[],[],[],"How do great writers do it? From James M. Cain's hard-nosed observation that ""writing a novel is like working on foreign policy. There are problems to be solved. It's not all inspirational,"" to Joan Didion's account of how she composes a book--""I constantly retype my own sentences. Every day I go back to page one and just retype what I have. It gets me into a rhythm""--The Paris Review has elicited some of the most revelatory and revealing thoughts from the literary masters of our age. For more than half a century, the magazine has spoken with most of our leading novelists, poets, and playwrights, and the interviews themselves have come to be recognized as classic works of literature, an essential and definitive record of the writing life. They have won the coveted George Polk Award and have been a contender for the Pulitzer Prize. Now, Paris Review editor Philip Gourevitch introduces an entirely original selection of sixteen of the most celebrated interviews. Often startling, always engaging, these encounters contain an immense scope of intelligence, personality, experience, and wit from the likes of Elizabeth Bishop, Ernest Hemingway, Truman Capote, Rebecca West, and Billy Wilder. This is an indispensable book for all writers and readers."
32790860,18540,All Hallows' Eve,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477524205l/32790860._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477524205l/32790860._SX50_.jpg,1991,11,,eng,William B. Eeerdmans Publishing Company,false,138160,48,2681,4093,1052,132,5:331|4:396|3:232|2:65|1:28|total:1052,1945,,,3.89,1,0,"['36289', '18540']","['Charles  Williams', 'T.S. Eliot']","['3.95', '4.16']",[],[],[],"Williams had a genius for choosing strange themes for novels, making them believably suggestive of spiritual truths. All Hallows' Eve is the story of a man &amp; woman whose love was so great it could bridge the gap of death; of evil so terrible as to be unmentionable, of a vision so beautiful it must be true.<br /> For an account of Williams' views of the relations between dead &amp; living we turn to his final novels, Descent into Hell ('37) &amp; All Hallows’ Eve ('45), which some claim to be the most sustained &amp; exhaustive ghost stories in English literature. In them the dead are among the protagonists, active within their own world, coexistent with that of the living. His ghosts are nothing like the malign creatures who pounce upon their victims in the tales of M.R. James; they bear more resemblance to those portrayed by Margaret Olliphant or R.H. Benson, beings who exist in the world of the dead, who find themselves drawn back to expiate a sin or who make contact, extratemporally, with those among the living who can help them. But where he differs from writers such as these is in his portrayal of a world of supernatural moral law governing the interaction between two levels of being. For him the living &amp; the dead exist within a single spiritual realm. He describes his supernatural world with extraordinary particularity. Instead of obtruding the ghostly element upon the life of everyday, he assumes that life into the supernatural dimension. It's impossible to banish his phantoms from our own world, because we find ourselves inhabiting theirs, subject to its laws. This is made clear in All Hallows’ Eve, completed shortly before his death. In this strangest of all his novels he returns to his earlier concern with the validity &amp; true nature of spiritual power."
13492629,18540,A Canção de Amor de J. Alfred Prufrock,9723703211,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329694884l/13492629._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329694884l/13492629._SY75_.jpg,1993,,,por,Assírio $ Alvim,false,63956770,10,107,2557,600,51,5:307|4:180|3:83|2:23|1:7|total:600,,,,4.26,20,2,"['18540', '30055', '6389567']","['T.S. Eliot', 'Ezra Pound', 'João Almeida Flor']","['4.16', '3.94', '4.00']",[],[],[],
6427884,18540,Poems by T. S. Eliot,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330955760l/6427884._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330955760l/6427884._SX50_.jpg,,,,eng,,true,42709048,95,1303,2031,491,57,5:214|4:160|3:93|2:18|1:6|total:491,1920,,,4.14,170,10,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"Certain of these poems first appeared in <i>Poetry</i>, <i>Blast</i>, <i>Others</i>, <i>The Little Review</i>, and <i>Art and Letters</i>. Contents: Gerontion; Burbank with a Baedeker: Bleistein with a Cigar; Sweeney Erect; A Cooking Egg; Le Directeur; Melange adultere de tout; Lune de Miel; The Hippopotamus; Dans le Restaurant; Whispers of Immortality; Mr. Eliot's Sunday Morning Service; Sweeney Among the Nightingales; The Love Song of J. Alfred Prufrock; Portrait of a Lady; Preludes; Rhapsody on a Windy Night; Morning at the Window; The Boston Evening Transcript; Aunt Helen; Cousin Nancy; Mr. Apollinax; Hysteria; Conversation Galante; La Figlia Che Pianga."
428945,18540,In Parenthesis,1590170369,9781590170366,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320448191l/428945._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320448191l/428945._SY75_.jpg,2003,7,31,eng,NYRB Classics,false,1850287,14,2785,2013,507,75,5:202|4:164|3:84|2:38|1:19|total:507,1937,,,3.97,418,56,"['114265', '32513', '18540']","['David Jones', 'W.S. Merwin', 'T.S. Eliot']","['4.00', '4.18', '4.16']",[],[],[],"""This writing has to do with some things I saw, felt, and was part of"": with quiet modesty, David Jones begins a work that is among the most powerful imaginative efforts to grapple with the carnage of the First World War, a book celebrated by W.B. Yeats and T.S. Eliot as one of the masterpieces of modern literature. Fusing poetry and prose, gutter talk and high music, wartime terror and ancient myth, Jones, who served as an infantryman on the Western Front, presents a picture at once panoramic and intimate of a world of interminable waiting and unforeseen death. And yet throughout he remains alert to the flashes of humanity that light up the wasteland of war."
145107,18540,Literary Essays of Ezra Pound,0811201570,9780811201575,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968,1,17,,New Directions,false,140012,11,1569,1984,491,14,5:186|4:175|3:99|2:26|1:5|total:491,1954,,,4.04,474,12,"['30055', '18540']","['Ezra Pound', 'T.S. Eliot']","['3.94', '4.16']",[],[],[],"This collection of essays, edited by Pound's friend and fellow poet T.S. Eliot, contains essays from five earlier volumes: Pavannes and Divisions (1918), Instigations(1920), How to Read(1931), Make it New(1934), and Polite Essays(1937). The thirty-three essays contained in this collection are separated into three categories: The Art of Poetry, The Tradition, and Contemporaries. These essays showcase the range of Pound's interests, with topics ranging from modernist poetry to Japanese iconography, troubadour songs, and much more. Pound's influence on the modernist movement and literature as a whole makes this collection an important piece of literary history. <br />With an introduction by T.S. Eliot."
6013438,18540,Tradition and the Individual Talent: An Essay,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390762474l/6013438._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390762474l/6013438._SY75_.jpg,,,,eng,Amazon Kindle,true,6188683,4,1159,1950,504,34,5:146|4:194|3:123|2:34|1:7|total:504,1919,,,3.87,501,34,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
35058259,18540,Hümanizmin Özü,,9789753554909,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493839240l/35058259._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493839240l/35058259._SY75_.jpg,2002,8,7,tur,İz Yayıncılık,false,6190506,22,1081,1825,450,26,5:192|4:137|3:87|2:22|1:12|total:450,1946,1,1,4.06,1,0,"['6191', '1466', '18540', '16813047']","['Martin Heidegger', 'Jean-Paul Sartre', 'T.S. Eliot', 'Irwing Babbitt']","['4.08', '3.99', '4.16', '2.00']",['4370685'],['Ahmet Aydoğan'],['3.71'],"Martin Heidegger, J. P. Sartre'ın ""L'Existentialisme est un Humanisme""ine cevap veriyor: ciddi, ağırbaşlı ve sessiz bir tefekkür atmosferi içerisinde, bütün bir dünyayı ve onun kaderini göz önünde bulundurarak dile getirilen bir düşüncenin, naif bir şekilde sloganlaştırılmasına yine aynı vakarla set çekiyor.<br /><br />T. S. Eliot, ileride dünyanın başına çok ciddi gaileler açabilecek Amerikan yaşama tarzına yöneltilen eleştirilere, aynı endişeleri paylaşmakla beraber, bunların sağlam olmayan bir temelden hareketle dile getirdiklerinden ötürü. Prof. Irwing Babbitt ve çevresine meselenin vehametini hatırlatıyor... Ve onları daha sağlam bir zemine davet ediyor.<br /><br />Bu sözü edilen polemiği yeniden alevlendirmek isteyen bir kitap mı? Hayır. Bu kitap insanın yitip gitmesini unutturmak isteyen her şeye karşı onun özünü hatırlamaya ve hatırlatmaya davet ediyor."
52916256,18540,Written in History: Letters That Changed the World,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63050196,12,1916,1809,501,67,5:86|4:190|3:175|2:44|1:6|total:501,2018,,,3.61,1,0,"['371093', '445615', '15731907', '7369415', '202818', '18052508', '52760', '1673', '106549', '16898794', '19652655', '19652656', '19652657', '7190', '1065151', '440961', '210910', '19652658', '17206984', '4380234', '19652659', '19652660', '102283', '1848781', '17444506', '14354331', '19652661', '463464', '1485042', '393022', '18304042', '26962', '3950749', '332458', '5334098', '5458183', '1299573', '16808701', '5031025', '1461', '7204731', '23920', '182763', '22051', '228089', '3253', '11978', '18540', '19652663', '7748697', '19652664', '104690', '19652665', '104630', '17920939', '4797485', '19652666', '19652667', '203941', '302387', '5754446', '19652668', '8287298', '219075', '30691', '19652669', '2885224', '4273513', '1744987', '229', '19652670', '8117329', '4750', '5840159', '46053', '367338', '19652671', '973018', '5603529', '1153100', '3565', '51287', '4587268', '16070', '2834066', '8919700', '16682644', '19521695', '16201', '15261213', '16300753', '2171399', '3349802', '8135959', '19652673', '676', '19652674', '19652675', '19652676', '14376653', '5538213', '52060', '19652677', '5223', '772978', '87041', '76172', '6451421', '403252', '2437463', '19652678']","['Simon Sebag Montefiore', 'Simon Russell Beale', 'Tuppence Middleton', 'Rupert Penry-Jones', 'Juliet Stevenson', 'Henry VIII', 'Frida Kahlo', 'Thomas Jefferson', 'Catherine the Great', 'James I', 'Vita Sackville', 'Suleiman the Magnificent', 'Hurrem Sultan', 'Anaïs Nin', 'Alexandra', 'Horatio Nelson', 'Napoléon Bonaparte', 'Alexander II', 'Josef Stalin', 'Elizabeth I', 'Vilma Grünwald', 'Kadashman Enlil', 'Oliver Cromwell', ""Toussaint L'Ouverture"", 'Alexander I', 'Charles I', 'Sverlana Stalina', 'Augustus', 'Joseph II', 'Sarah Bernhardt', 'Frances Burney', 'David Hughes', 'Ada Lovelace', 'Wilbur Wright', 'John Stevens Henslow', 'Ferdinand', 'Isabella', 'Christopher Columbus', 'Anton Chekhov', 'Gustave Flaubert', 'Peter the Great', 'Dwight D. Eisenhower', 'Michelangelo Buonarroti', 'Wolfgang Amadeus Mozart', 'Honoré de Balzac', 'Pablo Picasso', 'John Keats', 'T.S. Eliot', 'Catherine, Duchess of Oldenburg', 'Philip II', 'Harun al-Rashid', 'Rasputin', 'Paiankh', 'Vladimir Lenin', 'Stalin', 'Mao Zedong', 'Josip Broz', 'Theobald von Bethman-Hollwegg', 'Harry Truman', 'Pliny the Younger', 'Voltaire', 'Captain A.D. Chater', 'Mark Antony', 'Franklin D. Roosevelt', 'Adolf Hitler', 'Prince Potemkin', 'Marquis de Sade', 'Nicholas II', 'Maria Theresa', 'Abraham Lincoln', 'John Profumo', 'Jacqueline Kennedy', 'Émile Zola', 'Emmeline Pankhurst', 'Rosa Parks', 'Nelson Mandela', 'Abram Hannibal', 'Simón Bolívar', 'Manuela Sáenz', 'James Thorne', 'Oscar Wilde', 'Alexander Hamilton', 'Aaron Burr', 'Alexander Pushkin', 'Winston Churchill', 'Richard I', 'Saladin', 'Arthur James Balfour', 'Niccolò Machiavelli', 'Henry VII', 'Babur', 'John Adams', 'Duke Of Marlborough', 'Queen Anne', 'Duchess of Marlborough', 'Donald J. Trump', 'Abd al-Rahman III', 'Simon Bar Kokhba', 'Ammurapi', 'Aurangzeb', 'Bolivar', 'Leonard Cohen', ""'Henriette'"", 'Franz Kafka', 'Walter Raleigh', 'Alan Turing', 'Ernesto Che Guevara', 'Robert Ross', 'Lucrezia Borgia', 'Hadrian', 'Rameses the Great']","['4.04', '3.97', '3.62', '3.54', '3.84', '4.18', '3.88', '4.22', '3.86', '4.33', '4.00', '4.00', '4.00', '3.84', '3.35', '4.13', '3.87', '4.00', '3.25', '4.27', '4.00', '4.00', '3.98', '3.76', '4.00', '4.40', '4.00', '3.72', '4.50', '3.76', '3.70', '3.83', '3.84', '3.95', '4.00', '4.00', '3.89', '3.38', '3.96', '3.69', '4.00', '4.04', '4.00', '3.95', '3.80', '4.07', '4.18', '4.16', '4.00', '4.00', '4.00', '4.18', '4.00', '4.00', '2.00', '3.68', '4.00', '4.00', '3.94', '3.86', '3.77', '4.00', '3.67', '3.97', '3.19', '4.00', '3.44', '4.50', '4.00', '4.35', '4.00', '3.94', '3.93', '4.14', '4.14', '4.31', '4.00', '3.94', '3.71', '3.20', '4.10', '4.08', '3.29', '4.08', '3.80', '4.67', '2.86', '4.00', '3.83', '3.50', '4.50', '4.05', '4.14', '4.00', '4.00', '3.72', '4.00', '4.00', '4.00', '4.00', '4.00', '3.98', '4.00', '3.89', '3.89', '4.16', '3.79', '4.17', '3.64', '3.96', '4.00']",[],[],[],
