id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
233780,39326,Der Fänger im Roggen,3499108518,9783499108518,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,1,1,ger,Rowohlt Taschenbuch,false,3036731,464,3755418,9994338,2627013,54988,5:896939|4:813212|3:556883|2:226167|1:133812|total:2627013,1951,7,16,3.80,198,8,"['819789', '39326']","['J.D. Salinger', 'Heinrich Böll']","['3.84', '3.87']",[],[],[],"Beim ersten Mal Lesen konnte ich ihn auf Anhieb nicht ausstehen: Holden Caulfield, der Held in Jerome David Salingers <i>Der Fänger im Roggen</i> ging mir mit seinen naseweisen, altklugen Lebensbetrachtungen ziemlich auf den Wecker. Ein paar Jahre später fiel mein Urteil anders aus: Holden durchschaut und schildert in seinem schnodderigen Jugendjargon die oft so verlogene Welt der Erwachsenen. Und weil er merkt, daß er auf der Schwelle zu eben dieser Erwachsenenwelt steht, wehrt er sich dagegen, sich dort einzufügen.<p> So ist er gerade aus dem vierten Internat geflogen, weil seine schulischen Leistungen in fast allen Fächern ungenügend waren. Zurück in New York steigt er zunächst in einem zwielichtigen Hotel ab, da er sich nicht gleich bei seinen Eltern sehen lassen will. Die nun folgenden Begegnungen und Gespräche mit den verschiedensten Leuten machen seine Sensibilität und seine Gefühlsverwirrung deutlich, die er hinter einer coolen Fassade nur sehr unzureichend zu verstecken vermag und gipfelt schließlich in dem berühmt gewordenen Satz ""Ein Pferd ist doch wenigstens menschlich"".</p><p> Holden träumt von einer einsam gelegenen Blockhütte irgendwo im sonnigen Westen, in der er seine Kinder vor den Erwachsenen verstecken möchte. Doch im Gespräch mit seiner kleinen Schwester Phoebe wird deutlich, daß er nicht weiß, was er mit sich und seinem Leben tatsächlich anfangen soll. Und genau das ist es, was Salingers Roman auch fünfzig Jahre nach seinem Erscheinen noch so aktuell sein läßt -- denn diesem Problem müssen sich die Heranwachsenden jeder Generation aufs Neue stellen. <i>--Elisabeth Lang</i></p>"
11033815,39326,Еволюция на смеха: Сборник разкази,9548516810,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302203511l/11033815._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302203511l/11033815._SY75_.jpg,2003,,,bul,Кронос,false,26630819,1,35,56,15,2,5:2|4:8|3:4|2:1|1:0|total:15,2003,1,1,3.73,15,2,"['10356', '34055', '39326', '26853', '17326', '155517', '439723', '5031025', '8993', '4731222', '4273', '1774448', '3352', '6519', '17346767', '6805445', '50714', '4176632', '17346776', '46243', '17346781', '16726449', '4489672', '6076026', '1155349', '1244', '6878', '3565', '7963', '137074', '7561758', '14556864', '6997070', '13534184', '15153426', '8110981', '8120345', '13398185', '7267139', '16128873', '7425269', '17178522', '15037889', '5055126', '7851907', '619961', '8340751', '8380414', '17346808', '17346809', '7184956', '1400887', '16342018', '17346811', '7035935', '5780792', '7792513', '7105498', '5245141', '4023820']","['Woody Allen', 'Isaac Babel', 'Heinrich Böll', 'Bertolt Brecht', 'Erskine Caldwell', 'Italo Calvino', 'Karel Čapek', 'Anton Chekhov', 'O. Henry', 'Ilya Ilf', 'Roald Dahl', 'Jaroslav Hašek', 'Jerome K. Jerome', 'Erich Kästner', 'Ephraim Kishon', 'Aleko Konstantinov', 'Stephen Leacock', 'W. Somerset Maugham', 'George Mikes', 'Aziz Nesin', 'Branislav Nušić', 'Elin Pelin', 'Yevgeny Petrov', 'Saki', 'Vasily Shukshin', 'Mark Twain', 'John Updike', 'Oscar Wilde', 'P.G. Wodehouse', 'Mikhail Zoshchenko', 'Уди Алън', 'Исак Бабел', 'Хайнрих Бьол', 'Бертолт Брехт', 'Ърскин Колдуел', 'Итало Калвино', 'Карел Чапек', 'Антон Павлович Чехов', 'О. Хенри', 'Иля Илф', 'Роалд Дал', 'Ярослав Хашек', 'Джером Клапка Джером', 'Ерих Кестнер', 'Ефраим Кишон', 'Алеко Константинов', 'Стивън Лийкок', 'У. Съмърсет Моъм', 'Джордж Майкс', 'Азис Несин', 'Бранислав Нушич', 'Елин Пелин', 'Евгений Петров', 'Х.Х.Мънро-Саки', 'Василий Шукшин', 'Марк Твен', 'Джон Ъпдайк', 'Оскар Уайлд', 'П.Г. Удхаус', 'Михаил Зошченко']","['3.91', '4.08', '3.87', '3.78', '3.72', '4.02', '4.03', '3.96', '4.08', '4.44', '4.13', '4.09', '3.88', '4.09', '3.73', '3.79', '3.82', '4.04', '3.73', '4.02', '3.73', '4.25', '4.44', '3.94', '4.13', '3.86', '3.80', '4.10', '4.18', '4.06', '3.95', '3.87', '4.06', '3.97', '3.61', '4.17', '4.08', '4.06', '4.15', '3.85', '4.29', '3.88', '4.09', '4.31', '3.84', '3.78', '3.69', '3.97', '3.86', '3.73', '4.16', '4.24', '4.62', '3.73', '4.13', '4.19', '3.44', '4.22', '4.25', '3.94']",[],[],[],"Всички автори, включени в настоящата колекция от хумористични разкази, не се нуждаят от представяне. Те отдавна са част от духовния живот на човечеството. Весела, иронична или саркастична, усмивката, с която тези щедри умове гледат на света, винаги е прозорлива и мъдра."
30234996,39326,I evigt förvar,9170086338,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463675632l/30234996.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463675632l/30234996._SX50_.jpg,1977,,,swe,Askild & Kärnekull,false,3326375,6,64,56,13,3,5:8|4:2|3:2|2:1|1:0|total:13,1975,,,4.31,1,0,['5178714'],['Lev Kopelev'],['3.90'],"['2984275', '39326', '2726767']","['Ralf Parland', 'Heinrich Böll', 'Staffan Skott']","['3.26', '3.87', '3.60']","ETT PORTRÄTT AV RÖDA ARMÉN INIFRÅN OCH ETT UNIKT MEN AUTENTISKT MÄNNISKOÖDE FRÅN VÅR EGEN TID<br /><br />Trettio år efter andra världskriget får vi till slut en osminkad bild av hur Röda armén tedde sig inifrån - fjärran från de sovjetiska hyllningssångerna och lika långt från det kalla krigets eller nazisternas skräckmålningar.<br /><br />Lev Kopelev var major i en propagandaavdelning och låg med sin högtalaravdelning alldeles intill de fientliga linjerna. Hans rörliga verksamhet gav honom både överblicken och direktkunskaper om den största armé som världen skådat.<br /><br />Hans bok visar Röda armén i alla dess former - med oförlikneliga stridskamrater och enfaldiga politiska officerare, självuppoffrade hjältemod och hala karriärister, kärleksranka kvinnliga officerare och det obegripliga ryska folket, i stånd till den omänskligaste hårdhet och den mesta oväntade medkänsla och värme.<br /><br />Under krigets sista dagar arresterades Lev Kopelev, anklagad för att ha visat ""medlidande med fienden"". Han satt i fängelse och fångläger till Stalins död, då han rehabiliterades och åter blev partimedlem. Han är bland annat Heinrich Bölls ryske översättare."
136427,39326,Berichte zur Gesinnungslage der Nation,3462011170,9783462011173,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375713427l/136427._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375713427l/136427._SY75_.jpg,1975,12,,ger,Kiepenheuer und Witsch,false,6471367,4,37,55,19,0,5:1|4:4|3:7|2:6|1:1|total:19,1975,,,2.89,14,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
25597484,39326,Ansichten eines Clowns  / Und sagte kein einziges Wort,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432543581l/25597484._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432543581l/25597484._SY75_.jpg,1967,,,ger,Neue Schweizer Bibliothek,false,45404641,1,32,53,12,0,5:6|4:5|3:1|2:0|1:0|total:12,,,,4.42,12,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
18038321,39326,Anecdote Concerning the Lowering of Productivity,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1986,,,,,true,25310102,2,32,53,11,1,5:10|4:0|3:1|2:0|1:0|total:11,1963,,,4.82,3,1,['39326'],['Heinrich Böll'],['3.87'],['7121423'],['Hansjörg Bittner'],['4.33'],
23514327,39326,1989: Příběhy Zdí,807294388X,9788072943883,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415405903l/23514327._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415405903l/23514327._SX50_.jpg,2010,,,cze,Host,false,15045672,6,38,52,17,1,5:1|4:5|3:7|2:2|1:2|total:17,2009,10,1,3.06,5,0,"['16372860', '572511', '1441462', '6530', '214059', '515943', '39326', '17350', '174045', '397779', '9833864', '296560']","['Michael    Reynolds', 'Henning Wagenbreth', 'Jiří Kratochvil', 'Max Frisch', 'Didier Daeninckx', 'Elia Barceló', 'Heinrich Böll', 'Andrea Camilleri', 'Ingo Schulze', 'Miklós Vámos', 'Ľudmila Petruševská', 'Olga Tokarczuk']","['3.06', '3.60', '3.66', '3.76', '3.33', '3.78', '3.87', '3.90', '3.29', '3.96', '3.13', '3.94']",[],[],[],"Berlínská zeď, hluboce zakořeněná v paměti několika generací, je dodnes symbolem odporu a utrpení.<br /><br />Ani po jejím pádu však lidé nepřestali stavět nové zdi. Méně symbolické, méně nápadné, přesto budované s obdobnou nenávistí, se strachem a bez touhy po dorozumění.<br /><br />Dosud nás obklopuje labyrint nesmyslných zdí, které rozdělují lidstvo z rasových pohnutek, kvůli odlišné víře, kultuře i pro majetek.<br /><br />Kniha jako velké graffiti o snu, o ideálu, namířená proti intoleranci a smutné šedi zdí, je věnována novým mladým architektům. Aby již navždy namísto tupé strnulosti zdí volili živou a tvořivou ohebnost mostů.<br /><br /><br />Tato velkoryse ilustrovaná antologie, určená především dětem a mládeži, přináší deset povídek velkých evropských spisovatelů. Jsou to povídky mnohdy pohádkově laděné, plné nápaditých obrazů a fantazie. Kniha se stala bestsellerem loňského knižního veletrhu v Římě, mimo originálního italského vydání vyšla také ve Francii, Německu, Polsku, Rusku a Španělsku, další cizojazyčná vydání se připravují. Od Italské asociace nakladatelů získala antologie cenu Premio Italiano Aldo Manuzio za šíření evropské kultury a literatury."
18522515,39326,و شام بود و صبح بود,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379706408l/18522515._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379706408l/18522515._SY75_.jpg,1390,,,pes,جامي,false,26224642,2,59,49,17,0,5:0|4:3|3:9|2:5|1:0|total:17,2011,,,2.88,14,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],مجموعه داستان
6177441,39326,Zum Tee bei Dr. Borsig. Hörspiele,342300200X,9783423002004,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458752082l/6177441._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458752082l/6177441._SY75_.jpg,1964,5,,ger,DTV,false,6357221,2,31,46,12,0,5:4|4:2|3:6|2:0|1:0|total:12,1964,,,3.83,12,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
20838737,39326,ترازوی بالکها,,9789648727395,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392713239l/20838737._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392713239l/20838737._SX50_.jpg,2007,,,per,پژواک کیوان,false,40190655,1,18,42,10,3,5:3|4:6|3:1|2:0|1:0|total:10,2007,1,1,4.20,10,3,"['39326', '4238748']","['Heinrich Böll', 'خسرو باقری']","['3.87', '3.98']",[],[],[],
341409,39326,"Stories, Political Writings, and Autobiographical Works: Heinrich Böll",082641799X,9780826417992,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355030073l/341409._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355030073l/341409._SY75_.jpg,2006,6,9,,Bloomsbury Academic,false,1929019,2,28,41,9,0,5:5|4:4|3:0|2:0|1:0|total:9,2006,5,,4.56,8,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"Heinrich Böll (1917-85) was awarded the Nobel Prize for Literature in 1972. He was one of the most outspoken of literary figures, the Conscience of Germany, if not the West, in speaking upon the hypocrisies of both denazification and the wonder of German economic recovery during the 1950s. A wounded soldier himself, Böll was a champion of individual rights over the authority of the State. The year he won the Nobel Prize, there were also calls to revoke the award following Böll's article in Der Spiegel in defense of the constitutional rights or a terrorist group."
2911262,39326,Bilanz / Klopfzeichen. Hörspiele.,3150088461,9783150088463,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514385280l/2911262._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514385280l/2911262._SY75_.jpg,1978,,,ger,Reclam,false,2938434,1,16,40,11,0,5:1|4:5|3:5|2:0|1:0|total:11,1978,,,3.64,11,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
15712613,39326,Meine Schulzeit im Dritten Reich,3423123656,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340105602l/15712613._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340105602l/15712613._SY75_.jpg,1998,,,ger,Deutscher Taschenbuch Verlag,false,480819,5,32,39,9,0,5:4|4:4|3:1|2:0|1:0|total:9,1982,,,4.33,6,0,"['69908', '39326', '1324363', '588367', '656425', '45787', '187432', '53937', '279664', '6430222', '681421', '143260', '224497', '50013', '218175', '90174', '357024', '704105', '124337', '203092']","['Marcel Reich-Ranicki', 'Heinrich Böll', 'Barbara König', 'Dieter Wellershoff', 'Carola Stern', 'Siegfried Lenz', 'Martin Gregor-Dellin', 'Joachim Fest', 'Hans Bender', 'Hörst Krüger', 'Wolfdietrich Schnurre', 'Franz Fühmann', 'Peter Wapnewski', 'Walter Jens', 'Georg Hensel', 'Ernst Jandl', 'Ludwig Harig', 'Günter Kunert', 'Peter Rühmkorf', 'Günter Gaus']","['4.14', '3.87', '3.49', '3.53', '3.71', '3.80', '3.83', '4.04', '3.75', '4.17', '3.71', '3.76', '3.95', '3.95', '4.05', '3.95', '3.75', '3.70', '3.98', '4.14']",[],[],[],"Deutsche Schriftsteller, die den Hitlerspuk als junge Menschen hautnah erlebt haben, geben darüber Auskunft, wie es damals gewesen ist, ""als überall Hakenkreuzfahnen wehten und die SA marschierte"". Sie waren persönlich Betroffene und dementsprechend persönlich sind auch die Antworten. ""Wir machten und keine Sorgen. Keine Spur von politischer Angst"", versichert zum Beispiel Horst Krüger. ""Wir wussten mehr, als wir zugeben wollten"", hält Carola Stern dagegen, und Franz Fühmann bekennt: ""Meine Schulzeit insgesamt ist eine gute Erziehung zu Auschwitz gewesen."" Man wird dieses Buch aufmerksam lesen. Entweder um sich selbst darin wiederzuerkennen oder um sich die Frage zu stellen: Was wäre gewesen, wenn du es erlebt hättest? Wärest du Täter und/oder Opfer gewesen?"
43821829,39326,Bread of Those Early Years,0435381008,9780435381004,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,68193660,1,16,36,8,0,5:5|4:2|3:1|2:0|1:0|total:8,,,,4.50,8,0,"['39326', '1705901']","['Heinrich Böll', 'James C. Alldridge']","['3.87', '4.50']",[],[],[],
862029,39326,الفبای ضربه ها,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,,,,,false,1814608,1,21,36,10,0,5:3|4:3|3:2|2:1|1:1|total:10,2007,,,3.60,10,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
23486707,39326,Ο σύντροφος με τα μακριά μαλλιά,9603290777,9789603290773,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414830684l/23486707._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414830684l/23486707._SY75_.jpg,1985,,,gre,Γράμματα,false,43077416,1,16,34,8,0,5:3|4:4|3:1|2:0|1:0|total:8,1985,1,1,4.25,8,0,['39326'],['Heinrich Böll'],['3.87'],['5137526'],['Λεωνίδας Καρατζάς'],['3.77'],"Χρέος του συγγραφέα είναι να θυμάται ""πως οι καταστροφές που έχουν συμβεί στον κόσμο μας είναι τρομακτικές, και τόσο μεγάλες, που κανείς δεν πρέπει να περιμένει ότι θα τις γιατρέψουμε μέσα σε λίγα χρόνια"": αυτά έγραφε ο Χάινριχ Μπελ σ' ένα δοκίμιο με τίτλο: ""Η λογοτεχνία των ερειπίων"". Για τον Μπελ ήταν ζήτημα ηθικής τάξεως να περιγράψει τον πόλεμο και τη μεταπολεμική εποχή όπως ακριβώς ήταν, και τα πρώτα του διηγήματα είναι απ' τα καλύτερα της γερμανικής μεταπολεμικής λογοτεχνίας. Ο Μπελ δεν αναλώνεται σε επιφανειακούς ρεαλισμούς. Το βλέμμα του εισχωρεί βαθιά, και μέσα από λίγες, φαινομενικά δευτερεύουσες λεπτομέρειες, συλλαμβάνει την ουσία των χρόνων εκείνων που σήμερα, μη μπορώντας να τους ξεπεράσουμε, προσπαθούμε να τους ξεχάσουμε."
42200976,39326,Die Waage der Baleks,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1953,,,,,false,65813453,3,16,34,10,1,5:1|4:3|3:5|2:1|1:0|total:10,,,,3.40,3,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
11764333,39326,Frankfurter Vorlesungen.,3423053682,9783423053686,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308416312l/11764333._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308416312l/11764333._SY75_.jpg,1982,11,1,ger,Deutscher Taschenbuch Verlag,false,16715244,3,25,33,9,1,5:1|4:5|3:2|2:1|1:0|total:9,1968,,,3.67,5,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
17980910,39326,Билярд в девет и половина / Възгледите на един клоун,9548415496,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370506326l/17980910._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370506326l/17980910._SY75_.jpg,1986,,,bul,Народна култура,false,25211678,1,19,33,7,0,5:5|4:2|3:0|2:0|1:0|total:7,1963,,,4.71,7,0,"['39326', '6997070']","['Heinrich Böll', 'Хайнрих Бьол']","['3.87', '4.06']","['6702686', '5766969', '7811172']","['Тодор Берберов', 'Владимир Мусаков', 'Вера Андреева']","['4.00', '4.33', '3.48']","През 1972 г. Хайнрих Бьол получава Нобелова награда за литература (последният немец, лауреат на наградата, е Херман Хесе, 1946 г.). За творчеството си Бьол е удостоен и с престижната литературна награда ""Георг Бюхнер"" (1967). Провъзгласен е за почетен гражданин на град Кьолн, като през 1985 г. родният му град учредява в чест на писателя наградата ""Хайнрих Бьол"" за изтъкнати постижения в областта на немската литература.<br /><br />След войната писателят често пътува като представител на новата, след-нацистка Германия. Когато Александър Солженицин е изгонен от Съветския съюз (1974), първото убежище, което получава е в дома на Бьол."
36385294,39326,Nemačka priča,,9788680274065,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535275484l/36385294._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535275484l/36385294._SY75_.jpg,2017,,,srp,Ultimatum,false,58076038,1,12,32,9,0,5:3|4:1|3:3|2:2|1:0|total:9,,,,3.56,9,0,"['18474998', '8030528', '39848', '907927', '179391', '26853', '500054', '128607', '114738', '90174', '666279', '952101', '749461', '704105', '43219', '235662', '139629', '164786', '39326', '908640', '1541949', '942226', '134980', '187672', '757384', '151630', '596951', '377587', '18346740', '188893', '6530', '40055', '794999', '1026895', '16747', '16073', '854011', '1241900', '599971', '209634', '7745', '305463', '18346741', '523898', '50370', '783022', '161913', '147584']","['Rolf Schroers', 'Nikola B. Cvetković', 'Alexander Kluge', 'Antonio Fian', 'Arno Schmidt', 'Bertolt Brecht', 'Christa Reinig', 'Elfriede Jelinek', 'Erich Fried', 'Ernst Jandl', 'Franz Hohler', 'Günter Eich', 'Günter Grass', 'Günter Kunert', 'Gustav Meyrink', 'Hans Christoph Buch', 'Hansjörg Schneider', 'Heiner Müller', 'Heinrich Böll', 'Helga M. Novak', 'Helga Schubert', 'Herbert Heckmann', 'Herta Müller', 'Hubert Fichte', 'Jakov Lind', 'Johannes Bobrowski', 'Jürgen Becker', 'Kurt Marti', 'Manfred Wrembel', 'Marie Luise Kaschnitz', 'Max Frisch', 'Peter Bichsel', 'Peter Hertling', 'Reinhard Lettau', 'Robert Musil', 'Robert Walser', 'Robert Wolfgang Schnell', 'Ror Wolf', 'Rudolf Herfurtner', 'Stephan Hermlin', 'Thomas Bernhard', 'Ulla Berkéwicz', 'Vagelis Tsakiridis', 'Volker Braun', 'Walter Bauer', 'Wolfgang Deichsel', 'Wolfgang Ebert', 'Wolfgang Hildesheimer']","['3.54', '3.55', '3.91', '3.66', '4.10', '3.78', '3.88', '3.53', '4.26', '3.95', '3.70', '3.94', '3.83', '3.70', '3.88', '3.59', '3.60', '3.87', '3.87', '3.91', '3.63', '3.77', '3.61', '3.87', '3.88', '3.91', '3.79', '3.87', '3.56', '3.72', '3.76', '3.79', '3.56', '3.81', '4.01', '3.99', '4.18', '3.54', '3.62', '3.61', '4.06', '3.33', '3.56', '3.30', '4.48', '3.56', '3.42', '3.96']",[],[],[],
