id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
10766861,570804,Le Rime Di Francesco Petrarca Di Su Gli Originali,1143306686,9781143306686,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,15501745,246,4983,11134,2824,126,5:1002|4:936|3:662|2:170|1:54|total:2824,1336,,,3.94,3,0,"['72460', '570804', '4459969']","['Francesco Petrarca', 'Giosuè Carducci', 'Severino Ferrari']","['3.93', '3.54', '3.00']",[],[],[],
1458294,570804,Relatos de Roma,9507531424,9789507531422,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421094713l/1458294._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421094713l/1458294._SY75_.jpg,,,,,Cántaro,false,1449098,1,7,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,2005,6,,3.00,2,0,"['3928805', '12560854', '29880', '232932', '1481537', '285217', '570804', '44407', '159', '356468']","['Roberto Faggiani', 'Héctor Roque Pitt', 'Michel Butor', 'Nikolai Gogol', 'Stendhal', 'Johann Wolfgang von Goethe', 'Giosuè Carducci', 'Lord Byron', 'Henry James', 'Giovanni Battista Piranesi']","['3.00', '3.00', '3.58', '4.04', '3.84', '3.80', '3.54', '3.96', '3.62', '3.96']",[],[],[],"""¿Puede haber algo más vano que todo esto? Leo en una piedra los recuerdos que un vivo consagraba a un difunto; el vivo dejó a su vez de existir, y después de dos mil años, yo, bárbaro de las Galias, vengo a visitar las ruinas de Roma, y a estudiar estos epitafios en un retiro abandonado; ¡yo, tan indiferente al que lloró como al que fue llorado; yo, que mañana me alejaré para siempre de estos lugares, y que desapareceré en breve de la tierra!""<br />Vizconde de Chateubriand<br /><br />Hija de una soberbia tradición, Roma es acaso la ciudad donde las piedras tienen la palabra. Así lo sabían Goethe o Stendhal. Así lo plasmaba en el lienzo el propio Piranesi. Esta antología descubre Roma a los ojos del viajero: sus calles, sus fiestas, su gente. Presta voz a sus más ilustres visitantes y moradores –escritores románticos del siglo XIX– para trazar un fresco íntimo y definitivo de una ciudad entre cuyos atributos se cuenta nada menos que el de eterna."
12295303,570804,"Giambi ed epodi di Giosue` Carducci (1867-1872) nuovamente raccolti e corretti, con prefazione",,2940038702546,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,17272122,10,7,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,2009,7,17,3.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],
36527690,570804,Antologia,8899851026,9788899851026,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509716128l/36527690._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509716128l/36527690._SX50_.jpg,2016,,,ita,Società Dante Alighieri,true,58251732,2,7,5,2,0,5:0|4:0|3:1|2:1|1:0|total:2,,,,2.50,2,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"Quest’antologia vuol fissare un’immagine del Carducci diversa dalla paludata icona, lontana dal mondo e dalla storia, di un poeta monumentale, celebrativo, ampolloso. L’architettura ibrida della raccolta è dovuta all'energia culturale di Edoardo Ripari, autore dei commenti ai testi, e si giustifica con lo scopo di di svelare un poeta in cui la latitudine dei registri tematici ed espressivi, l’inclinazione sperimentale, la dottrina storica e letteraria, l’impegno politico e sociale convivevano senza gerarchie, nel segno vivo di una composita personalità. Se tre tavoli bastavano a Pascoli per governare, non senza vertigini e sofferenze, i territori della propria produzione letteraria, Carducci si aprì invece alla vita, alla natura, alle battaglie quotidiane compiute per il bene e per il progresso dell’umanità. Si capisce dunque la risonanza che egli ebbe sin da Levia Gravia, nel 1868. Chi d’Europa s’era nutrito, rifacendosi alle voci più alte dell’Occidente (da Omero a Victor Hugo) seppe infondere alla struttura colta, ardua, dall'alto senso memoriale ed erudito, delle proprie pagine in prosa e in verso una forza attrattiva ignota ad altri autori italiani. Dalle Rime di San Miniato sino a Rime e ritmi, Carducci espresse una visione dei fatti, degli uomini e delle loro delle idee, restituiti sempre al loro retaggio, in quelle che Dante chiamava “le vie della terra”. Bulgari, croati, serbi, polacchi, non solo tedeschi, inglesi, francesi e spagnoli vollero esprimere nella loro lingua la poesia di Carducci, che era approdato a quella “patria comune” cui né Foscolo né Manzoni, né Leopardi né Pascoli seppero giungere. In quest’antologia di Ripari (il sottoscritto aleggia nei cappelli introduttivi e nella biografia iniziale), coerentemente con la natura italiana e globale della “Dante”, si trovano anche alcune traduzioni. Il Nobel di Carducci, tra l’altro, non si spiega con i retroscena dell’Accademia di Svezia, ma con la storia della fortuna europea del poeta. Componimenti giovanili di inattaccabile perfezione (Candidi soli e riso di tramonti, Passa la nave mia) introducono, sul piano degli affetti (Pianto antico, Sogno d’estate) all'apertura possente di questi ultimi alle vicende italiane (Dopo Aspromonte e poi Meminisse horret), nel segno di quella “bandiera garibaldina” (Per le nozze di mia figlia) esibita e testimoniata dalla poesia carducciana non meno che dall'Eroe dei due mondi, negli ideali politici (A Satana) come pure nella dedizione a un orizzonte spirituale (Giuseppe Mazzini) che aveva segnato i primi decenni dell’unità d’Italia. Il passato remoto, arcaico, dagli Etruschi all'antica Roma, sino a quello prossimo dei fatti di Francia (Alle fonti del Clitumno, Nella Piazza di San Petronio, Ça ira, La leggenda di Teodorico), avvertito dal poeta come struttura della percezione, non consolatoria ma battagliera, s’invera nella creazione d’un paesaggio storico-politico che dona alla geografia dell’Italia nuova una topografia di memorie condivise, che rappresentano il fondo comune, la sottesa sintassi unitaria dell’Italia dell’ultimo Ottocento. Su piani diversi, Presso l’urna di P. B. Shelley e La chiesa di Polenta testimoniano l’inclinazione di Carducci a risalire alle fonti, alle sorgenti della poesia, della vita e della storia, per definire l’orizzonte ontologico-letterario della propria opera. Con una breve campionatura di lettere, dalla prima giovinezza (4 dicembre 1856) alle soglie del Nobel (23 dicembre 1905), che sarebbe giunto un anno più tardi, questa raccolta ci restituisce la coerenza di un intellettuale libero, di un “conservatore sovversivo” (com'egli amava definirsi) che, nel concetto di cultura quale fondamento dell’azione morale e civile e di civiltà come fondamento della poesia, può ancora parlare ai giovani di tanti paesi proprio attraverso la “rete” della Società Dante Alighieri, fondata – non sarà un caso - dallo stesso Giosue Carducci."
23573410,570804,Nuove odi barbare,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1886,2,20,ita,Zanichelli,false,43171928,5,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1882,,,4.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],
23573527,570804,Contro l'eterno barbaro,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416238417l/23573527._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416238417l/23573527._SY75_.jpg,1915,,,ita,Società Dante Alighieri,false,43172038,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1915,1,1,4.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],
12279769,570804,Juvenilia,,2940038404099,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,17255631,6,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2011,11,14,4.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],
26540195,570804,Levia Gravia: 1861-1867 (Classic Reprint),1332478034,9781332478033,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444606528l/26540195._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444606528l/26540195._SX50_.jpg,2018,12,10,,Forgotten Books,false,46539506,2,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2015,8,8,4.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"Excerpt from Levia Gravia: 1861-1867<br /><br />Breve corso di tempo, e pure grande spazio della vita e tutta una storia a chi allora era giovine. Oh anni eternamente memorabili, quan do l'ltalia invasata dell'uno non vedeva nel.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
23573580,570804,Versioni da antichi e da moderni,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1940,,,ita,Zanichelli,false,43172090,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1940,1,1,4.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],
30277126,570804,"Jaufr� Rudel, Poesia Antica E Moderna",1533290512,9781533290519,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,5,15,,Createspace Independent Publishing Platform,false,50753021,3,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"Jaufr� Rudel, poesia antica e moderna by Giosu� Carducci. This book is a reproduction of the original book published in 1888 and may have some imperfections such as marks or hand-written notes."
25751638,570804,Poesie 1850-1900 (Poesia),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,45594126,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2015,4,12,4.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],
9859550,570804,"Le stanze, Le Orfeo e Le rime",,2940038400121,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,14750775,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],
26731052,570804,Satana E Polemiche Sataniche,1296934918,9781296934910,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444663448l/26731052._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444663448l/26731052._SY75_.jpg,2015,8,22,,Sagwan Press,false,46762435,4,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2015,8,22,4.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
9913083,570804,Antologia Carducciana,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1917,,,ita,Nicola Zanichelli,false,14805630,3,5,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1917,,,4.00,1,0,"['570804', '3497039', '3213192']","['Giosuè Carducci', 'Giuseppe Picciola', 'Guido Mazzoni']","['3.54', '4.00', '4.00']",[],[],[],"Anthology of Giosuè Carducci works, selected and comented by Giuseppe Picciola and Guido Mazzoni."
13515634,570804,Poeci nobliści 1901-1993,8386086084,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,,,,Anagram,false,19072201,1,4,4,2,0,5:0|4:0|3:1|2:0|1:1|total:2,1994,1,1,2.00,2,0,"['119735', '2147', '39087', '648081', '11563', '14167341', '570804', '5807714']","['Vicente Aleixandre', 'Ivo Andrić', 'Miguel Ángel Asturias', 'Bjørnstjerne Bjørnson', 'Joseph Brodsky', 'Ivan Alekseyevich Bunin', 'Giosuè Carducci', 'Rene Sully Proudhomme']","['3.92', '4.31', '3.87', '3.38', '4.25', '4.05', '3.54', '2.00']",[],[],[],
11420274,570804,Come Siamo Entrati in Roma (1895),1160954674,9781160954679,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,3,19,,Kessinger Publishing,false,16353427,2,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2010,3,28,4.00,1,0,"['4772702', '570804']","['Ugo Pesci', 'Giosuè Carducci']","['4.00', '3.54']",[],[],[],"This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work."
34344402,570804,Archeologia Poetica (Classic Reprint),0243378173,9780243378173,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488146993l/34344402._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488146993l/34344402._SX50_.jpg,2018,10,15,,Forgotten Books,false,55418277,2,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"Excerpt from Archeologia Poetica<br /><br />Primo dei quali ci si presenta la Vita (i'! 77211 cesco ['elrarca scrzlla da [mer/0 lrccmlisla [di spensa v, a 202 esemplari], come dalla stampa del Canzoniere fatta a Roma nel 1471 la ripubblico primamente il Marsand nella Blblioleca j&gt;elfa-r clwsca. Mostra esser composta da persona lette rata al modo delle Vite che gli antichi gramma tici ponevano innanzi ai libri de' poeti latini: ed e un commentario come se ne vorrebbe aver molti di contemporanei intorno agli scrittori piu grandi dei primi secoli. Perocche, salvo qualche errore di tempi, e assai consentaneo alle memorie piu sicure che abbiam del Petrarca: dalle cui opere attinse l'ignoto scrittore, e massime dalle epistole, delle quali ci sono gl' intieri periodi vol. Garizzati. Ma notevole su tutto e questo luogo.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
40971631,570804,Italy,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532829554l/40971631._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532829554l/40971631._SX50_.jpg,1912,,,eng,Giulio Giannini &Son,false,63923255,2,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['570804'],['Giosuè Carducci'],['3.54'],['18247890'],['E.A. Tribe'],['4.00'],Poetry
38396057,570804,LibriVox 12th Anniversary Collection,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517994303l/38396057._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517994303l/38396057._SX50_.jpg,2017,8,8,mul,LibriVox,false,60052776,1,6,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['7014283', '96426', '6076026', '1855806', '17691652', '190588', '643813', '18540', '18393', '425221', '1597', '2336454', '101643', '17691653', '1579754', '6280567', '1276477', '157857', '5499341', '2855711', '184741', '5158478', '570804', '409386', '285217', '1438', '7935185', '11852536', '17183788', '17183647', '3129303', '17183619', '41359', '2713394', '805446', '17192060', '16616636', '256593', '6883833', '1204237', '16177708', '18066810', '17374045', '7969250', '17691655', '15275677', '1851263', '2937333', '10716325', '13501688', '15275678', '15846139', '17225114', '17505918', '17183738', '7102985', '7359341']","['G.K. Chesterton', 'Solomon Northup', 'Saki', 'Archibald MacMechan', 'Samuel A. Harper', 'Jan van Ruysbroeck', 'Cyril of Alexandria', 'T.S. Eliot', 'Andrew Lang', 'Henry Ward Beecher', 'George Webbe Dasent', 'Anna B. Scott', 'Dante Gabriel Rossetti', 'W. John L. Sullivan', 'Frederick Arthur Ambrose Talbot', 'J.A. Brendon', 'A.M. Williamson', 'Rosa Baughan', 'Paul R. Coleman-Norton', 'Dana Carleton Munro', 'Joseph Jacobs', 'Anonymous', 'Giosuè Carducci', 'Mihai Eminescu', 'Johann Wolfgang von Goethe', 'Walt Whitman', 'E. Nesbit', 'Maria Kasper', 'Lynne T', 'VfkaBT', 'Peter Yearsley', 'Devorah Allen', 'Sue Anderson', 'Maryann', 'Craig Campbell', 'A LibriVox Volunteer', 'Eva Davis', 'Beth Thomas', 'TriciaG', 'Colleen McMahon', 'BettyB', 'Nemo (LibriVox)', 'Will the Ninja', 'Greg Giordano', 'Paul Mazumdar', 'Garth Burton', 'P. Gould', 'Ruth Golding', 'Rapunzelina', 'Jennifer Dallman', 'Michele Fry', 'Fabiola', 'arjunanand', 'Livia F.', 'Chris Pyle', 'Amy Gramour', 'LibriVox Volunteers']","['3.97', '4.19', '3.94', '4.08', '3.50', '4.09', '4.21', '4.16', '4.03', '3.81', '4.11', '3.00', '4.10', '3.00', '3.50', '3.00', '3.63', '3.50', '3.00', '3.50', '3.79', '4.15', '3.54', '4.14', '3.80', '4.13', '3.95', '3.24', '3.24', '3.30', '3.70', '4.14', '3.75', '3.63', '3.58', '2.62', '3.58', '3.69', '3.68', '3.44', '3.28', '3.67', '4.00', '3.50', '3.00', '3.42', '3.47', '3.79', '3.28', '3.33', '3.38', '2.50', '3.50', '3.50', '3.60', '3.75', '3.63']",[],[],[],"""LibriVox is a hope, an experiment, and a question: can the net harness a bunch of volunteers to bring books in the public domain to life..."" Hugh McGuire, LibriVox's founder, August 9, 2005<br /><br />This year is the 12th anniversary of our beloved LibriVox. The readings in this collection celebrate that ""bunch of volunteers"" who make up the worldwide LibriVox community. The readings are held together by their connection to the words ""twelve"" or ""dozen"" The collection is multilingual. The selections, which are chosen by the readers, include fiction, non-fiction, poems, short stories, and articles.<br /><br />This collection contains:<br /><br />The Twelve Men By G. K. Chesterton Read By Lynne T<br />Twelve Years a Slave By Solomon Northup Read By VfkaBT<br />The Baker's Dozen By Saki (A Dramatic Reading)<br />Cast list:<br />Major Richard Dumbarton: Peter Yearsley<br />Mrs. Carewe: Devorah Allen<br />Mrs. Paly-Paget: Sue Anderson<br />Stage Directions: MaryAnn<br /><br />Twelve Profitable Sonnets By Archibald MacMechan Read By MaryAnn<br />A Robin's Nest, from Twelve Months with the Birds and Poets By Samuel A. Harper Read By Sue Anderson<br />The Book of the Twelve Beguines, Chapter 12 By Jan van Ruysbroeck Read By Craig Campbell<br />The Twelve Anathemas of St. Cyril Against Nestorius By Cyril of Alexandria Read By A LibriVox Volunteer<br />Rhapsody on a Windy Night By T. S. Eliot Read By Eva Davis<br />The 12 Dancing Princesses By Andrew Lang Read By Beth Thomas<br />Twelve Cases of Dishonesty By Henry Ward Beecher Read By TriciaG<br />The Twelve Wild Ducks By Sir George Webbe Dasent Read By Colleen McMahon<br />A dozen dainty recipes for preparing War department canned meats By Anna B. Scott Read By BettyB<br />Silent Noon By Dante Gabriel Rossetti Read By Nemo<br />Twelve Years in the Saddle By W. John L. Sullivan Read By Will the Ninja<br />Across the Atlantic in a Twelve-Foot Boat By Frederick A. Talbot Read By Maria Kasper<br />King George III and Hannah Lightfoot, from 12 Great Passions By J. A. Brendon Read By Greg Giordano<br />The Love Story of Miss Twelve and Captain Seven By Alice Muriel Williamson Read By Devorah Allen<br />The Twelve Brothers By Andrew Lang Read By Paul Mazumdar<br />The Twelve Houses of Heaven and their Powers, taken from The Influence of the Stars By Rosa Baughan Read By Garth Burton<br />The Twelve Tables By Paul R. Coleman-Norton Read By DrPGould<br />The Cost of Living in the Twelfth Century By Dana Carleton Munro Read By Ruth Golding<br />A Dozen at a Blow By Joseph Jacobs Read By Rapunzelina<br />Three Minutes to Twelve By Anonymous Read By Jennifer Dallman<br />The Twelve Months By Anonymous Read By Michele Fry<br />Mezzogiorno alpino By Giosuè Carducci Read By Fabiola<br />The Twelve Huntsmen By Andrew Lang Read By arjunanand<br />Se bate miezul nopții By Mihai Eminescu Read By Livia F.<br />West-eastern Divan: in Twelve Books By Johann Wolfgang von Goethe Read By Craig Campbell<br />Song of Myself, Section 12 By Walt Whitman Read By Chris Pyle<br />Twelfth Night By E. Nesbit Read By Amy Gramour<br />12th Anniversary Song By Maria Kasper Read By LibriVox Volunteers"
