id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
52036,1113469,Siddhartha,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428715580l/52036._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428715580l/52036._SY75_.jpg,1981,12,1,eng,Bantam Books,false,4840290,1435,921821,2218671,551235,16356,5:220265|4:181593|3:105008|2:31581|1:12788|total:551235,1922,,,4.02,471821,11156,['1113469'],['Hermann Hesse'],['4.05'],['8463'],['Hilda Rosner'],['4.01'],"Herman Hesse's classic novel has delighted, inspired, and influenced generations of readers, writers, and thinkers. In this story of a wealthy Indian Brahmin who casts off a life of privilege to seek spiritual fulfillment. Hesse synthesizes disparate philosophies--Eastern religions, Jungian archetypes, Western individualism--into a unique vision of life as expressed through one man's search for true meaning."
53080,1113469,Black Water: The Book of Fantastic Literature,0517552698,9780517552698,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327905055l/53080._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327905055l/53080._SY75_.jpg,1984,12,13,eng,Three Rivers Press,false,51764,6,3251,2056,473,40,5:248|4:167|3:41|2:8|1:9|total:473,1984,,,4.35,418,30,"['3602', '25824', '18985', '51606', '6076026', '2533', '2995925', '239579', '461848', '23993', '7484704', '41608', '692067', '696805', '86404', '2001717', '500', '7732', '6263', '6151563', '2783163', '10380', '142899', '1113469', '155517', '120374', '38714', '3347316', '39373', '43719', '7751', '30006', '1148976', '95937', '4025', '43530', '112535', '36289', '308636', '315225', '5775185', '16', '45897', '3424060', '385547', '1630', '39263', '10244']","['Alberto Manguel', 'Julio Cortázar', 'Max Beerbohm', 'L.P. Hartley', 'Saki', 'Graham Greene', 'M.R. James', 'Charles Dickens', 'Pedro Antonio de Alarcón', 'Jean Cocteau', 'Robert Smythe Hichens', 'Giovanni Papini', 'Virgilio Piñera', 'Jules Verne', 'E.M. Forster', 'Daphne du Maurier', 'Jorge Luis Borges', 'Marguerite Yourcenar', ""Jun'ichirō Tanizaki"", 'Flann O’Brien', 'I.A. Ireland', 'David Garnett', 'Bruno Schulz', 'Hermann Hesse', 'Italo Calvino', 'Marcel Aymé', 'Horacio Quiroga', 'Juan Manuel', 'Alex Comfort', 'Howard Fast', 'Tennessee Williams', 'Marco Denevi', 'Joanne Greenburg', 'João Guimarães Rosa', 'Hilaire Belloc', 'Cynthia Ozick', 'Silvina Ocampo', 'Charles  Williams', 'Léon Bloy', 'André Pieyre de Mandiargues', 'Ryūnosuke Akutagawa', 'Edith Wharton', 'Brian Moore', 'Adolfo Bioy Casares', 'George Hitchcock', 'Ray Bradbury', 'Manuel Mujica Lainez', 'Francis  King']","['3.88', '4.22', '3.66', '3.86', '3.94', '3.89', '3.96', '3.89', '3.72', '3.81', '4.12', '4.16', '4.15', '3.89', '3.88', '4.14', '4.30', '4.11', '3.84', '4.35', '4.33', '3.79', '4.12', '4.05', '4.02', '3.88', '4.01', '3.94', '3.73', '3.95', '3.92', '3.82', '4.35', '4.35', '3.99', '3.73', '4.10', '3.95', '4.05', '4.09', '4.02', '3.78', '3.64', '3.98', '4.21', '4.01', '4.10', '4.03']",[],[],[],"This huge anthology offers a kaleidoscope of brilliant writing from the Magi of the imagination. Alberto Manguel has selected 72 fantastic tales from life on the edge of the twilight zone, with stories from Marguerite Yourcenar, Herman Hesse, Italo Calvino, Vladimir Nabokov, and many, many more. This is a collection of irresistible masterpieces, many of which have never before appeared in the English language.<br /><br /><i>Fantastic literature</i> Manguel writes in his introduction, <i>makes use of our everyday world as a facade through which the undefinable appears, hinting at the half-forgotten dreams of our imagination. Unlike tales of fantasy, fantastic literature deals with what can be best defined as the impossible seeping into the possible, what Wallace Stevens calls <b>black water breaking into reality</b>. Fantastic literature never really explains everything, it thrives on surprise, on the unexpected logic that is born from its own rules.</i><br /><br />Contents:<br /><br />House taken over by Julio Cortázar<br />How love came to Professor Guildea by Robert S. Hichens<br />Climax for a ghost story by I.A. Ireland<br />The mysteries of the Joy Rio by Tennessee Williams<br />Pomegranate seed by Edith Wharton<br />Venetian masks by Adolfo Bioy Casares<br />The wish house by Rudyard Kipling<br />The playground by Ray Bradbury<br />Importance by Manuel Mujica Láinez<br />Enoch Soames by Max Beerbohm<br />A visitor from down under by L.P. Hartley<br />Laura by Saki<br />An injustice revealed<br />A little place off the Edgware Road by Graham Greene<br />From ""A School Story"" by M.R. James<br />The signalman by Charles Dickens<br />The tall woman by Pedro Antonio de Alarcón<br />A scent of mimosa by Francis King<br />Death and the gardener by Jean Cocteau<br />Lord Mountdrago by W. Somerset Maugham<br />The sick gentleman's last visit by Giovanni Papini<br />Insomnia by Virgilio Piñera<br />The storm by Jules Verne<br />A dream (from The Arabian Nights Entertainments)<br />The facts in the case of M. Valdemar by Edgar Allan Poe<br />Split second by Daphne du Maurier<br />August 25, 1983 by Jorge Luis Borges<br />How Wang-Fo was saved by Marguerite Yourcenar<br />From ""Peter and Rosa"" by Isak Dinesen<br />Tattoo by Jun'ichirō Tanizaki<br />John Duffy's brother by Flann O'Brien<br />Lady into fox by David Garnett<br />Father's last escape by Bruno Schulz<br />A man by the name of Ziegler by Hermann Hesse<br />The Argentine ant by Italo Calvino<br />The lady on the grey by John Collier<br />The queen of spades by Alexander Pushkin<br />Of a promise kept by Lafcadio Hearn<br />The wizard postponed by Juan Manuel<br />The monkey's paw by W.W. Jacobs<br />The bottle imp by Robert Louis Stevenson<br />The rocking-horse winner by D.H. Lawrence<br />Certain distant suns by Joanne Greenburg<br />The third bank of the river by João Guimarães Rosa<br />Home by Hilaire Belloc<br />The door in the wall by H.G. Wells<br />The friends by Silvina Ocampo<br />Et in sempiternum pereant by Charles Williams<br />The captives of Longjumeau by Léon Bloy<br />The visit to the museum by Vladimir Nabakov<br />Autumn Mountain by Ryūnosuke Akutagawa<br />The sight by Brian Moore<br />Clorinda by André Pieyre de Mandiargues<br />The pagan rabbi by Cynthia Ozick<br />The fisherman and his soul by Oscar Wilde<br />The bureau d'echange de maux by Lord Dunsany<br />The ones who walk away from Omelas by Ursula K. LeGuin<br />In the penal colony by Franz Kafka<br />A dog in Durer's etching ""The Knight, Death and the Devil"" by Marco Denevi<br />The large ant by Howard Fast<br />The lemmings by Alex Comfort<br />The grey ones by J.B. Priestley<br />The feather pillow by Horacio Quiroga<br />Seaton's aunt by Walter de la Mare<br />The friends of the friends by Henry James<br />The travelling companion by Hans Christian Andersen<br />The curfew tolls by Stephen Vincent Benet<br />The state of grace by Marcel Aymé<br />The story of a panic by E.M. Forster<br />An invitation to the hunt by George Hitchcock<br />From the ""American Notebooks"" by Nathaniel Hawthorne<br />The dream by O. Henry"
7201322,1113469,Srećan je ko ume da voli,863311366X,9788633113663,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348213033l/7201322._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348213033l/7201322._SY75_.jpg,2004,,,srp,Narodna knjiga,false,944712,21,1145,2048,540,20,5:147|4:193|3:150|2:41|1:9|total:540,,,,3.79,235,2,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Srećan je ko ume da voli, naslov je jedne od narativnih epizoda iz ove zbirke koja najbolje izražava Heseovo shvatanje da je ljubav neprekidno egzistencijalno traganje na putu izgradnje i razgradnje sopstvenog identiteta, stanje posebnog nadahnuća i smisla, a nikada posjedovanje.<br /><br />U ovoj maloj antologiji sakupljeno je ono sve što je Hese ikada napisao o ljubavi: različite književne forme, od poezije do pripovjedaka, odlomaka iz eseja i citata iz njegove bogate prepiske. Moglo bi se reći da predstavljaju tri varijacije na temu - adolescentska ljubav, iskustvo zrele ljubavi koja će potvrditi njegove slutnje da je prava ljubav samo ona nesrećna, i ljubav prema čovječanstvu."
10586073,1113469,The Seasons of the Soul,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,en-GB,,true,15493396,12,1994,1772,419,29,5:199|4:138|3:62|2:19|1:1|total:419,1988,1,1,4.23,284,17,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"s/t: The Poetic Guidance and Spiritual Wisdom of Herman Hesse<br />Vowing at an early age “to be a poet or nothing at all,” Hermann Hesse rebelled against formal education, focusing on a rigorous program of independent study that included literature, philosophy, art, and history. One result of these efforts was a series of novels that became counterculture bibles that remain widely influential today. Another was a body of evocative spiritual poetry. Published for the first time in English, these vivid, probing short works reflect deeply on the challenges of life and provide a spiritual solace that transcends specific denominational hymns, prayers, and rituals.<br /> <i><br />The Seasons of the Soul </i>offers valuable guidance in poetic form for those longing for a more meaningful life, seeking a sense of homecoming in nature, in each stage of life, in a renewed relationship with the divine. Extensive quotations from his prose introduce each theme addressed in the book: love, imagination, nature, the divine, and the passage of time. A foreword by Andrew Harvey reintroduces us to a figure about whom some may have believed everything had already been said. Thoughtful commentary throughout from translator Ludwig Max Fischer helps readers understand the poems within the context of Hesse’s life.<br /><br /><br /><i>From the Trade Paperback edition.</i>"
22962604,1113469,Antología de cuentos alemanes,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,true,1414493,58,1021,1597,388,18,5:152|4:151|3:66|2:16|1:3|total:388,1956,1,1,4.12,6,0,"['19405', '39326', '533810', '1113469', '2938141', '2938140']","['Thomas Mann', 'Heinrich Böll', 'Joseph von Eichendorff', 'Hermann Hesse', 'Wilhelm Grimm', 'Jacob Grimm']","['3.94', '3.87', '3.44', '4.05', '4.19', '4.16']",[],[],[],"En la colección de Grandes Antologías descubriremos los cuentos imprescindibles de una gran variedad de autores destacados en la historia de la literatura universal. <br /> <br />El presente volumen es el que conforma la antología de cuentos de origen alemán de la colección. <br /> <br />Algunos autores: Thomas Mann, Heinrich Böl, Joseph von Heichendorff, Hermann Hesse, Wilhelm Grim, Jacob Grim (hermanos Grim)."
9646887,1113469,Favola d'amore,8872260124,9788872260128,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327402686l/9646887._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327402686l/9646887._SX50_.jpg,1991,,,ita,Stampa alternativa,false,1528168,19,888,1519,418,23,5:95|4:132|3:141|2:43|1:7|total:418,1906,,,3.63,151,8,['1113469'],['Hermann Hesse'],['4.05'],['4846840'],['Katja Tenenbaum'],['3.90'],"""Solo in questo consiste per me la vita, nel fluttuare tra due poli, nell'oscillazione tra i due pilastri portanti del mondo. vorrei con gioia far vedere sempre la beata varietà del mondo e anche sempre ricordare che al fondo di questa varietà vi è un'unità"". <br />dopo il 1935 gli scritti di Hesse si richiamano spesso ad una delle concezioni più antiche dell'umanità, la filosofia cinese dello <i>yin</i> e <i>yang</i>, forze opposte da cui scaturisce la tensione necessaria alla vita, alla trasformazione. <br />una fiaba d'amore gaia e luminosa, attinta dalla saggezza del <i>Siddharta</i>, dove parola e disegno si fondono come uomo e donna, come sole e luna, a raccontare il paradiso del perenne rinnovamento."
739964,1113469,My Belief,0586088970,9780586088975,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547785797l/739964._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547785797l/739964._SY75_.jpg,1976,,,eng,Triad / Paladin,false,145053,20,1466,1345,337,22,5:116|4:126|3:73|2:20|1:2|total:337,1957,,,3.99,225,10,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"My Belief: Essays on Life and Art is a collection of essays by Hermann Hesse. The essays, written between 1904 and 1961, were originally published in German, either individually or in various collections between 1951 and 1973. This collection in English was first published in 1976, edited by Theodore Ziolkowski."
41258337,1113469,Unterm Rad,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534763752l/41258337._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534763752l/41258337._SX50_.jpg,2002,,,ger,RM Buch und Medien Vertrieb,false,64473077,6,598,1324,343,3,5:100|4:125|3:93|2:20|1:5|total:343,1906,,,3.86,308,2,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
1552368,1113469,Bäume. Betrachtungen und Gedichte,3458321551,9783458321552,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1984,1,1,ger,Insel Verlag,false,2225608,10,1121,1271,323,31,5:103|4:117|3:87|2:11|1:5|total:323,1984,,,3.93,71,6,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],=Trees. Reflections and poems
336334,1113469,Kinderseele,3518377035,9783518377031,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1985,1,1,ger,Suhrkamp,false,326792,10,551,1230,301,32,5:116|4:112|3:58|2:13|1:2|total:301,1918,,,4.09,206,15,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Als Hesse diese Erzählung schrieb, lagen die Begebenheiten, an die er sich hier erinnert, fast dreißig Jahre zurück. Die topographische ebenso wie die psychologische Präzision des Geschilderten, die sich über Jahrzehnte hinweg unauslöschlich in allen Einzelheiten bewahrt hat, verrät, wie einschneidend dieses Erlebnis gewesen sein muß, das sich am 11. November 1889 zugetragen hat."
682643,1113469,Reflections,0374510822,9780374510824,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348152324l/682643._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348152324l/682643._SX50_.jpg,1974,1,1,,Farrar Straus Giroux,false,669033,25,882,1096,278,14,5:85|4:115|3:60|2:13|1:5|total:278,1971,,,3.94,105,6,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"A Selection of Hesse's reflections from his books and letters including the topics of Love, Death, Happiness, Politics &amp; more."
959818,1113469,"Erläuterungen und Dokumente zu Hermann Hesse, Unterm Rad",3150082005,9783150082003,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,1,,ger,Reclam,false,67619701,1,398,1082,296,7,5:61|4:116|3:90|2:14|1:15|total:296,,,,3.66,296,7,"['39298', '1113469']","['Helga Esselborn-Krumbiegel', 'Hermann Hesse']","['3.72', '4.05']",[],[],[],"Sie suchen Erläuterungen und Interpretationen zu »Unterm Rad« von Hermann Hesse? Helga Esselborn-Krumbiegel hat in diesem Band die wichtigsten Texte und Dokumente für Ihre Analyse zusammengestellt.<br />Hesses Roman von 1906 trägt stark autobiographische Züge: Wie Hans Giebenrath hat auch Hesse eine Klosterschule besucht, in der für schöpferische Individualitäten kein Platz war.<br />»Erläuterungen und Dokumente zu Unterm Rad« unterstützt Ihre Analyse und Interpretation mit …<br />… hilfreichen Erläuterungen von Begriffen und Motiven<br />… Texten zur Entstehungsgeschichte und Wirkung<br />… einem ausführlichen Literaturverzeichnis"
207107,1113469,Spells of Enchantment: The Wondrous Fairy Tales of Western Culture,0140127836,9780140127836,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,12,1,eng,Penguin Books,false,822579,4,1624,1047,255,15,5:93|4:109|3:42|2:9|1:2|total:255,1991,,,4.11,226,11,"['41878', '4764', '285217', '7267068', '1115185', '29963', '16839', '155517', '1244', '6815', '7906', '5339', '16086', '8694', '10991', '48535', '32349', '7994', '211036', '5989', '6378', '6556', '27500', '3565', '2938140', '2938141', '1113469', '35760', '5754446']","['Jack D. Zipes', 'Philip K. Dick', 'Johann Wolfgang von Goethe', 'E.T.A. Hoffmann', 'William Hawthorne', 'W.B. Yeats', 'James Thurber', 'Italo Calvino', 'Mark Twain', 'August Strindberg', 'Rainer Maria Rilke', 'Robin McKinley', 'Robert Coover', 'Tanith Lee', 'Stanisław Lem', 'Anatole France', 'Sylvia Townsend Warner', 'Jean-Jacques Rousseau', 'Michael de Larrabeiti', 'Jane Yolen', 'Hans Christian Andersen', 'Theodor Storm', 'Angela Carter', 'Oscar Wilde', 'Jacob Grimm', 'Wilhelm Grimm', 'Hermann Hesse', 'Charles Perrault', 'Voltaire']","['4.09', '3.93', '3.80', '3.83', '4.10', '4.16', '3.95', '4.02', '3.86', '3.53', '4.29', '3.97', '3.80', '3.89', '4.03', '3.90', '3.87', '3.76', '3.99', '3.96', '4.12', '3.51', '3.93', '4.10', '4.16', '4.19', '4.05', '4.04', '3.77']",[],[],[],"""Spells of Enchantment"" brings together the best literary fairy tales ever written, arranged to provide a sense of the history and evolution of this ancient genre. Focusing on the work of the most gifted writers of the great Western literary movements from classical times to the present, Jack Zipes's collection shows how some of literature's most creative minds have tried their hand at mixing the magic ingredients of the fairy tale - and how the genre has been marvelously transformed according to each writer's particular genius.Including more than sixty tales by such master practitioners of the art as Perrault, Voltaire, Goethe, Hoffmann, Hawthorne, Wilde, Yeats, Hesse, Thurber, Calvino, Philip K. Dick, Robert Coover, and Angela Carter, this authoritative, original, and unique volume is sure to bewitch readers of all ages."
