id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
24708849,25619,Ben-Hur (suivi de Quo Vadis ?): édition intégrale (Fiction Historique),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,1434214,978,56371,129497,32111,1026,5:12752|4:10509|3:6598|2:1655|1:597|total:32111,1880,,,4.03,0,0,"['16104262', '25619']","['Lew Wallace', 'Henryk Sienkiewicz']","['4.03', '3.85']",[],[],[],"Deux péplums majestueux écrits par deux auteurs de talents – Lewis Wallace &amp; Henryk Sienkiewicz – réunis pour la première fois dans une édition électronique complète.<br /><br />Tout d’abord, « Ben-Hur »<br /><br />Fils d'un prince de Jérusalem, Juda Ben-Hur s'apprête à partir à Rome pour y apprendre le métier de soldat lorsqu'un hasard tragique bouleverse son destin : il blesse par accident le puissant gouverneur Valerius Gratius. Accusé d'avoir commis un attentat, injustement condamné, Ben-Hur n'a désormais que deux buts : libérer son pays du joug romain, et se venger de Messala, qui l'a injustement condamné.<br /><br />Suivi de « Quo Vadis ? » (Où vas-tu ?). Un roman « historique » sur les persécutions que les chrétiens ont subies sous le règne de l’empereur romain Néron, avec une histoire d’amour à la clé. Le général patricien Marcus Vinicius tombe amoureux de la chrétienne Lygie/Callina. Il demande de l’aide à son oncle Pétrone, un proche conseiller de l’empereur, qui va la faire enlever et la mettre dans le palais de Néron...<br /><br /><br /> <b> Format professionnel électronique © Ink Book édition. </b><br />"
22078120,25619,بانوی بهشتی,,9789642091607,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399970843l/22078120._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399970843l/22078120._SX50_.jpg,2014,,,per,نشر ماهی,false,41414673,1,182,304,90,21,5:8|4:36|3:32|2:10|1:4|total:90,2013,1,1,3.38,90,21,"['3148001', '25619', '1098219', '133522', '1260855', '2790742']","['روشن وزیری', 'Henryk Sienkiewicz', 'Ksawery Pruszyński', 'Tadeusz Borowski', 'Witold Zalewski', 'Gustaw Herling-Grudziński']","['3.49', '3.85', '4.13', '4.08', '3.35', '4.00']",[],[],[],شش داستان با فضاهایی کاملا متفاوت، یکی از دل اقیانوسی خروشان و دیگری از وسط اتاق گاز، یکی از زبان تاریخ‌دانی جوان و دیگری از زبان روزنامه‌نگاری نیمه‌حرفه‌ای در کتاب بانوی بهشتی گرد آمده‌اند؛ داستان‌هایی از پنج داستان‌نویس لهستانی که برخی از آنها برای نخستین‌بار به خواننده فارسی‌زبان معرفی می‌شوند. هنریک شنکه‌ویچ، کساوری پروشینسکی، تادئوش بوروفسکی، گوستاو هرلینگ گروجینسکی و ویتولد زالفسکی نویسندگان این مجموعه که دریچه تازه‌ای برای آشنایی با ادبیات و فرهنگ لهستان می‌گشایند، همگی در قرن بیستم زیسته‌اند و داستان نوشته‌اند. هنریک شنکه‌ویچ که با داستان فانوس‌بان در این مجموعه حضور دارد در سال ۱۹۰۵ برنده جایزه نوبل ادبیات شده است. دیگر نویسندگان مجموعه بانوی بهشتی هم همگی صاحب‌نام و برجسته‌اند، با سبک‌هایی اغلب متفاوت و خاص خودشان.
1904772,25619,Nowele i opowiadania,8374351276,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,,,pol,Zielona Sowa,false,1906540,5,128,279,92,1,5:10|4:19|3:30|2:30|1:3|total:92,1889,,,3.03,82,1,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
1345475,25619,After Bread: A Story of Polish Emigrant Life to America,1589635299,9781589635296,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,,,eng,Fredonia Books,false,44412899,24,107,217,61,5,5:15|4:18|3:16|2:10|1:2|total:61,1880,,,3.56,23,1,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
11247842,25619,"Ogniem i mieczem: powiesc z lat dawnych, Volume 3",,2940038350778,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,pol,,true,16174243,2,72,213,50,0,5:26|4:14|3:7|2:3|1:0|total:50,,,,4.26,48,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
6909552,25619,Baśnie Polskie,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968,,,pol,LUDOWA SPÓŁDZIELNIA WYDAWNICZA,false,7134822,1,124,207,49,3,5:21|4:19|3:8|2:1|1:0|total:49,1968,,,4.22,49,3,"['3091670', '960796', '840952', '297006', '25619', '867310', '5449466', '623391', '1289185', '14047178', '3091684', '2968706', '3091671', '3091672', '3091673', '3091674', '3091675', '3091676', '3091677', '3091678', '3091679', '3091680', '3091681', '3091682', '3091683', '3091685']","['Kazimierz Władysław Wójcicki', 'Kornel Makuszyński', 'Józef Ignacy Kraszewski', 'Bolesław Prus', 'Henryk Sienkiewicz', 'Eliza Orzeszkowa', 'Bolesław Leśmian', 'Jan Kasprowicz', 'Kazimierz Przerwa-Tetmajer', 'Władysław Stanisław Reymont', 'Wacław Sieroszewski', 'Artur Oppman', 'Antoni Józef Gliński', 'Włodzimierz Perzyński', 'Sadok Barącz', 'Zuzanna Rabska', 'Adolf Dygasiński', 'Witold Bunkiewicz', 'Jan Krzeptowski-Sabala', 'Jędrzej Tylka-Suleja', 'Stanisław Wasylewski', 'Stanisław Dzikowski', 'Józef Lompa', 'Ryszard Brewiński', 'Roman Zmorski', 'Lucjan Siemieński']","['3.94', '3.68', '3.52', '3.60', '3.85', '2.89', '4.04', '3.88', '4.02', '3.45', '4.23', '3.85', '3.85', '3.86', '4.22', '4.22', '3.79', '4.22', '4.22', '4.22', '3.86', '3.97', '4.22', '4.22', '3.95', '4.01']",[],[],[],"Tomasz Jodełka-Burzecki - Wstęp<br />KAZIMIERZ WŁADYSŁAW WÓJCICKI (1807—1879) <br />- Morskie Oko<br />- Twardowski<br />- Boruta<br />- Waligóra - Wyrwidąb<br />- Wichrem porwany<br />- Piszczałka<br />- Koszałki-opałki<br />- Szklana góra<br />- Trzej bracia<br />- Ucieczka<br />JÓZEF LOMPA (1797—1863) <br />- O Argelusie<br />- Gęsi<br />- O dwóch dzieciątkach na wodę puszczonych<br />- Młynarz i trzej synowie<br />- Brat ubogi i brat chciwy<br />- Zły brat<br />- Syn wędrowiec<br />- Paprzyca<br />RYSZARD BERWIŃSKI (1819—1879) <br />- Mądry Maciuś<br />ROMAN ZMORSKI (1822—1867) <br />- Sobotnia Góra<br />- Straszny potwór<br />- Skarb ukryty<br />- Drwal i diabeł<br />- Strach<br />- Jaś grajek i królowa Bona<br />LUCJAN SIEMIEŃSKI (1809—1877) <br />- Królowa Bałtyku<br />- Diabeł w Krakowie<br />ANTONI JÓZEF GLIŃSKI (1817-1866)<br />- O królewnie zakletej w żabę<br />- O czarowniku i jego uczniu<br />- O mądrym chłopaku i głupim diable<br />- O diable i o babie<br />JÓZEF IGNACY KRASZEWSKI (1812—1887) <br />- Głupi Maciuś<br />- Z chłopa król<br />- Kwiat paproci<br />SADOK BARĄCZ (1814—1892) <br />- Śmiech<br />ADOLF DYGASIŃSKI (1839—1902) <br />- Król Huk-Puk<br />- O zajączku sprawiedliwym<br />- Syn boginki<br />ELIZA ORZESZKOWA (1841—1910) <br />- O rycerzu miłującym<br />- Czego po świecie szukał Smutek<br />- Baśń<br />BOLESŁAW PRUS (1847—1912) <br />- O uśpionej pannie i zaklętych skarbach na dnie potoku<br />HENRYK SIENKIEWICZ (1846—1916) <br />- Bajka<br />- Legenda żeglarska<br />- Wyrok Zeusa<br />- Sąd Ozyrysa<br />- Sabałowa bajka<br />JAN KRZEPTOWSKI-SABAŁA (1809—1894)<br />- O stworzeniu Ewy<br />JĘDRZEJ TYLKA-SULEJA (1855—1915) <br />- Sabałów sen<br />JAN KASPROWICZ 1860—1926 <br />- O śpiących rycerzach w Tatrach<br />- O królu wężów i o walecznym... Perłowicu<br />KAZIMIERZ PRZERWA-TETMAJER (1865—1940) <br />- O Zwyrtale Muzykancie<br />WŁADYSŁAW STANISLAW REYMONT (1867-1925)<br />- O narowistym koniu<br />WACŁAW SIEROSZEWSKI (1858—1945) <br />- Inwalidzi<br />ARTUR OPPMAN (OR-OT) (1867-1931)<br />- O chciwym Macieju, kusym Niemczyku i zaklętych skarbach na zaklętej górze<br />WŁODZIMIERZ PERZYŃSKI (1878-1930)<br />- O szczupaku, który umiał tańczyć<br />- Gałganiarz i Patyczek<br />- Przygody chudego Patyczka<br />KORNEL MAKUSZYŃSKI (1884—1953) <br />- Szewc Kopytko i kaczor Kwak<br />- O tym, jak krawiec pan Niteczka został królem<br />ZUZANNA RABSKA (1886—1960) <br />- Helskie dzwony<br />WITOLD BUNIKIEWICZ (1884—1946) <br />- Wesele karczmarki Jaguni<br />- Opowieść o nieprzyjemnym diable Rokicie<br />- Diabelska miłość<br />BOLESŁAW LEŚMIAN (1878—1937) <br />- Majka<br />STANISŁAW WASYLEWSKI (1885—1953) <br />- Książę z Raciborza zwycięzcą Liczyrzepy<br />- Skarbek, co się w górach pokazuje<br />- Trzy igły, trzy kłosy i cudowna piszczałka<br />- O młodzieńcu w kłodę zaklętym<br />- Fik z okna<br />STANISŁAW DZIKOWSKI (1883—1951)<br />- Diabli-tanecznicy<br />- Diabelska gra<br />- Anioł i ksiądz<br />- Leniwa dziewczyna<br />- Trzy rady<br /><br />wybór i opracowanie TOMASZ JODEŁKA-BURZECKI<br /><br />opracowanie graficzne TERESA WILBIK, JANUSZ STANNY"
23546580,25619,"The Trilogy: With Fire and Sword, The Deluge & Sir Michael",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,43145958,15,274,196,45,3,5:27|4:12|3:3|2:1|1:2|total:45,1884,,,4.36,39,3,['25619'],['Henryk Sienkiewicz'],['3.85'],['26465'],['Jeremiah Curtin'],['3.93'],Trilogia polaca
6648524,25619,The Knights of the Cross or Krzyzacy Historical Romance - Volume III,1444630784,9781444630787,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,17650657,5,75,178,48,0,5:15|4:17|3:7|2:5|1:4|total:48,1900,,,3.71,45,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
168691,25619,The Little Trilogy,0781802938,9780781802932,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,6,15,eng,Hippocrene Books,false,162894,1,89,169,42,5,5:16|4:13|3:11|2:2|1:0|total:42,1876,,,4.02,42,5,['25619'],['Henryk Sienkiewicz'],['3.85'],['98244'],['Miroslaw Lipinski'],['3.60'],"In a new translation by Miroslaw Lipinski, 'The Little Trilogy' contains everything readers have come to expect of the celebrated Sienkiewicz - charming and alluring characters, romance, heartbreak, action and adventure, humor and bravery. Set against the breathtaking panorama of the Polish countryside and the French wilderness, 'The Little Trilogy' follows the volatile friendship between Selim Mirza, a Polonized Tartar, and Henryk, a character based on Sienkiewicz himself. These close friends share confidences and dreams, court the same beautiful girl, and ultimately fight side by side in the Franco-Prussian War in an army unit full of dangerous ruffians and bandits."
6559830,25619,Listy z podróży do Ameryki,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1258640526l/6559830._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1258640526l/6559830._SX50_.jpg,1986,,,pol,Państwowy Instytut Wydawniczy,false,6752568,4,83,166,45,1,5:9|4:16|3:18|2:1|1:1|total:45,1876,,,3.69,44,1,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
6782281,25619,Cuentos breves para seguir leyendo en el bus,9584517295,9789584517296,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,3,1,,Verticales de Bolsillo,false,25702624,4,93,163,45,6,5:9|4:14|3:18|2:4|1:0|total:45,2009,,,3.62,34,5,"['41607', '500718', '5223', '1119750', '1240', '22458', '45712', '18791', '8993', '4624490', '6076026', '35505', '25619', '4988270', '1244', '24953', '14403', '5031025', '5132', '19879', '25575']","['Maximiliano Tomas', 'Alexander Afanasyev', 'Franz Kafka', 'Baldomero Lillo', 'Jack London', 'Machado de Assis', 'Katherine Mansfield', 'Guy de Maupassant', 'O. Henry', 'Edgar Allan Poe', 'Saki', 'Marcel Schwob', 'Henryk Sienkiewicz', 'Frank R. Stockton', 'Mark Twain', 'Leonid Andreyev', 'Ambrose Bierce', 'Anton Chekhov', 'Kate Chopin', 'Stephen Crane', 'Rubén Darío']","['3.60', '4.17', '3.89', '3.48', '3.96', '4.13', '3.78', '3.86', '4.08', '4.17', '3.94', '4.05', '3.85', '3.89', '3.86', '4.04', '3.95', '3.96', '3.71', '3.41', '3.88']",[],[],[],"Para los amantes de las historias breves, para los que leen en todos lados y en cualquier momento, para los que aprovechen cada viaje en bus, metro o tren, para los que sólo tienen unos minutos al día para leer, para los ""lectores en tránsito"": para todos ellos, esta segunda entrega de cuentos breves.<br /><br />Siguiendo los mismos criterios de concisión y calidad, Maximiliano Tomas ha seleccionado para este nuevo tomo veinte fascinantes relatos de veinte de los mejores escritores de todos los tiempos. De cada uno de ellos se ha elegido además alguno de sus cuentos menos conocidos pero no por ello menos brillantes. Edgar A. Poe, Mark Twain, Guy de Maupassant, Franz Kafka, Jack London, Katherine Mansfield, Antón Chéjov, O. Henry, Ambroce Bierce y Rubén Darío son algunos de los grandes nombres que nos invitan a detener el vertiginoso ritmo cotidiano para sumergirnos –al menos durante unos minutos– en el mundo imprevisible y fuera del tiempo de la ficción. Con nuevas traducciones realizadas especialmente para esta edición, <i>Cuentos breves para seguir leyendo en el bus</i> ofrece una irresistible cita con la gran literatura universal."
11146287,25619,Tales by Polish Authors,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,13200198,11,174,143,42,2,5:12|4:9|3:12|2:2|1:7|total:42,,,,3.40,38,2,"['25619', '8187859', '1076944', '3445732', '7321065']","['Henryk Sienkiewicz', 'Else C.M. Benecke', 'Stefan Żeromski', 'Adam Szymański', 'Waclaw Sieroszewski']","['3.85', '3.37', '2.89', '3.38', '3.27']",[],[],[],This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.
20800372,25619,Bartek Zwycięzca,838843585X,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392240662l/20800372._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392240662l/20800372._SX50_.jpg,2000,,,pol,Greg,false,40144439,10,63,134,41,1,5:4|4:14|3:13|2:9|1:1|total:41,1882,,,3.27,33,1,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Bartek żyje ze swoją rodziną we wsi Pognębin. Wieś znajduje się na terenach polskich pod zaborem pruskim. W życiu Bartka niewiele się dzieje. Bohater niczym szczególnym się nie wyróżnia i wraz ze swoją żoną i trójką dzieci wiedzie raczej spokojne żywot.<br />Wszystko zmienia się, gdy wybucha wojna pomiędzy Francją a Prusami. Wszyscy mężczyźni ze wsi zostają wcieleni do armii pruskiej i ruszają na front."
26533622,25619,Adoleshentët,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442305927l/26533622._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442305927l/26533622._SY75_.jpg,2005,,,sqi,Redona,false,46533413,1,99,106,29,3,5:12|4:4|3:7|2:3|1:3|total:29,2005,1,1,3.66,29,3,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"""Furtuna e parë e jetës e theu atë lule të mrekullueshme të sapoçelur. E shkreta vajzë! Pas asaj furtune kërkonte një liman të qetë për të qetësuar ndërgjegjen dhe shpirtin. E gjeti..."""
17906105,25619,Quo Vadis?,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368190276l/17906105._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368190276l/17906105._SX50_.jpg,1990,1,,por,Verbo,false,63252051,1,46,106,25,1,5:13|4:7|3:3|2:2|1:0|total:25,,,,4.24,25,1,"['25619', '4107632']","['Henryk Sienkiewicz', 'Ricardo Alberty']","['3.85', '3.62']",[],[],[],
1904956,25619,Wiry,8388160095,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422810085l/1904956._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422810085l/1904956._SX50_.jpg,2001,,,pol,Milla,false,1490590,25,73,105,29,3,5:3|4:15|3:8|2:3|1:0|total:29,1910,,,3.62,12,2,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Wiry, powieść polityczna opublikowana po raz pierwszy w „Głosie Warszawskim” w 1909 r., to jedno z najmniej znanych i... uważanych za najsłabsze dzieł autora Trylogii. Dlaczego jednak warto je przeczytać? Ponieważ ukazuje z bliska pewien mało znany epizod naszej historii najnowszej: rewolucję 1905 r. z jej napadami na dwory, morderstwami itp. wydarzeniami, rzucającymi mroczny cień na polskich socjalistów z PPS."
