id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
28008683,84259,Kwiaty zła,8308025315,9788308025315,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX50_.jpg,1994,,,pol,Wydawnictwo Literackie,false,2089235,1001,106998,198358,46573,1319,5:23285|4:14792|3:6398|2:1473|1:625|total:46573,1857,6,25,4.26,4,0,['13847'],['Charles Baudelaire'],['4.21'],"['3248883', '14717849', '14717850', '14717851', '1934339', '1380465', '2930254', '14717852', '8444436', '6519686', '4539134', '4465390', '5287494', '1058344', '84259', '3282325', '2917159', '14717853', '14717854', '7017000', '8190846', '3044340', '14717855', '6669', '4633607', '2894496', '14717856', '14717857', '14717858', '14717859', '15092733']","['Zbigniew Bieńkowski', 'Jerzy Brzozowski', 'Stanisław Korab-Brzozowski', 'Bolesław Wieniawa-Długoszowski', 'Wiktor Gomulicki', 'Mieczysław Jastrun', 'Ireneusz Kania', 'Roman Kołoniecki', 'Feliks Konopka', 'Czesław Jastrzębiec-Kozłowski', 'Antoni Lange', 'Maria Leśniewska', 'Jerzy Litwiniuk', 'Tadeusz Lubelski', 'Czesław Miłosz', 'Artur Międzyrzecki', 'Zenon Przesmycki', 'Zofia Trzeszczkowska', 'Jan Opęchowski', 'Bronisława Ostrowska', 'Marian Piechal', 'Seweryn Pollak', 'Włodzmierz Słobodnik', 'Wisława Szymborska', 'Józef Waczków', 'Adam Ważyk', 'Ewa Wende', 'Bohdan Wydżga', 'Marianna Zajączkowska-Abrahamowicz', 'Kazimiera Zawistowska', 'Andrzej   Nowak']","['4.00', '4.20', '4.25', '4.00', '3.03', '4.36', '3.98', '4.07', '3.92', '4.35', '3.23', '3.81', '3.57', '4.02', '4.19', '3.98', '3.83', '3.78', '4.25', '3.97', '4.40', '3.88', '4.25', '4.32', '4.06', '4.00', '4.25', '4.25', '4.25', '3.76', '3.50']","Przekłady wielu współczesnych i dawnych tłumaczy Baudelaire'a, zebrane w tym tomie, składają się na pierwszą po II wojnie światowej kompletną polską edycję ""Kwiatów zła"".<br /><br />Tylko parę zbiorów wierszy zdobyło większą sławę w dziejach światowej liryki: ""Pieśni"" Horacego, ""Sonety do Laury"" Petrarki... Legenda Baudelaire'a ogniskuje w sobie, jak napisał Eliot w 1930 roku, ""najmocniej oddziałujący archetyp poety współczesnej epoki"", na równi z legendą Rimbauda.<br /><br />""Kwiaty zła"" były jednocześnie spóźnioną kulminacją francuskiego romantyzmu i progiem współczesnej wrażliwości poetyckiej. W najszerszym odbiorze aż do końca ubiegłego wieku słynne były jednak z powodów ubocznych: towarzyszyła im aura skandalu, pamiętano o procesie sądowym, okaleczającym dzieło na długie lata.<br /><br />Dzisiaj o sile oddziaływania tej poezji nie przesądzają już jej bluźniercze akcenty i czarny erotyzm. Baudelaire wcześnie przeczuł naszą epokę: czyż jego poczucie grzechu pierworodnego, świadomość zawieszenia w bezmiarze ułomnego świata nie ma w istocie tych samych korzeni co ""poczucie tragiczności życia"" Unamuna, ""la nausée"" Sartre'a, ""życie w niewygodzie"" Camusa?"
10125616,84259,"Haiku (Biblioteka ""Nagłosu"")",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,,,pol,Wydawnictwo M,false,15023415,1,58,92,25,0,5:5|4:13|3:1|2:6|1:0|total:25,1992,,,3.68,25,0,"['84259', '4558915']","['Czesław Miłosz', 'Andrzej Dudziński']","['4.19', '3.36']",[],[],[],
4215600,84259,Korespondencja,8360046751,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,10,,pol,Zeszyty Literackie,false,4262995,2,41,82,20,0,5:7|4:8|3:5|2:0|1:0|total:20,2002,1,1,4.10,19,0,"['49926', '84259']","['Zbigniew Herbert', 'Czesław Miłosz']","['4.35', '4.19']",[],[],[],
209116,84259,Emperor of the Earth: Modes of Eccentric Vision,0520045033,9780520045033,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1981,8,21,,University of California Press,false,202394,3,69,82,21,1,5:6|4:11|3:2|2:0|1:2|total:21,1977,,,3.90,19,1,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"This stimulating collection of essays, mostly concerned with subjects taken from Slavic literatures, is at once scholarly and reflective. The volume opens with a true story, ""Brognart,"" which is a confession of the author's remorse based on conflict with French intellectuals. ""Science Fiction and the Coming of the Antichrist"" concerns Vladimir Solovyov. ""Krasinski's Retreat"" is another return to the author's student readings, which attempts to determine how a Polish romantic poet could write in 1833 a drama on the approaching world revolution. ""Joseph Conrad's Father"" sketches the biography of a poet and revolutionary and also throws some light upon the fate of the hero of the last chapter."
17742974,84259,Tėvynės ieškojimas,,9789955234357,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365430257l/17742974._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365430257l/17742974._SX50_.jpg,2011,,,lit,Baltos Lankos,false,24827518,4,49,81,21,1,5:5|4:10|3:4|2:2|1:0|total:21,2001,,,3.86,18,1,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Nobelio premijos laureato esė rinkinyje grindžiamas pamatas istoriofilosofiniams apmąstymams apie Lietuvos Didžiosios Kunigaikštystės lemtį, ypač apie jos lenkakalbės kultūros paveldą ir tą palikimą saugojusius žmones. Drauge ši knyga – tai žymiojo rašytojo dvasinės biografijos sklaida nuo gilių ištakų Lietuvos kultūros podirvyje iki esamybės išeivijoje. Iš prisiminimų nuotrupų, išsaugotų dokumentų, mokslinių studijų ir asmeninių refleksijų Czesławas Miłoszas atkuria viziją tėvynės, kuri nepripažįsta nei aiškių laiko ribų, nei geografinių sienų, bet vis dėlto turi labai aiškų Centrą, branduolį, iš kurio išauga magiškasis kūrybos augalas."
6479441,84259,Poetry of Survival: Post-War Poets of Central and Eastern Europe,0856461873,9780856461873,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,12,1,eng,Anvil Press Poetry,false,2728144,2,79,80,17,5,5:13|4:3|3:1|2:0|1:0|total:17,1991,1,1,4.71,5,2,"['24319', '2891101', '185669', '251594', '84259', '86817', '1159329', '2935057', '60905', '26853']","['Daniel Weissbort', 'Vladimír Holan', 'Peter Huchel', 'Edvard Kocbek', 'Czesław Miłosz', 'Nelly Sachs', 'Leopold Staff', 'Anna Świrszczyńska', 'Yehuda Amichai', 'Bertolt Brecht']","['3.71', '3.93', '4.03', '3.91', '4.19', '4.02', '3.83', '4.08', '4.39', '3.78']",[],[],[],"Offers a guide to the major poets who found a voice for the experience of survival. This title focuses on the first post-war generation of Central and East European poets, who wrote in direct response to a war of unprecedented destruction in Europe."
223061,84259,Conversations with Czeslaw Milosz,0151225915,9780151225910,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1987,9,1,,Houghton Mifflin Harcourt P,false,25882533,6,86,75,20,0,5:6|4:4|3:9|2:1|1:0|total:20,1981,,,3.75,13,0,"['84259', '130546', '130544']","['Czesław Miłosz', 'Ewa Czarnecka', 'Aleksander Fiut']","['4.19', '3.69', '4.20']",['100861'],['Richard Lourie'],['3.87'],
2242268,84259,On Socialist Realism,,3551000350028,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1960,,,eng,Pantheon Books,false,2248120,1,48,70,17,4,5:6|4:7|3:4|2:0|1:0|total:17,1959,,,4.12,17,4,"['114953', '84259', '7031599']","['Andrei Sinyavsky', 'Czesław Miłosz', 'Abram Terz']","['3.84', '4.19', '3.78']",[],[],[],"""A Brilliant and revealing examination of Soviet literary doctrine by a young Russian Writer with an introduction by Czeslaw Milosz"""
14435424,84259,Podul de catifea,,9789731247335,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337963961l/14435424._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337963961l/14435424._SX50_.jpg,2012,4,,rum,Art,false,20077716,2,29,68,19,3,5:3|4:9|3:3|2:4|1:0|total:19,2011,,,3.58,15,3,['84259'],['Czesław Miłosz'],['4.19'],"['4504526', '7776435']","['Passionaria Stoicescu', 'Constantin Geambașu']","['3.90', '3.74']","„Una dintre marile placeri pe care le ofera creatia lui Czeslaw Milosz este sentimentul de a vedea realitatea dintr-o perspectiva lucida.“ - Seamus Heaney<br /><br />„Milosz ne-a oferit o serie de contraadevaruri care tempereaza si adancesc perspectiva poetica americana. El ne-a invatat sa reflectam asupra categoriilor istorice, a sentimentului ca specia umana exista datorita memoriei, memoriei istorice, in care rezida speranta noastra. Intr-o epoca a relativismului, Milosz a cautat valorile perene.“ - Edward Hirsch<br /><br />„Ca si Blake, Mickiewicz, Dostoievski, Gombrowicz si alti cativa scriitori la care revine frecvent in eseurile sale, Milosz este un scriitor a carui creatie creste pe solul contradictiilor. Cea mai importanta dintre ele se refera la limbajul poetic, la incongruenta dintre limba si realitate.“ - Stanislaw Baranczak"
8987785,84259,The Noble Traveller: The Life and Writings of O. V. de L. Milosz,0940262150,9780940262157,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,762931,4,54,64,15,2,5:7|4:5|3:3|2:0|1:0|total:15,1985,,,4.27,0,0,"['838951', '84259', '69129']","['Oskar Władysław de Lubicz Miłosz', 'Czesław Miłosz', 'Christopher Bamford']","['4.03', '4.19', '4.18']",[],[],[],
24492946,84259,Grįžimai Lietuvon,,9785415023561,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421228286l/24492946._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421228286l/24492946._SX50_.jpg,2014,,,lit,Vaga,false,44088409,2,30,62,14,1,5:8|4:4|3:2|2:0|1:0|total:14,2011,1,1,4.43,12,1,"['84259', '161027']","['Czesław Miłosz', 'Tomas Venclova']","['4.19', '4.30']",[],[],[],"Knygą „Grįžimai Lietuvon“ sudaro laiškai, rašytojų skirti vienas kitam, ir tekstai apie vienas kitą: Czesławo Miłoszo poezija, esė, laiškai, atsiminimai ir vertimai, susiję su Tomu Venclova, ir Venclovos eilėraščiai, vertimai, atgarsiai, komentarai, esė ir apžvalgos, skirtos Miłoszui.<br /><br />Lig šiol šių dviejų mąstytojų tekstai nepraranda aštrumo: jiedu reprezentuoja skirtingų kartų patirtis, dviejų kalbų gyvybingumą ir reflektuoja dviejų tautų santykių peripetijas. Autoriai užaugo toje pačioje istorinėje panoramoje, reiškė meilę Lietuvos gamtai ir juodu susiejusiam miestui – Vilniui."
13490641,84259,Ocalenie,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329589390l/13490641._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329589390l/13490641._SY75_.jpg,1945,,,pol,Spoldzielnia Wydawnicza,false,19029913,2,29,62,16,1,5:6|4:3|3:6|2:1|1:0|total:16,1945,,,3.88,13,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Zbiór wierszy, gromadzi utwory powstałe w latach 1932-39 (przedruki z czasopism i pierwszych tomików) oraz w czasie wojny. Tytuł odnosi się do „wybawczego celu"" prawdziwej poezji, która nie jest ,wspólnictwem urzędowych kłamstw' ani, ,czytanką z panieńskiego pokoju' lecz przynosi poznanie i oczyszczenie. Tom uznany został za najcelniejszy poet. zapis doświadczeń całego narodu w epoce wojennego kataklizmu. Obok utworów będących przejmującym, a zarazem powściągliwym w wyrazie świadectwem tych czasów, zawiera wiersze pisane w przeczuciu nieuchronnie nadciągającej katastrofy (...)"
13446805,84259,Orfeusz i Eurydyka,8308033474,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328003197l/13446805._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328003197l/13446805._SX50_.jpg,2002,,,pol,Wydawnictwo Literackie,false,18961621,1,36,58,13,0,5:8|4:3|3:2|2:0|1:0|total:13,2002,,,4.46,13,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Orfeusz i Eurydyka poemat Czesława Miłosza, napisany przez poetę już po śmierci żony Carol, w sierpniu tego roku, i jej dedykowany ukazał się właśnie nakładem Wydawnictwa Literackiego. Bibliofilska edycja zawiera też tłumaczenia wiersza na języki: angielski (samego Miłosza wraz z Robertem Hassem), niemiecki, rosyjski i szwedzki. - Ten poemat naszego noblisty to Miłosz w pigułce - niesamowicie zagęszczona, niemal zmaterializowana wizja ciągle odnawiającej się wiecznej historii o miłości i śmierci, o przezwyciężaniu śmierci miłością, o odnowicielskiej, kreacyjnej sile poezji, wreszcie o samym Miłoszu, który w utworze tym – dramatycznie osobistym – formułuje po raz kolejny własny program poetycki: sławienie bytu, hymniczne opiewanie „nieobjętej ziemi”, sprzeciw wobec nicości. Orfeusz i Eurydyka to jeden z najważniejszych tekstów poetyckich powstałych w ostatnich dekadach, to wspaniała nagroda nie tylko dla miłośników poezji, ale dla umiejących dostrzec w opowieści o indywidualnym uczuciu historię uniwersalną, spokrewniającą wszystkich ludzi, którym nieobce jest przesłanie płynące z kultury śródziemnomorskiej."
16124640,84259,Wyprawa w Dwudziestolecie,8308045316,9788308045312,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444746181l/16124640._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444746181l/16124640._SX50_.jpg,2011,,,pol,Wydawnictwo Literackie,false,21947248,2,33,53,13,2,5:6|4:2|3:5|2:0|1:0|total:13,1999,1,1,4.08,12,1,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Czesław Miłosz przedstawia własną, subiektywną, odbiegającą od stereotypowych wyobrażeń i podręcznikowych schematów wizję Dwudziestolecia Międzywojennego. Wizję człowieka, którego osobowość, charakter, światopogląd poetycki kształtowały się w latach dwudziestych i trzydziestych. Autor, przywołując i wskrzeszając teksty dokumentalne i prasowe tamtych czasów, bezwzględnie rozprawia się z dziedzictwem Dwudziestolecia, nie kryjąc i nie tając żadnych bolesnych faktów. Wyciąga na światło dzienne wiele wstydliwie przemilczanych zdarzeń i tragedii."
9220120,84259,Gdzie wschodzi słońce i kędy zapada,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,14100074,2,24,52,13,0,5:4|4:5|3:4|2:0|1:0|total:13,1981,1,1,4.00,12,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Последња песничка књига Чеслава Милоша. Евоцира слике и збивања из личне и националне прошлости: Исток, Литванија, Пољска, Запад, Сан Франциско, Пацифик."
1834264,84259,Nobel Lecture,0374222991,9780374222994,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392605965l/1834264._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392605965l/1834264._SX50_.jpg,1982,1,1,,Farrar Straus Giroux,false,3044860,2,36,48,12,1,5:4|4:6|3:1|2:0|1:1|total:12,1981,,,4.00,12,1,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
28491479,84259,Traktat o życiu. Myśli wybrane,,9788324032099,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452313089l/28491479._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452313089l/28491479._SX50_.jpg,2014,,,pol,Znak,false,48640997,1,20,43,11,0,5:3|4:6|3:1|2:0|1:1|total:11,,,,3.91,11,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
15118620,84259,Portret podwójny,836004628X,9788360046289,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407137907l/15118620._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407137907l/15118620._SY75_.jpg,2011,10,27,,,false,23849904,1,28,40,10,0,5:2|4:6|3:2|2:0|1:0|total:10,2011,10,27,4.00,10,0,"['84259', '609649']","['Czesław Miłosz', 'Jarosław Iwaszkiewicz']","['4.19', '3.85']",[],[],[],"Na książkę składają się listy, zapiski intymne, szkice i wypowiedzi Czesława Miłosza i Jarosława Iwaszkiewicza. Szczególne miejsce zajmują w niej przedwojenne listy Miłosza, do tej pory zastrzeżone, pełne młodzieńczej namiętności. Książka przedstawia historię burzliwej przyjaźni poetów, obfitującej w chwile uwielbienia, podziwu, ale także pełnej wzajemnych zastrzeżeń, pretensji i urazów. A wszystko to na tle historii Polski widzianej z osobistej perspektywy. To niezwykły, często bardzo trudny dialog ponad żelazną kurtyną. Istotna rozmowa o polskich wyborach, o losie poety, gospodarstwie polskiej literatury na przestrzeni pięćdziesięciu lat."
30329235,84259,Свидетельство поэзии. Шесть лекций о недугах нашего века,5905626707,9785905626708,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464774699l/30329235._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464774699l/30329235._SY75_.jpg,2013,,,rus,Всероссийская государственная библиотека иностранной литературы им. М. И. Рудомино,false,50824991,4,19,40,10,2,5:5|4:1|3:3|2:1|1:0|total:10,1983,,,4.00,4,1,"['84259', '7222937']","['Czesław Miłosz', 'Чеслав Милош']","['4.19', '4.15']",[],[],[],"От издателя:<br />Свидетельство поэзии - цикл лекций, прочитанных нобелевским лауреатом Чеславом Милошем в Гарвардском Университете. Милош ведет речь о поэзии как о ""страстной погоне за Действительностью"", о классицизме и реализме, о положении поэта и поэзии в XX веке - веке трагического опыта человечества, - о противостоянии скептицизму, несмотря на бремя исторической памяти."
11828805,84259,Traktat moralny: Traktat poetycki,8308026540,9788308026540,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,,,,Wydawn. Literackie,false,16783530,2,15,39,10,0,5:1|4:7|3:2|2:0|1:0|total:10,1982,1,1,3.90,8,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
12393895,84259,Alguns Gostam de Poesia: Antologia,9728791291,9789728791292,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362432363l/12393895._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362432363l/12393895._SY75_.jpg,2004,3,,por,Cavalo de Ferro,false,17375031,1,20,38,10,2,5:3|4:3|3:3|2:1|1:0|total:10,2004,3,,3.80,10,2,"['84259', '6669', '4085403', '5139660']","['Czesław Miłosz', 'Wisława Szymborska', 'Elżbieta Milewska', 'Sérgio das Neves']","['4.19', '4.32', '3.91', '3.80']",[],[],[],Esta antologia foi preparada com o objectivo de dar a conhecer a obra dos dois mais importantes nomes da literatura polaca da actualidade. Trata-se de uma antologia bilingue que compreende trinta e cinco poemas de Czeslaw Milosz (Nobel 1980) e outros tantos de Wislawa Szymborska (Nobel de 1996).
