id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12116,7702,The Late Mattia Pascal,1590171152,9781590171158,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,11,30,eng,NYRB Classics,false,3102727,119,26895,58727,14570,406,5:4992|4:5954|3:2852|2:623|1:149|total:14570,1904,,,4.03,6331,111,"['7702', '25415']","['Luigi Pirandello', 'Charles Simic']","['3.96', '4.05']",['6921'],['William Weaver'],['4.00'],"Mattia Pascal endures a life of drudgery in a provincial town. Then, providentially, he discovers that he has been declared dead. Realizing he has a chance to start over, to do it right this time, he moves to a new city, adopts a new name, and a new course of life—only to find that this new existence is as insufferable as the old one. But when he returns to the world he left behind, it's too late: his job is gone, his wife has remarried. Mattia Pascal's fate is to live on as the ghost of the man he once was.<br /><br />An explorer of identity and its mysteries, a connoisseur of black humor, Nobel Prize winner Luigi Pirandello is among the most teasing and profound of modern masters. <i>The Late Mattia Pascal</i>, here rendered into English by the outstanding translator William Weaver, offers an irresistible introduction to this great writer's work"
345291,7702,Short Shorts,0553274406,9780553274400,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320462983l/345291._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320462983l/345291._SY75_.jpg,1982,,,en-US,Bantam,false,692885,7,493,716,186,25,5:54|4:67|3:49|2:15|1:1|total:186,1982,,,3.85,176,23,"['18365', '3977744', '8407795', '74572', '128382', '34055', '6895021', '15435', '35258', '16839', '7728', '500', '18362', '63552', '7469', '485948', '54427', '41028', '13450', '44315', '39326', '43740', '6895023', '5076478', '40303', '169899', '5031025', '194351', '19879', '18791', '95937', '5144', '17623', '7702', '5223', '45645', '1455']","['Irving Howe', 'Ilana W. Howe', 'Giuseppe Tomasi di Lampedusa', 'Katherine Anne Porter', 'Leo Tolstoy', 'Isaac Babel', 'Mikhail Zoschenko', 'William Carlos Williams', 'Yukio Mishima', 'James Thurber', 'Doris Lessing', 'Jorge Luis Borges', 'Sholom Aleichem', 'Varlam Shalamov', 'Octavio Paz', 'Jerome Weidman', 'Heinrich von Kleist', 'Grace Paley', 'Gabriel García Márquez', 'Augusto Monterroso', 'Heinrich Böll', 'Paula Fox', 'Maria Luise Kaschnitz', 'I.L. Peretz', 'Luisa Valenzuela', 'Gottfried Keller', 'Anton Chekhov', 'Giovanni Verga', 'Stephen Crane', 'Guy de Maupassant', 'João Guimarães Rosa', 'James Joyce', 'D.H. Lawrence', 'Luigi Pirandello', 'Franz Kafka', 'Sherwood Anderson', 'Ernest Hemingway']","['3.97', '3.85', '4.00', '3.93', '4.06', '4.08', '3.85', '4.13', '3.93', '3.95', '3.65', '4.30', '4.10', '4.35', '4.14', '3.83', '3.54', '4.06', '3.97', '3.98', '3.87', '3.64', '3.85', '3.85', '4.05', '3.27', '3.96', '3.56', '3.41', '3.86', '4.35', '3.74', '3.59', '3.96', '3.89', '3.84', '3.83']",[],[],[],"<b><br />Short Shorts</b> is a delightful anthology of miniature masterpieces. Here are thirty-eight brief, brilliant flashes of fiction, both classic and contemporary. Each work is superb, intense, and speaks to the human condition in a profound, often provocative way–a truly outstanding collection by some of the worlds greatest authors."
9730778,7702,L'umorismo,8879831291,9788879831291,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348520256l/9730778._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348520256l/9730778._SY75_.jpg,1993,5,29,ita,Newton Compton,false,14619737,23,499,669,166,7,5:56|4:68|3:33|2:9|1:0|total:166,1908,,,4.03,131,5,"['7702', '4783220']","['Luigi Pirandello', 'Maria Argenziano']","['3.96', '3.85']",[],[],[],"In questo saggio, pubblicato per la prima volta nel 1908, Pirandello, in aspra polemica con Benedetto Croce, delimita i confini di una forma di arte particolare come l'opera umoristica e ne mette in luce la spontaneità, suscitata dall'impulso creativo del sentimento, sia pure un sentimento particolare, nutrito di riflessione, come il sentimento del contrario: l'umorismo, infatti, non procede a un'armonizzazione dei contrasti, ma fonda la propria arte sulla dissonanza e sulla scissione, sulla contraddizione, sulla presenza irrisolta di opposizioni. Ha bisogno di una estrema libertà di espressione. L'umorismo è così sicuramente più aderente di qualsiasi altra forma d'arte alla mobilità che pervade il reale e la coscienza dell'uomo. Con questo saggio Pirandello segna la sua distanza dalla tradizione aulica e accademica di tanta nostra letteratura, rivendicando alla sua arte una libertà irrispettosa di ogni regola estrinseca e di ogni convenzione."
9765119,7702,Il berretto a sonagli,8817014737,9788817014731,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351257714l/9765119._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351257714l/9765119._SY75_.jpg,,,,ita,,false,14654634,12,333,607,164,22,5:29|4:69|3:55|2:10|1:1|total:164,1917,,,3.70,113,2,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"""Fare il pazzo! Potessi farlo io, come piace a me! Sferrare qua tutta la corda pazza, cacciarmi fino agli orecchi il berretto a sonagli della pazzia e scendere in piazza a sputare in faccia alla gente la verità!"""
52354224,7702,Il fu Mattia Pascal,,9788863113433,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584131881l/52354224._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584131881l/52354224._SX50_.jpg,2008,1,1,ita,Liberamente,false,77585255,2,289,600,145,3,5:56|4:58|3:26|2:5|1:0|total:145,,,,4.14,145,3,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Il fu Mattia Pascal. Ediz. integrale<br />Luigi Pirandello<br />Editore: Liberamente<br />Collana: I grandi classici<br />Anno edizione: 2018<br />In commercio dal: 1 gennaio 2018<br />Pagine: 256 p., Brossura<br />EAN: 9788863113433<br /><br />Descrizione<br />""Il fu Mattia Pascal"" rappresenta una delle tappe fondamentali del complesso percorso compiuto da Pirandello nell'ambito dell'introspezione e della rottura degli schemi narrativi del Verismo. Mattia Pascal, il protagonista, stanco e deluso dalla vita oppressiva che è costretto a condurre in famiglia, si allontana dalla sua piccola città di provincia e, approdato a Montecarlo, vince al gioco una somma considerevole. Gli si presenta inoltre l'opportunità di evadere dal mondo di false relazioni familiari e sociali: legge infatti, in un trafiletto di cronaca, che è stato ritrovato e identificato il suo cadavere. Superato l'iniziale sbalordimento, decide di approfittare delle circostanze per cominciare un'esistenza diversa; con una nuova identità, dunque, si trasferisce a Roma, alla ricerca di una vita solitaria. A dispetto delle sue modeste aspirazioni, però, le cose si complicano e la sua finzione si trasforma ben presto in un'altra forma di oppressione."
3658673,7702,I vecchi e i giovani,8809204654,9788809204652,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327412555l/3658673._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327412555l/3658673._SY75_.jpg,2011,,,ita,Giunti,false,3701884,34,506,596,166,10,5:32|4:60|3:52|2:18|1:4|total:166,1913,,,3.59,122,4,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Il romanzo è ambientato in Sicilia, nell'epoca della costituzione dei Fasci, delle rivolte sociali e delle lotte contadine. Più che casi individuali, i personaggi del romanzo interpretano i diversi aspetti della complessa situazione storica che stanno vivendo. Come il principe don Ippolito di Colimbetra, fedele suddito borbonico; don Flaminio Salvo, esponente della nuova borghesia capitalista; Roberto Auriti, glorioso garibaldino che si spegne in un'esistenza amorfa; il giovane principe Gerlando di Colimbetra, sostenitore delle nuove idee e per questo costretto all'esilio. I personaggi rappresentano un contrasto di concezioni e di ideali che si risolve nel contrasto tra due generazioni: quella che ha fatto l'Unità e che vede perduta l'eredità del Risorgimento, e quella più giovane, che nel gretto conservatorismo dei padri scorge solo la difesa di interessi reazionari."
9661534,7702,Sei personaggi in cerca d'autore; Ciascuno a suo modo; Questa sera si recita a soggetto,8811365023,9788811365020,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327567816l/9661534._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327567816l/9661534._SY75_.jpg,2008,1,1,ita,Garzanti,false,38331540,10,313,593,146,6,5:49|4:67|3:22|2:6|1:2|total:146,1993,1,1,4.06,98,1,"['7702', '5624363']","['Luigi Pirandello', 'Giovanna Romei']","['3.96', '4.10']",[],[],[],"La presenza di Pirandello in questo declinante Novecento è artisticamente e culturalmente tra le più rilevanti in tutto il panorama della letteratura mondiale; ma essa rappresenta anche un caso eccezionale di sconfinamento dell'opera nella vita, di trasferimento dei suoi contenuti dentro un sentire comune. Il nome, Pirandello, ormai non designa soltanto un autore ma anche un soggetto di identificazione collettiva, ovviamente d'ambito intellettuale. Pure, chi non abbia mai letto uno dei suoi capolavori sa che a quel nome risalgono i derivati di valore ormai proverbiali che definiscono particolari sentimenti e concetti via via acquisiti nel linguaggio corrente."
723198,7702,21 Great Stories,0451627857,9780451627858,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1969,2,1,eng,Signet,false,783212,12,360,573,146,19,5:51|4:52|3:27|2:13|1:3|total:146,1969,2,1,3.92,122,10,"['332387', '384693', '14403', '1630', '21609', '205398', '18791', '2448', '9172', '4694271', '5144', '1240', '7702', '4624490', '6076026', '184333', '585', '557210', '16839', '1244', '25852', '4988270']","['Abraham H. Lass', 'Norma L. Tasman', 'Ambrose Bierce', 'Ray Bradbury', 'Max Brand', 'C.D.B. Bryan', 'Guy de Maupassant', 'Arthur Conan Doyle', 'Lord Dunsany', 'Kaatje Hurlbut', 'James Joyce', 'Jack London', 'Luigi Pirandello', 'Edgar Allan Poe', 'Saki', 'Wilbur Daniel Steele', 'John Steinbeck', 'Carl Stephenson', 'James Thurber', 'Mark Twain', 'Walter Van Tilburg Clark', 'Frank R. Stockton']","['3.93', '3.95', '3.95', '4.01', '3.86', '3.93', '3.86', '4.20', '3.89', '3.93', '3.74', '3.96', '3.96', '4.17', '3.94', '3.70', '3.93', '3.82', '3.95', '3.86', '3.85', '3.89']",[],[],[],Includes:<br /><br />- War by Luigi Pirandello<br />- Eve in darkness by Kaatje Hurlbut<br />- There will come soft rains by Ray Bradbury<br />- Tobermory by Saki<br />- The two bottles of relish by Lord Dunsany<br />- Footfalls by Wilbur Daniel Steele<br />- Hook by Walter Van Tilburg Clark<br />- Wine on the desert by Max Brand<br />- The lady or the tiger? by Frank Stockton<br />- An occurrence at Owl Creek Bridge by Ambrose Bierce<br />- The cask of Amontillado by Edgar Allan Poe<br />- The tell-tale heart by Edgar Allan Poe<br />- So much unfairness of things by C. D. B. Bryan<br />- The necklace by Guy de Maupassant<br />- The adventure of the speckled band by Arthur Conan Doyle<br />- To build a fire by Jack London<br />- Leiningen versus the ants by Carl Stephenson<br />- Eveline by James Joyce<br />- The secret life of Walter Mitty by James Thurber<br />- What stumped the bluejays by Mark Twain<br />- The pearl by John Steinbeck
15996391,7702,"Il fu Mattia Pascal - Uno, nessuno e centomila - L'esclusa",8881837293,9788881837298,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347103385l/15996391._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347103385l/15996391._SY75_.jpg,,,,ita,Newton Compton,false,49590888,1,204,547,125,2,5:61|4:51|3:12|2:1|1:0|total:125,,,,4.38,125,2,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
36267447,7702,"Il fu Mattia Pascal - Uno, nessuno e centomila",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505824263l/36267447._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505824263l/36267447._SY75_.jpg,2007,,,ita,Mondolibri,false,57923102,3,273,507,120,1,5:58|4:40|3:14|2:7|1:1|total:120,,,,4.22,120,1,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
12112,7702,Eleven Short Stories: A Dual-Language Book,0486280918,9780486280912,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328867233l/12112._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328867233l/12112._SY75_.jpg,1994,5,6,,Dover Publications,false,14455,6,330,472,122,16,5:33|4:49|3:33|2:5|1:2|total:122,1994,5,6,3.87,107,12,['7702'],['Luigi Pirandello'],['3.96'],['41570'],['Stanley Appelbaum'],['3.91'],"Winner of the 1934 Nobel Prize for literature, Luigi Pirandello (1867 - 1936) is best known for such landmark plays as <i>Six Characters in Search of an Author</i>. One of the great literary figures of the twentieth century, he also distinguished himself in a vast outpouring of short stories, poetry, novels, and essays. The stories often provided the seeds for later novels and plays.<br />The 11 tales included in this collection are among his best. Presented in the original Italian with excellent new English translations on facing pages, they offer students of Italian language and literature a unique learning aid and a treasury of superb fiction by a modern master.<br />The stories range in time from the earliest known tale, ""Little Hut,"" a study of rural passions written in 1884, to ""Mrs. Frola and Mr. Ponza, Her Son-in-Law,"" a quintessential Pirandello story about the relativity of truth and the impossibility of penetrating other people's minds. Published in 1917, it formed the basis of Pirandello's first major play, <i>Right You Are If You Think You Are</i>. In addition to these narratives, the volume also includes ""Citrons from Sicily,"" ""With Other Eyes,"" ""A Voice,"" ""The Fly,"" ""The Oil Jar,"" ""It's Not to be Taken Seriously,"" ""Think it Over, Giacomino!,"" ""A Character's Tragedy,"" and ""A Prancing Horse.""<br />Accompanying the stories are a biographical and critical introduction to Pirandello and his work, brief introductions to each of the stories and explanatory footnotes."
10778854,7702,Петдесет велики разказвачи,,9789543660285,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299973806l/10778854._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299973806l/10778854._SY75_.jpg,2010,,,bul,"ИК ""Кронос""",false,15690723,1,244,462,114,8,5:40|4:42|3:30|2:2|1:0|total:114,2010,,,4.05,114,8,"['5031025', '1240', '1774448', '159', '25536', '45712', '6815', '8993', '5144', '38658', '6765', '3190', '45787', '18791', '113010', '7702', '1400886', '935624', '34055', '17623', '6076026', '6263', '880695', '5775185']","['Anton Chekhov', 'Jack London', 'Jaroslav Hašek', 'Henry James', 'Miguel de Unamuno', 'Katherine Mansfield', 'August Strindberg', 'O. Henry', 'James Joyce', 'Arthur Schnitzler', 'Virginia Woolf', 'F. Scott Fitzgerald', 'Siegfried Lenz', 'Guy de Maupassant', 'Prosper Mérimée', 'Luigi Pirandello', 'Йордан Йовков', 'Branislav Nušić', 'Isaac Babel', 'D.H. Lawrence', 'Saki', ""Jun'ichirō Tanizaki"", 'H.G. Wells', 'Ryūnosuke Akutagawa']","['3.96', '3.96', '4.09', '3.62', '3.90', '3.78', '3.53', '4.08', '3.74', '3.75', '3.88', '3.90', '3.80', '3.86', '3.59', '3.96', '4.49', '4.16', '4.08', '3.59', '3.94', '3.84', '3.83', '4.02']",[],[],[],"Двутомният сборник „Петдесет велики разказвачи"" събира на едно място разкази от най-известните световни майстори на словото. Различни по тематика, звучене и стил, тези истории са обединени от една цел - да изследват противоречивата същност на човешката душа в нейните мрачни и светли проявления.<br />Безспорният талант на включените в сборника автори, издържал изпита на най-безпристрастния съдник - Времето - прави ненужни каквито и да било доводи за литературните достойнства на колекцията. Писатели като Чехов, О.Хенри, Мопасан, Марк Твен, Джек Лондон, Луиджи Пирандело, Аугуст Стриндберг, Джеймс Джойс, Рюноске Акутагава, Скот Фитцджералд, включени в първи том, не е необходимо да бъдат представяни, те просто трябва да бъдат четени.<br /><br />СЪДЪРЖАНИЕ<br /><br />АНТОН ПАВЛОВИЧ ЧЕХОВ <br />Ана на шията <br />Превод Христо Владов<br /><br />ДЖЕК ЛОНДОН <br />Мъжеството на жената <br />Превод Сидер флорин<br /><br />О.ХЕНРИ <br />Даровете на влъхвите <br />Превод Тодор Вълчев<br /><br />ГИ ДЬО МОПАСАН <br />Приключението на Валтер Шнафс <br />Превод Зефира Кацкова<br /><br />ПРОСПЕР МЕРИМЕ <br />Матео фалконе <br />Превод Ерма Гечева<br /><br />МАРК ТВЕН <br />Разказът на калифорниеца <br />Превод Радка Гекова<br /><br />ЛУИДЖИ ПИРАНДЕЛО <br />Пътешествието <br />Превод Светозар Златаров<br /><br />РЮНОСКЕ АКУТАВА <br />Благодарност за добрината <br />Превод Дора Борова<br /><br />ЙОРДАН ЙОВКОВ <br />Серафим<br /><br />БРАНИСЛАВ НУШИЧ <br />Първата любов <br />Превод Боян Ничев<br /><br />ЯРОСЛАВ ХАШЕК <br />В час по закон Божи <br />Превод Светомир Иванчев<br /><br />ИСАК БАБЕЛ <br />Как ставаше това в Одеса <br />Превод Атанас Далчев<br /><br />ХЕНРИ ДЖЕЙМС <br />Дървото на познанието <br />Превод Павел Главусанов<br /><br />МИГЕЛ ДЕ УНАМУНО <br />Един беден богат човек <br />Превод Лъчезар Мишев<br /><br />Д. Х. ЛОУРЪНС <br />Дъщерята на конетърговеца <br />Превод Павел Главусанов<br /><br />САКИ <br />Мишката <br />Превод Красимира Тодорова<br /><br />КЕТРИН МЕНСФИЙЛД <br />Блаженство <br />Превод Ирина Калоянова<br /><br />ДЖУНИЧИРО ТАНИДЗАКИ <br />Татуировката <br />Превод Вера Вутова<br /><br />ХЪРБЪРТ УЕЛС <br />Човекът, който правеше чудеса <br />Превод Юлия Вучкова<br /><br />АУГУСТ СТРИНДБЕРГ <br />Есен <br />Превод Стефан Икономов<br /><br />ДЖЕЙМС ДЖОЙС <br />Прискърбен случай <br />Превод Асен Христофоров<br /><br />АРТУР ШНИЦЛЕР <br />Смъртта на ергена <br />Превод Красимира Петрова<br /><br />ВИРДЖИНИЯ УЛф <br />Дукесата и бижутерът <br />Превод Жени Божилова<br /><br />СКОТ ФИТЦДЖЕРАЛД <br />Най-разумното нещо <br />Превод Пепа Дончева<br /><br />ЗИГФРИД ЛЕНЦ <br />Нощ в хотела <br />Превод Венцислав Константинов"
