id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
4148167,268329,A History of Rome (Abridged),,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,,,eng,The Folio Society,false,4195413,124,1410,931,212,24,5:125|4:56|3:23|2:5|1:3|total:212,1855,,,4.39,158,12,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"The classical historian Theodor Mommsen (1817 1903) published his monumental History of Rome between 1854 and 1856. His work was received with widespread acclaim by the scholarly community and the reading public. In 1902 Mommsen was awarded the Nobel Prize for Literature and acclaimed as 'the greatest living master of the art of historical writing'. Mommsen rejected traditional Enlightenment accounts, which glorified ancient Rome; instead, guided by a new and rigorous criticism of sources, Mommsen began the demythologisation of Roman history. In a vivacious and engaging style, Mommsen drew bold parallels between the nineteenth century and classical Rome. <br /><br />Information about this Folio Society edition (taken from the Editorial Note):<br /><br />Theodor Mommsen’s <i>Römische Geschichte</i> was first published in three volumes between 1854 and 1856, and was subsequently revised several times. The text of the present volume is derived from William Purdie Dickson’s translation, first published in four volumes by Richard Bentley in London in 1868, of the fourth German edition.<br /><br />The text printed in the ensuing pages preserves slightly less than half of the 1868 edition’s three-quarters of a million words. In abridging a work of such magnitude, strict guiding principles tend to be honoured as much in their breach as in their observance. With that caveat in mind, therefore, the intention in this edition has been to provide, within a single volume, a continuous narrative of the history of Rome, from the origins of the city down to the Civil War that resulted in the sole rule of Julius Caesar (c.753—46BC). At the same time, it is hoped that the selection represents the essential character of Mommsen’s historical vision, and can be read with both pleasure and profit by a non-specialist audience.<br /><br />In pursuit of these goals, the relative amount of space devoted to each of the main periods of Roman history has been preserved, and Mommsen’s own book divisions and titles retained. Similarly, the original chapter titles and breaks—and indeed even the paragraphing—has been followed as closely as possible. Wirth some obvious exceptions, marginal precedence has been given to social and constitutional developments, and to political events and conflicts in Rome and Italy, over foreign policy and the detailed narration of overseas wars. Consequently, the significant amount of background information that Mommsen provided concerning the foreign nations with which Rome came into violent contact—Etruscans, Celts, Carthaginians and the peoples of the Hellenistic eastern Mediterranean among them—has been almost entirely excised. And the summaries on literature and the arts that were tacked on to the end of each book have also had to be omitted. Within these broad parameters, however, every effort has been made to ensure that the full spectrum of Mommsen's themes, methodology, and style is portrayed.<br /><br />So that the text retains its readability, all cuts have been made silently, without the distraction of frequent ellipses. Where it has proved impossible to provide a continuous narrative in Mommsen’s own words, then editorial linking passages, printed in smaller type than the rest of the text, have been supplied. These confine themselves to the bare essentials and take a deliberately conservative line in order to sit more comfortably with the main narrative. the new maps and extensive chronology are also intended to compensate for information otherwise excised. A handful of editorial footnotes and other brief interpolations have been added where essential for sense. All such additions to the original text, as well as any other localised rewordings necessitated by the cuts, are contained within square brackets. Most of Mommsen’s analogies to subsequent historical events, which are one of the many delights of his work, require no explanation for an educated readership.<br /><br />Any attempt to update Mommsen’s scholarship would be presumptuous, if not completely foolhardy, and so all points of fact and interpretation have been allowed to stand without comment. thus, for example, Mommsen’s belief that Caesar was probably born in 102BC—rather than 100 BC, as is now generally accepted—has not been amended. Nor has it been deemed necessary to bring into line with current accepted norms either the spelling of proper nouns or Disckon’s faithful equivalents of Mommsen’s deliberately idiosyncratic and anachronistic rendition of Latin terms. Of these, the most noticeable is undoubtedly the word ‘burgess’ instead of ‘citizen’. While proving that few things date faster than modernity, they also provide an important reminder that Mommsen wrote his history with the pressing political and national issues facing both pre-unification Germany and the rest of the mid-nineteenth0century Europe directly in mind."
7447757,268329,Römisches Staatsrecht (Library Collection-Classics),110800993X,9781108009935,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,8,4,ger,Cambridge University Press,false,9474203,6,4,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1990,12,31,5.00,1,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Theodor Mommsen's influential multi-volume work, first published between 1871 and 1888, is a systematic treatment of the intricate workings of the Roman state. The renowned German scholar proposed an original and sometimes controversial understanding of Roman institutions, based around the categories of nineteenth-century constitutional law. The Romans themselves never actually codified their complicated body of law, but by applying a historical approach to describe the development of Roman law Mommsen succeeds in making it more accessible to the reader. He systematises the many diverse legal elements upon which the Roman constitution was based and offers a coherent reading of it. Volume 3, Part 2 focuses mainly on the Roman Senate. Mommsen lists the number of senators, the process by which they were elected and their qualifications. He describes the Senate's rights, duties and protocol, and its jurisdiction and influence in various spheres within Rome and across the empire."
10301229,268329,"The History of Rome, Vol 4.1 (Library Collection-Classics)",110800976X,9781108009768,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,8,4,eng,Cambridge University Press,false,15203203,5,5,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2009,12,4,5.00,1,0,['268329'],['Theodor Mommsen'],['4.15'],['3142857'],['William Purdie Dickson'],['4.11'],"The classical historian Theodor Mommsen (1817-1903) published his monumental History of Rome between 1854 and 1856. His work was received with widespread acclaim by the scholarly community and the reading public. In 1902 Mommsen was awarded the Nobel Prize for Literature and acclaimed as 'the greatest living master of the art of historical writing'. Mommsen rejected traditional Enlightenment accounts, which glorified ancient Rome; instead, guided by a new and rigorous criticism of sources, he began the demythologisation of Roman history. In a vivacious and engaging style, Mommsen drew bold parallels between the nineteenth century and classical Rome. Volume 4 covers the establishment of the military monarchy; this English translation, first published in 1866, corresponds to the fourth edition of the German third volume. Part 1 begins with the death of Sulla and ends with the subjugation of the West."
30059242,268329,Provinces of the Roman Empire - Volume I,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,50471854,17,7,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2004,2,1,5.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
19826731,268329,The History of Rome (Complete),,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,80961991,2,6,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
29257835,268329,The History of the Roman Republic,1346006083,9781346006086,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,11,4,,Arkose Press,false,49500655,4,6,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2012,2,6,5.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
18297710,268329,Histoire romaine - Livres I à IV : Des commencements de Rome jusqu'aux guerres civiles,,9782221113653,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375808478l/18297710._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375808478l/18297710._SY75_.jpg,2011,5,12,fre,Bouquins,false,44061980,2,11,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2012,1,10,5.00,1,0,"['268329', '1054909']","['Theodor Mommsen', 'Claude Nicolet']","['4.15', '3.76']",[],[],[],
52585232,268329,Storia di Roma dalla guerra contro Mitridate al trionfo di Cesare,881802633X,9788818026337,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72443435,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
43312559,268329,"Römische Geschichte - Band 2 (Römische Geschichte, #2)",,,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545496255l/43312559._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545496255l/43312559._SY75_.jpg,2015,4,28,ger,Verlag Philipp von Zabern in Wissenschaftliche Buchgesellschaft,false,67216745,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1856,,,5.00,1,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Für seine ›Römische Geschichte‹, 1854 bis 1856 in drei Bänden erschienen, erhielt Theodor Mommsen 1902 den Nobelpreis für Literatur. Bis heute - mehr als hundert Jahre nach seiner Entstehung - gilt dieses Werk des großen Althistorikers als Klassiker der Historiographie in deutscher Sprache. Es schildert die Geschichte Roms bis zum Ende der römischen Republik und der Herrschaft Caesars, den Mommsen als genialen Staatsmann darstellt. Es ist, wie Karl Christ in seinem Nachwort schreibt, »ein literarisches wie wissenschaftliches Meisterwerk, das noch immer höchste Autorität genießt. Die Gediegenheit der Kenntnisse, die Sicherheit des Urteils, Passion und suggestiver Stil des Autors haben bewirkt, dass diese Darstellung nichts von ihrem Glanz, ihrem künstlerischen und wissenschaftlichen Rang verloren hat. Die ›Römische Geschichte‹ ist und bleibt ein Höhepunkt unserer Geschichtsschreibung.«"
7271443,268329,Die Kirchengeschichte,3110173255,9783110173253,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381308922l/7271443._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381308922l/7271443._SX50_.jpg,1999,1,1,,Walter de Gruyter,false,22520332,3,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1999,1,1,5.00,1,0,"['1510676', '268329', '1461322']","['Eduard Schwartz', 'Theodor Mommsen', 'Friedhelm Winkelmann']","['5.00', '4.15', '4.00']",[],[],[],
26735877,268329,C. Iulii Solini Collectanea Rerum Memorabilium,1296993329,9781296993320,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444674300l/26735877._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444674300l/26735877._SY75_.jpg,2015,8,22,,Sagwan Press,false,46766232,2,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2015,8,22,5.00,1,0,"['14399322', '268329']","['Gaius Iulius Solinus', 'Theodor Mommsen']","['5.00', '4.15']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
40987860,268329,From Slave to Emperor,1388242540,9781388242541,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,7,25,,Blurb,false,63955731,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['1376970', '15109514', '1301908', '233461', '268329', '251670']","['Tenney Frank', 'A.M. Duff', 'Charles Merivale', 'George La Piana', 'Theodor Mommsen', 'Arthur Kemp']","['4.05', '5.00', '3.67', '4.75', '4.15', '4.27']",[],[],[],"Including the work of professors Tenney Frank, A.M. Duff, Charles Merivale, George La Piana, Theodor Mommsen, and the multiple authors of the Cambridge Ancient History and the Encyclopedia Britannica's Historians' History of the World. Introduction by Arthur Kemp, BA (Pub.Ad., Pol., Sci., Int. Pol.). Although many historians have either ignored the racial factor in the cause of the fall of the Roman Empire, there have been many who recognized race as the critical element in Rome's history. The essay in this book summarizes all the points made by these authors and provides a critically-needed antidote to modern liberal historical interpretations which pretend that race does not exist-and that racial change was the reason for the fall of the Roman Empire. Illustrated, contains full facsimile of Professor Tenney's ""Race Mixture in the Roman Empire"" as first published in the American Historical Review, July 1916."
43603149,268329,Iordanis Romana et Getica,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1882,,,lat,Weidmann,false,67843351,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['10692900', '268329']","['Iordanes', 'Theodor Mommsen']","['3.50', '4.15']",[],[],[],
29763246,268329,Histoire romaine (Livre premier),,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,80962120,20,6,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2012,3,26,5.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],['14584407'],['Charles Alfred Alexandre'],['5.00'],
36685540,268329,Historia de Roma VII,9686138072,,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511975829l/36685540._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511975829l/36685540._SY75_.jpg,1986,,,spa,Ediciones Helios,false,58479053,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],Fundación de la Monarquía Militar
9780362,268329,"Römische Geschichte, Band 6: Länder & Leute von Caesar bis Diocletian",3423060581,9783423060585,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1976,,,ger,dtv,false,14670119,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1976,,,4.00,1,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
9780359,268329,"Römische Geschichte, 8 Bde.",3423059559,9783423059558,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,10,,ger,Dtv,false,80961875,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
43433123,268329,Storia di Roma antica (volume I),,,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546364816l/43433123._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546364816l/43433123._SX50_.jpg,1967,,,ita,G. C. Sansoni editore,false,67517057,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['268329', '18751093', '18751094']","['Theodor Mommsen', 'Giovanni PuglieseCarratelli', 'Guido A. Mansuelli']","['4.15', '4.00', '4.00']","['18751095', '18751096', '18751097']","['D. Baccini', 'G. Burgisser', 'G. Cacciapaglia']","['4.00', '4.00', '4.00']",Contiene:<br />- Libro primo: Dalle origini alla cacciata dei re di Roma.<br />- Libro secondo: Dall'abolizione dei re di Roma sino all'unione d'Italia.<br />- Libro terzo: Dall'unione d'Italia sino alla sottomissione di Cartagine e degli stati<br /> greci.
18903473,268329,Das Römische Imperium der Cäsaren,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,26908297,8,3,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,2011,4,28,4.00,1,1,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
33670275,268329,Storia Di Roma: Dall'unione d'Italia Fino Alla Sottomissione Di Cartagine,1541353757,9781541353756,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,12,29,,Createspace Independent Publishing Platform,false,54541772,1,1,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,"['268329', '16230448']","['Theodor Mommsen', 'Antonio Garibaldo Quattrini']","['4.15', '4.00']",[],[],[],Cartagine Guerra tra Roma e Cartagine per il possesso della Sicilia Estensione dell'Italia fino ai suoi confini naturali Amilcare ed Annibale Guerra annibalica: sino alla battaglia di Canne Guerra annibalica: da Canne a Zama L'occidente dopo la pace annibalica Gli stati orientali e la seconda guerra macedonica
813219,268329,"The Provinces of the Roman Empire from Caesar to Diocletian, Vol 2",1410211681,9781410211682,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,2,1,eng,University Press of the Pacific,false,799155,14,8,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2004,,,3.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],This is volume two of a two-volume set.<br /><br />Contents of this volume:<br />The Euphrates Frontier and the Parthians<br />Syria and the Land of the Nabataeans<br />Judea and the Jews<br />Egypt<br />The African Provinces<br />Index
10231032,268329,"Römisches Staatsrecht, 3 Vols (Library Collection-Classics)",1108009948,9781108009942,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416176824l/10231032._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416176824l/10231032._SY75_.jpg,2010,8,4,ger,Cambridge University Press,false,15130906,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1986,,,3.00,1,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Theodor Mommsen's influential multi-volume work, first published between 1871 and 1888, is a systematic treatment of the intricate workings of the Roman state. The renowned German scholar proposed an original and sometimes controversial understanding of Roman institutions, based around the categories of nineteenth-century constitutional law. The Romans themselves never actually codified their complicated body of law, but by applying a historical approach to describe the development of Roman law Mommsen succeeds in making it more accessible to the reader. He systematises the many diverse legal elements upon which the Roman constitution was based and offers a coherent reading of it."
10231034,268329,"Römisches Staatsrecht, Vol 1 (Library Collection-Classics)",1108009840,9781108009843,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,4,8,ger,Cambridge University Press,false,15130908,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2010,4,8,3.00,1,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Theodor Mommsen's influential multi-volume work, first published between 1871 and 1888, is a systematic treatment of the intricate workings of the Roman state. The renowned German scholar proposed an original and sometimes controversial understanding of Roman institutions, based around the categories of nineteenth-century constitutional law. The Romans themselves never actually codified their complicated body of law, but by applying a historical approach to describe the development of Roman law Mommsen succeeds in making it more accessible to the reader. He systematises the many diverse legal elements upon which the Roman constitution was based and offers a coherent reading of it. In Volume 1 Mommsen focuses on the system of local government and describes in detail how it functioned. He explains the protection offered by the Pontifex maximus and the authority held by the civil and criminal courts, as well as the civil rights given to each community."
