id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1268784,14167341,Тёмные аллеи,5352002373,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,,,rus,Азбука,false,2247887,41,7091,19411,4656,94,5:2347|4:1234|3:700|2:265|1:110|total:4656,1943,,,4.17,4100,46,"['14167341', '14982545']","['Ivan Alekseyevich Bunin', 'Иван Бунин']","['4.05', '4.10']",[],[],[],
52855137,14167341,Fratelli,,9788845982507,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585679626l/52855137._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585679626l/52855137._SY75_.jpg,2020,3,31,ita,Adelphi,true,79045922,2,8,21,6,1,5:0|4:3|3:3|2:0|1:0|total:6,,,,3.50,5,1,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],['4746902'],['Claudia Zonghetti'],['4.26'],"Il signore di San Francisco, di cui anticipiamo qui Fratelli e Il figlio, raccoglie racconti scritti tra il 1911 e il 1919. Di Ivan Bunin (1870-1953), Premio Nobel per la letteratura nel 1933, Adelphi ha pubblicato anche A proposito di Čechov (2015)."
25594488,14167341,Иоанн-Рыдалец,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,true,45400311,1,12,21,5,0,5:3|4:1|3:0|2:1|1:0|total:5,,,,4.20,5,0,"['14167341', '14982545']","['Ivan Alekseyevich Bunin', 'Иван Бунин']","['4.05', '4.10']",[],[],[],"Рассказ Ивана Алексеевича Бунина (1870—1953), впервые опубликованный в 1913 году. Входит в список обязательной литературы для средних школ."
24728299,14167341,Темные аллеи. Жизнь Арсеньева,,9785389066175,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422442548l/24728299._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422442548l/24728299._SY75_.jpg,2013,,,rus,Azbuka,false,44354756,1,15,20,6,1,5:2|4:0|3:3|2:0|1:1|total:6,2013,1,1,3.33,6,1,"['14167341', '14982545']","['Ivan Alekseyevich Bunin', 'Иван Бунин']","['4.05', '4.10']",[],[],[],"И. А. Бунин в истории отечественной литературы занимает особое место. Подлинный мастер слова, первый русский нобелевский лауреат, создатель эталонной, «парчовой» прозы, по точному определению В. В. Набокова.<br />В настоящем издании объединены рассказы и повести Бунина, роман «Жизнь Арсеньева», цикл «Темные аллеи» и стихотворения разных лет. Эти произведения дают ощущение сиюминутного эмоционального переживания в остановившемся времени дореволюционной России, в застывшем великолепии ушедшей эпохи."
797577,14167341,Lazarus and the Gentleman from San Francisco,141010429X,9781410104298,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,11,20,,Fredonia Books (NL),false,783543,3,13,20,6,2,5:2|4:0|3:2|2:2|1:0|total:6,2003,11,,3.33,6,2,"['24953', '14167341']","['Leonid Andreyev', 'Ivan Alekseyevich Bunin']","['4.04', '4.05']",[],[],[],"Lazarus and The Gentleman from San Francisco, while fairly typical of Slavic literature, nevertheless contain few of the elements popularly associated with the work of contemporary Russian writers. They have no sex interest, no photographic descriptions of sordid conditions and no lugubrious philosophizing. These stories are not cheerful, yet their sadness is uplifting rather than depressing. They both contain what the Greek called katharsis in their tragedies - that cleansing atmosphere which purges us of every baser feeling as we read them."
24644207,14167341,Gespräch in der Nacht: Erzählungen 1911,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,true,44256756,2,8,20,5,1,5:0|4:5|3:0|2:0|1:0|total:5,2013,8,1,4.00,4,0,"['14167341', '718757', '8338263']","['Ivan Alekseyevich Bunin', 'Thomas Grob', 'Iwan Bunin']","['4.05', '3.71', '3.85']",['970515'],['Dorothea Trottenberg'],['3.79'],"In diesen 1911 entstandenen Erzählungen verdichtet Iwan Bunin Momentaufnahmen des russischen Dorfes am Vorabend des Ersten Weltkrieges und der Revolution. Oft erzählen seine Figuren selbst ihre Geschichte, so wie die Tochter eines ehemaligen Leibeigenen. Diese Menschen verbindet vielfach ein grausames Schicksal, das ihnen Widerstandsfähigkeit und Überlebenswillen abverlangt.<br />Der aus dem verarmten Landadel stammende Bunin kannte das russische Dorf wie kaum ein Intellektueller seiner Zeit. Er schildert das Leben der Menschen auf dem Lande, und er bettet die Schicksale in wunderbare Landschafts- und Naturbeschreibungen ein, mit denen sie sich zu einem dunkel leuchtenden Tableau fügen."
42282965,14167341,Холодная осень,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,65918745,1,10,20,4,1,5:4|4:0|3:0|2:0|1:0|total:4,,,,5.00,4,1,"['14167341', '14982545']","['Ivan Alekseyevich Bunin', 'Иван Бунин']","['4.05', '4.10']",[],[],[],"Действие рассказа ""Холодная осень"" разворачивается в начале Первой мировой войны. У обрученных рушится семья. Он уходит на войну. И от их любви им оставлен лишь осенний вечер. Это вечер прощания."
35652551,14167341,Maravilhas do Conto Russo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499782128l/35652551._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499782128l/35652551._SX50_.jpg,1957,,,por,,false,57104466,1,5,19,4,0,5:3|4:1|3:0|2:0|1:0|total:4,,,,4.75,4,0,"['5386668', '17021133', '17021134', '17021135', '410680', '15189870', '3072763', '3137322', '14167341', '34055']","['Diaulas Riedel', 'Serge Ivanovitch', 'Alexandre Puchkin', 'Nicolau Gogol', 'Ivan Turgenev', 'León Tolstói', 'Maxim Gorky', 'Fyodor Dostoyevsky', 'Ivan Alekseyevich Bunin', 'Isaac Babel']","['4.20', '4.75', '4.06', '4.33', '3.92', '4.14', '3.88', '4.18', '4.05', '4.08']",[],[],[],"Maravilhas do Conto Universal foi uma coleção lançada pela editora Cultrix na década de 1950 que recebeu inúmeras reedições nas décadas posteriores. Organizada por Diaulas Riedel, trazia em seus volumes, a princípio de capa dura, coletâneas divididas pela nacionalidade dos autores ou temáticas, sendo todos traduzidos do idioma original. Foi uma das coleções que, ao lado das coleções da Nova Cultural, deram início à difusão de obras de referência e divulgação dos clássicos da literatura no Brasil. A editora Cultrix, atualmente associada com a editora Pensamento, não edita mais a coleção."
7331508,14167341,Hrůzný stařec,8023500228,9788023500226,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,,,cze,Orbis,false,8975725,1,10,19,4,0,5:3|4:1|3:0|2:0|1:0|total:4,1991,,,4.75,4,0,"['4624490', '6076026', '26930', '14167341', '14403', '4099543', '854076', '9494', '2802473', '3235763']","['Edgar Allan Poe', 'Saki', 'J. Sheridan Le Fanu', 'Ivan Alekseyevich Bunin', 'Ambrose Bierce', 'Frederick Marryat', 'Robert Louis Stevenson', 'H.P. Lovecraft', 'Pauline C. Smith', 'Stephan Grendon']","['4.17', '3.94', '3.83', '4.05', '3.95', '3.81', '3.85', '4.05', '3.98', '4.75']",[],[],[],
45865516,14167341,Весь Бунин (Великие Русские),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,70682186,1,19,19,4,0,5:3|4:1|3:0|2:0|1:0|total:4,,,,4.75,4,0,"['14167341', '14982545']","['Ivan Alekseyevich Bunin', 'Иван Бунин']","['4.05', '4.10']",[],[],[],"В число произведений И. А. Бунина входят ""Окаянные дни"", ""Господин из Сан-Франциско"", ""Митина любовь"", ""Деревня"", ""Антоновские яблоки"", ""Грамматика любви"", ""Темные аллеи"" и ""Суходол"". <br />Один из самых ярких представителей Русского Зарубежья, Иван Алексеевич Бунин воссоздал трагическое прошлое России и возвысил романтическую любовь в прозе."
25617032,14167341,Сверчок,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,true,45428979,1,13,18,4,0,5:3|4:0|3:1|2:0|1:0|total:4,,,,4.50,4,0,"['14167341', '14982545']","['Ivan Alekseyevich Bunin', 'Иван Бунин']","['4.05', '4.10']",[],[],[],"Рассказ Ивана Алексеевича Бунина (1870—1953), впервые опубликованный в 1911 году. Входит в список обязательной литературы для средних школ."
14667001,14167341,Джордж Гордон Байрон. Избранные произведения в 2 томах (комплект),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338242622l/14667001._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338242622l/14667001._SX50_.jpg,1987,,,rus,Художественная литература. Москва,false,20312174,1,5,18,4,0,5:3|4:0|3:1|2:0|1:0|total:4,1987,1,1,4.50,4,0,"['44407', '5314870']","['Lord Byron', 'Джордж Гордон Байрон']","['3.96', '3.92']","['4741588', '6121460', '6121461', '14167341']","['Vasily Zhukovsky', 'Вильгельм Левик', 'Виктор Топоров', 'Ivan Alekseyevich Bunin']","['3.97', '4.26', '4.07', '4.05']","Джордж Гордон Байрон (1788 - 1824) - великий английский поэт - романтик, оказавший огромное влияние на всю мировую литературу и сыгравший выдающуюся роль в общественной жизни Европы.<br /> В издание вошли избранные стихотворения Байрона, его лучшие поэмы, драматическая поэма ""Манфред"", мистерия ""Каин"", дневники и воспоминания.<br /><br />Том I: В первый том ""Избранных произведений"" английского поэта Джорджа Гордона Байрона (1788 - 1824) вошли лучшие его стихотворения, поэмы и трагедии (1812 - 1820 гг.), публицистика (1812 - 1820 гг.) и дневник 1816 года. <br /><br />Том II: Во второй том входят поэмы и трагедии (1821 - 1823) и Кефалонский дневник (1823)."
15764527,14167341,"Soechodol, Mitja's liefde en Verhalen",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343320213l/15764527._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343320213l/15764527._SX50_.jpg,,,,nl,Nederlandse Boekenclub,false,22366392,1,36,18,5,1,5:1|4:2|3:1|2:1|1:0|total:5,,,,3.60,5,1,"['14167341', '3146086', '6447235']","['Ivan Alekseyevich Bunin', 'I.A. Boenin', 'Boris Raptschinsky']","['4.05', '3.60', '3.60']",[],[],[],"Het boek bevat, naast een uitgebreide inleiding door dr. Boris Raptschinsky en een aantal foto's:<br /><i>Soechodol ~ Mitja's liefde ~ Ignat ~ Aan de Straatweg ~ Een man met lusvormige oren ~ Krekel ~ Een zonnesteek ~ Ida ~ Kazimir Stanislawowitsj ~ Een lichte adem ~ Kameraad Dozorny ~ De meteoor ~ Verjaarsmaal ~ Een vreselijk verhaal ~ Een masker.</i>"
36372451,14167341,Escritos de outubro: Os intelectuais e a Revolução Russa (1917-1924),8575595717,9788575595718,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515154156l/36372451._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515154156l/36372451._SY75_.jpg,2017,9,11,por,Boitempo,false,58059707,1,16,17,4,0,5:1|4:3|3:0|2:0|1:0|total:4,,,,4.25,4,0,"['5386403', '104630', '4452588', '3440144', '34055', '495072', '13997171', '295231', '227043', '107958', '14167341', '3072763', '17211447', '4357742', '93579', '65974', '2957127', '17211448', '61636', '637125', '6931960', '17211449', '10270319', '5786093', '445847', '765128', '426908', '17211450', '43298']","['Bruno Barretto Gomide', 'Vladimir Lenin', 'Vladimir Mayakovsky', 'Aleksandra Kollontai', 'Isaac Babel', 'Nikolai A. Berdyaev', 'Andrei Bely', 'Alexander Blok', 'Alexandr Bogdanov', 'Nikolai Bukharin', 'Ivan Alekseyevich Bunin', 'Maxim Gorky', 'Platon Kerzhentsev', 'Zinaida Gippius', 'Velimir Khlebnikov', 'Leon Trotsky', 'Anatoly Lunacharsky', 'Lev Luntz', 'Osip Mandelstam', 'Sofiia Parnok', 'Vasily Rozanov', 'Pyotr Suvchinsky', 'Teffi', 'Marina Tsvetaeva', 'Yury Tynyanov', 'Aleksander Voronsky', 'Lev S. Vygotsky', 'David Vygodsky', 'Yevgeny Zamyatin']","['4.37', '4.00', '4.12', '3.89', '4.08', '4.19', '3.97', '4.18', '3.53', '3.57', '4.05', '3.88', '4.25', '3.94', '4.39', '4.10', '3.41', '4.25', '4.12', '4.38', '4.01', '4.25', '4.11', '4.28', '4.08', '4.64', '4.19', '4.25', '3.93']",[],[],[],"A Revolução Russa gerou uma infinidade de interpretações feitas por escritores, artistas e filósofos muito variados. Não houve setor da intelligentsia que ficasse indiferente a ela, fosse para expressar entusiasmo, esperança, dúvidas, medos ou críticas fervorosas.<br /> <br />Esta coletânea, organizada por Bruno Barretto Gomide, traz um conjunto significativo dessas vertentes na área da cultura, um mosaico de dissonâncias, composto não apenas dos embates implícitos e explícitos entre os diversos autores, mas das tensões e dificuldades internas enfrentadas por cada um daqueles que vivenciaram e fizeram a Revolução Russa. São textos breves, de uma a doze páginas, produzidos no ""calor da hora"" ou o mais próximo possível do primeiro momento revolucionário (entre 1917 e 1924).<br /> <br />Os escritos selecionados deixam entrever certas surpresas, como Marina Tsvetáieva tomando por ofensa pessoal zombarias proferidas contra Lênin – o qual por sua vez se encontra, páginas antes, elogiando um livro de contos pró-tsaristas sobre a Guerra Civil. Ou ainda, em trechos dos diários de Búnin carregados de ódio contra os acontecimentos, surgem os vestígios de vozes subalternas que, orgulhosas, expressam suas esperanças no porvir. Extraordinárias narrativas contrastivas como as de Téffi e Bábel, Guíppius e Kollontai, atestam que os sonhos daqueles que testemunharam a Revolução são muito mais complexos. E mesmo um único poema (justamente Os doze, de Blok) será objeto de uma intensa discussão que atravessará diversos textos como uma melodia áspera, já que era indispensável saber qual seria seu lugar – se o primeiro ou o último de uma era.<br /> <br />O projeto abarca textos ligados, entre outros, ao marxismo, eurasianismo, ""ciitismo"", emigração, filosofia simbolista/ religiosa, movimentos da poesia e da prosa de vanguarda. São críticas, artigos e fragmentos de diários e cartas de Bábel, Berdiáev, Biély, Blok, Bogdánov, Bukhárin, Búnin, Górki, Guíppius, Kérjentsev, Khlébnikov, Kollontai, Lênin, Lunatchárski, Lunts, Maiakóvski, Mandelstam, Parnók, Rózanov, Suvtchínski, Téffi, Trótski, Tsvetáieva, Tyniánov, Vorônski, Vygódski, Vygótski, Zamiátin.<br /> <br />Tais passagens constituem as notas mais vivas desse evento, pois nelas se pergunta a cada instante “o que fazer?” diante do caos e violência de uma mudança que, sem possuir quaisquer precedentes, promete acabar com a miséria e trazer a paz mundial.<br /> <br />[Baseado no texto de orelha de Tiago Pinheiro]"
