id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17716,1433597,Waiting for Godot,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327910301l/17716._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327910301l/17716._SY75_.jpg,2011,,,eng,Grove,false,2635502,245,263469,580817,151673,5278,5:50724|4:49186|3:33099|2:12492|1:6172|total:151673,1952,,,3.83,130979,3620,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"The story revolves around two seemingly homeless men simply waiting for someone—or something—named Godot. Vladimir and Estragon wait near a tree, inhabiting a drama spun of their own consciousness. The result is a comical wordplay of poetry, dreamscapes, and nonsense, which has been interpreted as mankind’s inexhaustible search for meaning. Beckett’s language pioneered an expressionistic minimalism that captured the existential post-World War II Europe. His play remains one of the most magical and beautiful allegories of our time."
633692,1433597,Company,0714538574,9780714538570,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,876654,17,925,1731,445,39,5:160|4:148|3:80|2:42|1:15|total:445,1979,1,1,3.89,298,17,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"Considered the crown of Samuel Beckett's Late Period, <i>Company</i> has become a modern classic, an extraordinary blending of thought and memory, with poignant glimpses of childhood, including even the author's birth, juxtaposed with a voice, one and many, examining the situation of one lying on his back in the dark, 'the fable of one fabling of one with you in the dark.' <i>Company</i> contains some of Beckett's most quoted passages and has been given many times on the stage as a monologue, at the Royal National Theatre, London, at Barrault's Théatre de Rond Point in Paris and elsewhere."
54043,1433597,"I Can't Go On, I'll Go On: A Samuel Beckett Reader",0802132871,9780802132871,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,1,12,,Grove Press,false,52694,5,932,1584,364,19,5:177|4:148|3:31|2:6|1:2|total:364,1976,1,1,4.35,357,19,"['1433597', '6983638']","['Samuel Beckett', 'Richard W. Seaver']","['3.88', '4.35']",[],[],[],"Winner of the Nobel Prize for literature and acknowledged as one of the greatest writers of our time, Samuel Beckett has had a profound impact upon the literary landscape of the twentieth century. In this one-volume collection of his fiction, drama, poetry, and critical writings, we get an unsurpassed look at his work. Included, among others, are:<br /><br />- The complete plays Waiting for Godot, Krapp’s Last Tape, Cascando, Eh Joe, Not I, and That Time<br />- Selections from his novels Murphy, Watt, Mercier and Camier, Molloy, and The Unnamable<br />- The shorter works “Dante and the Lobster,” “The Expelled,” Imagination Dead Imagine, and Lessness<br />- A selection of Beckett’s poetry and critical writings<br /><br />With an indispensable introduction by editor and Beckett intimate Richard Seaver, and featuring a useful select bibliography, I Can’t Go On, I’ll Go On is indeed an invaluable introduction to a writer who has changed the face of modern literature."
333310,1433597,Collected Poems in English and French,0802130968,9780802130969,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,1,21,eng,Grove Press,false,516487,24,842,1536,397,25,5:123|4:139|3:99|2:32|1:4|total:397,1961,,,3.87,290,15,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"This collection gathers together the Nobel Prize-winning writer Samuel Beckett's English poems (including Whoroscope, his first published verse), English translations of poems by Eluard, Rimbaud, Apollinaire, and Chamfort, and poems in French, several of which are presented in translation."
36436067,1433597,The End,0241338972,9780241338971,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519387564l/36436067._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519387564l/36436067._SX50_.jpg,2018,2,22,eng,Penguin Classics,false,58136652,6,942,1468,463,56,5:51|4:117|3:171|2:108|1:16|total:463,1946,,,3.17,459,55,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"<i>'They didn't seem to take much interest in my private parts which to tell the truth were nothing to write home about, I didn't take much interest in them myself.'</i><br /><br />From the master of the absurd, these two stories of an unnamed vagrant contending with decay and death combine bleakness with the blackest of humour.<br /><br />Penguin Modern: fifty new books celebrating the pioneering spirit of the iconic Penguin Modern Classics series, with each one offering a concentrated hit of its contemporary, international flavour. Here are authors ranging from Kathy Acker to James Baldwin, Truman Capote to Stanislaw Lem and George Orwell to Shirley Jackson; essays radical and inspiring; poems moving and disturbing; stories surreal and fabulous; taking us from the deep South to modern Japan, New York's underground scene to the farthest reaches of outer space."
328905,1433597,بیست و یک داستان از نویسندگان معاصر فرانسه,9644482638,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,,,per,نیلوفر,false,319523,1,894,1457,376,40,5:98|4:162|3:92|2:19|1:5|total:376,2005,,,3.88,376,40,"['936799', '6476638', '664267', '102693', '49757', '54103', '5552754', '224116', '15959', '120452', '7689', '811357', '32807', '1466', '1565118', '957894', '181779', '1433597', '7732', '4681508', '5463981', '6476647']","['ابوالحسن نجفی', 'Jules Tellier', 'Charles-Louis Philippe', 'André Maurois', 'Joseph Kessel', 'Jean Giono', 'Michel Déon', 'Gilles Perrault', 'Boris Vian', 'Jean Cau', 'Eugène Ionesco', 'Jean Freustié', 'Romain Gary', 'Jean-Paul Sartre', 'Roger Ikor', 'Albert Camus', 'Claude Roy', 'Samuel Beckett', 'Marguerite Yourcenar', 'René-Jean Clot', 'Georges-Olivier Châteaureynaud', 'Gabriel Blondé']","['3.99', '3.88', '3.77', '4.31', '3.92', '4.04', '3.80', '3.91', '3.87', '3.81', '3.91', '3.87', '4.02', '3.99', '3.87', '4.00', '3.79', '3.88', '4.11', '3.82', '3.68', '3.88']",[],[],[],تنوع و غنای ادبیات معاصر فرانسه را از همین‌مقدار اندک می‌توان دریافت. دیدگاه‌ها گوناگون و سبک‌ها بسیارمتفاوت است و مترجم کوشیده‌است تا تفاوت سبک‌ها را در ترجمه منعکس‌کند.<br />ماجراها همه ظاهراً در سطح زندگی روزمرّه می‌گذرد: دیداری‌زودگذر میان یک‌زن و مرد که گویی برای ایجاد زندگی مشترک به‌هم‌رسیده‌اند؛ عشق طولانی و خاموشِ زنی به‌مردی و گرفتن انتقام از پسرِ بی‌گناهِ آن‌مرد؛ مردی‌که یار را نزدیک خود دارد و به‌دنبال او گرد شهر می‌گردد؛ پیوند دوستی میان یک‌سرباز روس و یک‌سرباز فرانسوی بی‌آنکه زبان همدیگر را بفهمند؛ اختلاف‌نظر و جدایی دردناک میان یک‌زن و شوهر ایرلندی برسر آزادی و استقلال کشورشان؛ جان‌کندنِ تدریجی سه‌تن در زندان در شب پیش‌از تیرباران‌شدن؛ چگونه مردی پس‌از دیدن پیروزی شر بر خیر به‌غلط می‌پندارد که حق با شرّ است و فراموش می‌کند که جبر زندگی انسانْ مبارزه‌با بدی است ولو این‌مبارزه به‌شکست‌بینجامد؛ خوش‌بودن مردی در اتاقی و رانده‌شدنش ازآن‌جا و همواره دنبال آن اتاق گشتن؛ تباه‌شدن زندگی معلمی‌که درس خصوصی می‌دهد...<br />ماجراها گاهی ازسطح زندگی روزمرّه فراتر می‌رود: هتلی‌که قصد کشتن مهمانانش را دارد و این‌را پیشاپیش به‌آنها اطّلاع‌داده‌است؛ چگونه نقّاش پیر قایقی می‌سازد و ازچنگ امپراتور مخوف چین می‌گریزد؛ چگونه یک«پنی» می‌تواند خوشبختی بیاورد؛ مردی‌که فراموش‌کرده‌است‌که درجواب «حال شما چطور است؟» باید بگوید «بد نیستم، شما چطورید؟»؛ عقد قرارداد میان شیطان و یک‌دانشجوی علوم دینی؛ چگونه مردم شهر یک‌یک مبدّل‌به کرگدن می‌شوند؛<br />و سرانجام، یک‌سفر طولانی با راه‌آهن و مسافری‌که مقصد خود را گم‌کرده‌است.
12306867,1433597,The Penguin Book of Modern British Short Stories,0241952867,9780241952863,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1314281947l/12306867._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1314281947l/12306867._SY75_.jpg,2011,4,28,,Penguin,false,478626,4,1150,1377,385,37,5:66|4:142|3:140|2:22|1:15|total:385,1987,,,3.58,70,5,"['54552', '17439', '1433597', '52578', '163271', '57189', '13078', '2533', '25249', '25022', '306', '996', '41121', '7728', '13093', '10039', '7010931', '16002', '7184', '52280', '50416', '6570', '39738', '2408', '27500', '11337', '4183', '3299', '1462', '8189116', '131258', '3449', '4280', '210188']","['Malcolm Bradbury', 'Malcolm Lowry', 'Samuel Beckett', 'Elizabeth Bowen', 'V.S. Pritchett', 'Dylan Thomas', 'Kingsley Amis', 'Graham Greene', 'Angus Wilson', 'Jean Rhys', 'William Golding', 'Ted Hughes', 'Alan Sillitoe', 'Doris Lessing', 'Muriel Spark', 'John Fowles', 'J.G. Ballard', 'William Trevor', ""Edna O'Brien"", 'B.S. Johnson', 'Fay Weldon', 'David Lodge', 'Beryl Bainbridge', 'Ian McEwan', 'Angela Carter', 'Martin Amis', 'Rose Tremain', 'Salman Rushdie', 'Julian Barnes', 'Emma Tenannt', 'Clive Sinclair', 'Graham Swift', 'Kazuo Ishiguro', 'Adam Mars-Jones']","['3.94', '3.79', '3.88', '3.63', '3.84', '4.16', '3.66', '3.89', '4.29', '3.65', '3.68', '4.09', '3.79', '3.65', '3.69', '3.94', '3.71', '3.81', '3.52', '3.94', '3.48', '3.80', '3.52', '3.73', '3.93', '3.60', '3.83', '3.83', '3.71', '3.57', '3.62', '3.66', '3.84', '3.70']",[],[],[],"<i>The Penguin Book of Modern British Short Stories,</i> edited by novelist and critic Malcolm Bradbury, is a collection of the finest short stories from our best loved authors, including Samuel Beckett, Graham Greene, William Golding, Kingsley Amis, Doris Lessing, Muriel Spark, J. G. Ballard, William Trevor, Ian McEwan, Martin Amis, Rose Tremain, Salman Rushdie, Graham Swift and Kazuo Ishiguro.<br /><br /><b>'The short story has become one of the major forms of modern literary expression - in some ways the most modern of them all.'</b><br /><b></b><br />The story of the British short story since the Second World War is one of change and revolution and this powerful and moving collection brilliantly demonstrates the evolution of the form.<br /><br />Containing thirty-four of the most widely regarded postwar British writers, it features tales of love and crime, comedy and the supernatural, the traditional as well as the experimental. This many-storied, many-splendored collection is a brilliant portrait of the generation of writers who have immediately influenced the brightest, sharpest and most intriguing writers who continue to emerge today.<br /><br />Malcolm Bradbury was a novelist, critic, television dramatist and professor of American studies and creative writing. He was awarded the CBE in 1991 for his services to Literature and was knighted in the 2000 New Year's Honours List. He died in 2000."
820034,1433597,Ill Seen Ill Said,0714538957,9780714538952,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1982,8,1,eng,Calder Publications,false,1645516,19,756,1206,319,32,5:99|4:102|3:79|2:27|1:12|total:319,1981,,,3.78,241,20,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"This late work from Samuel Beckett is the haunting picture of an old woman alone in a cabin, who watches the evening and the morning star and ventures out chiefly to visit a grave. In prose of great poetic beauty, which the author translated from his original French text Mal vu mal dit in 1982, Beckett returns to the imagery of the Old and New Testaments to speculate on the great questions of human existence. One of the great writers of the 20th century, Beckett won the Nobel Prize in 1969. He is remembered primarily as a novelist and playwright, producing Waiting for Godot and the trilogy Molloy, Malone Dies, and The Unnameable, though he was also a poet and, when he chose to be, a discerning critic of great originality. Beckett continues to exert a powerful influence on other writers and interest in his work has grown since his death in 1989."
16380263,1433597,Krapp's Last Tape and Not I,9629546809,9789629546809,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485896695l/16380263._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485896695l/16380263._SX50_.jpg,2006,3,1,eng,Naxos Audiobooks,false,55106977,3,456,1181,303,11,5:107|4:94|3:71|2:26|1:5|total:303,2006,,,3.90,261,9,"['1433597', '441204', '81140', '202818', '439445']","['Samuel Beckett', 'Jim Norton', 'John Moffatt', 'Juliet Stevenson', 'Peter Marinker']","['3.88', '3.77', '3.82', '3.84', '3.76']",[],[],[],
969733,1433597,The Lost Ones,039417786X,9780394177861,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,1,1,,Grove/Atlantic,false,954630,16,636,1148,296,38,5:107|4:90|3:62|2:30|1:7|total:296,1970,10,1,3.88,212,23,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"Comme un thème que propose un compositeur, auquel les interprètes musiciens peuvent apporter toutes sortes de variations personnelles, c’est un thème que Samuel Beckett nous propose dans Le Dépeupleur. Il crée avec une rigueur mathématique et géométrique un microcosme totalement clos, un « cylindre surbaissé » qu’il peuple d’une foule d’êtres captifs. Il y fait régner des castes, des hiérarchies très précises, et des lois extrêmement rigoureuses. Pour autant, l’interprétation du thème reste ouverte et c’est même dans la multiplicité des lectures qu’il suscite que réside son infinie richesse."
54075,1433597,Dream of Fair to Middling Women,1559708271,9781559708272,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,10,6,,Arcade Publishing,false,2109794,25,913,1134,353,36,5:44|4:96|3:130|2:57|1:26|total:353,1932,,,3.21,261,23,"['1433597', '213556', '1566322']","['Samuel Beckett', ""Eoin O'Brien"", 'Edith Fournier']","['3.88', '3.33', '3.27']",[],[],[],"Now published for the first time--Samuel Beckett's first novel, written in the Hotel Trianon in Paris in the summer of 1932 when the author was 26. Recognized as one of the great writers of the 20th-century, Beckett's Waiting for Godot revolutionized contemporary theater and his fiction is ranked by many with that of Joyce and Proust."
