id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17125,19771050,One Day in the Life of Ivan Denisovich,0374529523,9780374529529,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574794164l/17125._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574794164l/17125._SY75_.jpg,2005,3,16,eng,"Farrar, Straus and Giroux",false,838042,328,140143,354916,89853,4012,5:29008|4:35100|3:19560|2:4611|1:1574|total:89853,1962,11,,3.95,74555,2573,"['19771050', '192496']","['Aleksandr Solzhenitsyn', 'H.T. Willetts']","['4.05', '3.95']",[],[],[],"<b>The only English translation authorized by Aleksandr Solzhenitsyn </b><br /><br />First published in the Soviet journal <i>Novy Mir</i> in 1962, <i>One Day in the Life of Ivan Denisovich</i> stands as a classic of contemporary literature. The story of labor-camp inmate Ivan Denisovich Shukhov, it graphically describes his struggle to maintain his dignity in the face of communist oppression. An unforgettable portrait of the entire world of Stalin's forced work camps, <i>One Day in the Life of Ivan Denisovich</i> is one of the most extraordinary literary documents to have emerged from the Soviet Union and confirms Solzhenitsyn's stature as ""a literary genius whose talent matches that of Dosotevsky, Turgenev, Tolstoy""--Harrison Salisbury<br /><br />This unexpurgated 1991 translation by H. T. Willetts is the only authorized edition available, and fully captures the power and beauty of the original Russian."
216511,19771050,"The Solzhenitsyn Reader: New and Essential Writings, 1947-2005",1933859008,9781933859002,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328836870l/216511._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328836870l/216511._SX50_.jpg,2006,11,1,,Intercollegiate Studies Institute,false,209617,2,258,327,79,12,5:38|4:23|3:12|2:3|1:3|total:79,2006,11,1,4.14,56,8,"['241226', '19771050']","['Edward E. Ericson Jr.', 'Aleksandr Solzhenitsyn']","['4.23', '4.05']",[],[],[],"This reader, compiled by renowned Solzhenitsyn scholars Edward E. Ericson, Jr., and Daniel J. Mahoney in collaboration with the Solzhenitsyn family, provides in one volume a rich and representative selection of Solzhenitsyn's voluminous works. Reproduced in their entirety are early poems, early and late short stories, early and late ""miniatures"" (or prose poems), and many of Solzhenitsyn’s famous—and not-so-famous—essays and speeches. The volume also includes excerpts from Solzhenitsyn's great novels, memoirs, books of political analysis and historical scholarship, and the literary and historical masterpieces <i>The Gulag Archipelago</i> and <i>The Red Wheel</i>. More than one-quarter of the material has never before appeared in English (the author’s sons prepared many of the new translations themselves). <i>The Solzhenitsyn Reader</i> reveals a writer of genius, an intransigent opponent of ideological tyranny and moral relativism, and a thinker and moral witness who is acutely sensitive to the great drama of good and evil that takes place within every human soul. It will be for many years the definitive Solzhenitsyn collection."
238389,19771050,Prussian Nights: A Poem,0374513910,9780374513917,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311981220l/238389._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311981220l/238389._SY75_.jpg,1977,6,1,,"Farrar, Straus and Giroux",false,156633,7,224,253,67,9,5:16|4:23|3:26|2:1|1:1|total:67,1974,,,3.78,56,9,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],['29436'],['Robert Conquest'],['3.94'],"""The pictorial quality of the whole poem is an eye-opener. There is always a tendency, on the part of his detractors, to make of Solzhenitsyn something less than he is, but here is further evidence that he is something more than even his admirers thought."" - Clive James, <i> New Statesman </i>"
4108345,19771050,"Двести Лет Вместе, 1795-1995",5858871518,9785858871514,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570615072l/4108345._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570615072l/4108345._SY75_.jpg,2002,,,rus,Русский путь,false,14205321,11,606,249,64,10,5:29|4:13|3:15|2:0|1:7|total:64,2002,,,3.89,14,0,"['19771050', '13622681']","['Aleksandr Solzhenitsyn', 'Александр Солженицын']","['4.05', '4.25']",[],[],[],"«Двести лет вместе (1795—1995)» — литературно-историческое исследование А. И. Солженицына, посвящённое русско-еврейским отношениям в Российской империи и СССР в период между 1795 и 1995 годами. Первая часть охватывает период с 1795 по 1916 год, вторая — с 1917 года до конца XX века."
1319589,19771050,From Under the Rubble,0895268906,9780895268907,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565484415l/1319589._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565484415l/1319589._SX50_.jpg,2018,2,27,,Gateway Editions,false,1420123,6,385,241,57,8,5:25|4:22|3:8|2:2|1:0|total:57,1975,1,1,4.23,46,7,"['19771050', '1837529', '14029532', '1067961', '14029531', '1209990']","['Aleksandr Solzhenitsyn', 'Mikhail Agursky', 'Evgeny Barabanov', 'Vadim Borisov', 'F. Korsakov', 'Igor R. Shafarevich']","['4.05', '4.15', '4.18', '4.18', '4.18', '4.21']",[],[],[],"Alexander Solzhenitsyn and six dissident colleagues who at the time of publication were still living in the USSR — six men totally vulnerable to arrest, imprisonment, or execution by the Soviet authorities — joined in the midseventies to write a book which surely remains the most extraordinary debate of a nation’s future published in modern times. Shattering a half-century of silence, From Under the Rubble constitutes a devastating attack on the Soviet regime, a moral indictment of the liberal West, and a Christian manifesto calling for a new society — one whose dominant values would be spiritual rather than economic. Personally edited by the Nobel Prize-winning author, fired by his own substantial contributions, From Under the Rubble articulates Solzhenitsyn’s most fervent call to action. His daring, and the remarkable courage of his colleagues, is testament to the seriousness of their demand for a revolution in which one does not kill one’s enemies, but in which “one puts oneself in danger for the sake of the nation!” With an introduction by Max Hayward, and translated under the direction of Michael Scammell. The contributors: Alexander Solzhenitsyn, Mikhail Agursky, Evgeny Barabanov, Vadim Borisov, F. Korsakov, A.B., Igor Shafarevich."
17906778,19771050,Един ден на Иван Денисович,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368211229l/17906778._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368211229l/17906778._SX50_.jpg,1990,11,16,bul,Интерпринт,false,66365299,1,117,238,61,6,5:22|4:20|3:12|2:5|1:2|total:61,,,,3.90,61,6,"['19771050', '8340735']","['Aleksandr Solzhenitsyn', 'Александър Солженицин']","['4.05', '4.27']","['4177173', '7271365', '7084873']","['Лиляна Минкова', 'Манол Наков', 'Венцел Райчев']","['4.06', '3.92', '4.17']","Съдържание: <br /><br />1. Един ден на Иван Денисович / Одинь день Ивана Денисовича, 1963<br />2. Матрьонината къща / Матрёнин двор, 1963<br />3. Захар Торбата / Заха`р Калита, 1965<br />4. Великденско кръстно шествие / Пасхальный крестный ход, 1966<br />5. Колко жалко / Как жаль, 1965<br />6. Дясната ръка / Правая кисть, 1960<br /><br />Лагерните си премеждия Солженицин описва първо в повестта „Един ден на Иван Денисович“. Тя излиза през 1962 г. в сп. „Новый мир“ с личното разрешение на съветския лидер Никита Хрушчов, повел борба с „култа към личността“ на Сталин. Повестта е посрещната с възторг от критиката, която я сравнява със „Записките от мъртвия дом“ на Достоевски. Разказът „Дясната ръка е написан през 1960 г. по истински случай, когато авторът е лежал в раковия диспансер в Ташкент. През 1965-а е бил предложен на няколко съветски списания. Отхвърлен е. Разпространяван чрез „Самиздат“. Публикуван е чак през 1990 г. в сп. „Дружба народов“."
763617,19771050,The World Treasury of Modern Religious Thought,0316697702,9780316697705,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298529635l/763617._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298529635l/763617._SY75_.jpg,1990,2,1,,Little Brown and Company,false,749700,3,236,238,63,8,5:18|4:20|3:20|2:3|1:2|total:63,1990,1,,3.78,62,8,"['5414963', '957894', '29357', '23117', '38285', '1069006', '36913', '46407', '35812', '195780', '11038', '97830', '11628', '8734', '1211478', '9810', '148309', '5593603', '47146', '12080', '46259', '4185803', '119043', '226829', '41343', '157616', '63191', '14521', '24706', '7014283', '6172', '204080', '5387', '40967', '85920', '29333', '18395', '72357', '112836', '59323', '14676600', '23924', '19771050', '1938', '10017', '7084', '718319', '15865']","['Jaroslav Pelikan', 'Albert Camus', 'Martin Buber', 'Karl Barth', 'C.G. Jung', 'C.S. Lewis', 'Rabindranath Tagore', 'Seyyed Hossein Nasr', 'Georges Bernanos', 'Gerard Manley Hopkins', 'Immanuel Kant', 'Jane Ellen Harrison', 'Edward Gibbon', 'Dorothy L. Sayers', 'James George Frazer', 'Albert Einstein', 'Alfred North Whitehead', 'Étienne Gilson', 'Albert Schweitzer', 'Ralph Waldo Emerson', 'Fazlur Rahman', 'Nathan Söderblom', 'Dorothy Day', 'Gilbert Murray', 'Paul Tillich', 'Friedrich Heiler', 'Muhammad Iqbal', 'Mircea Eliade', 'John Henry Newman', 'G.K. Chesterton', 'Søren Kierkegaard', 'Anders Nygren', 'Pierre Teilhard de Chardin', 'Annemarie Schimmel', 'Ludwig Feuerbach', 'Dietrich Bonhoeffer', 'Simone Weil', 'Sarvepalli Radhakrishnan', 'Evelyn Underhill', 'Gershom Scholem', 'Abraham Heschel', 'Martin Luther King Jr.', 'Aleksandr Solzhenitsyn', 'Friedrich Nietzsche', 'Sigmund Freud', 'Karl Marx', 'William Ernest Henley', 'William  James']","['4.16', '4.00', '4.10', '4.11', '4.21', '4.15', '4.13', '4.14', '3.83', '4.09', '3.91', '4.02', '4.04', '4.05', '4.03', '4.08', '4.01', '4.19', '3.98', '4.07', '4.09', '3.84', '4.10', '3.89', '4.07', '3.88', '4.41', '4.07', '4.18', '3.97', '4.07', '3.97', '4.06', '4.02', '3.75', '4.26', '4.13', '4.17', '4.08', '4.15', '3.79', '4.46', '4.05', '4.05', '3.82', '3.74', '4.29', '4.00']",[],[],[],"This world treasury is a collection of some of the greatest and most profound pieces of religious, contemplative and inspirational writings of our time. The contributors represent a range of perspectives from the early 19th century to the present day. They include such figures as Albert Camus, Friedrich Nietzche, Alexander Solzhenitsyn, Fyodor Dostoyevsky, Ralph Waldo Emerson and Muhammed Iqbal. The collection is organized topically into eight sections that treat such major themes as the will to believe, the grandeur of God and visions of the other world."
219820,19771050,The Russian Question at the End of the Twentieth Century,0374252912,9780374252915,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,7,1,,Farrar Straus Giroux,false,3229336,5,170,206,53,8,5:14|4:23|3:12|2:4|1:0|total:53,1994,,,3.89,48,8,"['19771050', '3935782']","['Aleksandr Solzhenitsyn', 'Yermolai Solzhenitsyn']","['4.05', '3.85']",[],[],[],
775235,19771050,Rebuilding Russia: Reflections and Tentative Proposals,000272149X,9780002721493,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1270718221l/775235._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1270718221l/775235._SX50_.jpg,1991,,,eng,Harvill Press,false,761274,6,162,181,51,3,5:9|4:18|3:17|2:6|1:1|total:51,1990,10,17,3.55,42,2,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],"<br /><div>The Nobel Laureate's seminal essay, first published in Komsomolskalya Pravda, gives his thoughts on the political and economic choices facing Russia in the post-Communist era, from the role of the non-Slavic republics to the KGB's attempts to justify its further grip on the country.<br /></div><br />"
22037719,19771050,Матрёнин двор,5916310862,9785916310863,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399214499l/22037719._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399214499l/22037719._SY75_.jpg,2010,,,rus,ПРОЗАиК,false,73671119,3,66,167,43,4,5:18|4:10|3:7|2:8|1:0|total:43,2010,,,3.88,34,4,"['19771050', '13622681']","['Aleksandr Solzhenitsyn', 'Александр Солженицын']","['4.05', '4.25']",[],[],[],"В книгу вошли избранные рассказы классика ХХ века Александра Исаевича Солженицына (1918-2008), в том числе и включенные в школьную программу для обязательного чтения.<br /><br />Содержание:<br />Один день Ивана Денисович<br />Матренин двор<br />Случай на станции Кочетовка"
13071426,19771050,Cuentos en miniatura y otros relatos,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321532274l/13071426._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321532274l/13071426._SX50_.jpg,1990,4,,spa,Andrés Bello,false,18237683,7,84,157,44,3,5:12|4:9|3:16|2:6|1:1|total:44,1968,12,1,3.57,16,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],['2733797'],['Gisela Silva Encina'],['3.62'],
23003520,19771050,Jeden den Ivana Děnisoviče a jiné povídky,8070221070,9788070221075,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408564328l/23003520._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408564328l/23003520._SX50_.jpg,1991,,,cze,Lidové nakladatelství,false,68217444,3,66,152,37,2,5:13|4:17|3:6|2:0|1:1|total:37,1965,,,4.11,18,1,"['19771050', '15092421', '15648796']","['Aleksandr Solzhenitsyn', 'Alexandr Isajevič Solženicyn', 'Jiří Sýkora']","['4.05', '3.99', '4.29']","['4427285', '2909798']","['Sergej Machonin', 'Anna Nováková']","['4.08', '3.99']","Kniha zpřístupňuje mladým čtenářům nejlepší zatím Solženicynovy novely a povídky Jeden den Ivana Děnisoviče, Případ na stanici Krečetovka, Matrjonina chalupa, Ve vyšším zájmu. Přibližuje jim autora, který zejména Jedním dnem Ivana Děnisoviče vyvolal světovou pozornost, stal se zvláště doma terčem protikladných kritik a získal si pevné místo v soudobé sovětské literatuře nehonosností a bezprostředností svého projevu i odvahou zachytit realitu zjevů a lidí právě takovou, jaká je."
219819,19771050,"Март Семнадцатого (The Red Wheel, #3.1)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1986,,,rus,YMCA-Press,false,212834,9,213,150,34,6,5:21|4:8|3:3|2:2|1:0|total:34,1988,,,4.41,2,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
2771384,19771050,The Socialist Phenomenon,0060140178,9780060140175,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414732193l/2771384._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414732193l/2771384._SY75_.jpg,,,,,,false,2797113,3,332,150,34,9,5:21|4:9|3:2|2:1|1:1|total:34,1980,,,4.41,34,9,"['1209990', '19771050']","['Igor R. Shafarevich', 'Aleksandr Solzhenitsyn']","['4.21', '4.05']",['3855523'],['William Tjalsma'],['4.41'],"Shafarevich's book The Socialist Phenomenon, which was published in the US by Harper &amp; Row in 1980, analyses numerous examples of socialism, from ancient times, through various medieval heresies, to a variety of modern thinkers and socialist States. From these examples he claims that all the basic principles of socialist ideology derive from the urge to suppress individuality. The Socialist Phenomenon consists of three major parts:<br /><br /> 1. Chiliastic Socialism: Identifies socialist ideas amongst the ancient Greeks, especially Plato, and in numerous medieval heretic groups such as the Cathars, Brethren of the Free Spirit, Taborites, Anabaptists, and various religious groups in the English Civil War, and modern writers such as Thomas More, Campanella, and numerous Enlightenment writers in 18th-century France.<br /> 2. State Socialism: Describes the socialism of the Incas, the Jesuit state in Paraguay, Mesopotamia, Egypt, and China.<br /> 3. Analysis: Identifies three persistent abolition themes in socialism - the abolition of private property, the abolition of the family, and the abolition of religion (mainly, but not exclusively, Christianity).<br /><br />Shafarevich argues that ancient socialism (such as Mesopotamia and Egypt) was not ideological, as an ideology socialism was a reaction to the emergence of individualism in the Axial Age. He compares Thomas More's (Utopia) and Campanella's (City of the Sun) visions with what is known about the Inca Empire, and concludes that there are striking similarities. He claims that we become persons through our relationship with God, and argues that socialism is essentially nihilistic, unconsciously motivated by a death instinct. He concludes that we have the choice of either pursuing death or life."
775233,19771050,Invisible Allies,1887178082,9781887178082,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562810884l/775233._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562810884l/775233._SX50_.jpg,1995,12,1,,Counterpoint LLC,false,212833,4,133,135,33,3,5:12|4:15|3:3|2:3|1:0|total:33,1995,11,,4.09,28,2,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],"['117524', '114586']","['Alexis Klimoff', 'Michael Nicholson']","['3.80', '3.89']","In an intimate memoir that whispers with the intrigue of a spy novel, Aleksandr Solzhenitsyn pays tribute to the once-anonymous heroes who risked their lives to bring The Gulag Archipelago and his other works to the West during the darkest days of the Soviet Union."
