id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
28008683,6669,Kwiaty zła,8308025315,9788308025315,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX50_.jpg,1994,,,pol,Wydawnictwo Literackie,false,2089235,1001,106988,198341,46569,1318,5:23284|4:14789|3:6398|2:1473|1:625|total:46569,1857,6,25,4.26,4,0,['13847'],['Charles Baudelaire'],['4.21'],"['3248883', '14717849', '14717850', '14717851', '1934339', '1380465', '2930254', '14717852', '8444436', '6519686', '4539134', '4465390', '5287494', '1058344', '84259', '3282325', '2917159', '14717853', '14717854', '7017000', '8190846', '3044340', '14717855', '6669', '4633607', '2894496', '14717856', '14717857', '14717858', '14717859', '15092733']","['Zbigniew Bieńkowski', 'Jerzy Brzozowski', 'Stanisław Korab-Brzozowski', 'Bolesław Wieniawa-Długoszowski', 'Wiktor Gomulicki', 'Mieczysław Jastrun', 'Ireneusz Kania', 'Roman Kołoniecki', 'Feliks Konopka', 'Czesław Jastrzębiec-Kozłowski', 'Antoni Lange', 'Maria Leśniewska', 'Jerzy Litwiniuk', 'Tadeusz Lubelski', 'Czesław Miłosz', 'Artur Międzyrzecki', 'Zenon Przesmycki', 'Zofia Trzeszczkowska', 'Jan Opęchowski', 'Bronisława Ostrowska', 'Marian Piechal', 'Seweryn Pollak', 'Włodzmierz Słobodnik', 'Wisława Szymborska', 'Józef Waczków', 'Adam Ważyk', 'Ewa Wende', 'Bohdan Wydżga', 'Marianna Zajączkowska-Abrahamowicz', 'Kazimiera Zawistowska', 'Andrzej   Nowak']","['4.00', '4.20', '4.25', '4.00', '3.03', '4.36', '3.98', '4.07', '3.92', '4.35', '3.23', '3.81', '3.57', '4.02', '4.19', '3.98', '3.83', '3.78', '4.25', '3.97', '4.40', '3.88', '4.25', '4.32', '4.06', '4.00', '4.25', '4.25', '4.25', '3.76', '3.50']","Przekłady wielu współczesnych i dawnych tłumaczy Baudelaire'a, zebrane w tym tomie, składają się na pierwszą po II wojnie światowej kompletną polską edycję ""Kwiatów zła"".<br /><br />Tylko parę zbiorów wierszy zdobyło większą sławę w dziejach światowej liryki: ""Pieśni"" Horacego, ""Sonety do Laury"" Petrarki... Legenda Baudelaire'a ogniskuje w sobie, jak napisał Eliot w 1930 roku, ""najmocniej oddziałujący archetyp poety współczesnej epoki"", na równi z legendą Rimbauda.<br /><br />""Kwiaty zła"" były jednocześnie spóźnioną kulminacją francuskiego romantyzmu i progiem współczesnej wrażliwości poetyckiej. W najszerszym odbiorze aż do końca ubiegłego wieku słynne były jednak z powodów ubocznych: towarzyszyła im aura skandalu, pamiętano o procesie sądowym, okaleczającym dzieło na długie lata.<br /><br />Dzisiaj o sile oddziaływania tej poezji nie przesądzają już jej bluźniercze akcenty i czarny erotyzm. Baudelaire wcześnie przeczuł naszą epokę: czyż jego poczucie grzechu pierworodnego, świadomość zawieszenia w bezmiarze ułomnego świata nie ma w istocie tych samych korzeni co ""poczucie tragiczności życia"" Unamuna, ""la nausée"" Sartre'a, ""życie w niewygodzie"" Camusa?"
39793771,6669,Jacyś złośliwi bogowie zakpili z nas okrutnie. Korespondencja 1955 -1996,,9788365614155,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523344373l/39793771._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523344373l/39793771._SX50_.jpg,2018,4,18,pol,a5,false,61526763,1,277,666,151,16,5:83|4:50|3:15|2:3|1:0|total:151,2018,4,18,4.41,151,16,"['6669', '49926']","['Wisława Szymborska', 'Zbigniew Herbert']","['4.32', '4.35']",[],[],[],"„Wisełka” i „Kochany Zbyszek” – niezwykły zapis przyjaźni dwojga wybitnych poetów.<br />Wisława Szymborska i Zbigniew Herbert – niewielu wie, że łączyła ich bliska i serdeczna relacja. A że oboje byli mistrzami zwięzłej i pełnej humoru epistolografii – toteż książka prezentująca niepublikowane listy obojga to znakomita lektura, obficie zilustrowana nie tylko sławnymi już kolażami, ale również reprodukcjami kart pocztowych i rysunkami Zbigniewa Herberta. <br />Początek korespondencji to list Szymborskiej, która jako redaktorka krakowskiego tygodnika „Życie Literackie” prosi Herberta o przysłanie wierszy. Jest rok 1955, zaczęła się już odwilż, redakcja planuje przedstawienie kilku młodych poetów przed debiutem książkowym.<br />Znajomość szybko zmieniła się w serdeczną przyjaźń, a wymiana listów przybrała postać towarzyskiej gry. Ostatni list pochodzi z roku 1996; nagrodzona właśnie Noblem Szymborska, dziękując Herbertowi za gratulacje, pisze: „Zbyszku, Wielki Poeto! Gdyby to ode mnie zależało, to Ty byś teraz męczył się nad przemówieniem...”. <br />Brawurowy humor, błyskotliwość, dystans do siebie i do świata - korespondencja Wisławy Szymborskiej i Zbigniewa Herberta to niezwykły zapis ich przyjaźni; książka, którą czyta się z uśmiechem i wzruszeniem."
7746160,6669,Wiersze wybrane,,9788385568957,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,1,,pol,Wydawnictwo a5,false,5805009,7,180,523,116,3,5:74|4:31|3:8|2:2|1:1|total:116,2004,,,4.51,91,2,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Najpełniejszy wybór poezji Wisławy Szymborskiej wydany w pięknej szacie graficznej, poszerzony o najnowsze wiersze oraz odczyt noblowski Poetki, zatytułowany Poeta i Świat. Książka ukazuje się również (po raz pierwszy) w miękkiej oprawie - jej cena jest bardzo przystępna. Czytając Wiersze wybrane możemy odkrywać zalety i wady świata za pośrednictwem fenomenalnego zmysłu obserwacji, nadzwyczajnego humoru oraz wzruszającej powagi Autorki. Jest to jeden z niewielu tomów zaliczanych do współczesnego kanonu literackiego, a jednocześnie znajdujących swoje miejsce w każdej podręcznej bibliotece czytelników poezji."
36520934,6669,Amore a prima vista,8845932370,9788845932373,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509616623l/36520934._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509616623l/36520934._SY75_.jpg,2017,11,9,ita,Adelphi,false,58243676,3,236,513,120,10,5:54|4:46|3:19|2:1|1:0|total:120,,,,4.28,117,9,"['6669', '4826119']","['Wisława Szymborska', 'Pietro Marchesani']","['4.32', '4.36']",[],[],[],"Si parla molto di amore nelle poesie di Wisława Szymborska: ma se ne parla con una così impavida sicurezza di tocco e tonalità così sorprendenti che anche un tema sin troppo frequentato ci appare miracolosamente nuovo. «Sentite come ridono – è un insulto» scrive di due amanti felici. «È difficile immaginare dove si finirebbe / se il loro esempio fosse imitabile» – e ad ogni modo «Il tatto e la ragione impongono di tacerne / come d'uno scandalo nelle alte sfere della Vita». Anche parlando d'amore la voce della Szymborska sa dunque essere irresistibilmente ironica: non a caso Adam Zagajewski diceva di lei che «sembrava appena uscita da uno dei salotti parigini del Settecento». Ma sa anche essere, dietro lo schermo della colloquiale naturalezza e dell'ingannevole semplicità, grave e trafiggente, come quando affida a un panorama divenuto ormai intollerabile il compito di proclamare l'assenza («Non mi fa soffrire / che gli isolotti di ontani sull'acqua / abbiano di nuovo con che stormire») o all'amore a prima vista quello, ancor più temerario, di smascherare il caso-destino che ci governa: «Vorrei chiedere loro / se non ricordano – / una volta un faccia a faccia / in qualche porta girevole? / uno “scusi” nella ressa? / un “ha sbagliato numero” nella cornetta? / – ma conosco la risposta. / No, non ricordano». Edizione con testo a fronte."
339970,6669,"El gran número, Fin y principio y otros poemas",8475176143,9788475176147,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,Hiperión,false,13339153,4,177,451,101,7,5:55|4:38|3:8|2:0|1:0|total:101,,,,4.47,96,6,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Esta traducción española de la poesía de Wislawa Szymborska está compuesta por dos de sus libros, los considerados más valiosos y representativos de su obra, El gran número y Principio y fin, complementados por quince poemas de sus obras anteriores y cinco más recientes, aún no recopilados en el libro por su autora. Contiene asimismo el texto El poeta y el mundo, leído por su autora en Estocolmo con motivo de la recepción del Premio Nobel de Literatura, así como un estudio preliminar: Wislawa Szymborska, poeta de la conciencia del ser, de la reconocida especialista Malgorzata Baranowska."
931187,6669,Postwar Polish Poetry: An Anthology,0520044762,9780520044760,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1983,7,8,,University of California Press,false,916175,5,242,387,89,11,5:45|4:32|3:10|2:2|1:0|total:89,1970,,,4.35,81,10,"['84259', '1159329', '2935057', '209273', '4677645', '6669', '49926', '1861562', '3000357', '4057608', '6567251', '2865857', '22578', '69377', '609649', '4485118', '203975', '3240800', '9632', '2894496', '1380465', '5618788', '370793', '1269836', '2846016']","['Czesław Miłosz', 'Leopold Staff', 'Anna Świrszczyńska', 'Tadeusz Różewicz', 'Tymoteusz Karpowicz', 'Wisława Szymborska', 'Zbigniew Herbert', 'Tadeusz Nowak', 'Bogdan Czaykowski', 'Jerzy Harasymowicz', 'Stanislaw Grochowiak', 'Ernest Bryll', 'Stanisław Barańczak', 'Adam Zagajewski', 'Jarosław Iwaszkiewicz', 'Kazimierz Wierzyński', 'Aleksander Wat', 'Julian Przyboś', 'Witold Gombrowicz', 'Adam Ważyk', 'Mieczysław Jastrun', 'Urszula Kozioł', 'Miron Białoszewski', 'Antoni Słonimski', 'Jarosław Marek Rymkiewicz']","['4.19', '3.83', '4.08', '3.92', '4.33', '4.32', '4.35', '4.12', '4.34', '4.23', '4.34', '4.01', '4.12', '4.23', '3.85', '4.39', '4.19', '4.20', '3.91', '4.00', '4.36', '4.32', '3.85', '4.23', '3.91']",[],[],[],"This expanded edition of <i>Postwar Polish Poetry</i> (which was originally published in 1965) presents 125 poems by 25 poets, including Czeslaw Milosz and other Polish poets living outside Poland. The stress of the anthology is on poetry written after 1956, the year when the lifting of censorship and the berakdown of doctrines provoked and explosion of new schools and talents. The victory of Solidarity in August 1980 once again opened new vistas for a short time; the coup of December closed that chapter. It is too early yet to predict the impact these events will have on the future of Polish poetry."
25522439,6669,Saltaré sobre el fuego,8416440018,9788416440016,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431372641l/25522439._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431372641l/25522439._SY75_.jpg,2015,,,spa,Nórdica,false,45307653,1,200,381,85,11,5:48|4:30|3:7|2:0|1:0|total:85,2015,1,1,4.48,85,11,"['6669', '7248693', '8337267', '3267284']","['Wisława Szymborska', 'Kike de la Rubia', 'Abel Murcia', 'Gerardo Beltrán']","['4.32', '4.18', '3.84', '4.37']",[],[],[],"Este libro recoge una pequeña selección de la obra poética de Wisława Szymborska, la poeta más sobresaliente de su generación y una de las más importantes de la Literatura Universal. En estos versos maravillosos nos encontraremos con una actitud ante la vida y ante la realidad no tanto vigilante como despierta, curiosa; alegre y positiva, incluso al enfrentarse a las zonas de sombra."
1858899,6669,Rymowanki dla dużych dzieci: z wyklejankami Autorki,838556859X,9788385568599,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1264851422l/1858899._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1264851422l/1858899._SX50_.jpg,2003,,,pol,Wydawnictwo a5,false,1859540,1,104,323,75,2,5:31|4:36|3:8|2:0|1:0|total:75,2003,,,4.31,75,2,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Rymowanki dla dużych dzieci to pierwsze książkowe wydanie żartobliwych wierszy poetki, których część znana była dotąd jedynie z prasy literackiej i dwóch antologii. Zawiera ono, oprócz dobrze już zadomowionych w polskiej tradycji poetyckiej limeryków, także inne zabawy słowne, między innymi nowe rodzaje poezji nonsensu: moskaliki, lepieje, odwódki i altruitki. Osobne cykle stanowią: \""Galeria pisarzy krakowskich\"" oraz \""Podsłuchańce (prozy podsłuchane z życia)\"".<br /><br />Wydanie ozdobione jest kolażami autorki, które powstawały niezależnie od tekstów i były jedynymi w swoim rodzaju kartami pocztowymi przeznaczonymi do prywatnej korespondencji. Korespondują one z rymowankami, stanowiąc jednocześnie prezentację mało znanej dziedziny twórczości poetki."
27781532,6669,Antología poética,,9788498959185,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447157994l/27781532._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447157994l/27781532._SY75_.jpg,2015,,,spa,Visor,false,47758417,2,165,312,70,11,5:39|4:24|3:7|2:0|1:0|total:70,,,,4.46,67,10,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"TODO está en mis poemas”, respondía Wislawa Szymborska (1923-2012) cuando le solicitaban hablar de sí misma y de su obra. <br /><br />Siguiendo sus consejos presentamos el mundo de la gran poetisa a través de sus poemas. La presente selección responde a muchas preguntas que hubiéramos podido plantear a Wislawa.<br /><br />Realmente, todo está en sus poemas: sus recuerdos, sus normas morales, su condición de mujer, sus amores humanos y animales, sus respuestas a preguntas sin respuestas, su visión del mundo. Todo ello expresado en un estilo inimitable, ligero y sencillo, sobrio, exento de palabras grandilocuentes y pomposidades, filigranado. “La poesía se salva por los pequeños detalles”, dijo Szymborska. Busquemos pues estos pequeños detalles que hacen que su poesía nos cautive. <br /><br />Les invitamos a la lectura de la obra de la Gran Dama de la poesía universal, premio Nobel de Literatura en 1996. En español, “un latín bellamente estropeado”, como dijo Szymborska.<br /><br />Í N D I C E: Un tomo nunca publicado, 1945. Por eso vivimos, 1952. Preguntas planteadas a uno mismo, 1954. Llamando al Yeti, 1957. Sal, 1962. Mil alegrías-Un encanto, 1967. Si acaso, 1972. El gran número, 1976. Gente sobre el puente, 1986. Fin y principio, 1993. Instante, 2002. Dos puntos, 2006."
1294140,6669,Where Books Fall Open: A Reader's Anthology of Wit & Passion,1567922511,9781567922516,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,12,14,,David R. Godine Publisher,false,1283246,2,337,288,74,11,5:25|4:24|3:18|2:6|1:1|total:74,2001,12,1,3.89,62,11,"['44990', '155517', '1730', '24956', '23129', '7982', '30010', '438', '6669', '99703', '147688', '7906', '199926', '7265478', '36910', '55201', '4026', '53408', '1064072', '33998', '7265480', '2125', '110180', '31126', '3524', '3472', '7103', '29836', '8127311', '7363', '67416', '480923', '25415', '67032', '6765']","['Bascove', 'Italo Calvino', 'Umberto Eco', 'Dorothy Parker', 'Robertson Davies', 'Anne Fadiman', 'Muriel Rukeyser', 'Billy Collins', 'Wisława Szymborska', 'Anna Akhmatova', 'Jane Kenyon', 'Rainer Maria Rilke', 'Lynne Sharon Schwartz', 'Qin Zihao', 'Langston Hughes', 'Calvin Trillin', 'Pablo Neruda', 'Jerome Charyn', 'T. Coraghessan Boyle', 'Edna St. Vincent Millay', 'Xi Murong', 'Mary Gordon', 'Jane Hirshfield', 'Roy Blount Jr.', 'Joyce Carol Oates', 'Margaret Atwood', 'Steve Martin', 'Richard Wilbur', 'Fran Lebowitz', 'Raymond Carver', 'Mary Stewart Hammond', 'Karen Chambers', 'Charles Simic', 'Elizabeth Barrett Browning', 'Virginia Woolf']","['3.85', '4.02', '3.95', '4.08', '4.11', '4.15', '4.16', '4.16', '4.32', '4.31', '4.24', '4.29', '3.84', '3.89', '4.26', '3.96', '4.31', '3.54', '3.70', '4.16', '3.89', '3.68', '4.18', '3.58', '3.69', '4.03', '3.75', '3.80', '3.76', '4.20', '3.92', '3.92', '4.05', '4.03', '3.88']",[],[],[],"This is a book about books, about the pleasures, passions, and rewards of reading, about authors dedicated to writing and readers who delight in words in the right order. It contains a rich selection devoted to this seductive subject, from Calvino's meditation on selecting a title in a bookstore to Woolf's essays on the joys of ""the common reader,"" from Schwartz's ""Ruined by Reading"" to Eco's ""How to Organize a Public Library."" The book is illuminated by sixteen full-color paintings by Bascove, who here serves as editor, illustrator, and primum mobile. Produced to the highest standards, it is not only a gift for the literary, but also an inducement to the diffident."
12531924,6669,Gods and Mortals: Modern Poems on Classical Myths,0195133412,9780198030553,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,3,22,eng,Oxford,false,1685945,5,460,281,69,4,5:26|4:30|3:8|2:2|1:3|total:69,2001,1,1,4.07,11,1,"['482204', '996', '30055', '4379', '500', '141425', '26853', '17623', '3524', '150560', '3472', '42920', '3012988', '7906', '29963', '233593', '26814', '749461', '7715', '11562', '15201', '36915', '99703', '183177', '31907', '51724', '32513', '68892', '49926', '294629', '80892', '61636', '266360', '141003', '1094283', '69377', '10332', '59688', '33998', '11154', '5786093', '15435', '39155', '25415', '36921', '16853363', '7531', '11563', '6669']","['Nina Kossman', 'Ted Hughes', 'Ezra Pound', 'Sylvia Plath', 'Jorge Luis Borges', 'Paul Valéry', 'Bertolt Brecht', 'D.H. Lawrence', 'Joyce Carol Oates', 'Gregory Corso', 'Margaret Atwood', 'Wallace Stevens', 'Robert Graves', 'Rainer Maria Rilke', 'W.B. Yeats', 'W.H. Auden', 'Anne Sexton', 'Günter Grass', 'Robert Frost', 'Derek Walcott', 'Rita Dove', 'Denise Levertov', 'Anna Akhmatova', 'Lucille Clifton', 'Mark Strand', 'Constantinos P. Cavafy', 'W.S. Merwin', 'Gabriel Zaid', 'Zbigniew Herbert', 'Marin Sorescu', ""Frank O'Hara"", 'Osip Mandelstam', 'Umberto Saba', 'Yiannis Ritsos', 'D.M. Thomas', 'Adam Zagajewski', 'Charles Olson', 'Eavan Boland', 'Edna St. Vincent Millay', 'Archibald MacLeish', 'Marina Tsvetaeva', 'William Carlos Williams', 'Robert Creeley', 'Charles Simic', 'George Oppen', 'George Seferis', 'Theodore Roethke', 'Joseph Brodsky', 'Wisława Szymborska']","['4.33', '4.09', '3.94', '4.04', '4.30', '3.93', '3.78', '3.59', '3.69', '4.06', '4.03', '4.23', '4.12', '4.29', '4.16', '4.17', '4.21', '3.83', '4.25', '4.02', '4.01', '4.13', '4.31', '4.25', '4.08', '4.35', '4.18', '3.78', '4.35', '3.92', '4.24', '4.12', '3.83', '4.43', '4.00', '4.23', '4.21', '4.06', '4.16', '3.95', '4.28', '4.13', '4.01', '4.05', '4.48', '4.27', '4.14', '4.25', '4.32']",[],[],[],"For centuries, poets have looked into the mirror of classical myth to show us the many ways our emotional lives are still reflected in the ancient stories of heroism, hubris, transformation, and loss that myths so eloquently tell. Now, in <em>Gods and Mortals: Modern Poems on Classical Myths</em>, we have the first anthology to gather the great 20th century myth-inspired poems from around the world.<br /> ""Perhaps it is because the myths echo the structure of our unconscious that every new generation of poets finds them a source of inspiration and self-recognition,"" says Nina Kossman in her introduction to this marvelous collection. Indeed, from Valery, Yeats, Lawrence, Rilke, Akhmatova, and Auden writing in the first half of the century to such contemporary poets as Lucille Clifton, Derek Walcott, Rita Dove, Wislawa Szymborska, and Mark Strand, the material of Greek myth has elicited a poetry of remarkably high achievement. And by organizing the poems first into broad categories such as ""Heroes,"" ""Lovers,"" ""Trespassers,"" and secondly around particular mythological figures such as Persephone, Orpheus, or Narcissus, readers are treated to a fascinating spectrum of poems on the same subject. For example, the section on Odysseus includes poems by Cavafy, W. S. Merwin, Gregory Corso, Gabriel Zaid, Louise Gluck, Wallace Stevens, and many others. Thus we are allowed to see the familiar Greek hero refracted through the eyes, and sharply varying stylistic approaches, of a wide range of poets from around the world. <br /> Here, then, is a collection of extraordinary poems that testifies to--and amply rewards--our ongoing fascination with classical myth.<br />"
17878228,6669,Błysk rewolwru,,9788326812484,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367505294l/17878228._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367505294l/17878228._SX50_.jpg,2013,,,pol,Agora,false,25035480,1,99,219,56,3,5:16|4:26|3:8|2:5|1:1|total:56,2013,1,1,3.91,56,3,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
3064486,6669,Poezijos rinktinė,9986813700,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374688099l/3064486._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374688099l/3064486._SY75_.jpg,1998,,,lit,Baltos Lankos,false,3095467,1,129,204,44,8,5:32|4:8|3:4|2:0|1:0|total:44,1998,,,4.64,44,8,"['6669', '5623066']","['Wisława Szymborska', 'Algis Kalėda']","['4.32', '4.08']",[],[],[],"Szymborska sako „wiem, že nie wiem“ („žinau, kad nežinau“), tarsi kviesdama drauge su ja keliauti po slėpiningus būties labirintus ir aptemusius žemiškos lemties brūzgynus. Poetė kviečia tuos, kurie mėgsta gerą poeziją ir dar tiki žodžio gebėjimu įsiskverbti į surambėjusias ir sudaiktėjusias mūsų amžiaus žmonių sielas. Jos kūryba patraukia tykia išmintinga kalbėsena, staigiais kurioziškais sugretinimais, ironiškomis įžvalgomis, nušviečiančiomis ir tirpdančiomis bejausmio pragmatizmo apvaisintus egzistencijos absurdus. Į šį žemiškų komedijų ir dramų pasaulį poetė žiūri liūdnomis mylinčio išminčiaus akimis. (Algis Kalėda)"
