id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
471635,142051,The Blue Bird,1426430779,9781426430770,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,5,29,,BiblioLife,false,1895037,192,3233,4857,1260,104,5:414|4:401|3:317|2:104|1:24|total:1260,1905,,,3.85,764,51,['142051'],['Maurice Maeterlinck'],['3.79'],['5048879'],['Nguyễn Thành Nhân'],['4.00'],"A story of a brother and sister who help a little girl whose illness can only be cured by the magical Blue Bird of Happiness. To find the bird, Mytyl and Tyltyl quest through the Land of Memory to the Palace of Night. The children get help from the good fairy Bérylune."
2268380,142051,مورچگان / The Life of the Ant,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,per,,false,79535240,1,58,143,39,1,5:13|4:6|3:15|2:4|1:1|total:39,,,,3.67,39,1,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
13164038,142051,Our Friend the Dog,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,442244,42,63,104,26,6,5:13|4:4|3:6|2:2|1:1|total:26,,,,4.00,11,3,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
3102332,142051,La intrusa / Los ciegos / Pelleas y Melisande / El pájaro azul,8437618622,9788437618623,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366365151l/3102332._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366365151l/3102332._SY75_.jpg,2000,6,30,spa,Cátedra,false,3133497,1,45,101,26,5,5:6|4:14|3:4|2:1|1:1|total:26,,,,3.88,26,5,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Maeterlinck (1862-1949) nacio en el seno de una rancia familia burguesa cercana a la nobleza y duena de grandes propiedades. La intrusa y Los ciegos ilustran a la perfecion el elemento sombrio y misterioso caracteristico de su primer teatro. En ellas aparece la idea obsesiva de la muerte como la gran desconcida, junto a figuras simbolicas de la fatalidad y el destino inexorable. Pelleas y Melisande es considerada su obra mas emblematica y popular. El pajaro azul es un canto de libertad y esperanza que contrasta con el sufrimiento que emana de sus primeros textos."
242828,142051,Pelleas et Melisande in Full Score,0486248259,9780486248257,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328868836l/242828._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328868836l/242828._SX50_.jpg,2010,12,22,,Dover Publications,false,235253,10,42,100,22,0,5:16|4:2|3:4|2:0|1:0|total:22,1982,1,1,4.55,21,0,"['72795', '142051']","['Claude Debussy', 'Maurice Maeterlinck']","['4.37', '3.79']",[],[],[],"Distinguished by its sure and economical craftsmanship, <i>Pelleas et Melisande</i> is Debussy's only opera — a perfect marriage of music and verse that ranks as one of the great landmarks in the history of the form, so sublimely does the musical style fit Maeterlinck's allegory of guilt and innocence.<br />In its premiere performance at the Opéra-Comique on April 30, 1902, <i>Pelleas et Melisande</i> created an uproar — a reaction perhaps to the unique harmonies and advanced orchestration Debussy unveiled in the work. Though initially considered subversive, his harmonic innovations remained rooted in the tonal system, deepening and extending its scope. Today, the opera is universally hailed as the summit of French musical impressionism, a unique poetic conception in which Debussy's powers of orchestral and vocal writing are at their pinnacle.<br />Reprinted in its entirety from the authoritative E. Fromont (1904) edition, this faithful edition reproduces the full orchestral and vocal score in clear, large, legible notation for easy reading and study. A new English translation of the original French front matter further enhances the value and completeness of the volume."
1352560,142051,Three Pre-Surrealist Plays,0192832174,9780192832177,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,10,23,,"Oxford University Press, USA",false,1342250,1,89,98,25,1,5:7|4:11|3:5|2:2|1:0|total:25,1997,10,23,3.92,25,1,"['142051', '41534', '66522']","['Maurice Maeterlinck', 'Alfred Jarry', 'Guillaume Apollinaire']","['3.79', '3.73', '3.85']",[],[],[],"The landmark plays from the French theatre included in this edition embody the transition from the old to the modern in dramatic experimentation: precursors of surrealism, they are innovative, outrageous and highly enjoyable. Consisting of Maeterlinck's The Blind, Jarry's Ubu the King, and Apollinaire's The Mammaries of Tiresias, this edition provides new translations sensitive to crucial linguistic features such as rhyme and pun and contains the only editions of Maeterlinck and Apollinaire's plays in print. These three plays written between 1890 and 1917 surprised and shocked their first audiences and still continue to do so today."
326462,142051,"The Great Secret: Life's Meaning as Revealed Through Ancient, Hidden Traditions",1585092347,9781585092345,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,4,15,eng,Book Tree,false,317104,30,90,97,27,2,5:9|4:5|3:8|2:3|1:2|total:27,1921,,,3.59,19,1,"['142051', '10047']","['Maurice Maeterlinck', 'Paul Tice']","['3.79', '3.95']",[],[],[],"<br /> This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. <br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.<br /><br />"
6900031,142051,"The Intruder, The Blind, The Seven Princesses, The Death Of Tintagiles (1920)",1437079296,9781437079296,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416777484l/6900031._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416777484l/6900031._SX50_.jpg,2008,10,1,eng,Kessinger Publishing,false,7123142,27,59,95,25,3,5:7|4:8|3:8|2:2|1:0|total:25,,,,3.80,22,2,['142051'],['Maurice Maeterlinck'],['3.79'],['431150'],['Richard Hovey'],['3.90'],"A family surrounds a sick mother and hope for her recovery, but only the old blind grandfather hears furtive and sliding steps in the garden and feels a cold breeze pass, announcing to him an unexpected guest.<br /><br />The short play Les Aveugles (1890) [The Blind ], which shows a foreboding of disaster, is perhaps even more melancholy. The sightless have followed their guide, an old sick priest; and there in the middle of the forest they believe they have lost him. How will they now find their refuge?<br /><br />In The Death Of Tintagiles, the Queen, who possesses complete control over her servants and people, has killed most of Tintagiles family. Ygraine and Bellangère try to protect him, but he is captured by the Queen's servants and brought to her castle.<br /><br />The description of the scene gives almost as full a picture as the play, which, like its predecessors, is mainly pictorial. There is a vast hall of marble, divided lengthwise into two by a range of seven white marble steps, and upon pale silken cushions laid on these sleep the seven princesses, with white and bare arms. At long last, their cousin, Prince Marcellus arrives to wake the princesses."
5967462,142051,El Pajaro Azul / Interior,9500304201,9789500304207,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,,,spa,,false,6140396,2,48,87,22,0,5:7|4:9|3:4|2:2|1:0|total:22,1995,1,1,3.95,21,0,['142051'],['Maurice Maeterlinck'],['3.79'],"['4071778', '2735480']","['Gregorio Martínez Sierra', 'R. Brenes Mesen']","['3.64', '3.95']","El pajaro azul, que hizo delirar al publico norteamericano cuando Maeterlinck visito aquel pais, es una 'feerie' transida de la mas sutil poesia. No menos encanto posee Interior, en cuyas breves escenas aletea el misterio de lo ignorado."
4496999,142051,La mort de Tintagiles,2742711864,9782742711864,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334599986l/4496999._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334599986l/4496999._SY75_.jpg,1997,,,fre,Actes sud,false,4545969,13,43,85,26,0,5:6|4:3|3:11|2:4|1:2|total:26,1894,,,3.27,19,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"La reine, qui possède un contrôle total sur ses serviteurs et le peuple, a tué la plupart de la famille de Tintagiles. Ygraine et Bellangère tentent de les protéger, mais il est capturé par les serviteurs de la reine. Ygraine les poursuit jusqu'à la porte du château."
10979420,142051,The Blue Bird for Children The Wonderful Adventures of Tyltyl and Mytyl in Search of Happiness,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515641709l/10979420._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515641709l/10979420._SX50_.jpg,,,,,,true,15057322,17,72,81,21,6,5:7|4:4|3:10|2:0|1:0|total:21,1913,,,3.86,14,2,"['911952', '142051', '4100249']","['Georgette Leblanc', 'Maurice Maeterlinck', 'Frederick Orville Perkins']","['3.82', '3.79', '4.26']",['1319502'],['Alexander Teixeira de Mattos'],['3.93'],"Once upon a time, a woodcutter and his wife lived in their cottage on the edge of a large and ancient forest. They had two dear little children who met with a most wonderful adventure."
6013147,142051,زنبورعسل  مورچگان  موریانه,,9789648155501,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,per,نگارستان کتاب,false,6188391,1,31,78,20,1,5:9|4:4|3:4|2:2|1:1|total:20,,,,3.90,20,1,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
6709456,142051,افکار کوچک و دنیای بزرگ,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,per,,false,6905291,1,48,77,17,1,5:12|4:2|3:3|2:0|1:0|total:17,,,,4.53,17,1,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
25479398,142051,دروازه زندگی و مرگ,,9786005541229,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430750658l/25479398._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430750658l/25479398._SY75_.jpg,,,,per,نگارستان کتاب,false,45251326,2,46,71,21,3,5:4|4:8|3:4|2:2|1:3|total:21,,,,3.38,17,0,['142051'],['Maurice Maeterlinck'],['3.79'],"['804355', '6566625']","['ذبیح\u200cالله منصوری', 'فرامرز برزگر']","['3.81', '3.38']",
4740063,142051,خدا و هستي,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1957,,,per,انتشارات انيشتين,false,4804683,1,88,69,20,5,5:9|4:2|3:2|2:3|1:4|total:20,1957,,,3.45,20,5,['142051'],['Maurice Maeterlinck'],['3.79'],['804355'],['ذبیح\u200cالله منصوری'],['3.81'],
2741058,142051,Serres Chaudes / Quinze chansons / La Princesse Maleine,2070322459,9782070322459,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334595302l/2741058._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334595302l/2741058._SY75_.jpg,1983,11,1,fre,Gallimard,false,19198891,1,35,69,19,1,5:3|4:7|3:8|2:1|1:0|total:19,1886,,,3.63,19,1,"['142051', '728629']","['Maurice Maeterlinck', 'Paul Gorceix']","['3.79', '3.52']",[],[],[],
25442212,142051,Art of Century: Symbolism,,9781780427942,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430199107l/25442212._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430199107l/25442212._SX50_.jpg,2012,1,,eng,Parkstone International,true,5197303,16,46,63,17,0,5:4|4:6|3:5|2:2|1:0|total:17,2007,7,1,3.71,3,0,"['3028863', '13847', '29967', '123088', '3219402', '41534', '612016', '144516', '142051', '5798517', '4449652', '3162946', '449436', '66512', '72605', '141425', '4058310', '2122014', '953482', '162004', '4819592', '2050411', '5574275', '288740', '6358868', '101643', '243440', '5834157', '7372468', '5552742', '7133542', '18086363']","['Nathalia Brodskaia', 'Charles Baudelaire', 'Paul Verlaine', 'Joris-Karl Huysmans', 'René Ghil', 'Alfred Jarry', 'Gustave Kahn', 'Jules Laforgue', 'Maurice Maeterlinck', 'Stéphane Mallarmé', 'Montesquieu', 'Jean Moréas', 'Gustave Moreau', 'Anna de Noailles', 'Arthur Rimbaud', 'Paul Valéry', 'Henri de Régnier', 'Saint-Pol-Roux', 'Emile Verhaeren', 'Edvard Munch', 'Jan Toorop', 'Maurice Denis', 'Arnold Böcklin', 'Odilon Redon', 'Pierre Puvis De Chavannes', 'Dante Gabriel Rossetti', 'Edward Burne-Jones', 'Franz von Stuck', 'Fernand Khnopff', 'Eugène Carrière', 'Mikhail Vrubel', 'Jens Ferdinand Willumsen']","['3.86', '4.21', '4.07', '3.88', '3.75', '3.73', '4.21', '4.00', '3.79', '4.13', '3.84', '4.29', '3.77', '3.47', '4.33', '3.93', '3.91', '4.26', '3.81', '4.06', '3.57', '4.29', '4.00', '3.96', '3.67', '4.10', '4.02', '4.00', '3.40', '3.00', '3.60', '3.67']",[],[],[],"These guides to artists and their art trace the history of these movements, their influences, and their lasting impact on both art and architecture around the world."
4740041,142051,اسرار خلقت,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1357,,,per,عارف,false,4804661,2,52,61,16,4,5:7|4:2|3:5|2:1|1:1|total:16,2537,,,3.81,7,3,['142051'],['Maurice Maeterlinck'],['3.79'],['7176474'],['عنايت الله شكيباپور'],['3.29'],
