id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17898696,7419,دكتور فاوست ومسرحيات أخرى,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367900594l/17898696._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367900594l/17898696._SX50_.jpg,1992,,,ara,مكتبة مصر,false,756664,923,93153,203675,53614,1554,5:14581|4:19473|3:14667|2:3984|1:909|total:53614,1589,,,3.80,71,13,"['5481957', '11155', '16070', '1466', '567036', '7419', '3565', '2934044']","['Various', 'Christopher Marlowe', 'Alexander Pushkin', 'Jean-Paul Sartre', 'José Echegaray', 'John Galsworthy', 'Oscar Wilde', 'حلمي مراد']","['3.98', '3.79', '4.08', '3.99', '3.19', '4.10', '4.10', '3.76']",[],[],[],دكتور فاوست ومسرحيات اخرى :<br />1- دكتور فاوست<br />2- يوجين أونيجين<br />3- نيكراسوف<br />4- كلام الناس<br />5- الهارب من السجن <br />6- زوج مثالى
1339225,7419,The Country House,1589632230,9781589632233,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1328796,83,325,569,156,13,5:37|4:48|3:53|2:15|1:3|total:156,1907,,,3.65,84,11,['7419'],['John Galsworthy'],['4.10'],[],[],[],"1907. English novelist and playwright, winner of the Nobel Prize for Literature in 1932, Galsworthy became known for his portrayal of the British upper middle class and for his social satire. The novel begins: The year was 1891, the month October, the day Monday. In the dark outside the railway station at Worsted Skeynes Mr. Horace Pendyce's omnibus, his brougham, his luggage-cart, monopolized space. The face of Mr. Horace Pendyce's coachman monopolized the light of the solitary station lantern. Rosy-gilled, with fat close-clipped grey whiskers and inscrutably pursed lips, it presided high up in the easterly air like an emblem of the feudal system. See other titles by this author available from Kessinger Publishing."
8293085,7419,Beyond,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,10629056,74,318,540,149,13,5:39|4:40|3:48|2:19|1:3|total:149,,,,3.62,91,10,['7419'],['John Galsworthy'],['4.10'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
1315833,7419,Cuentos de amor victorianos,8497938690,9788497938693,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329350307l/1315833._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329350307l/1315833._SY75_.jpg,2006,1,30,spa,DeBolsillo,false,1305135,5,444,520,132,24,5:39|4:50|3:39|2:4|1:0|total:132,2006,1,30,3.94,94,15,"['11139', '3565', '4532116', '3345', '7935185', '2448', '634902', '6989', '880695', '474242', '7419', '1413437', '359216', '4062250', '17623', '3953', '239579', '20524', '4012', '15905', '159', '854076']","['Mary Wollstonecraft Shelley', 'Oscar Wilde', 'George Gissing', 'Joseph Conrad', 'E. Nesbit', 'Arthur Conan Doyle', 'Henry Harland', 'Rudyard Kipling', 'H.G. Wells', 'Ernest Dowson', 'John Galsworthy', 'Elizabeth Gaskell', 'Charlotte Mew', 'Hubert Crackanthorpe', 'D.H. Lawrence', 'William Makepeace Thackeray', 'Charles Dickens', 'Anthony Trollope', 'Wilkie Collins', 'Thomas Hardy', 'Henry James', 'Robert Louis Stevenson']","['3.80', '4.10', '3.76', '3.50', '3.95', '4.20', '3.76', '3.93', '3.83', '4.01', '4.10', '4.02', '4.06', '3.86', '3.59', '3.78', '3.89', '3.95', '3.92', '3.84', '3.62', '3.85']",['6895990'],['Marta Salís'],['3.91'],
2451030,7419,Indian Summer of a Forsyte and in Chancery (The Forsyte Chronicles #1.5 & #2),1419126393,9781419126390,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,6,17,,Kessinger Publishing,false,84682,31,198,460,106,7,5:51|4:42|3:11|2:2|1:0|total:106,1946,,,4.34,52,3,['7419'],['John Galsworthy'],['4.10'],[],[],[],"This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work."
1405362,7419,"On Forsyte 'Change (The Forsyte Chronicles, #6.5)",0434281069,9780434281060,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308077643l/1405362._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308077643l/1405362._SY75_.jpg,1967,,,eng,Heinemann,false,18634485,35,267,449,109,7,5:40|4:48|3:16|2:4|1:1|total:109,1920,1,1,4.12,87,5,['7419'],['John Galsworthy'],['4.10'],[],[],[],"In 1930 Galsworthy published <i>On Forsyte 'Change</i> which deals in the main with the older Forsytes before the events chronicled in <i>The Man of Property</i>. Galsworthy states in a foreword that ""They have all been written since <i>Swan Song</i> was finished but in place they come between the Saga and the Comedy…"" By way of explanation he says that ""It is hard to part suddenly and finally from those with whom one has lived so long; and these footnotes do really, I think, help to fill in and round out the chronicles of the Forsyte family"".<br /><br />Contents:<br />The Buckles of Superior Dosset, 1821-1863 <br />Sands of Time, 1821-1863 <br />Hester's Little Tour, 1845 <br />Timothy's Narrow Squeak, 1851 <br />Aunt Juley's Courtship, 1855 <br />Nicholas Rex, 1864 <br />A Sad Affair, 1867 <br />Revolt at Roger's, 1870 <br />June's First Lame Duck, 1876 <br />Dog at Timothy's, 1878 <br />Midsummer Madness, 1880 <br />The Hondekoeter, 1880 <br />Cry of Peacock, 1883 <br />Francie's Fourpenny Foreigner, 1888 <br />Four-In-Hand Forsyte, 1890 <br />The Sorrows of Tweetyman, 1895 <br />The Dromios, 1900 <br />A Forsyte Encounters the People, 1917 <br />Soames and the Flag, 1914-1918"
18081179,7419,Lulet e molles,9992767936,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371482925l/18081179._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371482925l/18081179._SY75_.jpg,2005,,,sqi,Shtepia botuese Neriada,false,25389800,10,207,437,118,8,5:37|4:25|3:41|2:14|1:1|total:118,1916,,,3.70,41,2,['7419'],['John Galsworthy'],['4.10'],[],[],[],"Per dashurine njeriu mund te kete lexuar shume,por kur lexon ""Lulet e molles"" duket cdo gje e re,e fuqishme dhe interesante.Dashuria aty tingellon aq njerezore dhe e vertete,sa s'ka zemer qe te mos preket e te ngasherohet.Dridhjet e holla te zemres,magjia e natyres,ritmi,nota poetike e tregimit,te gjitha keto e ngrene novelen ne lartesine e veprave me lirike te letersise moderne europiane."
3212619,7419,The Penguin Book of First World War Stories,0141442158,9780141442150,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311702105l/3212619._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311702105l/3212619._SY75_.jpg,2007,10,25,eng,Penguin Classics,false,3246304,3,471,432,115,12,5:23|4:49|3:37|2:4|1:2|total:115,2007,10,25,3.76,106,12,"['527032', '2965342', '94230', '185002', '1462', '1282034', '154022', '3073', '2448', '3345', '7419', '3012988', '2965361', '74248', '67319', '6989', '17623', '33546', '45712', '2965355', '6331', '370972', '4176632', '13093', '406950', '2965358']","['Barbara Korte', 'Ann-Marie Einhaus', 'Richard Aldington', 'Stacy Aumonier', 'Julian Barnes', 'Mary Borden', 'Harold Brighouse', 'John Buchan', 'Arthur Conan Doyle', 'Joseph Conrad', 'John Galsworthy', 'Robert Graves', 'Robert Grossmith', 'Radclyffe Hall', 'Winifred Holtby', 'Rudyard Kipling', 'D.H. Lawrence', 'Arthur Machen', 'Katherine Mansfield', 'C.E. Montague', 'Anne Perry', 'Sapper', 'W. Somerset Maugham', 'Muriel Spark', 'Hugh Walpole', 'A.W. Wells']","['3.67', '3.74', '3.85', '3.60', '3.71', '3.84', '3.41', '3.66', '4.20', '3.50', '4.10', '4.12', '3.66', '3.69', '3.88', '3.93', '3.59', '3.89', '3.78', '3.80', '3.93', '3.73', '4.04', '3.69', '4.00', '3.76']",[],[],[],"<b>An illuminating anthology of World War I fiction by some of England's best- known writers</b><br /><br /> This new collection of short stories about World War I features works by such famous British authors as Joseph Conrad, W. Somerset Maugham, Arthur Conan Doyle, John Buchan, Rudyard Kipling, D. H. Lawrence, John Galsworthy, Radclyffe Hall, Katherine Mansfield, Robert Graves, Muriel Spark, and Julian Barnes. Written during the war and after, these stories illustrate the impact of the Great War on British society and culture, as well as the many ways in which short fiction contributed to the literature of that time period.<br /><br />"
1945420,7419,The Forsyte Saga & A Modern Comedy,0706405722,9780706405729,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1976,9,30,eng,William Heinemann,false,6569255,2,131,398,85,5,5:64|4:15|3:6|2:0|1:0|total:85,1906,,,4.68,83,5,['7419'],['John Galsworthy'],['4.10'],[],[],[],A modern comedy.<br />The man of property<br />In chancery.<br />To let.<br />The White Monkey.<br />The silver spoon.<br />Swan song.
2989553,7419,Justice,1406588717,9781406588712,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,1,18,,Dodo Press,false,673204,65,306,358,102,8,5:12|4:38|3:43|2:8|1:1|total:102,1910,,,3.51,74,7,['7419'],['John Galsworthy'],['4.10'],[],[],[],"John Galsworthy OM (1867-1933) was an English novelist and playwright. He is viewed as one of the first writers of the Edwardian era; challenging in his works some of the ideals of society depicted in the preceeding literature of Victorian England. He won the Nobel Prize for literature in 1932. Notable works include The Forsyte Saga (1906-1921) and its sequels, A Modern Comedy and End of the Chapter. From the Four Winds was Galsworthy's first published work in 1897, a collection of short stories. These, and several subsequent works, were published under the pen name John Sinjohn and it would not be until The Island Pharisees (1904) that he would begin publishing under his own name. His first play, The Silver Box (1906) became a success, and he followed it up with The Man of Property (1906), the first in the Forsyte trilogy. Along with other writers of the time such as Shaw his plays addressed the class system and social issues, two of the best known being Strife (1909) and The Skin Game (1920)."
92078,7419,Forsyte Saga: The Man of Property & in Chancery (The Forsyte Chronicles #1-2),1842225677,9781842225677,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432574970l/92078._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432574970l/92078._SX50_.jpg,2002,10,10,,,false,45407203,5,162,319,73,7,5:32|4:36|3:5|2:0|1:0|total:73,1952,1,1,4.37,70,4,['7419'],['John Galsworthy'],['4.10'],[],[],[],
13647989,7419,Сага о Форсайтах. Том 1. Последнее лето Форсайта. Пробуждение. Сдается внаем,,9785699385867,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431861964l/13647989._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431861964l/13647989._SY75_.jpg,2007,,,rus,Эксмо,false,45347782,1,143,316,70,1,5:44|4:20|3:4|2:2|1:0|total:70,,,,4.51,70,1,"['7419', '7518975']","['John Galsworthy', 'Джон Голсуорси']","['4.10', '4.39']",[],[],[],"""Сага о Форсайтах"" - это сама жизнь, во всей своей трагичности, в радостях и потерях, жизнь не очень-то счастливая, но свершившаяся и неповторимая. <br />В первый том ""Саги о Форсайтах"" вошла трилогия, состоящая из романов: ""Собственник"", ""В петле"", ""Сдается внаем"", в которой представлена история семейства Форсайтов на протяжении долгих лет."
3328585,7419,Two Forsyte Interludes: A Silent Wooing and Passers by,1417909374,9781417909377,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3366573,3,146,296,70,3,5:29|4:28|3:13|2:0|1:0|total:70,1928,,,4.23,64,1,['7419'],['John Galsworthy'],['4.10'],[],[],[],
6044046,7419,Loyalties,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328081876l/6044046._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328081876l/6044046._SY75_.jpg,,,,eng,,true,6219621,45,217,270,83,2,5:7|4:29|3:28|2:16|1:3|total:83,1922,,,3.25,67,1,['7419'],['John Galsworthy'],['4.10'],[],[],[],"John Galsworthy OM (1867-1933) was an English novelist and playwright. He is viewed as one of the first writers of the Edwardian era; challenging in his works some of the ideals of society depicted in the preceeding literature of Victorian England. He won the Nobel Prize for literature in 1932. Notable works include The Forsyte Saga (1906-1921) and its sequels, A Modern Comedy and End of the Chapter. From the Four Winds was Galsworthy's first published work in 1897, a collection of short stories. These, and several subsequent works, were published under the pen name John Sinjohn and it would not be until The Island Pharisees (1904) that he would begin publishing under his own name. His first play, The Silver Box (1906) became a success, and he followed it up with The Man of Property (1906), the first in the Forsyte trilogy. Along with other writers of the time such as Shaw his plays addressed the class system and social issues, two of the best known being Strife (1909) and The Skin Game (1920)."
10045490,7419,The Spanish Farm,1931313822,9781931313827,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,8,1,,Simon Publications,false,14840134,7,220,248,67,12,5:14|4:29|3:18|2:2|1:4|total:67,1924,,,3.70,0,1,"['15444098', '7419']","['Ralph Hale Mottram', 'John Galsworthy']","['3.72', '4.10']",[],[],[],"Life in the war-zone in Flanders during WWI, through the eyes of a peasant girl living on a farm."
3153226,7419,The Silver Box: A Comedy in Three Acts,071561228X,9780715612286,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1977,,,eng,Duckworth,false,3184808,57,224,245,77,8,5:10|4:21|3:27|2:11|1:8|total:77,1911,,,3.18,35,4,"['7419', '778520']","['John Galsworthy', 'John Hampden']","['4.10', '3.61']",[],[],[],"John Galsworthy OM (1867-1933) was an English novelist and playwright. He is viewed as one of the first writers of the Edwardian era; challenging in his works some of the ideals of society depicted in the preceeding literature of Victorian England. He won the Nobel Prize for literature in 1932. Notable works include The Forsyte Saga (1906-1921) and its sequels, A Modern Comedy and End of the Chapter. From the Four Winds was Galsworthy's first published work in 1897, a collection of short stories. These, and several subsequent works, were published under the pen name John Sinjohn and it would not be until The Island Pharisees (1904) that he would begin publishing under his own name. His first play, The Silver Box (1906) became a success, and he followed it up with The Man of Property (1906), the first in the Forsyte trilogy. Along with other writers of the time such as Shaw his plays addressed the class system and social issues, two of the best known being Strife (1909) and The Skin Game (1920)."
