id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
14028,8550,Snow Country,0679761047,9780679761044,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579982486l/14028._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579982486l/14028._SY75_.jpg,1996,,,eng,Vintage,false,1855151,143,42786,67366,18352,1772,5:4084|4:6681|3:5474|2:1687|1:426|total:18352,1948,,,3.67,13317,1070,['8550'],['Yasunari Kawabata'],['3.75'],['4740'],['Edward G. Seidensticker'],['3.89'],"Nobel Prize recipient Yasunari Kawabata's <i>Snow Country</i> is widely considered to be the writer's masterpiece, a powerful tale of wasted love set amid the desolate beauty of western Japan.<br /><br />At an isolated mountain hot spring, with snow blanketing every surface, Shimamura, a wealthy dilettante meets Komako, a lowly geisha. She gives herself to him fully and without remorse, despite knowing that their passion cannot last and that the affair can have only one outcome. In chronicling the course of this doomed romance, Kawabata has created a story for the ages, a stunning novel dense in implication and exalting in its sadness."
765960,8550,The Columbia Anthology of Modern Japanese Literature,0231118600,9780231118606,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355081736l/765960._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355081736l/765960._SY75_.jpg,2005,4,13,,Columbia University Press,false,752028,4,96,92,21,4,5:10|4:9|3:2|2:0|1:0|total:21,2005,3,11,4.38,17,3,"['82909', '221342', '8076648', '17957712', '18563798', '18563799', '18563800', '18563801', '192654', '7487614', '18563802', '360260', '5570398', '5538042', '2813293', '5224714', '562081', '1772223', '474667', '5493704', '912060', '16000836', '341086', '18563810', '5559905', '7501426', '867571', '7441088', '202638', '765413', '16061597', '7442196', '5775185', '869775', '4795659', '7441063', '526672', '18631883', '3073201', '8550', '192919', '1382956', '7432401', '5516759', '145348', '6976412', '7517671', '6263', '7500134', '8366128', '258360', '175210', '601944', '18631884', '8118877', '18631885', '18631886', '18631887', '9839', '13803283', '765411', '18631888', '7452186', '261614', '376049', '1423989', '553897', '747232', '113561', '413310', '528071', '3070992', '36351', '825173', '1024940', '18191062', '18631889', '5568547', '975152', '809152', '2745770', '244614']","['J. Thomas Rimer', 'Van C. Gessel', 'Ōgai Mori', ""Enchō San'yūtei"", 'Sanshi Tokai', 'Hangetsu Yuasa', 'Emori Ueki', 'Naobumi Ochiai', 'Tōson Shimazaki', 'Hiroshi Yosano', 'Hagoromo Takeshima', 'Shimei Futabatei', 'Kyōka Izumi', 'Rohan Kōda', 'Doppo Kunikida', 'Hakuchō Masamune', 'Kafū Nagai', 'Kōyō Ozaki', 'Katai Tayama', 'Shūsei Tokuda', 'Tokutomi Roka', 'Kagai Kodama', 'Takuboku Ishikawa', 'Suimei Kawai', 'Hakushū Kitahara', 'Bocho Yamamura', 'Kotaro Takamura', 'Mokutaro Kinoshita', 'Akiko Yosano', 'Shiki Masaoka', 'Natsume Sōseki', 'Bokusui Wakayama', 'Ryūnosuke Akutagawa', 'Takeo Arishima', 'Edogawa Rampo', 'Tatsuo Hori', 'Taruho Inagaki', 'Sei Ito', 'Motojirō Kajii', 'Yasunari Kawabata', 'Takiji Kobayashi', 'Denji Kuroshima', 'Yuriko Miyamoto', 'Shinobu Origuchi', 'Naoya Shiga', 'Rintarō Takeda', 'Jōji Tani', ""Jun'ichirō Tanizaki"", 'Koji Uno', 'Riichi Yokomitsu', 'Sakutarō Hagiwara', 'Kenji Miyazawa', 'Junzaburo Nishiwaki', 'Katsue Kitasono', 'Shigeharu Nakano', 'Ryonosuke Akutagawa', 'Takujo Mitsuhashi', 'Seisensui Ogiwara', 'Kanoko Okamoto', 'Hosai Ozaki', 'Mokichi Saito', 'Choku Shaku', 'Hisajo Sugita', 'Santōka Taneda', 'Seishi Yamaguchi', 'Kunio Kishida', 'Hideo Kobayashi', 'Haruo Sato', 'Osamu Dazai', 'Tatsuzō Ishikawa', 'Toshiyuki Kajiyama', 'Atsushi Nakajima', 'Shōhei Ōoka', 'Yoko Ota', 'Toshio Shimao', 'Chiyo Uno', 'Issui Yoshida', 'Shinpei Kusano', 'Hideo Oguma', 'Sanki Saito', 'Zenmaro Toki', 'Ango Sakaguchi']","['4.02', '3.91', '3.64', '4.35', '4.35', '4.35', '4.35', '4.47', '3.89', '4.39', '4.47', '3.47', '3.93', '3.90', '3.96', '4.47', '3.60', '4.16', '3.86', '3.94', '3.75', '4.47', '4.08', '4.35', '4.45', '4.39', '4.25', '4.47', '4.22', '4.21', '3.84', '4.35', '4.02', '3.59', '3.92', '3.87', '4.20', '4.35', '4.01', '3.75', '3.81', '3.88', '3.91', '4.47', '3.92', '4.10', '4.37', '3.84', '3.36', '3.88', '4.02', '3.97', '4.30', '4.47', '4.58', '4.39', '4.35', '4.35', '3.84', '4.30', '4.32', '4.35', '4.47', '4.31', '4.13', '4.42', '3.97', '4.26', '4.03', '3.84', '4.29', '3.84', '3.95', '4.06', '4.19', '4.32', '4.35', '4.50', '4.36', '4.03', '4.45', '3.81']",[],[],[],"This comprehensive anthology collects works of fiction, poetry, drama, and essay-writing from a pivotal time in Japanese history. In addition to their literary achievements, the texts reflect the political, social, and intellectual changes that occurred in Japanese society during this period, including exposure to Western ideas and literature, the rise of nationalism, and the complex interaction of traditional and modern forces. The volume "" ""offers outstanding, often new translations of classic texts by such celebrated writers as Nagai Kafu, Shimazaki Toson, Natsume Soseki, Kawabata Yasunari, and Yosano Akiko. The editors have also unearthed works from lesser-known women writers, many of which have never been available in English.<br /><br />Organized chronologically and by genre within each period, the volume reveals the major influences in the development of modern Japanese literature: the Japanese classics themselves, the example of Chinese poetry, and the encounter with Western literature and culture. Modern Japanese writers reread the classics of Japanese literature, infused them with contemporary language, and refashioned them with an increased emphasis on psychological elements. They also reinterpreted older aesthetic concepts in light of twentieth-century mentalities. While modern ideas captured the imagination of some Japanese writers, the example of classical Chinese poetry remained important for others. Meiji writers continued to compose poetry in classical Chinese and adhere to a Confucian system of thought. Another factor in shaping modern Japanese literature was the example of foreign works, which offered new literary inspiration and opportunities for Japanese readers and writers.<br /><br />Divided into four chapters, the anthology begins with the early modern texts of the 1870s, continues with works written during the years of social change preceding World War I and the innovative writing of the interwar period, and concludes with texts from World War II. Each chapter includes a helpful critical introduction, situating the works within their literary, political, and cultural contexts. Additionally, there are biographical introductions for each writer."
162390,8550,"La Beauté tôt vouée à se défaire, suivi de ""Le Bras""",2226136703,9782226136701,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,2,1,,Albin Michel,false,59639722,2,45,91,24,1,5:6|4:10|3:6|2:1|1:1|total:24,,,,3.79,14,0,"['8550', '35258']","['Yasunari Kawabata', 'Yukio Mishima']","['3.75', '3.93']",[],[],[],
24276660,8550,Dos ensayos,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420292488l/24276660._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420292488l/24276660._SX50_.jpg,,,,,,true,43858742,1,42,88,25,3,5:1|4:12|3:11|2:1|1:0|total:25,,,,3.52,25,3,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],
13574302,8550,Pět japonských novel,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333376983l/13574302._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333376983l/13574302._SY75_.jpg,1969,,,cze,Odeon,false,19155639,1,52,85,23,1,5:6|4:5|3:11|2:1|1:0|total:23,1969,1,1,3.70,23,1,"['933674', '5804653', '6263', '8366128', '8550']","['Ichiyō Higuchi', 'Hōmei Iwano', ""Jun'ichirō Tanizaki"", 'Riichi Yokomitsu', 'Yasunari Kawabata']","['3.98', '3.59', '3.84', '3.88', '3.75']","['3432746', '7352013', '5831102', '17792108', '3434059']","['Miriam Jelínková', 'Miroslav  Novák', 'Libuše Boháčková', 'Jaroslav Příbramský', 'Vlasta Hilská']","['3.87', '3.80', '3.92', '3.70', '3.94']","V kalném proudu<br />Žena, která si vzala jed<br />Pokus o životopis Šunkin<br />Mechanismus<br />Sněhová země"
765959,8550,"The Columbia Anthology of Modern Japanese Literature, volume 2: From 1945 to the Present",0231138040,9780231138048,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,4,1,,Columbia University Press,false,752027,1,86,83,19,1,5:9|4:8|3:2|2:0|1:0|total:19,2007,3,29,4.37,19,1,"['82909', '119939', '206542', '3439713', '1116184', '18632140', '5508378', '35258', '660717', '16061597', '8550', '6526', '693934', '45895', '103307', '14164', '17580412', '622016', '1816111', '110156', '117105', '832600', '927489', '522375', '18654417', '169332', '56467', '65341', '554845', '4420130', '21397', '1024917', '88792', '18654418', '1380271', '62846', '18654419', '18654420', '5553136', '18654421', '18632985', '18654422', '383659', '5781795', '867571', '17582565', '5588537', '259401', '56463', '1144150']","['J. Thomas Rimer', 'Natsuki Ikezawa', 'Fumiko Hayashi', 'Kenzaburō Ōe', 'Nobuo Ayukawa', 'Nobuko Katsura', 'Fumi Saito', 'Yukio Mishima', 'Kunio Shimizu', 'Natsume Sōseki', 'Yasunari Kawabata', 'Kōbō Abe', 'Hiroyuki Agawa', 'Sawako Ariyoshi', 'Fumiko Enchi', 'Shūsaku Endō', 'Yutaka Haniya', 'Taiko Hirabayashi', 'Yoshie Hotta', 'Masuji Ibuse', 'Yasushi Inoue', 'Jun Ishikawa', 'Mieko Kanai', 'Morio Kita', 'Nobuo Kajima', 'Taeko Kōno', 'Yumiko Kurahashi', 'Seichō Matsumoto', 'Hiroshi Noma', 'Kazuo Ozaki', 'Ryōtarō Shiba', 'Rinzo Shiina', 'Junzo Shono', 'Taijun Takada', 'Shōtarō Yasuoka', 'Junnosuke Yoshiyuki', 'Tsunao Aido', 'Ryusei Hasegawa', 'Rin Ishigaki', 'Yoshiro Ishihara', 'Yuzuru Katagiri', 'Kiyoko Nagasa', 'Kazuko Shiraishi', 'Sakon Sō', 'Kotaro Takamura', 'Toriko Takarabe', 'Ryuichi Tamura', 'Shuntarō Tanikawa', 'Taeko Tomioka', 'Minoru Yoshioka']","['4.02', '3.77', '3.78', '3.78', '4.32', '4.37', '4.20', '3.93', '4.40', '3.84', '3.75', '3.81', '3.96', '3.87', '3.80', '4.02', '4.03', '4.09', '4.44', '3.98', '3.80', '3.66', '3.86', '3.83', '4.37', '4.07', '3.94', '3.65', '4.01', '4.24', '4.16', '4.35', '3.93', '4.37', '3.67', '3.66', '4.37', '4.37', '4.45', '4.37', '4.47', '4.37', '3.97', '4.22', '4.25', '4.38', '4.13', '4.14', '3.86', '4.26']",[],[],[],"In Volume 2 of Columbia's comprehensive anthology of modern Japanese literature, thoughtfully selected and carefully translated readings portray the vast changes that have transformed Japanese culture since the end of the Pacific War. Beginning with the Allied Occupation in 1945 and concluding with the early twenty-first century, these stories, poems, plays, and essays reflect Japan's heady transition from poverty to prosperity, its struggle with conflicting ideologies and political beliefs, and the growing influence of popular culture on the country's artistic and intellectual traditions.<br /><br />Organized chronologically and by genre within each period, readings include fiction by Hayashi Fumiko and Oe Kenzaburo; poems by Ayukawa Nobuo, Katsura Nobuko, and Saito Fumi; plays by Mishima Yukio and Shimizu Kunio; and a number of essays, among them Eto Jun on Natsume Soseki and his brilliant novel <i>Kokoro</i> (<i>The Heart of Things</i>), and Kawabata Yasunari on the shape of his literary career and the enduring influence of classical Japanese literature.<br /><br />Some authors train a keen eye on the contemporary world, while others address the historical past and its relationship to modern culture. Some adopt an even broader scope and turn to European models for inspiration, while others look inward, exploring psychological and sexual terrain in new, often daring ways. Spanning almost six decades, this anthology provides a thorough introduction to a profound period of creative activity."
12970735,8550,Columbia Anthology of Modern Japanese Literature,0231157231,9780231157230,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,11,15,,Columbia University Press,false,18129011,6,111,82,18,0,5:11|4:6|3:1|2:0|1:0|total:18,2011,11,1,4.56,13,0,"['82909', '221342', '8076648', '18563801', '192654', '18563802', '5570398', '2813293', '5224714', '562081', '1772223', '16000836', '341086', '5559905', '867571', '7441088', '202638', '765413', '16061597', '5775185', '4795659', '7441063', '526672', '8550', '1382956', '5516759', '145348', '6263', '952807', '258360', '175210', '601944', '18631884', '8118877', '9839', '765411', '7452186', '261614', '1423989', '553897', '113561', '413310', '36351', '5568547', '975152', '2745770', '244614', '6526', '45895', '103307', '14164', '206542', '622016', '1816111', '110156', '117105', '927489', '657043', '169332', '35258', '554845', '520790', '1380271', '1116184', '5553136', '18632985', '383659', '259401', '56463', '1144150', '1190586', '19771163', '5547692', '235229', '414863', '88793', '5511353', '14259388', '3430809', '3354', '403773', '42775', '3409912', '1070718', '855747', '92441', '399905', '28229', '3114179', '1706043', '333642', '1036126', '4323302', '3439713']","['J. Thomas Rimer', 'Van C. Gessel', 'Ōgai Mori', 'Naobumi Ochiai', 'Tōson Shimazaki', 'Hagoromo Takeshima', 'Kyōka Izumi', 'Doppo Kunikida', 'Hakuchō Masamune', 'Kafū Nagai', 'Kōyō Ozaki', 'Kagai Kodama', 'Takuboku Ishikawa', 'Hakushū Kitahara', 'Kotaro Takamura', 'Mokutaro Kinoshita', 'Akiko Yosano', 'Shiki Masaoka', 'Natsume Sōseki', 'Ryūnosuke Akutagawa', 'Edogawa Rampo', 'Tatsuo Hori', 'Taruho Inagaki', 'Yasunari Kawabata', 'Denji Kuroshima', 'Shinobu Origuchi', 'Naoya Shiga', ""Jun'ichirō Tanizaki"", 'Hyakken Uchida', 'Sakutarō Hagiwara', 'Kenji Miyazawa', 'Junzaburo Nishiwaki', 'Katsue Kitasono', 'Shigeharu Nakano', 'Kanoko Okamoto', 'Mokichi Saito', 'Hisajo Sugita', 'Santōka Taneda', 'Kunio Kishida', 'Hideo Kobayashi', 'Osamu Dazai', 'Tatsuzō Ishikawa', 'Shōhei Ōoka', 'Shinpei Kusano', 'Hideo Oguma', 'Zenmaro Toki', 'Ango Sakaguchi', 'Kōbō Abe', 'Sawako Ariyoshi', 'Fumiko Enchi', 'Shūsaku Endō', 'Fumiko Hayashi', 'Taiko Hirabayashi', 'Yoshie Hotta', 'Masuji Ibuse', 'Yasushi Inoue', 'Mieko Kanai', 'Nobuo Kojima', 'Taeko Kōno', 'Yukio Mishima', 'Hiroshi Noma', 'Taijun Takeda', 'Shōtarō Yasuoka', 'Nobuo Ayukawa', 'Rin Ishigaki', 'Yuzuru Katagiri', 'Kazuko Shiraishi', 'Shuntarō Tanikawa', 'Taeko Tomioka', 'Minoru Yoshioka', 'Akiko Baba', 'Kaneko Tôta', 'Fumiko Nakajō', 'Minoru Betsuyaku', 'Junji Kinoshita', 'Yoshikichi Furui', 'Keiichirō Hirano', ""Shin'ichi Hoshi"", 'Takeshi Kaikō', 'Haruki Murakami', 'Kenji Nakagami', 'Yōko Ogawa', 'Tsuyoshi Shima', 'Yoshinori Shimizu', 'Takako Takahashi', 'Yōko Tawada', 'Yūko Tsushima', 'Banana Yoshimoto', 'Hiromi Itō', 'Kazue Shinkawa', 'Machi Tawara', 'Hisashi Inoue', 'Juro Kara', 'Kenzaburō Ōe']","['4.02', '3.91', '3.64', '4.47', '3.89', '4.47', '3.93', '3.96', '4.47', '3.60', '4.16', '4.47', '4.08', '4.45', '4.25', '4.47', '4.22', '4.21', '3.84', '4.02', '3.92', '3.87', '4.20', '3.75', '3.88', '4.47', '3.92', '3.84', '3.99', '4.02', '3.97', '4.30', '4.47', '4.58', '3.84', '4.32', '4.47', '4.31', '4.42', '3.97', '4.03', '3.84', '3.95', '4.50', '4.36', '4.45', '3.81', '3.81', '3.87', '3.80', '4.02', '3.78', '4.09', '4.44', '3.98', '3.80', '3.86', '3.34', '4.07', '3.93', '4.01', '4.00', '3.67', '4.32', '4.45', '4.47', '3.97', '4.14', '3.86', '4.26', '4.62', '4.32', '4.43', '4.32', '4.17', '3.91', '3.72', '4.41', '3.78', '3.96', '3.83', '3.82', '4.22', '3.57', '4.16', '3.54', '3.65', '3.71', '3.68', '4.59', '4.07', '3.84', '4.00', '3.78']",[],[],[],"Featuring choice selections from the core anthologies <i>The Columbia Anthology of Modern Japanese Literature: From Restoration to Occupation, 1868-1945</i>, and <i>The Columbia Anthology of Modern Japanese Literature: From 1945 to the Present</i>, this collection offers a concise yet remarkably rich introduction to the fiction, poetry, drama, and essays of Japan's modern encounter with the West. Spanning a period of exceptional invention and transition, this volume is not only a critical companion to courses on Japanese literary and intellectual development but also an essential reference for scholarship on Japanese history, culture, and interactions with the East and West.<br /><br />The first half covers the three major styles of literary expression that informed Japanese writing and performance in the late nineteenth and early twentieth centuries: classical Japanese fiction and drama, Chinese poetry, and Western literary representation and cultural critique. Their juxtaposition brilliantly captures the social, intellectual, and political challenges shaping Japan during this period, particularly the rise of nationalism, the complex interaction between traditional and modern forces, and the encroachment of Western ideas and writing. The second half conveys the changes that have transformed Japan since the end of the Pacific War, such as the heady transition from poverty to prosperity, the friction between conflicting ideologies and political beliefs, and the growing influence of popular culture on the country's artistic and intellectual traditions. Featuring sensitive translations of works by Nagai Kafu, Natsume Soseki, Oe Kenzaburo, Kawabata Yasunari, Mishima Yukio, and many others, this anthology relates an essential portrait of Japan's dynamic modernization."
336911,8550,Fob and House of Sleeping Beauties: Two Plays,0822204134,9780822204138,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,5,26,,Dramatists Play Service,false,327358,1,54,76,20,0,5:4|4:9|3:6|2:1|1:0|total:20,1983,12,1,3.80,20,0,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],
16247232,8550,Tydzień świętego mozołu. Opowiadania japońskie 1945-1975,8306011856,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354706354l/16247232._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354706354l/16247232._SY75_.jpg,1986,,,pol,Państwowy Instytut Wydawniczy,false,22269107,1,43,73,20,0,5:4|4:7|3:7|2:2|1:0|total:20,1986,1,1,3.65,20,0,"['3174179', '6526', '113561', '14164', '209565', '622016', '117105', '3430809', '8550', '522375', '657043', '600113', '35258', '562081', '554845', '72118', '3439713', '244614', '175213', '6263', '62846', '1380271']","['Mikołaj Melanowicz', 'Kōbō Abe', 'Osamu Dazai', 'Shūsaku Endō', 'Shichirō Fukazawa', 'Taiko Hirabayashi', 'Yasushi Inoue', 'Takeshi Kaikō', 'Yasunari Kawabata', 'Morio Kita', 'Nobuo Kojima', 'Senji Kuroi', 'Yukio Mishima', 'Kafū Nagai', 'Hiroshi Noma', 'Akiyuki Nosaka', 'Kenzaburō Ōe', 'Ango Sakaguchi', 'Masaaki Tachihara', ""Jun'ichirō Tanizaki"", 'Junnosuke Yoshiyuki', 'Shōtarō Yasuoka']","['3.81', '3.81', '4.03', '4.02', '3.58', '4.09', '3.80', '3.78', '3.75', '3.83', '3.34', '3.50', '3.93', '3.60', '4.01', '4.07', '3.78', '3.81', '3.96', '3.84', '3.66', '3.67']","['3327163', '5093053', '6623482', '15092733']","['Krystyna Okazaki', 'Henryk Lipszyc', 'Hanna Zamyłka', 'Andrzej   Nowak']","['3.71', '3.93', '3.65', '3.50']","1. Abe Kōbō, Żołnierz ze snu (przeł. Henryk Lipszyc)<br />2. Dazai Osamu, Mój mąż, Villon (przeł. Krystyna Okazaki)<br />3. Endō Shūsaku, Młodsza siostra (przeł. Krystyna Okazaki)<br />4. Fukazawa Shichirō, Bracia Murashō (przeł. Krystyna Okazaki)<br />5. Hirabayashi Taiko, Ludzkie życie (przeł. Mikołaj Melanowicz)<br />6. Inoue Yasushi, Loulan (przeł. Mikołaj Melanowicz)<br />7. Kaikō Takeshi, Żołnierska zapłata (przeł. Mikołaj Melanowicz)<br />8. Kawabata Yasunari, Zatoka Łuku (przeł. Mikołaj Melanowicz)<br />9. Kita Morio, Na grzbiecie górskim (przeł. Hanna Zamyłka)<br />10. Kojima Nobuo, Karabin (przeł. Andrzej Nowak)<br />11. Kuroi Senji, Tydzień świętego mozołu (przeł. Andrzej Nowak)<br />12. Mishima Yukio, Umiłowanie ojczyzny (przeł. Henryk Lipszyc)<br />13. Nagai Kafū, Order (przeł. Krystyna Okazaki)<br />14. Noma Hiroshi, Czerwony księżyc (przeł. Krystyna Okazaki)<br />15. Nosaka Akiyuki, Grób świetlików (przeł. Krystyna Okazaki)<br />16. Ōe Kenzaburō, Hojność umarłych (przeł. Mikołaj Melanowicz)<br />17. Sakaguchi Angō, Pomylona (przeł. Krystyna Okazaki)<br />18. Tachihara Masaaki, Samobójstwo we dwoje (przeł. Andrzej Nowak)<br />19. Tanizaki Jun’ichirō, Ulotny most snów (przeł. Mikołaj Melanowicz)<br />20. Yoshiyuki Junnosuke, Ulewa (przeł. Krystyna Okazaki)<br />21. Yasuoka Shōtarō, Żona właściciela lombardu (przeł. Krystyna Okazaki)"
12818471,8550,舞姫 [Maihime],4101001073,9784101001074,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529888787l/12818471._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529888787l/12818471._SX50_.jpg,1954,11,,jpn,Shinchōsha,false,17967952,6,30,70,17,3,5:6|4:7|3:4|2:0|1:0|total:17,1954,11,,4.12,10,1,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],舞姬以菟絲花般的溫柔婉約與優雅嫻靜之姿出現在眾人面前。但她對人生的憧憬，卻開始由絢麗的夢境轉向空虛與不安；終於，在人生舞臺上她創作了一齣(佛界易入，魔界難進)的獨舞……
17319201,8550,"Three-Dimensional Reading: Stories of Time and Space in Japanese Modernist Fiction, 1911-1932",0824838017,9780824838010,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376426281l/17319201._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376426281l/17319201._SY75_.jpg,2013,7,31,eng,University of Hawaii Press,false,23997388,3,75,63,14,3,5:8|4:5|3:1|2:0|1:0|total:14,2013,7,31,4.50,14,3,"['6918107', '16061597', '13561188', '6263', '5775185', '3893087', '742881', '7500134', '3073201', '8550', '526672', '5585238', '8366128', '7441063', '13561189']","['Angela Yiu', 'Natsume Sōseki', 'Nakajima Atsushi', ""Jun'ichirō Tanizaki"", 'Ryūnosuke Akutagawa', 'Satō Haruo', 'Kyūsaku Yumeno', 'Koji Uno', 'Motojirō Kajii', 'Yasunari Kawabata', 'Taruho Inagaki', 'Taijirō Tamura', 'Riichi Yokomitsu', 'Tatsuo Hori', 'Yū Ryutanji']","['4.50', '3.84', '4.13', '3.84', '4.02', '4.01', '3.88', '3.36', '4.01', '3.75', '4.20', '4.47', '3.88', '3.87', '4.50']",[],[],[],This book consists of translations of fourteen Japanese short stories from the experiment modernist tradition by both canonical writers and important authors who have received little or no attention in English. The intent of the collection is to add to t
37367988,8550,Tahun Spageti: Kumpulan Cerita Pendek Jepang,,9786026651525,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512967663l/37367988._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512967663l/37367988._SX50_.jpg,2017,11,15,ind,Basabasi,false,63074543,1,54,61,17,9,5:3|4:6|3:6|2:2|1:0|total:17,,,,3.59,17,9,"['3354', '8076648', '562081', '17799649', '6263', '5775185', '3893087', '18145637', '110156', '8550', '113561', '18145639', '14164', '35258']","['Haruki Murakami', 'Ōgai Mori', 'Kafū Nagai', 'Shiga Naoya', ""Jun'ichirō Tanizaki"", 'Ryūnosuke Akutagawa', 'Satō Haruo', 'Yokomitsu Riichi', 'Masuji Ibuse', 'Yasunari Kawabata', 'Osamu Dazai', 'Mizukami Tsutomu', 'Shūsaku Endō', 'Yukio Mishima']","['3.96', '3.64', '3.60', '3.55', '3.84', '4.02', '4.01', '3.59', '3.98', '3.75', '4.03', '3.50', '4.02', '3.93']",['9787229'],['Nurul Hanafi'],['3.67'],Mori Ogai ― Sedang Dibangun<br />Kafū Nagai — Sungai Sumida<br />Shiga Naoya — Kejahatan Han<br />Junichiro Tanizaki — Tato<br />Akutagawa Ryunosuke — Kebun<br />Sato Haruo — Rumah Anjing Spanyol<br />Yokomitsu Riichi — Gunung Hiei<br />Ibuse Masuji — Bus Mogok<br />Yasunari Kawabata — Rembulan di Atas Kolam<br />Dazai Osamu — Istri Villon<br />Mizukami Tsutomu — Bunga Bambu<br />Shusaku Endo — Lelaki Empat Puluh Tahun<br />Yukio Mishima — Botol Termos<br />Haruki Murakami — Tahun Spageti
16164570,8550,Příběh z dolního města na řece,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353577796l/16164570._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353577796l/16164570._SY75_.jpg,1984,,,cze,Všehrad,false,22008206,1,25,58,16,1,5:3|4:6|3:5|2:2|1:0|total:16,1962,,,3.62,16,1,['8550'],['Yasunari Kawabata'],['3.75'],['3435531'],['Zdenka Švarcová'],['3.93'],
