id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12083,7680,Long Day's Journey into Night,0300093055,9780300093056,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,2,8,eng,Yale University Press,false,809292,61,59795,139551,34313,925,5:13957|4:11612|3:6438|2:1698|1:608|total:34313,1956,1,1,4.07,32473,755,"['7680', '236']","[""Eugene O'Neill"", 'Harold Bloom']","['3.96', '4.10']",[],[],[],"Eugene O'Neill's autobiographical play Long Day's Journey into Night is regarded as his finest work. First published by Yale University Press in 1956, it won the Pulitzer Prize in 1957 and has since sold more than one million copies. This edition includes a new foreword by Harold Bloom.<br /><br />The action covers a fateful, heart-rending day from around 8:30 am to midnight, in August 1912 at the seaside Connecticut home of the Tyrones - the semi-autobiographical representations of O'Neill himself, his older brother, and their parents at their home, Monte Cristo Cottage.<br /><br />One theme of the play is addiction and the resulting dysfunction of the family. All three males are alcoholics and Mary is addicted to morphine. They all constantly conceal, blame, resent, regret, accuse and deny in an escalating cycle of conflict with occasional desperate and half-sincere attempts at affection, encouragement and consolation."
36220816,7680,I capolavori di Eugene O'Neill. Volume secondo: Il lutto si addice ad Elettra - Arriva l'uomo del ghiaccio - Lunga giornata verso la notte,8806118781,9788806118785,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505124226l/36220816._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505124226l/36220816._SY75_.jpg,1990,,,ita,Einaudi,false,57858459,1,5,6,2,0,5:1|4:0|3:0|2:0|1:1|total:2,,,,3.00,2,0,"['7680', '884965']","[""Eugene O'Neill"", 'Roberto Sanesi']","['3.96', '4.18']",['3354828'],['Bruno Fonzi'],['4.10'],"Tutto il teatro di O'Neill è la messinscena di una violenza sorda, sotterranea, la cui epifania è solo a tratti esemplificata dai fatti apertamente tragici del racconto. Violenza e desiderio in continua oscillazione, antagonisti, ma in realtà così simili che raramente si possono addebitare a un personaggio singolo. È vero che si alternano e si raccontano dialetticamente, ma si rivelano componenti di una stessa entità, così da doversi dubitare che appartengano ad altri (il Fato, le Furie?), fuori da un dramma individuale. Che è però moltiplicato e riflesso. E mentre è un dramma della stasi in quanto dramma di un'alternanza continua, contiene motivazioni sociologiche e psicologiche, private e collettive (con forti riverberi ideologici, religiosi, etici), non districabili. Se è vero che il dramma è questo, si capisce che l'archetipo del viaggio verso la conoscenza è da leggersi come ansia di ritorno e paura del ritorno, come intuizione di un essere già stato che conferma l'esilio nel desiderio. Ovvero la vita come una specie di morte temporanea. La condizione fissa (il movimento è apparente, il viaggio è nell'oscillazione che riconduce a un punto mediano) è quella della perdita delle illusioni e della loro necessità, della consapevolezza della perdita e del rifiuto di tale consapevolezza ""per ereditare il futuro"". (Roberto Sanesi)"
36181422,7680,Mourning Becomes Electra (SparkNotes Literature Guide),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57800936,3,5,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['6460726', '7680']","['SparkNotes', ""Eugene O'Neill""]","['3.94', '3.96']",[],[],[],"<div>
  <div>
    <b>Literature Guides</b>
  </div>
  <div><b><br /></b>Created by Harvard students for students everywhere, SparkNotes is a new breed of study guide: smarter, better, faster.</div>
  <div> </div>
  <div>Geared to what today's students need to know, SparkNotes provides:</div>
  <div> </div>
  <div>*Chapter-by-chapter analysis<br />*Explanations of key themes, motifs, and symbols<br />*A review quiz and essay topics<br /></div>
  <div>Lively and accessible, these guides are perfect for late-night studying and writing papers</div>
</div>"
25749028,7680,Teatro. Volume terzo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434627298l/25749028._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434627298l/25749028._SY75_.jpg,1962,,,ita,Einaudi,false,45591039,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1962,1,1,5.00,1,0,"['7680', '3354828']","[""Eugene O'Neill"", 'Bruno Fonzi']","['3.96', '4.10']",[],[],[],
31810605,7680,The Eugene O'Neill Collection,1537236822,9781537236827,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,8,23,,Createspace Independent Publishing Platform,false,52465384,2,10,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,0,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"Eugene O'Neill was a prominent American playwright in the 20th century. O'Neill won the Nobel Prize in Literature in 1936 and he also was one of the first American writers of realism. Some of O'Neill's most famous plays include Long Day's Journey into Night, Anna Christie, The Iceman Cometh, and Morning Becomes Electra. This collection includes the following: The Straw: A semi-autobiographical play with themes such as family life, love, and deception. Anna Christie: A play that earned O'Neill the Pulitzer Prize for Drama in 1922. The action centers around a former prostitute who tries to turn her life around. The First Man: A play that centers around an anthropologist who travels to the Asian Plains to find the ""missing link"" in mankind's evolution. The Hairy Ape: A play that centers around a working-class brute, known as Yank, who struggles to find his place in the world. Tomorrow: A short story centering around a suicide in a saloon where O'Neill lived in 1911."
22150632,7680,the movie man,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,41495782,2,5,5,2,0,5:0|4:0|3:1|2:1|1:0|total:2,2014,1,17,2.50,2,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
18392215,7680,Teatru vol. 3,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377636248l/18392215._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377636248l/18392215._SY75_.jpg,1968,,,rum,Editura pentru Literatură Universală,false,26014418,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1968,1,1,5.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
18392214,7680,Teatru vol. 2,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377636246l/18392214._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377636246l/18392214._SX50_.jpg,1968,,,rum,Editura pentru Literatură Universală,false,26014417,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1968,1,1,5.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
6027352,7680,Anna Christie & The Straw,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,6202831,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2008,7,11,5.00,1,0,"['7680', '2041177']","[""Eugene O'Neill"", 'J.M. Francis']","['3.96', '4.42']",[],[],[],
36220789,7680,I capolavori di Eugene O'Neill. Volume primo: Drammi marini - L'imperatore Jones - Anna Christie - Desiderio sotto gli olmi - Strano interludio,8806118528,9788806118525,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505135664l/36220789._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505135664l/36220789._SX50_.jpg,1990,,,ita,Einaudi,false,57858441,1,5,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['7680', '884965']","[""Eugene O'Neill"", 'Roberto Sanesi']","['3.96', '4.18']",['3354828'],['Bruno Fonzi'],['4.10'],"Tutto il teatro di O'Neill è la messinscena di una violenza sorda, sotterranea, la cui epifania è solo a tratti esemplificata dai fatti apertamente tragici del racconto. Violenza e desiderio in continua oscillazione, antagonisti, ma in realtà così simili che raramente si possono addebitare a un personaggio singolo. È vero che si alternano e si raccontano dialetticamente, ma si rivelano componenti di una stessa entità, così da doversi dubitare che appartengano ad altri (il Fato, le Furie?), fuori da un dramma individuale. Che è però moltiplicato e riflesso. E mentre è un dramma della stasi in quanto dramma di un'alternanza continua, contiene motivazioni sociologiche e psicologiche, private e collettive (con forti riverberi ideologici, religiosi, etici), non districabili. Se è vero che il dramma è questo, si capisce che l'archetipo del viaggio verso la conoscenza è da leggersi come ansia di ritorno e paura del ritorno, come intuizione di un essere già stato che conferma l'esilio nel desiderio. Ovvero la vita come una specie di morte temporanea. La condizione fissa (il movimento è apparente, il viaggio è nell'oscillazione che riconduce a un punto mediano) è quella della perdita delle illusioni e della loro necessità, della consapevolezza della perdita e del rifiuto di tale consapevolezza ""per ereditare il futuro"". (Roberto Sanesi)"
25982011,7680,"Four Plays Illustrated with Amazing Cloud Photography & 3 Bonus Books Amazing Animals Cutest Babies 1, 2, & 3",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,45893486,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2015,4,22,5.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
18623151,7680,Пьесы,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380791548l/18623151._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380791548l/18623151._SY75_.jpg,1985,,,rus,Радуга,false,26410081,1,8,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1985,1,1,5.00,1,0,"['7680', '7751', '7315096', '6520132']","[""Eugene O'Neill"", 'Tennessee Williams', ""Юджин О'Нил"", 'Теннесси Уильямс']","['3.96', '3.92', '5.00', '4.04']",[],[],[],"Сборник знакомит с творчеством двух крупнейших американских драматургов. Пьесы (""Космическая обезьяна"", ""Страсти под вязами"", ""Долгий день уходит в ночь"" Юджина О'Нила и ""Стеклянный зверинец"", ""Трамвай ""Желание"""", ""Орфей спускается в ад"" Теннесси Уильямса и др.) насыщены нравственными и социальными конфликтами, отличаются напряженными действием и глубоким психологизмом. <br />В книгу включены также заметки, интервью и эссеистика обоих авторов."
3016820,7680,Aqui Esta El Vendedor de Hielo / Hughie,8437618835,9788437618838,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,49294665,1,8,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"<i>Aqui Esta El Vendedor de Hielo</i> fue escrita a finales de la decada de los anos treinta, periodo marcado por una incierta situacion social, despues del hundimiento de la bolsa neoyorquina. <i>Hughie</i> fue su ultima obra. Ambos relatos se desarrollan en un ambiente claustrofobico, en el que una serie de personajes aparecen atrapados en sus propias fantasias. Sus suenos ilusorios son producto del fracaso absoluto de las expectativas de los personajes."
3914958,7680,The Calms of Capricorn,0899190936,9780899190938,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1982,1,1,,Ticknor & Fields,false,3960386,1,4,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1982,,,5.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
15647814,7680,Eugene O'Neill: Comments on the Drama and the Theater: A Source Book,3878084471,9783878084471,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21304877,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
10316326,7680,The Ultimate Play Collection (50+ Plays),,2940012700070,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,15218642,1,17,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2011,1,11,5.00,1,0,"['3565', '7680', '2730977', '5255014', '5217']","['Oscar Wilde', ""Eugene O'Neill"", 'Henrik Ibsen', 'J.M. Barrie', 'George Bernard Shaw']","['4.10', '3.96', '3.78', '4.10', '3.91']",[],[],[],
21473003,7680,"Nobel Prize Library: Faulkner, O'Neill, Steinbeck",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395015079l/21473003._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395015079l/21473003._SX50_.jpg,1971,,,,CRM Publishing,false,40791335,3,42,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1971,1,1,5.00,1,0,"['3535', '7680', '585']","['William Faulkner', ""Eugene O'Neill"", 'John Steinbeck']","['3.85', '3.96', '3.93']",[],[],[],
43120295,7680,El gran dios Brown: Extraño interludio,8476570074,9788476570074,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,66920492,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
42166608,7680,Pred zajtrkom; Olje; Cesar Jones; Kosmata opica; Veliki bog Brown; Čudna medigra,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538636135l/42166608._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538636135l/42166608._SX50_.jpg,1982,,,slv,Cankarjeva založba,false,65757138,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],Šest dram nobelovca iz leta 1936.
23393336,7680,recklessness,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,55836593,2,6,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
28053246,7680,The American Theatre - 5 one-act plays by modern playwrights,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448982688l/28053246._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448982688l/28053246._SY75_.jpg,1970,,,eng,Gyldendal,false,48057069,1,5,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1970,,,4.00,1,1,"['10926', '7680', '7751', '8120', '838132', '9322']","['Lee Davis', ""Eugene O'Neill"", 'Tennessee Williams', 'Arthur  Miller', 'Tad Mosel', 'Edward Albee']","['3.86', '3.96', '3.92', '3.58', '3.78', '4.02']",[],[],[],Five one-act plays by 5 modern playwrights for use in English class in High school
22398111,7680,Selected Plays of Eugene O'Neill,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,41820930,1,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['699508', '7680']","['José Quintero', ""Eugene O'Neill""]","['4.26', '3.96']",[],[],[],
42203958,7680,Traania,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1937,,,,WSOY,false,65817747,1,3,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1917,,,4.00,1,1,['7680'],"[""Eugene O'Neill""]",['3.96'],['4652292'],['Aune Brotherus'],['3.72'],
30515984,7680,Now I Ask You,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1917,,,,,false,51034927,2,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1917,,,4.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
17341806,7680,"Experimental O'Neill: The Hairy Ape, The Emperor Jones, and The S.S. Glencairn One-Act Plays",0988745690,9780988745698,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360353390l/17341806._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360353390l/17341806._SY75_.jpg,2014,1,7,eng,A Barnacle Book,false,24078629,2,8,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2014,1,7,4.00,1,0,"['7680', '128240']","[""Eugene O'Neill"", 'Rick Mitchell']","['3.96', '3.98']",[],[],[],"Experimental O'Neill compiles in a single volume six of Eugene O'Neill's early, often overlooked, and still highly controversial early plays: The Hairy Ape, The Emperor Jones, and what are often referred to as ""The S.S. Glencairn Plays,"" four early, related one-acts, including extensive companion essays and critical analysis.<br /><br />The second installment of Rare Bird Books' Barnacle Crucial Editions, dedicated to maintaining definitive and uncensored in-print general trade editions of often misrepresented works.<br />The go-to edition for O'Neill's early plays and supporting essays and criticism, including extensive analysis on late-twentieth century Wooster Group productions<br />A beautiful, tactile, french-flapped edition to collect alongside past and future Barnacle Crucial Editions"
34107597,7680,Long voyage du jour à la nuit - Hughie,,9782851818164,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486129926l/34107597._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486129926l/34107597._SY75_.jpg,2013,,,fre,L'Arche,false,72434708,1,5,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
7184857,7680,Children of the Sea,091097215X,9780910972154,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,7706622,3,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1972,,,4.00,1,0,"['7680', '416948']","[""Eugene O'Neill"", 'Jennifer Atkinson']","['3.96', '4.27']",[],[],[],
42203875,7680,Vaaravyöhykkeessä,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1948,,,,WSOY,false,65817580,1,3,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1917,,,4.00,1,1,['7680'],"[""Eugene O'Neill""]",['3.96'],['4652292'],['Aune Brotherus'],['3.72'],
42398537,7680,TEATRO VOL.(1),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540031694l/42398537._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540031694l/42398537._SY75_.jpg,1962,,,ita,Einaudi,false,66081272,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
42934984,7680,"Diff'rent: “You're two of a kind, and a bad kind.”",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,66721149,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
3736670,7680,Chris Christophersen: A Play in Three Acts (Six Scenes),0394525310,9780394525310,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1982,10,12,,Random House,false,3780485,1,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1982,10,12,3.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],The original version of the play which was later rewritten and was presented in 1921 as: <i>Anna Christie</i>.
11789184,7680,Strange Interlude & The Green Pastures,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1985,,,eng,The Franklin Library,false,16741442,2,7,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1985,,,3.00,1,0,"['7680', '1276016']","[""Eugene O'Neill"", 'Marc Connelly']","['3.96', '3.42']",[],[],[],"Strange Interlude, by Eugene O'Neill and The Green Pastures, by Marc Connelly"
22141347,7680,من الأعمال المختارة: وراء الأفق - أنّا كريستي,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400361021l/22141347._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400361021l/22141347._SX50_.jpg,1978,2,1,,سلسة من المسرح العالمي - وزارة الإعلام  - الكويت,false,41487670,1,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1978,2,1,3.00,1,0,"['7680', '8217426']","[""Eugene O'Neill"", 'عبدالله عبدالحافظ متولي']","['3.96', '3.00']",[],[],[],
23842816,7680,warnings,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1913,,,,,false,43453465,2,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1913,,,3.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
16150321,7680,The Hairy Ape & All God's Chillun Got Wings,1854591517,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,,,eng,NHB,false,21985998,1,12,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2005,1,1,3.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
50726791,7680,تار عنکبوت و دو نمایشنامه دیگر,,9786226401098,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580432971l/50726791._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580432971l/50726791._SX50_.jpg,,,,per,نشر بیدگل,false,75759285,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
18619937,7680,NOBEL PRIZE LIBRARY O'NEILL 1936,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380670400l/18619937._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380670400l/18619937._SX50_.jpg,1971,,,eng,CRM,false,26403160,2,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1971,1,1,3.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],THE EMPEROR JONES<br />HOMECOMING
7223536,7680,Théâtre Complet 9,2851811169,9782851811165,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,8023299,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,1965,1,1,2.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
2601458,7680,Anna Christie & The Emperor Jones,1854591010,9781854591012,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2625614,1,5,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
28686060,7680,Вибрані твори,9666343669,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,,,ukr,,false,48881077,1,2,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,"['14904342', '7680', '14904343', '14904344']","['Юджин О’Ніл', ""Eugene O'Neill"", 'В. Гуменюк', 'В. Довжик']","['2.00', '3.96', '2.00', '2.00']",[],[],[],
52874382,7680,تشنگی و دو نمایشنامه دیگر,9786007806,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585772181l/52874382._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585772181l/52874382._SY75_.jpg,1397,,,per,بیدگل,false,79114944,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],['5007046'],['یدالله آقاعباسی'],['3.51'],در هر سه‌ی این نمایشنامه‌ها اشخاص در موقعیتی نسبتاً بیهوده گیر می‌افتند. اینجا محل روبه‌روشدن با واقعیتی است که با شدت و خشونت هرچه تمام‌تر پرده‌ی پندار را در پیش چشم آن‌ها می‌درد. آنچه قبلاً به چشم آن‌ها دل‌فریب و زیبا می‌آمد اکنون به یک‌باره از ارزش می‌افتد. در «تشنگی»، آفتاب سوزان حقیقت چشم را خیره می‌کند و در دو نمایشنامه‌ی دیگر افراد بر اثر خطای خود ناگاه و بی‌حفاظ در برابر تندبادی می‌ایستند که آن‌ها را به ورطه‌ی نابودی می‌کشاند. حقیقت گاه چنان بی‌رحم چهره می‌گشاید که تصور آن نیز دشوار است.
