id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
49552,957894,The Stranger,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SY75_.jpg,1989,3,28,eng,Vintage International,false,3324344,90,1122620,2636657,662038,21626,5:238594|4:239292|3:132446|2:37475|1:14231|total:662038,1942,,,3.98,555946,13417,['957894'],['Albert Camus'],['4.00'],['4065222'],['Matthew    Ward'],['3.88'],"Through the story of an ordinary man unwittingly drawn into a senseless murder on an Algerian beach, Camus explored what he termed ""the nakedness of man faced with the absurd."" First published in English in 1946; now in a new translation by Matthew Ward."
458462,957894,Notebooks 1935-1942,1557784124,9781557784124,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352318140l/458462._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352318140l/458462._SX50_.jpg,1991,4,1,,Paragon House Publishers,false,430623,26,2548,2970,725,78,5:282|4:266|3:148|2:23|1:6|total:725,1962,,,4.10,438,22,"['957894', '1978543']","['Albert Camus', 'Philip Thody']","['4.00', '4.07']",[],[],[],"From 1935 until his death, Albert Camus kept a series of notebooks to sketch out ideas for future works, record snatches of conversations and excerpts from books he was reading, and jot down his reflections on death and the horror of war, his feelings about women and loneliness and art, and his appreciations for the Algerian sun and sea. These three volumes, now available together for the first time in paperback, include all entries made from the time when Camus was still completely unknown in Europe, until he was killed in an automobile accident in 1960, at the height of his creative powers. In 1957 he had been awarded the Nobel Prize for Literature. A spiritual and intellectual auto biography, Camus' Notebooks are invariably more concerned with what he felt than with what he did. It is i ntriguing for the reader to watch him seize and develop certain themes and ideas, discard others that at f irst seemed promising, and explore different types of experience."
2653858,957894,Reflections on the Guillotine,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480549012l/2653858._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480549012l/2653858._SY75_.jpg,1959,,,eng,Fridtjof-Karla Publications,false,2678626,22,2020,2902,722,82,5:250|4:287|3:139|2:41|1:5|total:722,1957,,,4.02,403,31,"['957894', '27112']","['Albert Camus', 'Richard Howard']","['4.00', '4.07']",[],[],[],An essay on capital punishment by the 1957 Nobel Prize winner.
10557075,957894,The Adulterous Woman,0141195843,9780141195841,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340015299l/10557075._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340015299l/10557075._SX50_.jpg,2011,2,15,eng,Penguin Classics,false,15463785,5,1988,2866,794,64,5:145|4:297|3:269|2:63|1:20|total:794,1957,,,3.61,762,57,['957894'],['Albert Camus'],['4.00'],['2435'],"[""Justin O'Brien""]",['4.11'],"She was waiting, but she didn't know for what. She was aware only of her solitude, and of the penetrating cold, and of a greater weight in the region of her heart. The author's writing confronts the great philosophical dilemmas of our time with piercing clarity"
12922533,957894,L’été,2070337774,9782070337774,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333103573l/12922533._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333103573l/12922533._SY75_.jpg,2006,5,11,fre,Gallimard,false,50370798,29,1686,2649,721,71,5:164|4:247|3:233|2:65|1:12|total:721,1954,,,3.67,256,19,['957894'],['Albert Camus'],['4.00'],[],[],[],"Qu'il suive le fil d'Ariane sur les traces du Minotaure pour évoquer Oran et ses alentours, qu'il revisite le mythe de Prométhée à la lumière de la violence du monde moderne, ou qu'il rêve à la beauté d'Hélène et de la Grèce, Albert Camus nous entraîne tout autour de la Méditerranée et de ses légendes.<br /><br />Un court recueil de textes lyriques et passionnés pour voyager de l'Algérie à la Grèce en passant par la Provence."
896536,957894,Noces / L'été,2070360164,9782070360161,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356498631l/896536._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356498631l/896536._SY75_.jpg,1972,1,27,fre,Folio,false,881727,20,1353,2589,652,48,5:227|4:237|3:138|2:42|1:8|total:652,1953,,,3.97,505,31,['957894'],['Albert Camus'],['4.00'],[],[],[],"«Je me souviens du moins d'une grande fille magnifique qui avait dansé tout l'après-midi. Elle portait un collier de jasmin sur sa robe bleue collante, que la sueur mouillait depuis les reins jusqu'aux jambes. Elle riait en dansant et renversait la tête. Quand elle passait près des tables, elle laissait après elle une odeur mêlée de fleurs et de chair.»"
22079833,957894,The Thibaults,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,46010651,28,2139,2483,589,75,5:283|4:192|3:84|2:18|1:12|total:589,1936,,,4.22,2,1,"['46466', '957894']","['Roger Martin du Gard', 'Albert Camus']","['4.07', '4.00']",[],[],[],"This masterfully constructed portrait of personal and social disintegration -- and reformation -- can be compared in stature to Tolstoy's ""War and Peace"" and Dos Passos' ""U.S.A. Trilogy."" It is truly a lost masterpiece of Western literature."
15704,957894,"Notebooks, 1935-1951",1569246661,9781569246665,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374680386l/15704._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374680386l/15704._SY75_.jpg,1998,9,1,eng,Marlowe & Company,false,17535,8,2009,2480,579,12,5:272|4:216|3:75|2:15|1:1|total:579,1972,,,4.28,560,12,['957894'],['Albert Camus'],['4.00'],"['1978543', '2435']","['Philip Thody', ""Justin O'Brien""]","['4.07', '4.11']","The musings and sketches of Albert Camus offer insight into the molding and working of a creative mind. Covering ground form young adulthood to the height of Camus's career, these notebooks contain sketches for future works, excerpts from favorite books, and reflections on death, loneliness, and art."
1256931,957894,Summer in Algiers,0141022140,9780141022147,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576376038l/1256931._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576376038l/1256931._SY75_.jpg,2005,5,6,eng,Penguin Books,false,2416954,4,1686,2464,640,42,5:188|4:219|3:189|2:37|1:7|total:640,1939,,,3.85,631,41,['957894'],['Albert Camus'],['4.00'],[],[],[],"Camus and his writing are intimately bound up with his native Algeria. These three essays evoke different aspects of the place. The title essay, 'The Minotaur' and 'The Return to Tipasa' are extracted from <i>Noces</i> (1950) and <i>L'été</i> (1954)."
2365282,957894,Lettres à un ami allemand,078592924X,9780785929246,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384549987l/2365282._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384549987l/2365282._SY75_.jpg,1991,10,1,fre,French & European Pubns,false,1865024,25,1210,2458,631,39,5:191|4:228|3:175|2:29|1:8|total:631,1945,10,,3.90,262,10,['957894'],['Albert Camus'],['4.00'],[],[],[],"Les quatre Lettres à un ami allemand, écrites sous l'Occupation et destinées à des publications clandestines, expriment déjà la doctrine de La peste et de L'homme révolté. Elles se placent sous l'invocation de Senancour qui, en une formule saisissante, avait résumé la philosophie de la révolte : 'L'homme est périssable. Il se peut ; mais périssons en résistant, et si le néant nous est réservé, ne faisons pas que ce soit une justice!'"
4253229,957894,L'état de siège,2070400360,9782070400362,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391230259l/4253229._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391230259l/4253229._SY75_.jpg,1998,9,24,fre,Gallimard: Collection Folio théâtre (n° 52),false,16182009,27,1143,2008,534,69,5:129|4:210|3:145|2:38|1:12|total:534,1948,,,3.76,202,17,['957894'],['Albert Camus'],['4.00'],[],[],[],"Dans la moins connue de ses pièces, Camus raconte l'apparition de la peste dans une ville maritime, mais les protagonistes ne ressemblent guère à ceux du roman. «Notre XXe siècle est le siècle de la peur», écrivait Camus en 1946. C'est le fil directeur de l'œuvre. Qu'est-ce qui peut vaincre la peur, sinon l'amour ? C'est-à-dire, dans un contexte politique, la solidarité. Car la pièce est une allégorie de l'Occupation, de la dictature, des totalitarismes. Par là, elle n'a rien perdu de son actualité. Elle montre en effet comment une collectivité (et non un individu, comme dans Caligula) réagit face au malheur. Elle est écrite dans un style lyrique, qui chante l'amour, la solitude de l'homme face à son destin, la communion d'une cité"
15692,957894,The Possessed,039470245X,9780394702452,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1964,3,12,eng,Vintage,false,80070,28,1968,1975,513,49,5:133|4:210|3:138|2:24|1:8|total:513,1959,,,3.85,330,22,['957894'],['Albert Camus'],['4.00'],['2435'],"[""Justin O'Brien""]",['4.11'],Dostoevsky's work turned into a three-part play by Camus. Nihilism &amp; individualism brought to the foreground thru the eyes of Russian intellectualism. The Possessed is Albert Camus' last work. He died 1/4/1960. It's considered one of his finest achievements.
17342999,957894,Чума,9660335369,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360415630l/17342999._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360415630l/17342999._SY75_.jpg,2006,,,ukr,Фоліо,false,42568383,3,744,1754,419,17,5:184|4:157|3:56|2:16|1:6|total:419,1947,,,4.19,397,15,"['957894', '2970646']","['Albert Camus', 'Альбер Камю']","['4.00', '4.21']","['6926617', '8032452']","['П.В. Таращук', 'Анатоль Перепадя']","['4.21', '4.22']","Серед письменників та інтелектуалів минулого сторіччя, творчість яких викликала великий інтерес серед інтелігенції Заходу й чинила на неї значний вплив, одне з чільних місць належить французькому письменнику, лауреату Нобелівської премії, Альберу Камю (1913-1960).<br />Вагомість його внеску в літературу і духовну культуру ХХ сторіччя важко переоцінити.<br />Цікавість сучасного читача до творів Камю аж ніяк не зменшилась. Тому можна з певністю сказати, що творчість цього письменника витримала найсуворішу і найсправедливішу перевірку - перевірку часом.<br />Романи ""Чужий"", ""Чума"" та ""Падіння"", що представлені у цьому виданні, вважаються одними з найкращих у творчому доробку Камю. Їх об'єднує предмет роздумів письменника - це людина, її свідомість і психологія, її місце і доля в світі, її поведінка в різних життєвих ситуаціях"
2509092,957894,Notebooks 1951-1959,1566637759,9781566637756,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400893321l/2509092._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400893321l/2509092._SY75_.jpg,2008,6,1,eng,Ivan R. Dee Publisher,false,2516463,13,1807,1631,386,26,5:185|4:120|3:66|2:13|1:2|total:386,1989,,,4.23,264,14,['957894'],['Albert Camus'],['4.00'],['1360485'],['Ryan Bloom'],['4.26'],"Withheld from publication in France for twenty-nine years after his death, and now in English for the first time, Camus's final journals give us our rawest and most intimate glimpse yet into one of the most important voices of French letters and twentieth-century literature. The first two volumes of his Notebooks began as simple instruments of his work; this final volume, recorded over the last nine years of his life, take on the characteristics of a more personal diary. Fearing that his memory was beginning to fail him, Camus noted here his reactions to the polemics stirred by The Rebel, his feelings about the Algerian War, his sojourns in Greece and Italy, thinly veiled observations on his wife and lovers, heartaches over his family, and anxiety over the Nobel Prize that he was awarded in 1957. As in the earlier Notebooks, we see here also the birth of some of Camus's greatest works: The Fall, Exile and the Kingdom, and his unfinished masterpiece, The First Man. His gorgeous travel descriptions, his political observations, and his philosophical musings are the most appealing features of these recorded thoughts. Notebooks 1951-1959 completes one of the most important set of literary ""working papers"" of the past century. Ryan Bloom's sensitive translation was shortlisted for the French-American Foundation and Florence Gould Foundation translation prize for nonfiction."
35565566,957894,"Tin House Magazine, Issue 72, Summer 2017",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,McCormack Communications,true,60840902,3,604,1489,374,51,5:123|4:141|3:91|2:18|1:1|total:374,2017,5,30,3.98,211,28,"['50091', '50093', '15393', '14650756', '14719597', '957894', '19508597', '19508598', '1533339', '2669276', '6860265']","['Rob Spillman', 'Holly MacArthur', 'Daniel Wallace', 'Rachel Khong', 'Donika Kelly', 'Albert Camus', 'Anna Koriath', 'Catherine Rockwood', 'Mark Waldron', 'C.J.     Evans', 'Carmen Maria Machado']","['3.80', '3.81', '3.67', '3.73', '4.17', '4.00', '4.08', '4.08', '4.04', '4.13', '4.08']",[],[],[],"<p>An award-winning quarterly, Tin House started in 1999, the singular love child of an eclectic literary journal and a beautiful glossy magazine.</p><br /><p>Drop it in your beach bag with the sunscreen and kadima paddles—our annual summer reading issue will feature a smorgasbord of new writing from established and new voices.</p><br /><br />Contents:<br /><br />• Sea Girls by Daniel Wallace (1959-)<br />• My Dear You by Rachel Khong<br />• Primer: D'Aulaire's Book of Greek Myths by Donika Kelly<br />• The Oracle Remembers the Future Cannot Be Avoided by Donika Kelly<br />• Pride by Albert Camus (trans. of Orgueil unknown)<br />• Beatrice Feels a Heart by Anna Koriath<br />• Lost and Found: On Naomi Mitchison's Memoirs of a Spacewoman by Catherine Rockwood<br />•   Review: Memoirs of a Spacewoman by Naomi Mitchison by Catherine Rockwood<br />• What Vile by Mark Waldron<br />• A Tree Party by Mark Waldron<br />• Airspace by C. J. Evans<br />• Divorce by C. J. Evans<br />• Blur by Carmen Maria Machado"
328905,957894,بیست و یک داستان از نویسندگان معاصر فرانسه,9644482638,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,,,per,نیلوفر,false,319523,1,894,1457,376,40,5:98|4:162|3:92|2:19|1:5|total:376,2005,,,3.88,376,40,"['936799', '6476638', '664267', '102693', '49757', '54103', '5552754', '224116', '15959', '120452', '7689', '811357', '32807', '1466', '1565118', '957894', '181779', '1433597', '7732', '4681508', '5463981', '6476647']","['ابوالحسن نجفی', 'Jules Tellier', 'Charles-Louis Philippe', 'André Maurois', 'Joseph Kessel', 'Jean Giono', 'Michel Déon', 'Gilles Perrault', 'Boris Vian', 'Jean Cau', 'Eugène Ionesco', 'Jean Freustié', 'Romain Gary', 'Jean-Paul Sartre', 'Roger Ikor', 'Albert Camus', 'Claude Roy', 'Samuel Beckett', 'Marguerite Yourcenar', 'René-Jean Clot', 'Georges-Olivier Châteaureynaud', 'Gabriel Blondé']","['3.99', '3.88', '3.77', '4.31', '3.92', '4.04', '3.80', '3.91', '3.87', '3.81', '3.91', '3.87', '4.02', '3.99', '3.87', '4.00', '3.79', '3.88', '4.11', '3.82', '3.68', '3.88']",[],[],[],تنوع و غنای ادبیات معاصر فرانسه را از همین‌مقدار اندک می‌توان دریافت. دیدگاه‌ها گوناگون و سبک‌ها بسیارمتفاوت است و مترجم کوشیده‌است تا تفاوت سبک‌ها را در ترجمه منعکس‌کند.<br />ماجراها همه ظاهراً در سطح زندگی روزمرّه می‌گذرد: دیداری‌زودگذر میان یک‌زن و مرد که گویی برای ایجاد زندگی مشترک به‌هم‌رسیده‌اند؛ عشق طولانی و خاموشِ زنی به‌مردی و گرفتن انتقام از پسرِ بی‌گناهِ آن‌مرد؛ مردی‌که یار را نزدیک خود دارد و به‌دنبال او گرد شهر می‌گردد؛ پیوند دوستی میان یک‌سرباز روس و یک‌سرباز فرانسوی بی‌آنکه زبان همدیگر را بفهمند؛ اختلاف‌نظر و جدایی دردناک میان یک‌زن و شوهر ایرلندی برسر آزادی و استقلال کشورشان؛ جان‌کندنِ تدریجی سه‌تن در زندان در شب پیش‌از تیرباران‌شدن؛ چگونه مردی پس‌از دیدن پیروزی شر بر خیر به‌غلط می‌پندارد که حق با شرّ است و فراموش می‌کند که جبر زندگی انسانْ مبارزه‌با بدی است ولو این‌مبارزه به‌شکست‌بینجامد؛ خوش‌بودن مردی در اتاقی و رانده‌شدنش ازآن‌جا و همواره دنبال آن اتاق گشتن؛ تباه‌شدن زندگی معلمی‌که درس خصوصی می‌دهد...<br />ماجراها گاهی ازسطح زندگی روزمرّه فراتر می‌رود: هتلی‌که قصد کشتن مهمانانش را دارد و این‌را پیشاپیش به‌آنها اطّلاع‌داده‌است؛ چگونه نقّاش پیر قایقی می‌سازد و ازچنگ امپراتور مخوف چین می‌گریزد؛ چگونه یک«پنی» می‌تواند خوشبختی بیاورد؛ مردی‌که فراموش‌کرده‌است‌که درجواب «حال شما چطور است؟» باید بگوید «بد نیستم، شما چطورید؟»؛ عقد قرارداد میان شیطان و یک‌دانشجوی علوم دینی؛ چگونه مردم شهر یک‌یک مبدّل‌به کرگدن می‌شوند؛<br />و سرانجام، یک‌سفر طولانی با راه‌آهن و مسافری‌که مقصد خود را گم‌کرده‌است.
