id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
32585,18317,Hunger,0486431681,9780486431680,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456243307l/32585._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456243307l/32585._SY75_.jpg,2003,11,17,eng,Dover Publications,false,3135610,69,91008,164587,40638,2855,5:15614|4:15048|3:7150|2:2049|1:777|total:40638,1890,,,4.05,28703,1416,['18317'],['Knut Hamsun'],['4.00'],"['488173', '6722570']","['George Egerton', 'Viki Kärkkäinen']","['4.06', '4.07']","One of the most important and controversial writers of the 20th century, Knut Hamsun made literary history with the publication in 1890 of this powerful, autobiographical novel recounting the abject poverty, hunger and despair of a young writer struggling to achieve self-discovery and its ultimate artistic expression. The book brilliantly probes the psychodynamics of alienation, obsession, and self-destruction, painting an unforgettable portrait of a man driven by forces beyond his control to the edge of the abyss. Hamsun influenced many of the major 20th-century writers who followed him, including Kafka, Joyce and Henry Miller. Required reading in world literature courses, the highly influential, landmark novel will also find a wide audience among lovers of books that probe the ""unexplored crannies in the human soul"" (George Egerton)."
25919376,18317,Bağban,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437037086l/25919376._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437037086l/25919376._SY75_.jpg,,,,aze,,false,45809231,3,127,238,64,6,5:10|4:31|3:19|2:3|1:1|total:64,,,,3.72,2,0,"['6989', '36913', '18317', '5217', '14167341', '7702', '3535', '89330', '1455', '957894', '8875', '2147', '44202', '585', '39087', '13450', '4026', '11563']","['Rudyard Kipling', 'Rabindranath Tagore', 'Knut Hamsun', 'George Bernard Shaw', 'Ivan Alekseyevich Bunin', 'Luigi Pirandello', 'William Faulkner', 'Pär Lagerkvist', 'Ernest Hemingway', 'Albert Camus', 'Halldór Laxness', 'Ivo Andrić', 'Mikhail Sholokhov', 'John Steinbeck', 'Miguel Ángel Asturias', 'Gabriel García Márquez', 'Pablo Neruda', 'Joseph Brodsky']","['3.93', '4.13', '4.00', '3.91', '4.05', '3.96', '3.85', '3.80', '3.83', '4.00', '3.97', '4.31', '4.08', '3.93', '3.87', '3.97', '4.31', '4.25']",[],[],[],"<i>The Gardener</i> is a short story by Rudyard Kipling, first published in <i>McCall’s Magazine</i>, April 1925."
20564805,18317,La regina di Saba,8870910822,9788870910827,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389967087l/20564805._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389967087l/20564805._SY75_.jpg,1991,6,,ita,Iperborea,false,39622374,8,145,221,67,11,5:9|4:18|3:26|2:12|1:2|total:67,1897,6,1,3.30,27,2,"['18317', '7776873']","['Knut Hamsun', 'Giuseppina Paterniti']","['4.00', '3.33']",['7776872'],['Laboratorio Iperborea'],['3.27'],"Ci sono incontri, sguardi, gesti, parole che sanno segnare il cammino di una vita. Ce li si porta accanto, li si rincorre perché li ritroviamo di nuovo, ce li andiamo ripetendo. Complice il destino, vaghiamo alla loro ricerca. Sono folgorazioni. Facciamo un fermo-immagine che cristallizza il nostro percepire più profondo. A volte sono solo forme, un dipinto, suoni, una musica che ricordi un evento, paesaggi, profumi. Tutti i sensi sono coinvolti per ricreare la valenza evocativa della memoria. E tanto più forte è l'estasi quando l'immagine che si va rincorrendo ci si ripropone. E' questo che accade al consueto vagabondo in cui Hamsun proietta tutta la sua esacerbata irrequietudine, un non meglio precisato critico letterario norvegese, che si trova a girovagare senza meta attraverso la Svezia. Fermatosi una notte alla stazione postale di Bärby, s'imbatte in un'affascinante ragazza dallo sguardo profondo e dai modi spigliati e anticonvenzionali, e se ne invaghisce perdutamente. Sono gli ultimi mesi del 1888, quando Julius Kronberg espone il suo grande dipinto ""La Regina di Saba"" a Göteborg, e lo scrittore avvisa una straordinaria somiglianza con la ragazza. Ma l'idillio ha breve durata. Lei scompare senza lasciare messaggi né tracce, anche se fatalmente indimenticabile. Quattro anni dopo inaspettatamente la ""Regina"" ricompare su un treno in partenza da Malmö e riaccende l'amore del protagonista. Inizia così un lungo e imprevedibile inseguimento, un viaggio con ogni sorta di stravaganti incontri che lo porterà fino a Kalmar, sulle rive del Baltico, dove finirà per reinventarsi una nuova professione e una nuova vita per continuare il suo assedio. Deciso più che mai a non risparmiarsi nessuna fatica, non esitare davanti a nessun viaggio, non aver paura di nessuna spesa per raggiungere la sua felicità."
28096654,18317,Սիրո ստրուկները,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449208841l/28096654._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449208841l/28096654._SY75_.jpg,2015,,,hye,Յավրուհրատ,true,65137386,17,112,191,53,8,5:12|4:15|3:20|2:5|1:1|total:53,1954,,,3.60,15,3,['18317'],['Knut Hamsun'],['4.00'],['14050240'],['Ա. Յայլոյան'],['3.77'],
2615435,18317,"Hambre. Pan. (Sepan Cuantos, #396)",9684328079,9789684328075,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329205311l/2615435._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329205311l/2615435._SY75_.jpg,1998,,,spa,Porrua,false,41259474,3,93,166,40,4,5:19|4:11|3:7|2:3|1:0|total:40,,,,4.15,32,3,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"Es, seguramente, Knut Hamsun el escritor contemporáneo que más se ha traducido a todos los idiomas y uno de los más famosos del mundo entero. Su vida nos ofrece un ejemplo magnífico de tenacidad en el esfuerzo y de doble lucha, interior y exterior, hasta lograr el equilibrio del espíritu y el éxito literario. <br />Knut Hamsun nació el 4 de agosto de 1859 en Lom, en el cantón de Gudbrandsdalen (Noruega). Quinto hijo de un matrimonio de humildes aldeanos, el pequeño Knut Pedersen tropezó con todos los inconvenientes y tristezas dela miseria. Su padre, Peder Skultbakken, ante la imposiblidad de hacer frente a las necesidades de la familia con el producto de su trabajo era sastre y agricultor, tuvo que aceptar el ofrecimiento de un pariente suyo para que fuese a administrar una haciencia que tenía en una isla del archipiélago de Lofoden. Allí se instaló el hombre con toda su familia. Knut tenía entonces cinco años."
16093508,18317,Benoni & Rosa,9029518804,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350659487l/16093508._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350659487l/16093508._SY75_.jpg,1980,,,nl,Arbeiderspers,false,6549319,8,104,140,35,2,5:14|4:11|3:7|2:2|1:1|total:35,1908,,,4.00,27,2,"['18317', '2335845']","['Knut Hamsun', 'Froukje Hoekstra']","['4.00', '3.79']",[],[],[],"In de beide kort na elkaar verschenen en duidelijk bij elkaar horende romans <i>Benoni</i> en <i>Rosa</i> grijpt Hamsun op een aantal elementen uit vroeger werk terug. We kome onder meer Edvarda uit <i>Pan</i> weer tegen. De geschiedenis van Rosa’s liefdesperikelen met Benoni, Arentsen en Parelius wordt ons gepresenteerd in twee qua roman-techniek volkomen verschillende boeken.<br />Hoe verschillend ook van techniek de beide romans zijn, voor wat de figuren van Benoni en Rosa betreft vormen ze een epische eenheid. Het verschil in techniek heeft ook geringe invloed op het beeld van vooral de Rosa-figuur. Haar passiviteit, haar wat saaie nuchterheid, haar trouw en bovenal haar moederlijkheid zijn karaktertrekken die al aanwezig zijn in <i>Benoni</i> en die in <i>Rosa</i> verder worden uitgewerkt.<br />Hamsun zet in <i>Rosa</i> en <i>Benoni</i> de neorealistische lijn dóór die al in de kleine roman <i>Dwepers</i> uit 1904 was gebleken. Zijn beide romans geven een authentiek beeld van de maatschappelijke verhoudingen in een klein vissersplaatsje in Noord-Noorwegen omstreeks 1900. Daarnaast bevat de roman een lange reeks meesterlijk, met burleske humor getekende volkstypen."
137218,18317,La Ville de Segelfoss,2253932582,9782253932581,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,4,1,nor,Livre de Poche,false,3532166,10,84,137,37,3,5:8|4:14|3:12|2:2|1:1|total:37,1915,,,3.70,22,1,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
22040055,18317,"Markens grøde, Første del",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,41362681,19,54,119,28,1,5:13|4:11|3:3|2:0|1:1|total:28,2013,10,5,4.25,14,1,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
12550414,18317,Trilogía del vagabundo,8420469017,9788420469010,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438514730l/12550414._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438514730l/12550414._SY75_.jpg,2005,9,,spa,Alfaguara,false,17551948,4,104,113,29,2,5:10|4:10|3:6|2:2|1:1|total:29,1906,,,3.90,22,2,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"Las novelas <i>Bajo las estrellas de otoño</i>, <i>Un vagabundo toca con sordina</i> y <i>La última alegría</i> componen la «Trilogía del vagabundo» del Premio Nobel Knut Hamsun.<br /><br />Un hombre de mirada lúcida huye de la ciudad para vagar por los bosques y las montañas de Noruega, ganándose la vida como puede mientras observa la asombrosa naturaleza y las costumbres humanas de quienes se cruzan en su camino."
6125599,18317,Works of Knut Hamsun (MobileReference),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,6304076,10,103,107,25,0,5:14|4:5|3:5|2:1|1:0|total:25,2008,12,22,4.28,14,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
5983636,18317,Zavodnik i druge priče,9536359448,9789536359448,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395387826l/5983636._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395387826l/5983636._SY75_.jpg,2000,,,scr,Feral Tribune,false,6157111,2,46,103,24,1,5:11|4:9|3:4|2:0|1:0|total:24,2000,,,4.29,22,1,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
19103706,18317,Redaktør Lynge,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548294614l/19103706._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548294614l/19103706._SY75_.jpg,1893,,,nor,,false,27136584,5,46,101,29,0,5:4|4:8|3:15|2:2|1:0|total:29,1893,1,1,3.48,22,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"Redaktør Lynge (1893) er «en roman hed som helvede», mente Knut Hamsun.Boken var en politisk nøkkelroman, skrevet som «et ord foran valgene» i den hensikt å diskreditere en politisk motstander . nærmere bestemt redaktøren av Kristiania-avisen Verdens Gang, Olaf Thommessen.Denne utgaven av Redaktør Lynge er basert på Samlede verker 1.27 (2007.2009, ny utgave). Teksten har her gjennomgått en varsom språklig revisjon i retning av moderne riksmål."
10704591,18317,Глад / Виктория,,9789547580190,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504042597l/10704591._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504042597l/10704591._SY75_.jpg,2009,,,bul,Хемус Груп,false,17310344,1,62,96,25,3,5:7|4:8|3:9|2:1|1:0|total:25,1898,,,3.84,25,3,"['18317', '17997189']","['Knut Hamsun', 'Кнут Хамсун']","['4.00', '3.76']","['8100709', '5447727']","['Антоанета Александрова-Ханстеен', 'Антония Бучуковска']","['3.84', '3.77']","Два прочути романа на един от най-големите представители на литературата на Скандинавския север, на Европа, а и на света – норвежеца Кнут Хамсун (1859-1952), които представят творчеството му откъм неговите най-силни страни. „Глад“ (1890) е не само извънредно успешен дебют на своя млад автор, но и едно от първите произведения на европейската литература, в което се въвежда не-герой, без име/ без шанс и дори без инстинкт за оцеляване, чието състояние на отчужденост дори от самия себе си е метафоричен израз на изолацията на модерния индивид – социална, комуникативна, личностна. „Виктория“ (1898) е лирична повест, посветена на любовта и на страданието като синоним на копнежа по нея, на светлината, с която нейният незагасващ пламък озарява живота."
137214,18317,The Cultural Life of Modern America,0674179757,9780674179752,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379662251l/137214._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379662251l/137214._SX50_.jpg,1969,1,1,eng,Harvard University Press,false,132245,8,112,93,26,5,5:7|4:5|3:10|2:4|1:0|total:26,1889,4,,3.58,18,2,"['18317', '3905374']","['Knut Hamsun', 'Barbara G. Morgridge']","['4.00', '3.94']",[],[],[],"<i>Fra det moderne Amerikas åndsliv</i> (1889) var et bestillingsverk fra Hamsuns forlegger Philipsen. Etter å ha hørt Hamsun forelese om sitt syn på Amerika som sterkt avvek fra det gjengse synet på Amerika som selve framtidssamfunnet, så forleggeren kimen til et kontroversielt og lettselgelig verk.<br /><br />Hamsun skrev boken i løpet av noen måneder. Det lot seg gjøre fordi den var basert på tidligere foredrag og dessuten var fri for kildehenvisninger. I boken uttaler Hamsuns seg kritisk og polemisk om politikk, språk, kvinnesak og amerikansk kulturliv generelt.<br /><br />Hamsun kom i ettertid til å uttale seg nedsettende om verket og kalte det ""barnaktig""."
136920,18317,"Knut Hamsun Remembers America: Essays and Stories, 1885-1949",0826214568,9780826214560,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,5,1,nor,University of Missouri,false,131954,4,59,87,25,2,5:4|4:9|3:8|2:3|1:1|total:25,1949,,,3.48,24,2,['18317'],['Knut Hamsun'],['4.00'],['4736265'],['Richard Nelson Current'],['3.77'],"When Americans remember him at all, they no doubt think of Knut Hamsun (1859–1952) as the author of <i>Hunger </i>or as the Norwegian who, along with Vidkun Quisling, betrayed his country by supporting the Nazis during World War II. Yet Hamsun, winner of the Nobel Prize in 1920 for his novel <i>The </i><i>Growth of the Soil</i>, was and remains one of the most important and influential novelists of his time. <i>Knut Hamsun Remembers America</i> is a collection of thirteen essays and stories based largely on Hamsun’s experiences during the four years he spent in the United States when he was a young man. Most of these pieces have never been published before in an English translation, and none are readily available.<br /><br />Hamsun’s feelings about America and American ways were complex. For the most part, they were more negative than positive, and they found expression in many of his writings—directly in his reminiscences and indirectly in his fiction. In <i>On the Cultural Life of Modern America</i>, his first major book, he portrayed the United States as a land of gross and greedy materialism, populated by illiterates who were utterly lacking in artistic originality or refinement. Although the pieces in this collection are not all anti-American, most of them emphasize the strangeness and unpleasantness, as the author saw it, of life in what he called Yankeeland.<br /><br />Arranged chronologically, the pieces fall into three categories: Critical Reporting, Memory and Fantasy, and Mellow Reminiscence. The Critical Reporting section includes articles that appeared in Norwegian or Danish newspapers soon after each of Hamsun’s two visits to America and that give his views on a variety of American subjects, and includes an essay devoted to Mark Twain. Memory and Fantasy comprises narratives of life in America, most of which are presented as personal experiences but which actually are blends of fact and fiction. Mellow Reminiscence includes later and fonder recollections and impressions of the United States.<br /><br />The pieces in this collection provide variations on a theme that runs through much of American history—European criticism of American ways. They give vivid, at times distorted, pictures of life as it was in the United States. They tell us something about the development of the worldview of a man who became a great writer, only to jeopardize his reputation by defending the Nazi oppressors of his own people<i>. Knut Hamsun Remembers America</i> will appeal to anyone interested in the history of American civilization or, more specifically, in the history of anti-Americanism."
