id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
66414,36913,Gitanjali,1420926306,9781420926309,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348514071l/66414._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348514071l/66414._SY75_.jpg,2005,1,1,eng,Digireads.com,false,2066877,432,25677,36515,8448,551,5:4640|4:2420|3:1005|2:237|1:146|total:8448,1910,,,4.32,5774,362,"['36913', '29963']","['Rabindranath Tagore', 'W.B. Yeats']","['4.13', '4.16']",[],[],[],"Nobel laureate Rabindranath Tagore was one of the most important writers in 20th-century Indian literature. Among his expansive and impressive body of work, ""Gitanjali"" is regarded as one of his greatest achievements, and has been a perennial bestseller since it was first published in 1910."
53166878,36913,The Greatest Bengali Stories Ever Told,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,50280655,5,1183,1531,415,53,5:92|4:150|3:133|2:32|1:8|total:415,2016,4,2,3.69,0,0,"['36913', '19621031', '1181319', '6093739', '4401668', '14953212', '635282', '683711', '16736929', '4859098', '6590819', '4859144', '1376622', '5833829', '13933168', '6565925', '18879039', '762877', '19621032', '7145238', '16287610']","['Rabindranath Tagore', 'Pramatha Chaudhuri', 'Sarat Chandra Chattopadhyay', 'Bibhutibhushan Bandyopadhyay', 'Tarashankar Bandyopadhyay', 'Banaphool', 'Premendra Mitra', 'Buddhadeva Bose', 'Ashapurna Debi', 'Narendranath Mitra', 'Satyajit Ray', 'Ramapada Chowdhury', 'Ritwik Ghatak', 'Mahasweta Devi', 'Moti Nandy', 'Sandipan Chattopadhyay', 'Udayan Ghosh', 'Sunil Gangopadhyay', 'Nabarun Chattacharya', 'Amar Mitra', 'Swetanshu Bora']","['4.13', '0.0', '4.01', '4.44', '4.24', '3.82', '4.16', '3.82', '4.30', '4.15', '4.40', '4.02', '4.04', '3.99', '3.71', '4.00', '4.35', '3.99', '0.0', '3.64', '3.81']",['2936359'],['Arunava Sinha'],['3.86'],"Some of the world’s finest short fiction has originated (and continues to flow) from) the cities, villages, rivers, forests and plains of Bengal. This selection features twenty-one of the very best stories from the region.<br />Here, the reader will find one of Rabindranath Tagore’s most revered stories ‘The Kabuliwallah’ in a glinting new translation, memorable studies of ordinary people from Tarashankar and Bibhutibhushan Bandyopadhyay, the iconic Sarat Chandra Chattopadhyay’s wrenching study of Bengali society, ‘Mahesh’, as well as over a dozen other astounding stories by some of the greatest practitioners of the form—Buddhadeva Bose, Ashapurna Debi, Premendra Mitra, Satyajit Ray, Ritwik Ghatak, Mahasweta Devi, Sunil Gangopadhyay and Nabarun Bhattacharya, among others. These are stories of anger, loss, grief, disillusionment, magic, politics, trickery, humour and the darkness of mind and heart. They reimagine life in ways that make them unforgettable."
17901339,36913,Stories from Tagore,1466212853,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,en-US,,true,25076770,90,734,1392,360,47,5:86|4:161|3:94|2:17|1:2|total:360,1983,1,1,3.87,301,41,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"My five years' old daughter Mini cannot live without chattering. I really believe that in all her life she has not wasted a minute in silence. Her mother is often vexed at this, and would stop her prattle, but I would not. To see Mini quiet is unnatural, and I cannot bear it long. And so my own talk with her is always lively. One morning, for instance, when I was in the midst of the seventeenth chapter of my new novel, my little Mini stole into the room, and putting her hand into mine, said: ""Father! Ramdayal the door-keeper calls a crow a krow! He doesn't know anything, does he?"" Before I could explain to her the differences of language in this world, she was embarked on the full tide of another subject. ""What do you think, Father? Bhola says there is an elephant in the clouds, blowing water out of his trunk, and that is why it rains!"""
17261899,36913,Haimanti: Of Autumn,,9781476043630,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402264889l/17261899._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402264889l/17261899._SX50_.jpg,2012,5,29,eng,Smashwords,true,23858610,3,1237,1346,322,12,5:157|4:102|3:37|2:16|1:10|total:322,2012,5,28,4.18,240,4,['36913'],['Rabindranath Tagore'],['4.13'],['2379848'],['A. Datta'],['4.10'],"Taught at college level across India, this gem of a short story originally written in Bengali in 1914, lays bare the heart of matrimonial relations in a significant part of nineteenth and twentieth century as well as an uncertain proportion of twenty-first century India. This piece from Tagore will give you more insight into traditional Indian concepts of arrange marriage and joint family than can be attained by merely spending a lifetime in India. If you stay till the end, make sure to compare the final paragraph of the story with the first three and you will see why for the vulture of metaphor it is an endless circle of feeding where beginning follows the end."
166309,36913,"Fireflies: a collection of proverbs, aphorisms and maxims",1559213159,9781559213158,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411336479l/166309._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411336479l/166309._SX50_.jpg,2014,10,1,,Asphodel Press,false,1222099,25,867,1288,297,22,5:161|4:84|3:45|2:5|1:2|total:297,1928,,,4.34,207,12,"['36913', '551095']","['Rabindranath Tagore', 'Boris Artzybasheff']","['4.13', '3.54']",[],[],[],"FIREFLIES were proverbs, aphorisms and maxims originated in China and Japan and were often written on pieces of silk. Tagore visited Japan and collected them in his notebooks. Each firefly, rarely more than a sentence long, represents a luminous thought on love, life, beauty or God. Each page of this book contains a decorative design by Boris Artzybasheff with the short maxim of Tagore's beneath. The text also includes Tagore's Nobel Acceptance Speech."
2043386,36913,Poems,8174765476,9788174765475,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,2048318,3,751,1189,263,6,5:165|4:76|3:18|2:2|1:2|total:263,2004,2,,4.52,259,6,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
35228316,36913,Шедьоври на разказа с неочакван край - Т. I,9546410926,9789546410924,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498844567l/35228316._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498844567l/35228316._SY75_.jpg,2017,,,bul,Пергамент Прес,false,56574195,1,586,1185,289,26,5:107|4:116|3:55|2:10|1:1|total:289,,,,4.10,289,26,"['17008580', '3190', '18791', '5031025', '8993', '1240', '3565', '2448', '4988270', '14167341', '14403', '5132', '45712', '6076026', '36913', '4176632', '57721', '12540', '13388', '6475931', '8340738', '13398185', '7267139', '7302272', '7105498', '15270761', '16176563', '14982545', '16993258', '16993259', '14188327', '5303721', '14878744', '8380414', '16993261', '16993262', '14782253', '3433137', '14735423', '16989347', '16989346', '5752278', '7109486', '16423983']","['Силвия Йотова', 'F. Scott Fitzgerald', 'Guy de Maupassant', 'Anton Chekhov', 'O. Henry', 'Jack London', 'Oscar Wilde', 'Arthur Conan Doyle', 'Frank R. Stockton', 'Ivan Alekseyevich Bunin', 'Ambrose Bierce', 'Kate Chopin', 'Katherine Mansfield', 'Saki', 'Rabindranath Tagore', 'W. Somerset Maugham', 'W.W. Jacobs', 'Robert Bloch', 'Shirley Jackson', 'Ф. Скот Фицджералд', 'Ги дьо Мопасан', 'Антон Павлович Чехов', 'О. Хенри', 'Джек Лондон', 'Оскар Уайлд', 'Артър Конан Дойл', 'Франк Стоктън', 'Иван Бунин', 'Амброуз Биърс', 'Кейт Шопен', 'Катрин Мансфийлд', 'Саки', 'Рабиндранат Тагор', 'У. Съмърсет Моъм', 'У.У. Джейкъбс', 'Робърт Блох', 'Шърли Джаксън', 'Станимир Йотов', 'Велислава Михайлова', 'Стойна Савова', 'Валентина Банкова', 'Силвия Николаева', 'Красимира Христовска', 'Александра Микова']","['4.06', '3.90', '3.86', '3.96', '4.08', '3.96', '4.10', '4.20', '3.89', '4.05', '3.95', '3.71', '3.78', '3.94', '4.13', '4.04', '3.87', '4.10', '3.95', '3.91', '4.01', '4.06', '4.15', '4.38', '4.22', '4.22', '4.10', '4.10', '4.06', '4.06', '4.10', '4.06', '4.08', '3.97', '4.08', '4.11', '4.02', '4.31', '4.05', '4.07', '4.10', '4.00', '4.07', '4.05']",[],[],[],"Пригответе се за едно истинско литературно приключение. В този сборник ще прочетете трийсет и един необикновени разказа, всеки от които ще ви изненада или порази. Някъде ще ви се струва, че ей сега ще отгатнете какво ще се случи и ще сгрешите, а другаде финалът ще идва като шок. <br /><br />Представени са британски, американски, френски, руски и др. писатели – класици, модернисти и Нобелови лауреати. Ще прочетете творби в различни жанрове: класически разкази, хорър, съспенс, фантастика, приключения, престъпления и загадки, но навсякъде накрая ще ви очаква неочакваното и стъписващият обрат."
11706318,36913,"Mashi, And Other Stories",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460782364l/11706318._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460782364l/11706318._SY75_.jpg,2002,1,6,,Rupa & Co,false,4576168,45,582,1155,298,26,5:83|4:115|3:83|2:14|1:3|total:298,1988,10,1,3.88,204,11,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"1918. Tagore is an artist of rare lyrical powers, who understands the human soul. Tagore's poems and stories are devotions, mystical, sublimated ecstasy. They are the thoughts of a seer, the perfect union of beauty and truth. Contents: Mashi; Skeleton; Auspicious Vision; Supreme Night; Raja and Rani; Trust Property; Riddle Solved; Elder Sister; Subha; Postmaster; River Stairs; Castaway; Saved; My Fair Neighbor"
1233947,36913,Two Sisters,817167738X,9788171677382,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319008280l/1233947._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319008280l/1233947._SX50_.jpg,2002,1,5,eng,Rupa & Co.,false,1222555,11,798,1135,309,20,5:59|4:129|3:87|2:29|1:5|total:309,1943,,,3.67,232,9,['36913'],['Rabindranath Tagore'],['4.13'],['139480'],['Krishna Kripalani'],['3.97'],"Two Sisters (Dui Bon, 1933) was first published in 1943 (translated by Krishna Kripalani) and is one of Tagore's last three novels. It is about the eternal conflict that arises when a man does not find a mother figure and a sweetheart in the same person."
2250831,36913,My Reminiscences,0524073023,9780524073025,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420687593l/2250831._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420687593l/2250831._SX50_.jpg,1917,,,eng,Macmillan,false,1290688,87,817,1128,272,24,5:121|4:87|3:50|2:11|1:3|total:272,1917,,,4.15,105,10,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
2250817,36913,Broken Nest,0826201040,9780826201041,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462863966l/2250817._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462863966l/2250817._SY75_.jpg,,,,eng,,false,2256696,8,806,1077,259,22,5:107|4:97|3:45|2:9|1:1|total:259,1901,,,4.16,203,12,['36913'],['Rabindranath Tagore'],['4.13'],"['7790247', '7790250']","['M.M. Lago', 'S.  Sen']","['4.23', '4.23']",
1970467,36913,Broken Ties,8171677398,9788171677399,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346998846l/1970467._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346998846l/1970467._SX50_.jpg,,,,,Rupa & Co.,false,3391788,19,584,1014,256,22,5:76|4:111|3:54|2:13|1:2|total:256,1916,,,3.96,83,6,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
149261,36913,The Religion of Man,0972635785,9780972635783,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354208629l/149261._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354208629l/149261._SY75_.jpg,2004,4,1,,Monkfish Book Publishing,false,2909948,29,873,913,219,20,5:102|4:70|3:32|2:12|1:3|total:219,1933,5,,4.17,167,16,"['36913', '6745']","['Rabindranath Tagore', 'Philip Novak']","['4.13', '4.00']",[],[],[],"Tagore is unequivocal in his faith. He appreciates the intellectual triumphs of science, but he writes as a poet and philosopher. Man must always be a music-maker and dreamer of dreams; he must never lose, in his material quests, his longing for the touch of the divine. He traces the growth of the idea of God from primitive notions to universality. Today, as he says, all barriers are down and the “the God of humanity has arrived at the gates of the ruined temple of the tribe.” His book rings with joy and affirmation overstepping all limitations of race and creed.<br /><br />“His estimates of western civilization are searching and some of them written in acid…one reads much between the lines-but Tagore recognizes the true strength of the west and the faults of the east. The lectures are actually a superb and haunting criticism and evaluation of life from the viewpoint of an immemorial philosophy by a wise man.” -<i>Christian Century</i><br /><br />This is a book for everyone: a book whose human interest and pervading charm assure it a wide appeal and lasting value. It is not a philosophical work, as its author repeatedly warns us; in fact, its one semi-philosophical chapter (the first) may well be omitted. Its value is religious and poetical; like the essays of Emerson, it is primarily a document of the spiritual life.” -<i>Journal of Religion</i><br /><br />“Rich in profound thought and poetic speech…he has never written anything so penetrating and illumination on the nature of things… Tagore has seen visions, and he can paint them for us with a compelling charm due to utter simplicity and fidelity. But he has not stopped there. His reason hs entered into truth by the doors which his intuition has opened…A treasure-store of truth, beauty and wisdom.” -<i>New Chronicle </i><br /><br />Rabindranath Tagore (1861-1941) was the youngest son of Debendranath Tagore, a leader of the Brahmo Samaj, which was a new religious sect in nineteenth-century Bengal and which attempted a revival of the ultimate monistic basis of Hinduism as laid down in the Upanishads. He was educated at home; and although at seventeen he was sent to England for formal schooling, he did not finish his studies there. In his mature years, in addition to his many-sided literary activities, he managed the family estates, a project which brought him into close touch with common humanity and increased his interest in social reforms. He also started an experimental school at Shantiniketan where he tried his Upanishadic ideals of education. From time to time he participated in the Indian nationalist movement, though in his own non-sentimental and visionary way; and Gandhi, the political father of modern India, was his devoted friend. Tagore was knighted by the ruling British Government in 1915, but within a few years he resigned the honour as a protest against British policies in India. Tagore had early success as a writer in his native Bengal. With his translations of some of his poems he became rapidly known in the West. In fact his fame attained a luminous height, taking him across continents on lecture tours and tours of friendship. For the world he became the voice of India's spiritual heritage; and for India, especially for Bengal, he became a great living institution.<br /><br />This autobiography/biography was written at the time of the award and later published in the book series Les Prix Nobel/Nobel Lectures.<br /><br />Philip Novak is the author of The World's Wisdom, a widely used anthology of the sacred texts of the world's religions and the companion reader to <i>Huston Smith's The World's Religions.</i>"
