id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1566053,48535,The Portable Atheist: Essential Readings for the Nonbeliever,0306816083,9780306816086,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,11,6,eng,Da Capo Press/Perseus Books (Philadelphia),false,1558637,21,50586,67950,16889,496,5:6544|4:6004|3:3061|2:751|1:529|total:16889,2007,11,6,4.02,16086,446,"['3956', '8143161', '2742325', '10122', '122092', '45726', '55078', '45882', '173', '12793', '134805', '48535', '1244', '3345', '15905', '15591', '9494', '4178376', '7805', '10017', '9810', '3706', '84076', '280602', '17854', '64716', '7105', '10538', '6878', '384534', '47788', '7863309', '6952980', '333902', '1194', '111011', '445128', '134143', '2408', '86758', '3299', '3665', '16593', '14104911', '46245', '57651', '7084']","['Christopher Hitchens', 'Lucretius', 'Omar Khayyám', 'Thomas Hobbes', 'Baruch Spinoza', 'David Hume', 'James Boswell', 'Percy Bysshe Shelley', 'George Eliot', 'Charles Darwin', 'Leslie Stephen', 'Anatole France', 'Mark Twain', 'Joseph Conrad', 'Thomas Hardy', 'Emma Goldman', 'H.P. Lovecraft', 'Carl Van Doren', 'H.L. Mencken', 'Sigmund Freud', 'Albert Einstein', 'George Orwell', 'John Betjeman', 'Chapman Cohen', 'Bertrand Russell', 'Philip Larkin', 'Martin Gardner', 'Carl Sagan', 'John Updike', 'John Leslie Mackie', 'Michael Shermer', 'A.J. Ayer', 'Daniel C. Dennett', 'Charles Templeton', 'Richard Dawkins', 'Victor J. Stenger', 'Elizabeth S.  Anderson', 'Penn Jillette', 'Ian McEwan', 'Steven Weinberg', 'Salman Rushdie', 'Ibn Warraq', 'Sam Harris', 'A.C. Grayling', 'Ayaan Hirsi Ali', 'John Stuart Mill', 'Karl Marx']","['4.13', '4.00', '4.11', '3.80', '4.04', '3.95', '3.98', '4.01', '3.84', '3.99', '4.02', '3.90', '3.86', '3.50', '3.84', '4.05', '4.05', '4.02', '3.98', '3.82', '4.08', '4.07', '4.02', '4.02', '4.02', '4.07', '4.07', '4.24', '3.80', '4.02', '3.95', '3.96', '3.97', '4.02', '4.01', '3.99', '4.02', '4.04', '3.73', '4.04', '3.83', '4.01', '3.94', '3.89', '4.16', '3.90', '3.74']",[],[],[],"From the #1 New York Times best-selling author of <i>God Is Not Great</i>, a provocative and entertaining guided tour of atheist and agnostic thought through the ages with never-before-published pieces by Salman Rushdie, Ian McEwan, and Ayaan Hirsi Ali. Christopher Hitchens continues to make the case for a splendidly godless universe in this first-ever gathering of the influential voices--past and present--that have shaped his side of the current (and raging) God/no-god debate. <br /><br />With Hitchens as your erudite and witty guide, you'll be led through a wealth of philosophy, literature, and scientific inquiry, including generous portions of the words of Lucretius, Benedict de Spinoza, Charles Darwin, Karl Marx, Mark Twain, George Eliot, Bertrand Russell, Emma Goldman, H. L. Mencken, Albert Einstein, Daniel Dennett, Sam Harris, Richard Dawkins, and many others well-known and lesser known. And they're all set in context and commented upon as only Christopher Hitchens political and literary journalist extraordinaire can.” <i>(Los Angeles Times)</i> <br /><br />Atheist? Believer? Uncertain? No matter: <i>The Portable Atheist</i> will speak to you and engage you every step of the way."
52683003,48535,"Halloween Collection Treat: 600+ Chilling Macabre Classics, Supernatural Mysteries, Gothic Novels & Horror Thrillers",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,73707794,1,165,28,7,0,5:3|4:2|3:1|2:1|1:0|total:7,,,,4.00,7,0,"['103384', '6988', '3348', '4624490', '159', '38840', '9494', '2995925', '4012', '13479797', '7799', '14403', '33546', '51422', '4991672', '2448', '77025', '130672', '8131', '26656', '7798465', '43220', '1265', '1036615', '4191', '239579', '3565', '9057', '393882', '45882', '6556', '76177', '18590247', '46594', '11139', '26932', '18336923', '26930', '2885757', '15905', '6989', '18791', '1413437', '35238', '3352', '3243461', '319383', '1883722', '649937', '461848', '308048', '62851', '28525', '4086745', '102920', '1315', '7935185', '19637959', '6478378', '102922', '26515', '17711839', '3073', '4967158', '90779', '779435', '866547', '232932', '1031911', '824008', '4099543', '854076', '880695', '29527', '57721', '19510532', '286123', '314999', '45896', '57739', '44512', '50325', '3953', '7267068', '66700', '6214504', '85931', '48310', '8262836', '8118', '312934', '497356', '141739', '2804325', '536224', '26242', '2007', '1240', '2413', '1244', '302387', '19582597', '18295027', '478315', '130421', '6981879', '100161', '18535788', '15429115', '2093028', '151326', '478390', '3124559', '425483', '5205955', '4879052', '50248', '891401', '18535790', '2823963', '133826', '3346087', '4988270', '17338201', '7611482', '48535', '82525', '4104142', '416847']","['Théophile Gautier', 'Bram Stoker', 'Richard Marsh', 'Edgar Allan Poe', 'Henry James', 'Algernon Blackwood', 'H.P. Lovecraft', 'M.R. James', 'Wilkie Collins', 'E.F. Benson', 'Nathaniel Hawthorne', 'Ambrose Bierce', 'Arthur Machen', 'William Hope Hodgson', 'Matthew Phipps Shiel', 'Arthur Conan Doyle', 'Ralph Adams Cram', 'Grant Allen', 'Horace Walpole', 'William Beckford', 'Matthew Gregory Lewis', 'Ann Radcliffe', 'Jane Austen', 'Charlotte Brontë', 'Emily Brontë', 'Charles Dickens', 'Oscar Wilde', 'Gaston Leroux', 'Marjorie Bowen', 'Percy Bysshe Shelley', 'Theodor Storm', 'Thomas Love Peacock', 'Charles Maturin', 'Charles Brockden Brown', 'Mary Wollstonecraft Shelley', 'John William Polidori', 'Guy Boothby', 'J. Sheridan Le Fanu', 'George W.M. Reynolds', 'Thomas Hardy', 'Rudyard Kipling', 'Guy de Maupassant', 'Elizabeth Gaskell', 'Lafcadio Hearn', 'Jerome K. Jerome', ""Fitz-James O'Brien"", 'Catherine Crowe', 'Émile Erckmann', 'Alexandre Chatrian', 'Pedro Antonio de Alarcón', 'Walter Hubbell', 'Amelia B. Edwards', 'Washington Irving', 'John Meade Falkner', 'Mary E. Wilkins Freeman', 'Louisa May Alcott', 'E. Nesbit', 'Mary Louisa Molesworth', 'F. Marion Crawford', 'Gertrude Atherton', 'John Kendrick Bangs', 'J.K. Huysmans', 'John Buchan', 'Sabine Baring-Gould', 'Sax Rohmer', 'Cleveland Moffett', 'Louis Tracy', 'Nikolai Gogol', 'James Malcolm Rymer', 'Thomas Peckett Prest', 'Frederick Marryat', 'Robert Louis Stevenson', 'H.G. Wells', 'Charlotte Perkins Gilman', 'W.W. Jacobs', 'H.H. Munro', 'Wilhelm Hauff', 'Adelbert von Chamisso', 'Mary Elizabeth Braddon', 'Robert W. Chambers', 'Edward Bulwer-Lytton', 'Thomas de Quincey', 'William Makepeace Thackeray', 'E.T.A. Hoffmann', 'Robert E. Howard', 'David Lindsay', 'Marie Belloc Lowndes', 'Edward Bellamy', 'Eleanor M. Ingram', 'Marie Corelli', 'Thomas Mayne Reid', 'George Sylvester Viereck', 'William Harrison Ainsworth', 'John R. Musick', 'Fred M. White', 'Harriet Beecher Stowe', 'Daniel Defoe', 'Jack London', 'George MacDonald', 'Mark Twain', 'Pliny the Younger', 'Mrs. Margaret Oliphant', 'Helena Petrovna Blavatsky', 'Fergus Hume', 'Florence Marryat', ""Villiers de L'Isle-Adam"", 'William Archer', 'William F. Harvey', 'Katherine Rickford', 'Leopold Kompert', ""Vincent O'Sullivan"", 'Ellis Parker Butler', 'Arthur Quiller-Couch', 'Fiona Macleod', 'William T. Stead', 'Gambier Bolton', 'Andrew Jackson Davis', 'Nizida', 'Walter F. Prince', 'Chester Bailey Fernald', 'Brander Matthews', 'Leonard Kip', 'Frank R. Stockton', 'Bithia Mary Croker', 'Catherine L. Pirkis', 'Anatole France', 'Richard Le Gallienne', 'Olivia Howard Dunbar', 'S. Mukerji']","['3.88', '3.98', '3.57', '4.17', '3.62', '3.95', '4.05', '3.96', '3.92', '4.00', '3.45', '3.95', '3.89', '3.80', '3.62', '4.20', '3.98', '3.59', '3.22', '3.37', '3.81', '3.42', '4.12', '4.10', '3.86', '3.89', '4.10', '3.95', '3.62', '4.01', '3.51', '3.51', '3.70', '3.45', '3.80', '3.53', '3.48', '3.83', '3.70', '3.84', '3.93', '3.86', '4.02', '3.89', '3.88', '4.00', '3.82', '3.86', '3.96', '3.72', '3.12', '3.87', '3.86', '3.89', '3.89', '4.06', '3.95', '3.69', '3.90', '3.85', '3.70', '3.91', '3.66', '3.51', '3.53', '3.53', '3.76', '4.04', '3.74', '3.70', '3.81', '3.85', '3.83', '4.02', '3.87', '4.25', '4.11', '3.67', '3.73', '3.71', '3.78', '3.36', '3.78', '3.83', '4.09', '3.85', '3.66', '3.31', '3.60', '3.89', '4.04', '3.56', '3.40', '3.43', '3.67', '3.87', '3.65', '3.96', '4.05', '3.86', '3.86', '4.00', '4.03', '3.62', '3.78', '3.75', '3.80', '4.17', '3.62', '3.83', '3.84', '3.75', '3.89', '3.71', '3.82', '4.04', '4.18', '4.23', '4.23', '4.00', '3.72', '3.83', '3.89', '4.04', '3.84', '3.90', '3.70', '3.71', '3.53']","['1909207', '181350', '4604311', '19357464', '618986', '19637963']","['J.T. Bealby', 'Keene Wallace', 'Samuel Henley', 'Isabel F. Hapgood', 'C.J. Hogarth', 'Margarete Münsterberg']","['3.75', '3.99', '4.00', '4.35', '4.18', '4.00']",This meticulously edited horror collection is formatted for your eReader with a functional and detailed table of contents: <br />H. P. Lovecraft: <br />The Tomb <br />The Dunwich Horror <br />The Shunned House <br />Bram Stoker: <br />Dracula <br />The Dualists <br />Edgar Allan Poe: <br />The Cask of Amontillado <br />The Mystery of Marie Rogêt <br />The Premature Burial <br />Mary Shelley: <br />Frankenstein <br />The Evil Eye <br />Arthur Machen: <br />The Great God Pan <br />The Terror <br />William Hope Hodgson: <br />The Ghost Pirates <br />The Night Land <br />Algernon Blackwood: <br />The Willows <br />The Wendigo <br />A Haunted Island <br />Joseph Sheridan Le Fanu: <br />Carmilla <br />The Wyvern Mystery <br />The Dead Sexton <br />M. R. James: <br />Ghost Stories of an Antiquary <br />Washington Irving: <br />Rip Van Winkle <br />The Legend of Sleepy Hollow <br />E. F. Benson: <br />The Terror by Night <br />Wilkie Collins: <br />The Dead Secret <br />The Haunted Hotel <br />Arthur Conan Doyle: <br />The Beetle Hunter <br />The Black Doctor <br />Charles Dickens: <br />The Signal-Man <br />The aunted House <br />Henry James: <br />The Turn of the Screw <br />The Third Person <br />Rudyard Kipling: <br />The Phantom Rickshaw <br />My Own True Ghost Story <br />Robert Louis Stevenson: <br />Strange Case of Dr Jekyll and Mr Hyde <br />Markheim <br />The Body-Snatcher <br />Robert E. Howard: <br />Beyond the Black River <br />Devil in Iron <br />People of the Dark <br />Nathaniel Hawthorne: <br />Rappaccini's Daughter <br />The Birth Mark <br />Ambrose Bierce: <br />Can Such Things Be? <br />Present at a Hanging <br />M. P. Shiel: <br />Shapes in the Fire <br />Ralph Adams Cram: <br />Black Spirits and White <br />Grant Allen: <br />Dr. Greatrex's Engagement <br />The Mysterious Occurrence in Piccadilly <br />Frederick Marryat: <br />The Phantom Ship <br />The Were-Wolf <br />James Malcolm Rymer: <br />Sweeney Todd <br />H. G. Wells: <br />The Island of Doctor Moreau <br />Nikolai Gogol: <br />Dead Souls <br />H. H. Munro (Saki): <br />The Wolves of Cernogratz <br />Mary Elizabeth Braddon: <br />The Shadow in the Corner <br />Fred M. White: <br />Powers of Darkness <br />The Doom of London <br />Edward Bulwer-Lytton: <br />The Haunted and the Haunters <br />E. T. A. Hoffmann: <br />The Devil's Elixirs <br />The Deserted House <br />Marie Belloc Lowndes: <br />From Out the Vast Deep <br />Eleanor M. Ingram: <br />The Thing from the Lake <br />Marie Corelli: <br />The Sorrows of Satan <br />Thomas Reid ...
13178793,48535,Los dioses tienen sed - La rebelión de los ángeles,9684328354,9789684328358,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326752183l/13178793._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326752183l/13178793._SY75_.jpg,1996,,,spa,Porrua,false,18358865,1,22,27,6,1,5:3|4:3|3:0|2:0|1:0|total:6,1996,1,1,4.50,6,1,['48535'],['Anatole France'],['3.90'],[],[],[],"Al igual que Voltaire, Anatole France rebasó los ochenta años. Numina nomina: su pensamiento y su arte, grecolatinos, parisienses de entre el Loire y el Sena, hállanse horros de toda inspiración extranjera, anglosajona, nórdica u oriental. Y el patriarca dela Béchtxellerie es el único escritor francés cuyos destellos, universales ya cuando aún vivía, pueden ser comparados a los del patriarca de Ferney.<br />Murió en circunstancias de apoteósis. El día sus funerales, ""jeunes genes pleins de génie"", como hubiera dicho Renan, lanzaron a la ciruclación un panfleto de cuatro páginas intitulado Un cadáver, en el que expresaban sus sentimientos a propósito del muerto. El ataque sorprendió, no tanto por lo peritnente de los reproches como por la vehemencia del tono y por la elección del momento. Poco después, Jean Jacques Brousson divirtió a los papanatas con las irreverencias de su Anatole France en pantoufles y las ponzoñosas mordidas del Voyage de Paris a Buenos Ayres."
346027,48535,Novels of Anatole France: The Gods Are Athirst - Thais - The Red Lily,1419173944,9781419173943,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,1,11,,Kessinger Publishing,false,336331,2,26,26,7,0,5:1|4:4|3:1|2:1|1:0|total:7,1912,,,3.71,7,0,['48535'],['Anatole France'],['3.90'],[],[],[],
2070991,48535,Rabelais,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1929,,,,The Camelot Press - London,false,2076235,5,15,25,6,1,5:3|4:2|3:0|2:1|1:0|total:6,1929,,,4.17,4,0,['48535'],['Anatole France'],['3.90'],[],[],[],"« Vous faire connaître Rabelais, le grand Rabelais, le vrai Rabelais, sans blesser, sans choquer sans alarmer personne, sans offenser un moment les plus chastes oreilles, l’entreprise semble périlleuse. J’ai l’entière certitude de l’accomplir heureusement jusqu’au bout. Je suis sûr de ne pas prononcer un seul mot dont puisse s’alarmer la pudeur la plus délicate. Mais ce n’est pas tout. La vie de Rabelais est mêlée à ces grands mouvements de la Renaissance et de la Réforme dans lesquels se forma l’esprit moderne. Et cela encore était pour me décider dans mon choix. L’ampleur du sujet communiquera quelque force à ma parole. Je toucherai à ces questions avec une liberté digne de vous. »"
8450051,48535,Marguerite,1409911381,9781409911388,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,1,2,,Dodo Press,false,13313987,22,16,24,6,0,5:1|4:4|3:1|2:0|1:0|total:6,,,,4.00,5,0,['48535'],['Anatole France'],['3.90'],[],[],[],"Anatole France (1844-1924), born Francois-Anatole Thibault, was a French author. He studied at the College Stanislas and after graduation he helped his father by working at his bookstore. After several years he secured the position of a cataloguer at Bacheline- Deflorenne and at Lemerre, and in 1876 he was appointed a librarian for the French Senate. He became known after the publication of The Crime of Sylvestre Bonnard (1881). Along with Emile Zola, he became involved in the Alfred Dreyfus affair. He signed Zola's manifesto, publicly condemning the indictment of treason against Dreyfus, a Jewish army captain, who was being scapegoated to protect corrupt officials in the army. In 1901, France wrote about the affair in his book Monsieur Bergeret. He was elected to the French Academy in 1896 and was awarded the Nobel Prize for Literature in 1921. His later works include The Procurator of Judea (1902), Penguin Island (1908) and The Revolt of the Angels (1914)."
28428598,48535,Yılbaşı Hediyeleri: Klasiklerden Öyküler,,9786055182984,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451717265l/28428598._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451717265l/28428598._SY75_.jpg,2015,,,tur,Alakarga,false,48539093,1,28,24,7,0,5:1|4:2|3:3|2:1|1:0|total:7,,,,3.43,7,0,"['128382', '29227', '228089', '5775185', '5132', '1240', '4624490', '38266', '48535', '51047', '8993', '3565', '45712', '5031025', '18791']","['Leo Tolstoy', 'Giovanni Boccaccio', 'Honoré de Balzac', 'Ryūnosuke Akutagawa', 'Kate Chopin', 'Jack London', 'Edgar Allan Poe', 'Selma Lagerlöf', 'Anatole France', 'Alphonse Daudet', 'O. Henry', 'Oscar Wilde', 'Katherine Mansfield', 'Anton Chekhov', 'Guy de Maupassant']","['4.06', '3.85', '3.80', '4.02', '3.71', '3.96', '4.17', '3.85', '3.90', '3.65', '4.08', '4.10', '3.78', '3.96', '3.86']",['11254529'],['Haluk Erdemol'],['3.76'],"Klasik kitap nedir? Calvino'nun dediği gibi, ""okudum"" değil de ""yeniden okuyorum"" dediğimiz kitaplar mı? Gerçek bir edebiyat tutkunu, edebiyatın, roman sanatının doruğunu oluşturan klasik yazarları es geçemez. O hazinenin mümkünse ""bitmemesini"" ister. Çünkü edebiyatın önemli ustalarının anlattığı dünyayı okumak, okuma keyiflerinin en büyüğüdür. Haluk Erdemol'un derleyip çevirdiği öyküler okura böylesi bir okuma keyfi vaat ediyor. Boccacio'dan Balzac'a, Tolstoy'dan O. Henry'e uzanan ustaların öykülerini okurken, gerçekten, elinizdeki hazinenin sayfalarının bitmemesini isteyeceksiniz. Şimdiden iyi okumalar ve ""iyi yıllar..."""
1248709,48535,5 French Masters,8179922219,9788179922217,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,5,30,eng,Jaico Publishing House,false,1237450,1,17,24,7,1,5:1|4:3|3:1|2:2|1:0|total:7,,,,3.43,7,1,"['228089', '18791', '13661', '48535', '47465']","['Honoré de Balzac', 'Guy de Maupassant', 'Victor Hugo', 'Anatole France', 'Pierre Louÿs']","['3.80', '3.86', '4.14', '3.90', '3.72']",[],[],[],
11503599,48535,Chocantes Opiniones Sobre La Justicia,9681658957,9789681658953,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,7,1,,Fondo de Cultura Economica USA,false,16439279,1,9,23,5,1,5:3|4:2|3:0|2:0|1:0|total:5,2000,7,24,4.60,5,1,"['48535', '16743062']","['Anatole France', 'Jacques Anatol Thibault']","['3.90', '4.60']",[],[],[],"Hay un cierto tipo de hombres que, para escribir, prefiere el arte de la satira. Este hombre participa de las nubes y del aire del idealista, pero mas suya es la bilis, el polvo del angel soberbio. El satirista quiere escribir un ataque contra los politicos y acaba con un cuento para ninos entre las manos. Este libro de Anatole France era un ataque furioso contra la ley que, acaso, se convirtio en alucinacion de las hadas."
42800134,48535,Box Set - The Greatest Ghost and Horror Stories Ever Written: volumes 1 to 7 (100+ authors & 200+ stories),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,66564018,1,82,22,6,0,5:3|4:1|3:0|2:1|1:1|total:6,,,,3.67,6,0,"['24953', '581729', '13479797', '14403', '38840', '393882', '3073', '941329', '881203', '57739', '4012', '6478378', '3948', '1126', '239579', '2448', '9172', '62851', '297340', '48535', '102920', '1413437', '29527', '232932', '51606', '13682600', '7799', '35238', '8993', '18166057', '7484704', '51422', '7267068', '66700', '28525', '57721', '159', '2995925', '5223', '6989', '26930', '82525', '299643', '9494', '33546', '18791', '370972', '291512', '7935185', '7215088', '4450598', '4624490', '26932', '3124559', '1153833', '6076026', '4345', '11139', '4991672', '57720', '625013', '854076', '6988', '1244', '237153', '880695', '16']","['Leonid Andreyev', 'Lady Cynthia Asquith', 'E.F. Benson', 'Ambrose Bierce', 'Algernon Blackwood', 'Marjorie Bowen', 'John Buchan', 'A.M. Burrage', 'Willa Cather', 'Robert W. Chambers', 'Wilkie Collins', 'F. Marion Crawford', 'Aleister Crowley', 'Walter de la Mare', 'Charles Dickens', 'Arthur Conan Doyle', 'Lord Dunsany', 'Amelia B. Edwards', 'Hanns Heinz Ewers', 'Anatole France', 'Mary E. Wilkins Freeman', 'Elizabeth Gaskell', 'Charlotte Perkins Gilman', 'Nikolai Gogol', 'L.P. Hartley', 'William Fryer Harvey', 'Nathaniel Hawthorne', 'Lafcadio Hearn', 'O. Henry', 'Margaret Oliphant', 'Robert Smythe Hichens', 'William Hope Hodgson', 'E.T.A. Hoffmann', 'Robert E. Howard', 'Washington Irving', 'W.W. Jacobs', 'Henry James', 'M.R. James', 'Franz Kafka', 'Rudyard Kipling', 'J. Sheridan Le Fanu', 'Richard Le Gallienne', 'Vernon Lee', 'H.P. Lovecraft', 'Arthur Machen', 'Guy de Maupassant', 'Sapper', 'John Metcalfe', 'E. Nesbit', 'Oliver Onions', 'Vincent O’Sullivan', 'Edgar Allan Poe', 'John William Polidori', 'Arthur Quiller-Couch', 'Charlotte Riddell', 'Saki', 'Walter Scott', 'Mary Wollstonecraft Shelley', 'Matthew Phipps Shiel', 'Clark Ashton Smith', 'Henry de Vere Stacpoole', 'Robert Louis Stevenson', 'Bram Stoker', 'Mark Twain', 'H. Russell Wakefield', 'H.G. Wells', 'Edith Wharton']","['4.04', '3.68', '4.00', '3.95', '3.95', '3.62', '3.66', '3.89', '3.83', '3.71', '3.92', '3.90', '3.94', '3.99', '3.89', '4.20', '3.89', '3.87', '4.13', '3.90', '3.89', '4.02', '4.02', '4.04', '3.86', '3.87', '3.45', '3.89', '4.08', '3.71', '4.12', '3.80', '3.83', '4.09', '3.86', '3.87', '3.62', '3.96', '3.89', '3.93', '3.83', '3.70', '3.92', '4.05', '3.89', '3.86', '3.73', '3.83', '3.95', '4.05', '3.87', '4.17', '3.53', '3.89', '3.73', '3.94', '3.74', '3.80', '3.62', '4.12', '3.64', '3.85', '3.98', '3.86', '3.99', '3.83', '3.78']",[],[],[],
22340634,48535,The Collected Fiction of Anatole France: 49 Books and Short Stories (Unexpurgated Edition) (Halcyon Classics),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,41739043,1,18,22,5,0,5:3|4:1|3:1|2:0|1:0|total:5,2010,5,30,4.40,5,0,['48535'],['Anatole France'],['3.90'],[],[],[],
6378431,48535,The Seven Wives of Bluebeard/The Story of the Duchess of Cicogne & of Monsieur de Boulingrin,1409911403,9781409911401,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,1,2,,Dodo Press,false,6566202,1,18,22,6,0,5:1|4:3|3:1|2:1|1:0|total:6,2009,1,2,3.67,6,0,"['48535', '14050044']","['Anatole France', 'J. Lewis May']","['3.90', '3.92']",['2890662'],['D.B. Stewart'],['3.32'],"Anatole France (1844-1924), born Francois-Anatole Thibault, was a French author. He studied at the College Stanislas and after graduation he helped his father by working at his bookstore. After several years he secured the position of a cataloguer at Bacheline- Deflorenne and at Lemerre, and in 1876 he was appointed a librarian for the French Senate. He became known after the publication of The Crime of Sylvestre Bonnard (1881). Along with Emile Zola, he became involved in the Alfred Dreyfus affair. He signed Zola's manifesto, publicly condemning the indictment of treason against Dreyfus, a Jewish army captain, who was being scapegoated to protect corrupt officials in the army. In 1901, France wrote about the affair in his book Monsieur Bergeret. He was elected to the French Academy in 1896 and was awarded the Nobel Prize for Literature in 1921. His later works include The Procurator of Judea (1902), Penguin Island (1908) and The Revolt of the Angels (1914)."
