id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
3228331,7902,"Гамлет, принц Датский",5170243332,9785170243334,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318577075l/3228331._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318577075l/3228331._SY75_.jpg,2004,,,rus,"AST, Ermak",false,1885548,4652,1088193,2815150,700211,12149,5:271462|4:235402|3:142311|2:38263|1:12773|total:700211,1603,,,4.02,16,0,['947'],['William Shakespeare'],['3.87'],['7902'],['Boris Pasternak'],['4.03'],"Лучшее из произведений Шекспира.<br />Пьеса, о которой писали не сотни - тысячи критиков, философов и историков.<br />Пьеса, не сходившая со сцены со дня ее премьеры - и до наших дней, экранизированная десятки раз, переведенная на все языки мира...<br />""Гамлета"" можно воспринимать как угодно - в духе классики, маньеризма, модернизма, постмодернизма... однако не нашлось еще человека, которого не потрясла бы трагедия о принце Датском..."
2033837,7902,Борис Пастернак. Проза Поэта,5264003017,9785264003011,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,6,1,rus,Вагриус,false,2038573,2,51,110,24,0,5:17|4:4|3:3|2:0|1:0|total:24,1991,1,1,4.58,23,0,"['7902', '6623291', '6873075']","['Boris Pasternak', 'Борис Пастернак', 'Евгений Пастернак']","['4.03', '4.14', '4.64']",[],[],[],"У поэта особое видение мира. Поэт находит особые слова, чтобы его выразить. Поэт облекает свои мысли в особую форму. Порой поэту становится тесно в рамках стиха. Тогда на свет рождается Проза Поэта."
165789,7902,Second Nature: Poems by Boris Pasternak,072061192X,9780720611922,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328830511l/165789._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328830511l/165789._SY75_.jpg,2004,1,1,,Peter Owen Publishers,false,160079,2,70,109,27,3,5:12|4:7|3:6|2:1|1:1|total:27,1990,,,4.04,27,3,['7902'],['Boris Pasternak'],['4.03'],['96330'],['Andrei Navrozov'],['3.91'],"In this collected volume of Pasternak’s poetry Andrei Navrozov seeks to transport the English-language reader into the Russian poet’s mysterious lyric universe. Both inventive and exact, the poems in <i>Second Nature</i> are inspired by life and scenery from the natural world. Unavailable for some time, <i>Second Nature</i> has been acclaimed by leading Pasternak scholars and enthusiasts."
9663517,7902,د. جيفاجو -  الجزء الأول,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380813673l/9663517._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380813673l/9663517._SX50_.jpg,2000,4,1,ara,المؤسسة العربية الحديثة,false,24650490,1,103,103,28,3,5:4|4:15|3:6|2:2|1:1|total:28,2000,4,1,3.68,28,3,"['7902', '2934044']","['Boris Pasternak', 'حلمي مراد']","['4.03', '3.76']",[],[],[],عزيزى القـارئ :<br /><br />يسعدنى أن أقدم لك اليوم ( 4 أجزاء تصدر متتابعة ) هذه الطبعة الجديدة للدكتور ( چيڤـاجو ) التى ألفها الأديب السوفيتى الكبير ( بوريس باسترناك ) ، وترجمها ـ بتكليف من ( مطبوعات كتابى ) ـ أدبينا الكبير يحيى حقى وآخرون ، وقد كتب مقدمتها يوم صدور طبعتها الأولى فى عام 1959م عميد الأدب العربى الدكتور ( طه حسين ) .
2193746,7902,I Remember: Sketch for an Autobiography,0844627100,9780844627106,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336164113l/2193746._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336164113l/2193746._SX50_.jpg,1980,12,1,,Peter Smith Publisher,false,2199483,4,73,100,29,5,5:6|4:7|3:11|2:4|1:1|total:29,1959,,,3.45,26,5,['7902'],['Boris Pasternak'],['4.03'],[],[],[],
15850983,7902,د. جيفاجو - الجزء الثانى,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346018929l/15850983._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346018929l/15850983._SX50_.jpg,2000,5,1,ara,المؤسسة العربية الحديثة,false,21597761,1,59,83,21,1,5:4|4:14|3:2|2:0|1:1|total:21,2000,5,1,3.95,21,1,"['7902', '2934044']","['Boris Pasternak', 'حلمي مراد']","['4.03', '3.76']",[],[],[],عزيزى القـارئ :<br /><br />بعد الجزء الأول نقدم لكم الجزء الثانى من هذه الطبعة الجديدة للرواية التى أحدثت عند صدورها فى أوائل عام 1959م شبه ( زلزال ) ثقافى ، على أثر منح مؤلفها جائزة ( نوبل ) فى الأدب فى أكتوبر 1958م ، وما تلا ذلك من رفضه الجائزة ، نظرًا للحرج الذى أصابه من جراء منحه إياها من جانب المحافل الأدبية فى المعسكر الغربى المناهض للشيوعية ، ممـا أثـار نقمة السلطات السوفيتية عليه ، لما تضمنته الرواية من إدانة للثورة البلشفية التى أنهت الحكم القيصرى فى روسيا فى عام 1917 وأرسلت دعائم الشيوعية فى تلك الدولة المترامية الأطراف الواقعة بين قارتى أوروبا وأسيا .
15850985,7902,د. جيفاجو - الجزء الثالث,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380813903l/15850985._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380813903l/15850985._SX50_.jpg,2000,6,1,ara,المؤسسة العربية الحديثة,false,21597763,1,54,82,21,0,5:4|4:13|3:3|2:0|1:1|total:21,2000,6,1,3.90,21,0,"['7902', '2934044']","['Boris Pasternak', 'حلمي مراد']","['4.03', '3.76']",[],[],[],عزيزى القـارئ :<br /><br />فى الكتابين السابقين ، قدمت لك الجزأين الأول والثانى من ملحمة العصر هذه ( دكتور چيڤـاجو ) لمؤلفها الأديب السوفيتى المعـاصر ( بوريس باسترناك ) ، واليوم أزيدك معرفة بهذا المؤلف العظيم الذى ولد فى موسكو عام 1890 ، وبعد أن تلقى العلم فى بلاده قام برحلات عديدة إلى خارجهـا ، كما نال قسطًا من العلم والدراسة فى ألمانيا .. وهكذا أتيح للصبى ( بوريس ) منذ حداثته ، أن يحظى بخلفية فنية وأدبية كانت غذاء لعقله وروحه ، فلم يكد يبلغ سـن الثانية عشرة حتى شرع ينظم الشـعر ، فى السنوات الثلاثين الأولى من القرن الحالى ، أفـرد أكثر وقته لترجمة أعمال شكسبير إلى اللغة الروسية ، فوجد فى ذلك سلواه وعزاءه ، سيما أنه تبين أن اتجاهات الثورة البلشفية لم تكن تتفق مع آرائه وأحلامه ، حتى لقد قيل أنه كان يقصد ستالين بما كتبه عن ( الملك لير ) ..
15850986,7902,د. جيفاجو - الجزء الرابع,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346018969l/15850986._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346018969l/15850986._SX50_.jpg,2000,8,1,ara,المؤسسة العربية الحديثة,false,21597764,1,54,77,20,0,5:4|4:12|3:2|2:1|1:1|total:20,2000,8,1,3.85,20,0,"['7902', '2934044']","['Boris Pasternak', 'حلمي مراد']","['4.03', '3.76']",[],[],[],عزيزى القـارئ :<br /><br />فى الكتب الثلاثة السابقة ، قدمت لك الأجزاء الثلاثة الأولى من الترجمة الكاملة الأمينة لملحمة العصر هذه ( دكتور چيڤـاجو ) ، واليوم أقدم لك الجزء الرابع والأخيـر من هذه الترجمة . وبذلك يكتمل لك النص الكامل لهـذه الملحمة التى استحق المؤلف من أجلها جائزة نوبل للأدب .
11818959,7902,Poetas russos,,9789727082803,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543112552l/11818959._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543112552l/11818959._SY75_.jpg,1995,,,por,Relógio D'Água Editores,false,16773263,1,31,73,18,4,5:4|4:11|3:3|2:0|1:0|total:18,1995,,,4.06,18,4,"['295231', '887400', '4452588', '7902', '5786093', '99703', '182751', '24320', '1525298']","['Alexander Blok', 'Sergei Yesenin', 'Vladimir Mayakovsky', 'Boris Pasternak', 'Marina Tsvetaeva', 'Anna Akhmatova', 'Bulat Okudzhava', 'Yevgeny Yevtushenko', 'Manuel de Seabra']","['4.18', '4.32', '4.12', '4.03', '4.28', '4.31', '4.03', '3.92', '3.72']",[],[],[],
27155961,7902,Doctor Jivago 2,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444672993l/27155961._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444672993l/27155961._SX50_.jpg,1991,,,rum,Elit Comentator,false,47635217,3,51,69,19,0,5:7|4:3|3:6|2:1|1:2|total:19,,,,3.63,18,0,['7902'],['Boris Pasternak'],['4.03'],"['8287680', '14222903']","['Anca Irina Ionescu', 'George Cibulski']","['4.10', '3.58']",
20695299,7902,İnsanlar ve Haller,,9789750825071,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391334630l/20695299._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391334630l/20695299._SY75_.jpg,2013,,,tur,Yapı Kredi Yayınları,false,40014844,1,38,64,22,2,5:1|4:7|3:7|2:3|1:4|total:22,2013,1,1,2.91,22,2,['7902'],['Boris Pasternak'],['4.03'],['16052955'],['Sabri Gürses'],['4.02'],"Boris Pasternak özyaşamöyküsünü kaleme alırken dönemin Rusya’sında temas ettiği sayısız yazar, sanatçı ile yaşadığı deneyimleri de içtenlikle aktarıyor…<br /><br />Ülkesi SSCB’de yayımlatamadığı, bu nedenle 1957’de İtalya’da yayımlanan Doktor Jivago adlı romanıyla ünlenen ve 1958’de Nobel Edebiyat Ödülü’ne layık görülen ancak Sovyet Rusya hükümetinin baskısıyla ödülü reddetmek zorunda kalan Boris Pasternak, İnsanlar ve Haller’de sıradışı bir özyaşamöyküsü denemesi sunuyor. Skriyabin’den esinlenerek Moskova Konservatuvarı’na başlayan, sonrasında müzisyen olma fikrinden vazgeçip edebiyata ve şiire yönelen Pasternak, Birinci Dünya Savaşı yıllarında özel öğretmenlik yapmış ve kimya fabrikasında çalışmış, bacağındaki rahatsızlık yüzünden askerlik yapmamıştı.<br /><br />Her ne kadar Rus Devrimi’nden sonra kurulan hükümetin acımasız uygulamalarından korkuya kapılsa da devrimi destekleyen Pasternak’ın rejimle uyuşmazlığı siyasi değil fakat estetik bakışıyla ilintiliydi. Bulutlardaki İkiz (1914), Bariyerlerin Üstünde (1917), Kızkardeşim – Hayat (1922) adlı şiir kitaplarıyla önde gelen Rus şairler arasında yer aldı. Rilke’ye hayranlık duyar, Sartre’ın Bulantı’sını okunaksız diye nitelerken, vatandaşı Mayakovski’yi büyük bir şair olarak görmüyordu. Yazarlığının ve şairliğinin yanı sıra Shakespeare’in, Goethe’nin eserlerini de Rusçaya çeviren Boris Pasternak İnsanlar ve Haller’de özyaşamöyküsünü kaleme alırken dönemin Rusya’sında temas ettiği sayısız yazar, sanatçı ile yaşadığı deneyimleri de içtenlikle aktarıyor."
15628,7902,The Correspondence of Boris Pasternak and Olga Friedenberg: 1910-1954,0156225972,9780156225977,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328875038l/15628._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328875038l/15628._SX50_.jpg,1983,6,1,,Mariner Books,false,17472,5,52,61,15,0,5:5|4:6|3:4|2:0|1:0|total:15,1981,,,4.07,10,0,"['7902', '994274', '3855284', '6162185']","['Boris Pasternak', 'Olga Freidenberg', 'Elliot Mossman', 'Elliott Mossman']","['4.03', '4.27', '4.09', '4.00']",['94966'],['Margaret Wettlin'],['4.09'],"""A historical and literary document of the first importance . . . a dual self-portrait . . . by two gifted, courageous people whose story adds a heroic chapter to the tragic annals of our century.""--<i>The New York Times Book Review</i><br />"
20508901,7902,Días únicos: Antología Poética,,9788498958287,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389412330l/20508901._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389412330l/20508901._SY75_.jpg,2012,,,spa,Visor,false,35272780,1,32,56,15,3,5:2|4:8|3:4|2:1|1:0|total:15,2012,1,1,3.73,15,3,"['7902', '17234501', '6951811']","['Boris Pasternak', 'José Mateo', 'Xènia Dyakonova']","['4.03', '3.81', '3.63']",[],[],[],"A Borís Leonídovich Pasternak (Moscú, 1890-Peredelkino, Moscú, 1960), conocido de manera especial por la novela El Doctor Zhivago, en 1958 le fue concedido el Premio Nobel de literatura, galardón al que renunció para evitar su expulsión de la Unión Soviética. Desde sus primeros escritos su fama como poeta era extraordinaria y su nombre estaba en lo más alto de la poesía soviética, junto a Tsvetáieva o Maia - kovski. Pero pronto también se desencantó de las inconsistencias y contradicciones que produjo la Revolución de Octubre y, aunque consiguió sobrevivir a las purgas de Stalin, fue relegado al olvido. La obra de Pasternak es, tanto su novela como su poesía, de las más valoradas y reconocidas por las nuevas generaciones de escritores en Rusia y está considerado como un poeta fundamental."
1799010,7902,Райнер Мария Рильке. Борис Пастернак. Марина Цветаева. Письма 1926 года,5212003563,9785212003568,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380971139l/1799010._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380971139l/1799010._SX50_.jpg,1990,,,rus,Книга,false,1798132,1,43,54,11,0,5:10|4:1|3:0|2:0|1:0|total:11,1990,,,4.91,11,0,"['7906', '7902', '5786093', '3425686', '6623291']","['Rainer Maria Rilke', 'Boris Pasternak', 'Marina Tsvetaeva', 'Райнер Мария Рильке', 'Борис Пастернак']","['4.29', '4.03', '4.28', '4.28', '4.14']",[],[],[],"Предисловие, переводы, комментарии К. М. Азадовского, Е. Б. Пастернака, Е. В. Пастернака. <br />При подготовке этой книги составителям пришлось столкнуться с явлением редкой лирической высоты и силы. Удивительные и во многом трагические обстоятельства соединили в начале 1926 года трёх великих европейских поэтов. Перед вами длительная переписка Р. М. Рильке, Б. Пастернака и М. Цветаевой. <br />Содержит иллюстрации."
15703050,7902,Охранная грамота. Шопен,5270010615,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339533676l/15703050._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339533676l/15703050._SY75_.jpg,1989,,,rus,Современник,false,21363852,1,27,52,15,0,5:4|4:3|3:6|2:0|1:2|total:15,1989,1,1,3.47,15,0,"['7902', '6623291']","['Boris Pasternak', 'Борис Пастернак']","['4.03', '4.14']",[],[],[],"В настоящее издание Бориса Леонидовича Пастернака - выдающегося русского советского писателя - вошли два произведения.<br /> Автобиографическая проза ""Охранная грамота"" - о юности, встречах с замечательными людьми, путешествии по Европе, духовных исканиях, первой любви, становлении поэта.<br /> В эссе ""Шопен"" выражена эстетическая программа всего творчества Б. Пастернака."
